Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.6947185880551017,0.7064195267618,0.7064195267618
1,1.6283713415789862,1.5244602683754729,1.3689624663181517
2,2.260758478831295,2.302015769672561,1.7945587245993497
3,2.9645799261624335,3.209934286340906,2.407932954327559
4,3.43124796659202,4.183784955811611,2.8876886518315614
5,3.996080934232343,4.921499786158532,2.9757243885249665
6,4.371729442026935,5.831236515812909,2.981487126804093
7,4.856608921429543,6.549647818922959,3.09103165318653
8,5.4184176867965785,7.156091975340874,3.132362711321492
9,5.6949490761580766,7.74364770618565,3.13705842842529
10,6.034717477486575,8.483112316961705,3.1417541455290876
11,6.322630322673199,9.224976002360943,3.1487307586969338
12,6.335971792413601,9.86613635185677,3.1729977633905593
13,6.896156511718698,10.42492637740355,3.212849445864088
14,6.971727707657874,11.245140451249913,3.2175451629678853
15,7.727660268290917,11.68924239407016,3.2226334715606613
16,7.8439398385122585,12.285071367004694,3.2273291886644584
17,8.098995006069284,13.236208814018477,3.232024905768256
18,8.409799286494394,14.024925304743679,3.264616865552477
19,8.648133104807766,14.861924714963987,3.2697051741452525
20,8.83044659561319,15.695862803575597,3.27440089124905
21,9.051043648032897,16.4865196175337,3.279096608352847
22,9.39147774833479,16.811072489995315,3.283792325456645
23,9.60592961306764,17.75633243585463,3.2907689386244905
24,10.05273049647202,18.537982326458906,3.2954646557282876
25,10.483904691605861,18.54123462059615,3.300160372832085
26,10.487858558714297,18.544486914733397,3.3048560899358828
27,10.896004025128203,18.547739208870645,3.30955180703968
28,11.019025954633388,18.55099150300789,3.3258068943531938
29,11.068092185843582,18.554243797145137,3.336583045326009
30,11.0967030833659,18.55749609128238,3.3412787624298064
31,11.398061237319498,18.56074838541963,3.3482553755976516
32,11.948839658516796,18.564000679556877,3.3552319887654973
33,12.299312429668788,18.56725297369412,3.362208601933343
34,12.702070668663197,18.572786163895415,3.3669043190371406
35,12.85521915790692,18.576038458032663,3.3900718564571655
36,13.304200561808035,18.579290752169907,3.3951601650499414
37,13.360512635032293,18.579290752169907,3.4331586652042274
38,13.655830979084504,18.582543046307155,3.43460208817078
39,13.796485811584578,18.5857953404444,3.4392978052745775
40,13.972180000079607,18.5857953404444,3.443993522378375
41,14.288355622449737,18.58807623650845,3.4509701355462203
42,14.655010886945457,18.591328530645693,3.455665852650018
43,14.77691955248826,18.59458082478294,3.4874791427066483
44,15.106058689574558,18.597833118920185,3.492174859810446
45,15.270098074957435,18.601085413057433,3.5057383240967175
46,15.538000658389901,18.604730298683656,3.510434041200515
47,15.903689267747783,18.61065608037393,3.5159672314018082
48,16.00341013994817,18.61430096600015,3.5206629485056053
49,16.355669983788083,18.617945851626377,3.5257512570983813
50,16.418069415039543,18.62119814576362,3.539092726838784
51,16.666353975279986,18.62445043990087,3.5437884439425815
52,16.852348258553697,18.62445043990087,3.564172929662117
53,16.952129366725188,18.62445043990087,3.574949080634932
54,17.081254478882478,18.62445043990087,3.5796447977387293
55,17.393538468916468,18.627702734038117,3.5833691167693305
56,17.56411326684985,18.63095502817536,3.5880648338731276
57,17.71018729438782,18.636488218376655,3.5950414470409733
58,17.93431530622957,18.639740512513903,3.596484870007526
59,17.975854487185835,18.639740512513903,3.6011805871113234
60,18.32124383406487,18.639740512513903,3.6058763042151205
61,18.409469125303374,18.639740512513903,3.6161874743641476
62,18.51060641803009,18.639740512513903,3.620883191467945
63,18.829048982523428,18.639740512513903,3.641267677187481
64,18.926549194630873,18.639740512513903,3.645963394291278
65,19.039514478324115,18.639740512513903,3.651051702884054
66,19.343324494906675,18.639740512513903,3.6557474199878515
67,19.37945138265209,18.650889155760424,3.657190842954404
68,19.803344785113374,18.65317005182447,3.6799104412350103
69,19.9721315943733,18.65317005182447,3.6934739055212824
70,20.175279759641214,18.65317005182447,3.6981696226250795
71,20.386626096570236,18.65317005182447,3.702865339728877
72,20.390350415600835,18.65317005182447,3.7043087626954296
73,20.642736104970005,18.65317005182447,3.709004479799227
74,20.646460424000605,18.65317005182447,3.7137001969030243
75,20.69652393327079,18.65317005182447,3.718395914006822
76,20.962545675657278,18.65317005182447,3.7221202330374226
77,21.163373635673274,18.65317005182447,3.72681595014122
78,21.48199240040018,18.65317005182447,3.7282593731077727
79,21.506842004067728,18.65317005182447,3.73295509021157
80,21.510566323098328,18.65317005182447,3.7376508073153674
81,21.647188439472135,18.655680495966354,3.7423465244191645
82,21.898502195903152,18.658190940108234,3.747042241522962
83,21.90222651493375,18.658190940108234,3.7517379586267596
84,22.2644614875974,18.658190940108234,3.7564336757305568
85,22.318626693030147,18.658190940108234,3.7578770986971093
