Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.23968184297614478,0.2889706161121494,0.2889706161121494
1,0.5118460391118361,0.6267916007225678,0.5629905694463645
2,0.7573445512520103,0.9327624062790209,0.9105370406442012
3,1.0239721514375872,1.2669649653839206,1.1699357589629273
4,1.3225792937803564,1.5503740924464149,1.3809273164591387
5,1.4957388992966671,1.9014856702980523,1.6579270925139071
6,1.7144700457165185,2.125392663982738,1.8748131542374344
7,1.8142378109154447,2.2901801676253983,2.1583481559542186
8,2.006185600337527,2.561791408131747,2.4023632436983595
9,2.2739406666044095,2.7171788951391598,2.6636010406478845
10,2.4745662477845825,2.956931758030483,2.960001083429018
11,2.707732429141415,3.326558825442106,3.2865400721804825
12,2.8634642112831052,3.665567997850851,3.5581420119014675
13,3.027847641328804,3.9858166887976387,3.8277829501407807
14,3.1546009710552965,4.222146401737912,4.109454208837074
15,3.337904897869163,4.406627208578799,4.420244086204226
16,3.5161821164592935,4.691310477189051,4.650458547933028
17,3.6963813660651894,4.9830039213104005,4.8833305344217015
18,3.814264813913733,5.217083105711803,5.142614520723631
19,3.9702041823534087,5.474656133365643,5.454397963085688
20,4.091228635373587,5.753926856446265,5.755172420236432
21,4.171159587948797,6.063105048302305,6.0522435477600105
22,4.305290198881894,6.294336818281407,6.304255180333463
23,4.479697728937024,6.602035834263509,6.540332862418472
24,4.624001219385319,6.961045874201726,6.787981346720845
25,4.735961975344996,6.996698614146615,6.953209603316061
26,4.861210877868208,7.0265063370831085,7.0272039795059245
27,5.009742282956525,7.061501545101637,7.15899021342685
28,5.087783055165405,7.083339890014734,7.244223780606864
29,5.2363730722324116,7.1597976678159885,7.362268143947292
30,5.33846382732589,7.2204796651244205,7.37819283475195
31,5.443044641727406,7.284372829106419,7.423548839613764
32,5.490120790457166,7.330195162818687,7.475934120478146
33,5.56430863028932,7.375479384120972,7.561562947868883
34,5.651490305299737,7.428776797618616,7.625884001921148
35,5.691293406852747,7.468560753427641,7.674576971247878
36,5.851217065609657,7.518117457137893,7.726970972229497
37,5.971786902408406,7.556594974602524,7.773060690093241
38,6.011734047377698,7.611624535848843,7.802079576296452
39,6.0520697295890695,7.6353674726199205,7.853571979872515
40,6.177173695041842,7.690082423040662,7.872985449210797
41,6.24842446789125,7.735318285326654,7.9014717547556454
42,6.425413752875857,7.758519261331796,7.926833279803416
43,6.465216854428865,7.843683275471895,8.038814570885036
44,6.602616931146612,7.880442487925427,8.114384036468856
45,6.644361451105091,7.893787444457892,8.154713894717743
46,6.7687004261182135,7.925159129917778,8.208327053411463
47,6.830888286190603,7.9683308785535205,8.275597071005418
48,6.969902600283322,7.98758951058702,8.311357521567931
49,7.047611948652626,8.017400087827422,8.378197851486439
50,7.099212535764177,8.053765533011056,8.497291684058144
51,7.243471687050682,8.091106415559583,8.574020671117358
52,7.309196985364899,8.10606307003456,8.670535315826623
53,7.423507716834143,8.122727635019748,8.711599771214571
54,7.541181961158547,8.15816291916148,8.753302006394858
55,7.585927222719029,8.192106663218885,8.774525250955861
56,7.686450175520226,8.249650294194243,8.836937833069397
