Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit
0,0.0,0.0
1,0.5378109050525915,0.9549615086223365
2,1.492772413674928,0.9549615086223365
3,1.492772413674928,0.9549615086223365
4,1.492772413674928,0.9549615086223365
5,1.492772413674928,1.492772413674928
6,1.492772413674928,1.492772413674928
7,2.0305833187275195,1.492772413674928
8,2.0305833187275195,1.492772413674928
9,2.0305833187275195,1.492772413674928
10,2.0305833187275195,1.492772413674928
11,2.0305833187275195,1.492772413674928
12,2.0305833187275195,1.492772413674928
13,2.568394223780111,1.492772413674928
14,2.568394223780111,1.492772413674928
15,3.5233557324024476,1.492772413674928
16,3.5233557324024476,1.492772413674928
17,3.5233557324024476,1.492772413674928
18,3.5233557324024476,1.492772413674928
19,4.478317241024784,1.492772413674928
20,4.478317241024784,1.492772413674928
21,4.478317241024784,1.492772413674928
22,4.478317241024784,1.492772413674928
23,4.478317241024784,1.492772413674928
24,5.016128146077375,1.492772413674928
25,5.016128146077375,1.492772413674928
26,5.553939051129967,1.492772413674928
27,6.091749956182558,1.492772413674928
28,6.091749956182558,1.492772413674928
29,7.046711464804895,1.492772413674928
30,7.046711464804895,1.492772413674928
31,8.001672973427231,1.492772413674928
32,8.001672973427231,1.492772413674928
33,8.001672973427231,1.492772413674928
34,8.956634482049568,1.492772413674928
35,8.956634482049568,1.492772413674928
36,9.911595990671904,1.492772413674928
37,9.911595990671904,1.492772413674928
38,10.449406895724495,1.492772413674928
39,10.449406895724495,1.492772413674928
40,10.449406895724495,1.492772413674928
41,10.449406895724495,1.492772413674928
42,10.449406895724495,1.492772413674928
43,11.404368404346831,1.492772413674928
44,12.359329912969168,1.492772413674928
45,12.359329912969168,1.492772413674928
46,12.359329912969168,1.492772413674928
47,12.359329912969168,1.492772413674928
48,12.359329912969168,1.492772413674928
49,12.897140818021759,1.492772413674928
50,12.897140818021759,1.492772413674928
51,12.897140818021759,1.492772413674928
52,12.897140818021759,1.492772413674928
53,12.897140818021759,1.492772413674928
54,13.852102326644095,1.492772413674928
55,13.852102326644095,1.492772413674928
56,13.852102326644095,1.492772413674928
57,14.807063835266431,1.492772413674928
58,14.807063835266431,1.492772413674928
59,14.807063835266431,1.492772413674928
60,15.762025343888768,1.492772413674928
61,15.762025343888768,1.492772413674928
62,15.762025343888768,1.492772413674928
63,15.762025343888768,1.492772413674928
64,15.762025343888768,1.492772413674928
65,15.762025343888768,1.492772413674928
66,15.762025343888768,1.492772413674928
67,15.762025343888768,1.492772413674928
68,15.762025343888768,1.492772413674928
69,15.762025343888768,1.492772413674928
70,15.762025343888768,1.492772413674928
71,16.29983624894136,1.492772413674928
72,16.29983624894136,1.492772413674928
73,16.29983624894136,1.492772413674928
74,16.837647153993952,1.492772413674928
75,16.837647153993952,1.492772413674928
76,16.837647153993952,1.492772413674928
77,16.837647153993952,1.492772413674928
78,16.837647153993952,1.492772413674928
79,16.837647153993952,1.492772413674928
80,17.375458059046544,1.492772413674928
81,17.375458059046544,1.492772413674928
82,17.913268964099135,1.492772413674928
83,17.913268964099135,1.492772413674928
84,17.913268964099135,1.492772413674928
85,17.913268964099135,1.492772413674928
86,17.913268964099135,1.492772413674928
87,17.913268964099135,1.492772413674928
88,17.913268964099135,1.492772413674928
89,17.913268964099135,1.492772413674928
90,17.913268964099135,1.492772413674928
91,17.913268964099135,1.492772413674928
92,17.913268964099135,1.492772413674928
93,17.913268964099135,1.492772413674928
94,17.913268964099135,1.492772413674928
95,17.913268964099135,1.492772413674928
96,17.913268964099135,1.492772413674928
97,18.451079869151727,1.492772413674928
98,18.451079869151727,1.492772413674928
99,18.451079869151727,1.492772413674928
100,18.988890774204318,1.492772413674928
101,18.988890774204318,1.492772413674928
102,18.988890774204318,1.492772413674928
103,18.988890774204318,1.492772413674928
104,18.988890774204318,1.492772413674928
105,18.988890774204318,1.492772413674928
106,18.988890774204318,1.492772413674928
107,18.988890774204318,1.492772413674928
108,18.988890774204318,1.492772413674928
109,18.988890774204318,1.492772413674928
110,19.943852282826654,1.492772413674928
111,19.943852282826654,1.492772413674928
112,20.89881379144899,1.492772413674928
113,20.89881379144899,1.492772413674928
114,20.89881379144899,1.492772413674928
115,21.436624696501582,1.492772413674928
116,21.436624696501582,1.492772413674928
117,21.436624696501582,1.492772413674928
118,22.391586205123918,1.492772413674928
119,22.391586205123918,1.492772413674928
120,22.391586205123918,1.492772413674928
121,22.391586205123918,1.492772413674928
122,22.391586205123918,1.492772413674928
123,22.92939711017651,1.492772413674928
124,22.92939711017651,1.492772413674928
125,22.92939711017651,1.492772413674928
126,22.92939711017651,1.492772413674928
127,22.92939711017651,1.492772413674928
128,22.92939711017651,1.492772413674928
129,23.4672080152291,1.492772413674928
130,23.4672080152291,1.492772413674928
131,23.4672080152291,1.492772413674928
132,23.4672080152291,1.492772413674928
133,23.4672080152291,1.492772413674928
134,23.4672080152291,1.492772413674928
135,23.4672080152291,1.492772413674928
136,24.005018920281692,1.492772413674928
137,24.542829825334284,1.492772413674928
138,24.542829825334284,1.492772413674928
139,24.542829825334284,1.492772413674928
140,24.542829825334284,1.492772413674928
141,25.49779133395662,1.492772413674928
142,25.49779133395662,1.492772413674928
143,25.49779133395662,1.492772413674928
144,25.49779133395662,1.492772413674928
145,25.49779133395662,1.492772413674928
146,25.49779133395662,1.492772413674928
147,25.49779133395662,1.492772413674928
148,25.49779133395662,1.492772413674928
149,25.49779133395662,1.492772413674928
150,25.49779133395662,1.492772413674928
151,26.452752842578956,1.492772413674928
152,26.452752842578956,1.492772413674928
153,26.452752842578956,1.492772413674928
154,26.452752842578956,1.492772413674928
155,26.452752842578956,1.492772413674928
156,26.452752842578956,1.492772413674928
157,26.452752842578956,1.492772413674928
158,26.452752842578956,1.492772413674928
159,26.452752842578956,1.492772413674928
160,26.452752842578956,1.492772413674928
161,26.452752842578956,1.492772413674928
162,26.452752842578956,1.492772413674928
163,26.452752842578956,1.492772413674928
164,26.452752842578956,1.492772413674928
165,26.452752842578956,1.492772413674928
166,26.452752842578956,1.492772413674928
167,26.452752842578956,1.492772413674928
168,26.452752842578956,1.492772413674928
169,26.452752842578956,1.492772413674928
170,26.452752842578956,1.492772413674928
171,26.452752842578956,1.492772413674928
172,26.452752842578956,1.492772413674928
173,26.452752842578956,1.492772413674928
174,26.452752842578956,1.492772413674928
175,26.452752842578956,1.492772413674928
176,26.452752842578956,1.492772413674928
177,26.990563747631548,1.492772413674928
178,26.990563747631548,1.492772413674928
179,26.990563747631548,1.492772413674928
180,26.990563747631548,1.492772413674928
181,27.945525256253884,1.492772413674928
182,27.945525256253884,1.492772413674928
183,27.945525256253884,1.492772413674928
184,27.945525256253884,1.492772413674928
185,28.483336161306475,1.492772413674928
186,28.483336161306475,1.492772413674928
187,28.483336161306475,1.492772413674928
188,28.483336161306475,1.492772413674928
189,28.483336161306475,1.492772413674928
190,28.483336161306475,1.492772413674928
191,28.483336161306475,1.492772413674928
192,28.483336161306475,1.492772413674928
193,28.483336161306475,1.492772413674928
194,28.483336161306475,1.492772413674928
195,28.483336161306475,1.492772413674928
196,28.483336161306475,1.492772413674928
197,28.483336161306475,1.492772413674928
198,28.483336161306475,1.492772413674928
199,28.483336161306475,1.492772413674928
200,28.483336161306475,1.492772413674928
201,28.483336161306475,1.492772413674928
202,28.483336161306475,1.492772413674928
203,28.483336161306475,1.492772413674928
204,28.483336161306475,1.492772413674928
205,28.483336161306475,1.492772413674928
206,29.021147066359067,1.492772413674928
207,29.021147066359067,1.492772413674928
208,29.021147066359067,1.492772413674928
209,29.021147066359067,1.492772413674928
210,29.021147066359067,1.492772413674928
211,29.021147066359067,1.492772413674928
212,29.021147066359067,1.492772413674928
213,29.021147066359067,1.492772413674928
214,29.021147066359067,1.492772413674928
215,29.021147066359067,1.492772413674928
216,29.021147066359067,1.492772413674928
217,29.558957971411658,1.492772413674928
218,29.558957971411658,1.492772413674928
219,29.558957971411658,1.492772413674928
220,30.513919480033994,1.492772413674928
221,31.46888098865633,1.492772413674928
222,31.46888098865633,1.492772413674928
223,31.46888098865633,1.492772413674928
224,31.46888098865633,1.492772413674928
225,31.46888098865633,1.492772413674928
226,31.46888098865633,1.492772413674928
227,31.46888098865633,1.492772413674928
228,31.46888098865633,1.492772413674928
229,32.42384249727867,1.492772413674928
230,32.42384249727867,1.492772413674928
231,33.37880400590101,1.492772413674928
232,33.37880400590101,1.492772413674928
233,33.37880400590101,1.492772413674928
234,33.37880400590101,1.492772413674928
235,33.37880400590101,1.492772413674928
236,33.37880400590101,1.492772413674928
237,33.37880400590101,1.492772413674928
238,33.37880400590101,1.492772413674928
239,33.37880400590101,1.492772413674928
240,33.916614910953605,1.492772413674928
241,33.916614910953605,1.492772413674928
242,33.916614910953605,1.492772413674928
243,33.916614910953605,1.492772413674928
244,33.916614910953605,1.492772413674928
245,34.871576419575945,1.492772413674928
246,35.40938732462854,1.492772413674928
247,35.40938732462854,1.492772413674928
248,35.40938732462854,1.492772413674928
249,36.36434883325088,1.492772413674928
250,36.90215973830347,1.492772413674928
251,36.90215973830347,1.492772413674928
252,36.90215973830347,1.492772413674928
253,36.90215973830347,1.492772413674928
254,36.90215973830347,1.492772413674928
255,36.90215973830347,1.492772413674928
256,36.90215973830347,1.492772413674928
257,36.90215973830347,1.492772413674928
258,37.43997064335606,1.492772413674928
259,37.43997064335606,1.492772413674928
260,37.97778154840866,1.492772413674928
261,38.51559245346125,1.492772413674928
262,38.51559245346125,1.492772413674928
263,38.51559245346125,1.492772413674928
264,38.51559245346125,1.492772413674928
265,38.51559245346125,1.492772413674928
266,38.51559245346125,1.492772413674928
267,38.51559245346125,1.492772413674928
268,38.51559245346125,1.492772413674928
269,39.47055396208359,1.492772413674928
270,39.47055396208359,1.492772413674928
271,39.47055396208359,1.492772413674928
272,39.47055396208359,1.492772413674928
273,39.47055396208359,1.492772413674928
274,39.47055396208359,1.492772413674928
275,39.47055396208359,1.492772413674928
276,39.47055396208359,1.492772413674928
277,39.47055396208359,1.492772413674928
278,39.47055396208359,1.492772413674928
279,39.47055396208359,1.492772413674928
280,40.42551547070593,1.492772413674928
281,40.42551547070593,1.492772413674928
282,40.42551547070593,1.492772413674928
283,40.42551547070593,1.492772413674928
284,40.42551547070593,1.492772413674928
285,40.42551547070593,1.492772413674928
286,40.96332637575853,1.492772413674928
287,40.96332637575853,1.492772413674928
288,41.91828788438087,1.492772413674928
289,41.91828788438087,1.492772413674928
290,41.91828788438087,1.492772413674928
291,42.873249393003206,1.492772413674928
292,43.4110602980558,1.492772413674928
293,43.948871203108396,1.492772413674928
294,43.948871203108396,1.492772413674928
295,43.948871203108396,1.492772413674928
296,43.948871203108396,1.492772413674928
297,43.948871203108396,1.492772413674928
298,43.948871203108396,1.492772413674928
299,43.948871203108396,1.492772413674928
300,43.948871203108396,1.492772413674928
301,43.948871203108396,1.492772413674928
302,43.948871203108396,1.492772413674928
303,43.948871203108396,1.492772413674928
304,43.948871203108396,1.492772413674928
305,43.948871203108396,1.492772413674928
306,43.948871203108396,1.492772413674928
307,43.948871203108396,1.492772413674928
308,44.903832711730736,1.492772413674928
309,44.903832711730736,1.492772413674928
310,44.903832711730736,1.492772413674928
311,44.903832711730736,1.492772413674928
312,44.903832711730736,1.492772413674928
313,44.903832711730736,1.492772413674928
314,44.903832711730736,1.492772413674928
315,44.903832711730736,1.492772413674928
316,45.441643616783324,1.492772413674928
317,45.441643616783324,1.492772413674928
318,45.441643616783324,1.492772413674928
319,45.441643616783324,1.492772413674928
320,45.441643616783324,1.492772413674928
321,45.441643616783324,1.492772413674928
322,45.441643616783324,1.492772413674928
323,45.441643616783324,1.492772413674928
324,45.441643616783324,1.492772413674928
325,45.441643616783324,1.492772413674928
326,45.441643616783324,1.492772413674928
327,45.441643616783324,1.492772413674928
328,45.441643616783324,1.492772413674928
329,45.441643616783324,1.492772413674928
330,46.396605125405664,1.492772413674928
331,46.396605125405664,1.492772413674928
332,46.396605125405664,1.492772413674928
333,46.396605125405664,1.492772413674928
334,46.396605125405664,1.492772413674928
335,46.396605125405664,1.492772413674928
336,46.396605125405664,1.492772413674928
337,46.396605125405664,1.492772413674928
338,46.93441603045825,1.492772413674928
339,46.93441603045825,1.492772413674928
340,46.93441603045825,1.492772413674928
341,46.93441603045825,1.492772413674928
342,46.93441603045825,1.492772413674928
