Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.41677303848179087,0.43663919656383066,0.42047897796778155
1,0.8617646234986631,0.887912905952368,0.8849728235656682
2,1.3113366133092812,1.3370674873244623,1.3281113342812427
3,1.7829627590232415,1.7604583570622512,1.7084242448004026
4,2.0507298351478056,2.1396784643103555,2.164694239563692
5,2.3341751166601084,2.52400034533802,2.570130155061567
6,2.6428327593359695,2.9158444234589345,3.0116352678960223
7,2.895382151938676,3.2550608151736355,3.417167062906425
8,3.2161461539405067,3.723961723461328,3.817404116532626
9,3.573593919085714,4.178272727506399,4.1725934988075135
10,3.9054862354801387,4.582883961503159,4.545834827829588
11,4.13203191307197,5.034854865006546,5.001744856481886
12,4.42280351088994,5.54640396274805,5.386353420420114
13,4.648508591939055,5.965499624350406,5.678873165129179
14,4.828070465197863,6.386156031785937,6.083864363440711
15,5.074070606019232,6.74560680627976,6.4600647121783465
16,5.384827664625072,6.992611275048691,6.82947500165149
17,5.624563088724157,7.363786322040275,7.372907323910757
18,5.837616844287696,7.756296326418545,7.772951664556624
19,6.059601448400291,8.146475264019845,8.17962472778549
20,6.243960602477607,8.594064181349639,8.573740784326239
21,6.547213548865163,8.964689096583982,9.065801445497126
22,6.7249713430394635,9.397199309563742,9.355445256182453
23,6.92021549786873,9.826813961719612,9.73899484027052
24,7.102682900503899,10.32723371361578,10.09329484675251
25,7.336097660136085,10.582551750243223,10.55191332082183
26,7.550672043283278,10.991557718481667,10.903685659765932
27,7.775650030765173,11.400128530123528,11.21914894425828
28,7.9327596401177844,11.868698620546956,11.535222282480365
29,8.131569016673097,12.318410680799392,11.851934725249144
30,8.29881929173325,12.673850875367759,12.213428978610198
31,8.577136870295327,13.069292553491707,12.657341946810304
32,8.74658334426438,13.502950531021778,12.967717206319188
33,8.98778151712006,13.843743034197805,13.256200682710773
34,9.227470268175548,14.213972258747935,13.583186106813432
35,9.307469691667588,14.650725037434075,13.961024355334567
36,9.43357795817344,15.025140736295873,14.368276488895196
37,9.640637527461434,15.555075316864722,14.720900031377733
38,9.769751344392985,15.99188773659597,15.03941737595419
39,9.901387551470403,16.441636309129784,15.437625636766859
40,10.044997930251792,16.830156837899835,15.852194157599692
41,10.259134070293593,17.228726767194637,16.26415522677612
42,10.37228568224885,17.648422321579332,16.613721074746067
43,10.52466668285253,18.090923736833464,16.935357370989685
44,10.695257606428354,18.51272851027773,17.399083798189103
45,10.855636039980391,18.93141882010373,17.81837724518993
46,11.07176675343141,19.322234111877414,18.247198542468286
47,11.365444026943411,19.80699004921112,18.582632691598228
48,11.449281735888905,20.166057098108027,18.895376348303888
49,11.618382110418356,20.635259952129267,19.22405091607846
50,11.811977151871318,20.654154958662666,19.50092976512135
51,12.122900792598019,20.843628046207193,19.96853391372247
52,12.230111367570393,21.03487862167823,20.261105771073314
53,12.327321228981827,21.237486628010956,20.715445330259154
54,12.464376958910458,21.494018608807387,21.208245725719255
55,12.721904521557951,21.754386636090977,21.585071829237997
56,12.828935084436907,22.05582051961179,21.92949206671053
57,12.963887016557056,22.4001084348339,22.247122359237984
58,13.197068760230362,22.76043166283165,22.6170494099717
59,13.353159297381904,23.095901767674892,23.04113003236956
60,13.57988162618403,23.480551857329054,23.33252485398547
61,13.662966169664196,23.90403437852859,23.722444857547416
62,13.809297700457572,24.27888183665885,24.04907710758915
