Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.5580144974501959,0.5269404515277925
1,1.1712345701651472,1.0706859768978048
2,1.9682882780289832,1.7205881072370723
3,2.593834128780194,2.346133957988283
4,3.243736259119461,2.8659555653492115
5,3.6030915757003448,3.225310881930095
6,3.7993939767078357,3.7833253793802912
7,3.9956963777153267,3.7833253793802912
8,4.191998778722818,4.396545452095243
9,4.617786365485869,5.157414611476742
10,5.414840073349705,5.375173296356635
11,5.611142474357195,5.73701222872006
12,6.130964081718124,6.162799815483111
13,6.5567516684811755,6.827051477499432
14,6.753054069488666,7.0892686982211375
15,6.949356470496157,7.921375970900545
16,7.145658871503647,8.71842967876438
17,7.341961272511138,9.11509183843675
18,8.006212934527458,9.831849752246383
19,8.20251533553495,10.028152153253874
20,8.39881773654244,10.576384822393964
21,8.595120137549932,10.88795870321501
22,9.2450222678892,11.3142796247513
23,9.44132466889669,11.872107715316591
24,9.637627069904182,12.51971472851524
25,9.833929470911674,12.716017129522731
26,10.259717057674726,13.027591010343777
27,10.456019458682217,13.453911931880068
28,10.817858391045641,14.101518945078716
29,11.014160792053133,14.659347035644007
30,11.210463193060624,15.207579704784097
31,11.874714855076945,15.469796925505802
32,12.522321868275593,15.866459085178173
33,12.718624269283085,16.583216998987805
34,12.914926670290576,16.94505593135123
35,13.111229071298068,17.37084351811428
36,13.307531472305559,17.588602202994174
37,13.73385239384185,18.38565591085801
38,14.260792845369643,19.04990757287433
39,14.457095246377135,19.04990757287433
40,14.653397647384626,19.04990757287433
41,14.849700048392117,19.882014845553737
42,15.046002449399609,20.09977353043363
43,15.2423048504071,20.361990751155336
44,15.438607251414592,20.975210823870288
45,16.235660959278427,21.337049756233714
46,16.899912621294746,21.533352157241204
47,17.096215022302236,21.84492603806225
48,17.812972936111866,22.60579519744375
49,18.009275337119355,23.0315827842068
50,18.205577738126845,23.42824494387917
51,18.401880139134335,23.787600260460056
52,19.19893384699817,24.14695557704094
53,19.39523624800566,24.14695557704094
54,19.59153864901315,24.760175649755894
55,19.78784105002064,24.956478050763383
56,19.984143451028128,25.382798972299675
57,20.180445852035618,25.94081346974987
58,20.376748253043107,26.498827967200064
59,20.573050654050597,27.163079629216384
60,21.131065151500792,27.380838314096277
61,21.32736755250828,27.929070983236368
62,21.52366995351577,28.576677996435016
63,21.71997235452326,29.37373170429885
64,21.91627475553075,29.37373170429885
65,22.11257715653824,29.635948925020557
66,22.30887955754573,29.995304241601442
67,22.50518195855322,30.712062155411072
68,22.70148435956071,31.269890245976363
69,22.8977867605682,31.63172917833979
70,23.11554544544809,31.943303059160836
71,23.31184784645558,32.70417221854233
72,23.50815024746307,33.223993825903264
73,23.70445264847056,33.743815433264196
74,23.90075504947805,34.26363704062513
75,24.09705745048554,34.26363704062513
76,24.29335985149303,34.6602992002975
77,24.48966225250052,34.856601601304995
78,24.68596465350801,35.404834270445086
79,24.8822670545155,36.236941543124495
80,25.078569455522988,36.662729129887545
81,25.274871856530478,36.88048781476744
82,25.471174257537967,37.30680873630373
83,25.667476658545457,37.864823233753924
84,25.863779059552947,38.42265132431922
85,26.060081460560436,38.68486854504093
86,26.256383861567926,38.68486854504093
87,26.452686262575416,38.88117094604842
88,26.648988663582905,39.24300987841185
89,26.845291064590395,39.55458375923289
90,27.041593465597884,39.77234244411278
91,27.237895866605374,40.13169776069366
92,28.070003139284783,40.779304773892314
93,28.266305540292272,41.44355643590863
94,28.462607941299762,41.84021859558101
95,28.65891034230725,42.45343866829596
96,29.055572501979622,42.45343866829596
97,29.88767977465903,43.17019658210559
98,30.08398217566652,43.59598416886864
99,30.610922627194313,44.14421683800873
100,31.275174289210632,44.57053775954502
101,31.47147669021812,45.36759146740886
102,31.66777909122561,45.36759146740886
103,31.8640814922331,45.92560596485905
