Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.48333853476921745,0.3807894246688722,0.3807894246688722,0.3807894246688722
1,0.8098519846788312,0.764114933689145,0.764114933689145,0.764114933689145
2,1.0848310096323628,1.1553322270884026,1.1553322270884026,1.1553322270884026
3,1.3823745237408422,1.5200336639608405,1.5200336639608405,1.5200336639608405
4,1.6865744606270812,1.8200312474146858,1.8200312474146858,1.8200312474146858
5,2.1772096395328635,2.2021024873224975,2.2021024873224975,2.2021024873224975
6,2.3897938697495102,2.5582436071045915,2.5582436071045915,2.5582436071045915
7,2.6159136519726025,2.9542602708316226,2.9542602708316226,2.9542602708316226
8,2.905771960788563,3.4050469264702237,3.4050469264702237,3.4050469264702237
9,3.149937761268595,3.7569493029496597,3.7569493029496597,3.7569493029496597
10,3.395949599959917,4.1276263735898455,4.1276263735898455,4.1276263735898455
11,3.609986266376132,4.539701076437892,4.539701076437892,4.539701076437892
12,3.9434486509479685,4.956956071102534,4.956956071102534,4.956956071102534
13,4.124607046180867,5.3211293062431855,5.3211293062431855,5.3211293062431855
14,4.323337346934548,5.674355533676785,5.674355533676785,5.674355533676785
15,4.536626949970996,5.948008857238526,5.948008857238526,5.948008857238526
16,4.745036571192569,6.352382285923776,6.352382285923776,6.352382285923776
17,5.011409980468114,6.7348713052360285,6.7348713052360285,6.7348713052360285
18,5.257446976171062,7.044591674934838,7.044591674934838,7.044591674934838
19,5.493706818100117,7.374696188889369,7.374696188889369,7.374696188889369
20,5.729193424413499,7.6223108937341575,7.6223108937341575,7.6223108937341575
21,5.927644921375789,7.9469874909333145,7.9469874909333145,7.9469874909333145
22,6.070555811457619,8.28279394502127,8.28279394502127,8.28279394502127
23,6.259125311809271,8.784631819873212,8.784631819873212,8.784631819873212
24,6.509791828655605,9.124449632746138,9.124449632746138,9.124449632746138
25,6.762150789207354,9.181574325114687,9.3581825482983,9.221029324667704
26,6.945445728256244,9.250836220103185,9.655556629061723,9.31021215014135
27,7.149318828724037,9.398044392889528,9.982679299236263,9.458713597962532
28,7.446047732352296,9.567046596750032,10.324880450389228,9.633885300708343
29,7.579056935473742,9.719687448828044,10.688988044460187,9.797179580805384
30,7.895632157992031,9.85521443793093,10.950465409519335,10.010602717591379
31,8.042264954823466,10.022134298106742,11.337818637184252,10.287673572827819
32,8.336888116863813,10.22682903804554,11.651932382131662,10.525316315381268
33,8.476985388646186,10.358783804889406,11.95429588696776,10.815447963653018
34,8.734836130134696,10.483085216307172,12.227163114905956,11.12490096986304
35,8.946493906060645,10.62543034051405,12.485930150919815,11.519648021440243
36,9.166226285019409,10.799039198232919,12.902076219482225,11.935767408871977
37,9.382940228507092,10.880519517333529,13.211797967200212,12.26178645842799
38,9.549977663222382,11.089543189459803,13.520641817101028,12.66747923209348
39,9.741595491231223,11.271874176057835,13.920931559527535,12.958159259954124
40,9.967350334853373,11.453481480024978,14.271435953361319,13.203533296632477
41,10.161323631757536,11.622816692423637,14.553385969106362,13.56355006656959
42,10.327367232356906,11.85355811243148,14.97294269156489,13.806891764728542
43,10.550016184884726,12.005622749310245,15.29018640081649,13.980136575810466
44,10.671239665961718,12.14388390198574,15.667693258185707,14.330777430730814
45,10.892270374623877,12.350708693478413,15.968934310695868,14.724988274936674
46,11.046069364404493,12.621968112632514,16.246434810539863,14.868452824546859
47,11.23009604032011,12.759163555853593,16.575789389886737,14.979311296874252
48,11.47119726946983,12.937657785211801,16.83011547171756,15.215609636077625
49,11.632339159712107,13.183063927754265,17.152723161331448,15.395468290419402
50,11.733984781723397,13.295994569686513,17.56955382930803,15.706949780522137
51,11.890544671317667,13.513873233176009,17.92215140036091,15.806589122834882
52,12.048718988896356,13.660578998497547,18.22680382351192,16.014185289950532
53,12.217783899589477,13.891955999754753,18.562041869357166,16.17289845414536
54,12.336650752693286,14.090438895206521,18.935325353424542,16.409307499151453
55,12.451029429792632,14.21963742536999,19.262830871099485,16.585495527422733
56,12.594767972245673,14.466601178074075,19.540156607521283,16.85291512834663
57,12.724903178571875,14.634036284918015,19.76148312834737,17.026884852606223
58,12.970035577416459,14.765823100037636,20.026073791828487,17.24249719800407
59,13.115059403745875,14.881121812930422,20.31665332067869,17.502621132305666
60,13.209794941396808,15.13301070182951,20.612252541992277,17.667134403105788
61,13.409894010214202,15.28217500762705,20.92004353994816,17.841825196584175
62,13.609103275554048,15.396831868775351,21.171566629290055,18.085635707770553
63,13.769693897908471,15.611942074544155,21.400573519154737,18.262089037463596
64,13.905909311243255,15.684255320914701,21.698650244766736,18.425487252201233
65,14.05435168372225,15.872029733315392,21.978847098672468,18.526920477860227
66,14.191121614564437,16.096065134661654,22.18203721687759,18.69996197837056
67,14.349604696897682,16.190931404070295,22.517595692780354,18.80687211516844
68,14.55151330400894,16.326258260273484,22.73889804208631,18.922799728485618
69,14.64691293623945,16.503002887385755,23.041783330847217,19.22416295840072
70,14.810230119247155,16.64185805381581,23.34206455124638,19.32310006153459
71,14.897182089317601,16.73225219181219,23.706812271111666,19.431899714790028
72,15.036519141784902,16.921029751158436,24.06819693524438,19.64980089374422
73,15.225855784860377,17.126921887713344,24.41397930314576,19.77937387081861
74,15.364904139257371,17.24955095453324,24.697895206875167,19.971255215991885
75,15.476903195806122,17.463110037218836,24.90575428477512,20.07474976242252
76,15.582215032900796,17.62547567883015,25.254017795755427,20.19141996319339
77,15.743210432512289,17.75443096995418,25.505325772316468,20.34015552929241
78,15.862445663511448,17.926492463238713,25.81526857195135,20.45703836340388
79,15.961068060635228,18.032311121114933,26.02921460946999,20.529855100200002
80,16.01362225554603,18.21742380497855,26.310139334161626,20.596982643048364
81,16.209496478783063,18.425750486234115,26.63949280839902,20.70175019340358
82,16.33167327820059,18.567591104318268,26.887451959185398,20.884184481590047
83,16.45378593245125,18.739447170466896,27.23102555074214,21.043519704184746
84,16.547943298694104,18.816616252644888,27.537169938937268,21.10960208138946
85,16.753428738271076,18.95997326348604,27.748524873957457,21.254533692276993
86,16.82474101791806,19.092162350687786,28.0512138585109,21.375118178385485
