Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.560016486053904,0.44837721632012195
1,1.0958628797387129,0.9419709939375182
2,1.6663895813127971,1.5076658390853364
3,1.7672593806442707,1.5076658390853364
4,2.496987163160264,1.8199208823123239
5,2.5978569624917376,1.9697839087214217
6,2.6987267618232114,2.4581491345742954
7,2.799596561154685,2.875053595241072
8,3.38507188949257,3.445580296815156
9,3.9615430205449327,4.031055625153041
10,4.111406046954031,4.7607834076690345
11,4.261269073363128,5.422314615600442
12,4.837740204415491,6.062261316510617
13,4.987603230824589,6.598107710195426
14,5.088473030156062,7.15812419624933
15,5.23833605656516,7.539464003778516
16,5.388199082974258,7.88572927353245
17,5.734464352728191,8.18989325811346
18,6.319939681066076,9.122610463467565
19,6.4208094803975495,9.668214526889361
20,6.733064523624537,10.205921162675347
21,7.226658301241933,10.30679096200682
22,7.3275281005734065,10.920291503203027
23,7.42839789990488,11.554692269401876
24,8.089929107836287,12.13116340045424
25,8.19079890716776,12.548067861121016
26,8.291668706499234,13.085774496907002
27,8.392538505830707,13.398029540133988
28,8.49340830516218,13.943633603555785
