Time(Iteration),EpsilonGreedyMultiArmedBandit,ThompsonSamplingMultiArmedBandit,Upperasdl;kj;ldkjf;lasdfasdfasdfa
101,18.5159528030293,6.710587729021313,10.993435015217209
102,18.784368579362656,6.710587729021313,10.993435015217209
103,18.89610235171566,6.725129404582331,11.014878957641617
104,19.146455757422956,6.725129404582331,11.03509305468889
105,19.27428801199719,6.725129404582331,11.098449629538132
106,19.327282433681997,6.7453435016296055,11.098449629538132
107,19.327282433681997,6.7453435016296055,11.249451323057972
108,19.559235756927702,6.7453435016296055,11.359213896824546
109,19.606557757126257,6.755840972695094,11.527578266034892
110,19.772842757824282,6.755840972695094,11.527578266034892
111,19.772842757824282,6.755840972695094,11.527578266034892
112,19.88183826802986,6.755840972695094,11.538075737100382
113,20.02045790138416,6.788621297332632,11.60441952126222
114,20.112890633278838,6.788621297332632,11.636360934752116
115,20.161705532567062,6.788621297332632,11.669141259389653
116,20.363133774667318,6.788621297332632,11.784242968894892
117,20.476424353680535,6.788621297332632,11.897533547908107
118,20.565090616846206,6.788621297332632,12.05452056393489
119,20.92197193975826,6.788621297332632,12.075964506359297
120,20.92197193975826,6.788621297332632,12.086461977424786
121,21.257321920209957,6.900355069685633,12.214186888465111
122,21.38574027009006,6.900355069685633,12.214186888465111
123,21.43455516937828,6.900355069685633,12.224684359530599
124,21.569351119658517,6.946484756800196,12.388014800503315
125,21.602131444296056,6.946484756800196,12.388014800503315
126,21.690797707461726,6.946484756800196,12.418726368616078
127,21.804088286474943,6.946484756800196,12.418726368616078
128,21.942650705484184,6.946484756800196,12.482218261366379
129,22.051646215689765,6.946484756800196,12.482218261366379
130,22.297653782909542,6.946484756800196,12.518203879351805
131,22.510542788510143,6.9569822278656845,12.532745554912823
132,22.510542788510143,6.9569822278656845,12.652084449211555
133,22.622276560863142,6.9569822278656845,12.74075071237723
134,22.668406247977707,6.9569822278656845,12.771462280489992
135,22.784652168889256,6.9569822278656845,12.80424260512753
136,23.08431730710901,6.9569822278656845,12.923735586398598
137,23.193312817314588,6.9569822278656845,12.95972120438402
138,23.193312817314588,6.9569822278656845,13.131680403679685
139,23.337826914305126,6.9569822278656845,13.131680403679685
140,23.601363987285715,6.9569822278656845,13.177810090794248
141,23.89966171558045,6.978426170290092,13.21379570877967
142,24.138740310920742,6.978426170290092,13.257073504482696
143,24.184869998035303,6.988923641355581,13.257073504482696
144,24.312214821022597,6.988923641355581,13.257073504482696
145,24.72572094189278,6.988923641355581,13.271615180043714
146,24.84642998701827,6.988923641355581,13.351141647444697
147,24.856927458083756,6.988923641355581,13.372585589869104
148,25.089556931395705,6.988923641355581,13.38712726543012
149,25.12233725603324,6.988923641355581,13.38712726543012
150,25.49586555453158,6.988923641355581,13.430405061133147
151,25.65372901399914,6.988923641355581,13.444946736694163
152,25.65372901399914,6.988923641355581,13.475658304806924
153,25.786933433792647,6.99942111242107,13.521787991921489
154,25.88653186038003,6.99942111242107,13.536329667482505
155,26.10546918126614,6.99942111242107,13.754257514416077
156,26.195531744144876,7.138040745775368,13.764754985481565
157,26.195531744144876,7.138040745775368,13.764754985481565
158,26.474934214222316,7.138040745775368,13.812076985680118
159,26.474934214222316,7.138040745775368,13.812076985680118
160,26.585030111875188,7.138040745775368,13.84278855379288
161,26.585030111875188,7.138040745775368,13.891603453081103
162,26.585030111875188,7.138040745775368,13.91304739550551
163,26.703692856107676,7.138040745775368,13.938086542132016
164,26.703692856107676,7.138040745775368,13.948584013197504
165,26.752507755395897,7.152582421336386,13.97002795562191
166,26.95741993947312,7.152582421336386,13.980525426687398
167,27.08662954672597,7.167124096897405,13.995067102248417
168,27.199920125739187,7.167124096897405,13.995067102248417
169,27.357730535232985,7.167124096897405,14.005564573313904
170,27.357730535232985,7.167124096897405,14.15248500009984
171,27.714611858145037,7.167124096897405,14.172699097147113
172,27.80327812131071,7.167124096897405,14.172699097147113
173,27.968746702724008,7.167124096897405,14.20464051063701
174,27.968746702724008,7.167124096897405,14.250770197751573
175,28.14984569778436,7.167124096897405,14.26126766881706
176,28.38543051299464,7.167124096897405,14.275809344378079
177,28.38543051299464,7.167124096897405,14.286306815443567
178,28.61741623623532,7.167124096897405,14.349663390292807
179,28.736755130534057,7.167124096897405,14.36987748734008
180,28.85609402483279,7.167124096897405,14.483582897132257
181,28.85609402483279,7.167124096897405,14.505026839556663
182,28.95535912753387,7.167124096897405,14.631770231533702
183,29.071605048445416,7.167124096897405,14.664550556171239
184,29.307945381638284,7.167124096897405,14.679092231732255
185,29.41822204156429,7.177621567962893,14.679092231732255
186,29.564879040520914,7.177621567962893,14.75593348695958
187,29.564879040520914,7.177621567962893,14.780972633586085
188,29.564879040520914,7.177621567962893,14.812914047075981
189,29.781684995376686,7.192163243523912,14.902976609954715
190,29.890680505582264,7.192163243523912,14.902976609954715
191,29.990278932169645,7.192163243523912,14.933688178067476
192,29.990278932169645,7.192163243523912,14.944185649132965
193,30.03676202122056,7.192163243523912,14.991507649331519
194,30.226423010686677,7.192163243523912,14.991507649331519
195,30.27255269780124,7.192163243523912,15.012951591755925
196,30.29276679484851,7.192163243523912,15.012951591755925
197,30.519376720536883,7.192163243523912,15.076308166605164
198,30.609439283415618,7.192163243523912,15.10134731323167
199,30.709037710002995,7.192163243523912,15.10134731323167
200,30.709037710002995,7.192163243523912,15.24783685819296
201,30.75516739711756,7.192163243523912,15.25833432925845
202,30.75516739711756,7.192163243523912,15.358688283434955
203,30.75516739711756,7.192163243523912,15.373229958995973
204,30.894874475435905,7.192163243523912,15.46566269089065
205,30.894874475435905,7.192163243523912,15.47616016195614
206,30.909416150996925,7.192163243523912,15.510915934564428
207,31.008681253698008,7.192163243523912,15.510915934564428
208,31.008681253698008,7.192163243523912,15.510915934564428
209,31.0191787247635,7.192163243523912,15.542857348054323
210,31.0191787247635,7.192163243523912,15.542857348054323
211,31.288722906610296,7.192163243523912,15.567896494680829
212,31.381155638504975,7.192163243523912,15.567896494680829
213,31.415911411113267,7.192163243523912,15.600676819318366
214,31.52490692131885,7.192163243523912,15.740383897636708
215,31.712838287185605,7.192163243523912,15.740383897636708
216,31.761653186473826,7.192163243523912,15.871590413827684
217,31.79443351111136,7.192163243523912,15.8861320893887
218,31.79443351111136,7.192163243523912,15.8861320893887
219,31.884496073990096,7.192163243523912,15.8861320893887
220,31.9059400164145,7.192163243523912,15.8861320893887
221,32.01493552662008,7.192163243523912,15.955161085724196
222,32.103601789785756,7.240978142812135,15.987102499214092
223,32.118143465346776,7.240978142812135,16.1289889977624
224,32.206809728512454,7.2514756138776235,16.237869357975345
225,32.22825367093686,7.2514756138776235,16.383940261626098
226,32.42731174402117,7.2514756138776235,16.383940261626098
227,32.43780921508666,7.272919556302031,16.405384204050502
228,32.44830668615215,7.272919556302031,16.41588167511599
229,32.44830668615215,7.272919556302031,16.436095772163263
230,32.46975062857656,7.272919556302031,16.450637447724283
231,32.65907829415637,7.272919556302031,16.46113491878977
232,32.65907829415637,7.272919556302031,16.507264605904332
233,32.98785135924392,7.272919556302031,16.507264605904332
234,32.98785135924392,7.28341702736752,16.53920601939423
235,33.12647099259822,7.28341702736752,16.553747694955245
236,33.12647099259822,7.28341702736752,16.60797196201719
237,33.12647099259822,7.316197352005058,16.63868353012995
238,33.12647099259822,7.316197352005058,16.653225205690966
239,33.35341424217289,7.316197352005058,16.663722676756457
240,33.443476805051624,7.316197352005058,16.663722676756457
241,33.56213954928411,7.336411449052332,16.663722676756457
242,33.700759182638414,7.336411449052332,16.663722676756457
243,33.700759182638414,7.346908920117821,16.663722676756457
244,33.700759182638414,7.346908920117821,16.663722676756457
245,33.700759182638414,7.346908920117821,16.685166619180862
246,33.700759182638414,7.346908920117821,16.69970829474188
247,33.700759182638414,7.346908920117821,16.869039496208938
248,33.7931919145331,7.346908920117821,16.869039496208938
249,33.839321601647654,7.346908920117821,16.869039496208938
250,34.001697209673765,7.346908920117821,16.901819820846477
251,34.012194680739256,7.346908920117821,16.985390492742987
252,34.209231651073694,7.357406391183309,16.995887963808478
253,34.209231651073694,7.357406391183309,16.995887963808478
254,34.34402760135393,7.371948066744328,17.017331906232883
255,34.43269386451961,7.371948066744328,17.017331906232883
256,34.53195896722069,7.371948066744328,17.0318735817939
257,34.64095447742626,7.371948066744328,17.042371052859387
258,34.776942740790496,7.371948066744328,17.05286852392488
259,34.82575764007872,7.371948066744328,17.09899821103944
260,34.956197092708706,7.382445537809817,17.232878780899192
261,35.05546219540979,7.382445537809817,17.263590349011952
262,35.11208935358984,7.382445537809817,17.263590349011952
263,35.225379932603055,7.382445537809817,17.27408782007744
264,35.31404619576873,7.382445537809817,17.38822792222584
265,35.40410875864747,7.382445537809817,17.421008246863376
266,35.494171321526196,7.382445537809817,17.435549922424393
267,35.51438541857347,7.382445537809817,17.4569938648488
268,35.53582936099788,7.403889480234224,17.46749133591429
269,35.64756313335088,7.403889480234224,17.502247108522578
270,35.64756313335088,7.523228374532957,17.523691050946987
271,35.760853712364096,7.523228374532957,17.523691050946987
272,35.86011881506518,7.523228374532957,17.523691050946987
273,35.91674597324523,7.523228374532957,17.54873019757349
274,36.02847974559823,7.523228374532957,17.54873019757349
275,36.02847974559823,7.543442471580231,17.6590068574995
276,36.06126007023577,7.543442471580231,17.6590068574995
277,36.1513226331145,7.543442471580231,17.69499247548492
278,36.1513226331145,7.543442471580231,17.833869316764684
279,36.26031814332008,7.543442471580231,17.86664964140222
280,36.47857931413995,7.543442471580231,17.923276799582272
281,36.47857931413995,7.543442471580231,17.943490896629545
282,36.59186989315317,7.543442471580231,18.002803266983257
283,36.59186989315317,7.543442471580231,18.002803266983257
284,36.73794079680392,7.543442471580231,18.017344942544273
285,36.848792222045915,7.543442471580231,18.084918572083243
286,36.990678720594225,7.543442471580231,18.084918572083243
287,37.00117619165972,7.553939942645719,18.084918572083243
288,37.049991090947934,7.553939942645719,18.09541604314873
289,37.049991090947934,7.553939942645719,18.109957718709747
290,37.16947029069629,7.553939942645719,18.13017181575702
291,37.16947029069629,7.568481618206738,18.15161575818143
292,37.41129786277729,7.568481618206738,18.15161575818143
293,37.41129786277729,7.568481618206738,18.162113229246916
294,37.53414075029356,7.568481618206738,18.215107650931724
295,37.53414075029356,7.583023293767757,18.328914429193823
296,37.58295564958178,7.583023293767757,18.36085584268372
297,37.58295564958178,7.5935207648332455,18.36085584268372
298,37.71374324605434,7.5935207648332455,18.36085584268372
299,37.80380580893308,7.5935207648332455,18.36085584268372
300,37.80380580893308,7.5935207648332455,18.36085584268372
301,37.852620708221295,7.5935207648332455,18.375397518244736
302,37.852620708221295,7.5935207648332455,18.513087381580693
303,37.961616218426876,7.5935207648332455,18.513087381580693
304,37.961616218426876,7.5935207648332455,18.543798949693453
305,38.3200337080659,7.5935207648332455,18.55834062525447
306,38.41929881076698,7.5935207648332455,18.607155524542694
307,38.41929881076698,7.5935207648332455,18.62169720010371
308,38.55280348682747,7.5935207648332455,18.6321946711692
309,38.801699780107775,7.5935207648332455,18.653638613593607
310,38.92103867440651,7.5935207648332455,18.664136084659095
311,39.02030377710759,7.5935207648332455,18.664136084659095
312,39.129184137320536,7.5935207648332455,18.694847652771855
313,39.143725812881556,7.5935207648332455,18.694847652771855
314,39.143725812881556,7.5935207648332455,18.709389328332872
315,39.33542364747732,7.5935207648332455,18.73083327075728
316,39.4444191576829,7.5935207648332455,18.77696295787184
317,39.4444191576829,7.5935207648332455,18.77696295787184
318,39.464633254730174,7.5935207648332455,18.99190466895153
319,39.464633254730174,7.604018235898733,19.08433740084621
320,39.479174930291194,7.604018235898733,19.105781343270614
321,39.5006188727156,7.604018235898733,19.116278814336106
322,39.5006188727156,7.604018235898733,19.126776285401593
323,39.5006188727156,7.604018235898733,19.15955661003913
324,39.5006188727156,7.604018235898733,19.15955661003913
325,39.546748559830164,7.604018235898733,19.15955661003913
326,39.63681112270889,7.604018235898733,19.15955661003913
327,39.657025219756164,7.604018235898733,19.15955661003913
328,39.657025219756164,7.604018235898733,19.15955661003913
329,39.79564485311047,7.604018235898733,19.184595756665637
330,39.907378625463465,7.604018235898733,19.20480985371291
331,39.907378625463465,7.604018235898733,19.20480985371291
332,39.94015895010101,7.604018235898733,19.236751267202802
333,39.988973849389225,7.604018235898733,19.236751267202802
334,40.003515524950245,7.650147923013297,19.236751267202802
335,40.003515524950245,7.650147923013297,19.236751267202802
336,40.003515524950245,7.650147923013297,19.236751267202802
337,40.003515524950245,7.650147923013297,19.236751267202802
338,40.12217826918273,7.650147923013297,19.272736885188227
339,40.25201463454696,7.650147923013297,19.283234356253715
340,40.273458576971365,7.650147923013297,19.392229866459296
341,40.273458576971365,7.6646895985743155,19.392229866459296
342,40.273458576971365,7.6646895985743155,19.41244396350657
343,40.273458576971365,7.6646895985743155,19.45857365062113
344,40.41207821032567,7.780935519485864,19.52329538874856
345,40.41207821032567,7.780935519485864,19.52329538874856
346,40.41207821032567,7.780935519485864,19.59714943466329
347,40.68307659490488,7.780935519485864,19.59714943466329
348,40.77313915778362,7.780935519485864,19.59714943466329
349,40.92069807781818,7.780935519485864,19.59714943466329
350,41.036943998729726,7.780935519485864,19.607646905728778
351,41.30472384738201,7.780935519485864,19.607646905728778
352,41.30472384738201,7.780935519485864,19.61814437679427
353,41.49298853713506,7.780935519485864,19.632686052355286
354,41.49298853713506,7.780935519485864,19.643183523420774
355,41.5257688617726,7.780935519485864,19.65772519898179
356,41.751010292889724,7.780935519485864,19.68843676709455
357,41.79982519217795,7.780935519485864,19.720378180584447
358,41.91311577119116,7.780935519485864,19.720378180584447
359,41.91311577119116,7.780935519485864,19.720378180584447
360,41.9458960958287,7.780935519485864,19.734919856145464
361,41.9458960958287,7.780935519485864,19.756363798569872
362,41.9458960958287,7.780935519485864,19.846426361448604
363,42.19780630819621,7.780935519485864,19.846426361448604
364,42.33018505942113,7.791432990551352,19.88970415715163
365,42.33018505942113,7.791432990551352,19.98930258373901
366,42.439180569626714,7.791432990551352,20.01074652616342
367,42.47196089426425,7.791432990551352,20.055999769837197
368,42.47196089426425,7.801930461616841,20.055999769837197
369,42.48650256982527,7.801930461616841,20.055999769837197
370,42.65481045038456,7.894363193511519,20.055999769837197
371,42.66935212594558,7.894363193511519,20.055999769837197
372,42.761784857840254,7.894363193511519,20.070541445398213
373,42.761784857840254,7.894363193511519,20.10248285888811
374,42.92191000546508,7.894363193511519,20.10248285888811
375,42.92191000546508,7.894363193511519,20.10248285888811
376,42.92191000546508,7.894363193511519,20.134424272378006
377,43.23057656534363,7.894363193511519,20.134424272378006
378,43.23057656534363,7.894363193511519,20.197780847227243
379,43.44234819153704,7.894363193511519,20.197780847227243
380,43.44234819153704,7.894363193511519,20.31107142624046
381,43.531014454702714,7.894363193511519,20.34178299435322
382,43.71350974947613,7.894363193511519,20.34178299435322
383,43.71350974947613,7.894363193511519,20.34178299435322
384,43.805942481370806,8.007653772524735,20.35228046541871
385,44.411298964503466,8.007653772524735,20.36682214097973
386,44.54991859785777,8.007653772524735,20.36682214097973
387,44.54991859785777,8.007653772524735,20.36682214097973
388,44.688538231212064,8.007653772524735,20.36682214097973
389,44.815883054199354,8.007653772524735,20.381363816540745
390,44.84866337883689,8.007653772524735,20.381363816540745
391,45.04980463400749,8.007653772524735,20.43558808360269
392,45.04980463400749,8.007653772524735,20.446085554668176
393,45.17084700301927,8.022195448085753,20.446085554668176
394,45.17084700301927,8.022195448085753,20.46752949709258
395,45.17084700301927,8.054975772723292,20.46752949709258
396,45.203627327656804,8.054975772723292,20.514851497291136
397,45.31536110000981,8.054975772723292,20.53506559433841
398,45.4340238442423,8.054975772723292,20.569821366946698
399,45.4340238442423,8.054975772723292,20.569821366946698
400,45.7588637019468,8.06547324378878,20.580318838012186
401,45.7588637019468,8.06547324378878,20.60053293505946
402,45.7588637019468,8.17720701614178,20.60053293505946
403,45.7588637019468,8.17720701614178,20.69979803776054
404,45.7588637019468,8.17720701614178,20.69979803776054
405,45.98388805331302,8.17720701614178,20.69979803776054
406,46.095621825666015,8.17720701614178,20.71029550882603
407,46.095621825666015,8.17720701614178,20.71029550882603
408,46.095621825666015,8.17720701614178,20.72483718438705
409,46.3728620429533,8.17720701614178,20.746281126811454
410,46.489107963864846,8.17720701614178,20.75677859787694
411,46.49960543493034,8.17720701614178,20.75677859787694
412,46.611339207283336,8.17720701614178,20.771320273437958
413,46.611339207283336,8.17720701614178,20.804100598075497
414,46.611339207283336,8.17720701614178,20.850230285190058
415,46.611339207283336,8.17720701614178,20.850230285190058
416,46.76012797269503,8.17720701614178,20.938896548355732
417,46.76012797269503,8.17720701614178,20.938896548355732
418,46.93038945978647,8.17720701614178,20.95343822391675
419,47.02965456248755,8.17720701614178,20.978477370543253
420,47.02965456248755,8.265873279307453,20.99992131296766
421,47.12925298907493,8.265873279307453,20.99992131296766
422,47.12925298907493,8.265873279307453,21.03063288108042
423,47.36713772513031,8.265873279307453,21.149971775379154
424,47.36713772513031,8.265873279307453,21.16046924644464
425,47.48042830414353,8.265873279307453,21.16046924644464
426,47.48042830414353,8.265873279307453,21.17501092200566
427,47.57969340684461,8.265873279307453,21.17501092200566
428,47.81757814289999,8.265873279307453,21.17501092200566
429,47.931718245048394,8.265873279307453,21.189552597566678
430,47.931718245048394,8.265873279307453,21.189552597566678
431,47.96449856968593,8.265873279307453,21.210996539991083
432,48.29675557675044,8.265873279307453,21.338341362978376
433,48.38918830864512,8.384536023539944,21.419936586904136
434,48.52780794199942,8.417316348177483,21.450648155016896
435,48.52780794199942,8.417316348177483,21.450648155016896
436,48.52780794199942,8.417316348177483,21.461145626082384
437,48.52780794199942,8.417316348177483,21.461145626082384
438,48.644053862910965,8.417316348177483,21.481359723129657
439,48.658595538471985,8.417316348177483,21.50280366555406
440,48.770329310824984,8.417316348177483,21.50280366555406
441,48.99105859338356,8.417316348177483,21.513301136619553
442,48.99105859338356,8.417316348177483,21.513301136619553
443,49.083491325278246,8.417316348177483,21.513301136619553
444,49.2516451188652,8.417316348177483,21.52784281218057
445,49.46264399391928,8.417316348177483,21.52784281218057
446,49.46264399391928,8.417316348177483,21.52784281218057
447,49.498629611904704,8.417316348177483,21.52784281218057
448,49.61729235613719,8.417316348177483,21.538340283246058
449,49.7504700709146,8.417316348177483,21.571120607883593
450,49.78325039555214,8.417316348177483,21.571120607883593
451,49.79374786661763,8.417316348177483,21.585662283444613
452,49.79374786661763,8.417316348177483,21.585662283444613
453,49.953811442396336,8.417316348177483,21.585662283444613
454,49.953811442396336,8.417316348177483,21.585662283444613
455,50.072474186628824,8.417316348177483,21.617603696934506
456,50.072474186628824,8.417316348177483,21.66373338404907
457,50.18872010754037,8.417316348177483,21.66373338404907
458,50.18872010754037,8.417316348177483,21.696513708686606
459,50.18872010754037,8.417316348177483,21.696513708686606
460,50.32733974089467,8.417316348177483,21.696513708686606
461,50.467446427551565,8.417316348177483,21.74299679773752
462,50.55611269071724,8.417316348177483,21.76321089478479
463,50.58889301535478,8.417316348177483,21.76321089478479
464,50.60910711240205,8.417316348177483,21.777752570345807
465,50.60910711240205,8.417316348177483,21.777752570345807
466,50.60910711240205,8.417316348177483,21.777752570345807
467,50.655236799516615,8.417316348177483,21.777752570345807
468,50.7738995437491,8.417316348177483,21.777752570345807
469,50.89323843804784,8.417316348177483,21.777752570345807
470,50.992836864635215,8.417316348177483,21.777752570345807
471,51.1018323748408,8.417316348177483,21.788250041411295
472,51.1018323748408,8.417316348177483,21.788250041411295
473,51.1232763172652,8.417316348177483,21.914993433388336
474,51.314974151860966,8.417316348177483,21.914993433388336
475,51.34775447649851,8.417316348177483,21.914993433388336
476,51.45079364284868,8.417316348177483,21.93643737581274
477,51.45079364284868,8.417316348177483,21.94693484687823
478,51.67740356853706,8.417316348177483,21.95743231794372
479,51.98297715502842,8.417316348177483,21.990212642581255
480,52.121596788382725,8.417316348177483,21.990212642581255
481,52.28017426143752,8.417316348177483,22.010426739628528
482,52.39190803379053,8.417316348177483,22.149304201795484
483,52.39190803379053,8.417316348177483,22.149304201795484
484,52.51124692808926,8.417316348177483,22.1638458773565
485,52.70090791755538,8.417316348177483,22.195787290846397
486,52.81957066178787,8.417316348177483,22.241916977960962
487,52.81957066178787,8.417316348177483,22.272628546073722
488,52.958190295142174,8.417316348177483,22.272628546073722
489,53.02154686999141,8.417316348177483,22.3650612779684
490,53.13054238019699,8.417316348177483,22.379602953529417
491,53.13054238019699,8.417316348177483,22.379602953529417
492,53.14508405575801,8.417316348177483,22.379602953529417
493,53.14508405575801,8.417316348177483,22.401046895953822
494,53.14508405575801,8.417316348177483,22.539923737233586
495,53.14508405575801,8.417316348177483,22.56496288386009
496,53.2724288787453,8.417316348177483,22.56496288386009
497,53.58278945757356,8.417316348177483,22.56496288386009
498,53.826380201472396,8.417316348177483,22.56496288386009
499,53.826380201472396,8.417316348177483,22.56496288386009
500,53.91644276435113,8.417316348177483,22.579504559421107
501,54.05032333421089,8.417316348177483,22.59971865646838
502,54.13898959737655,8.417316348177483,22.63249898110592
503,54.18511928449111,8.417316348177483,22.647040656666935
504,54.231248971605666,8.417316348177483,22.693170343781496
505,54.36986860495997,8.417316348177483,22.693170343781496
506,54.49721342794726,8.417316348177483,22.693170343781496
507,54.49721342794726,8.42781381924297,22.71338444082877
508,54.49721342794726,8.42781381924297,22.744096008941533
509,54.616552322245994,8.42781381924297,22.75863768450255
510,54.616552322245994,8.42781381924297,22.75863768450255
511,54.637996264670406,8.42781381924297,22.75863768450255
512,54.637996264670406,8.42781381924297,22.780081626926954
513,54.637996264670406,8.42781381924297,22.790579097992442
514,54.637996264670406,8.42781381924297,22.790579097992442
515,54.749730037023404,8.42781381924297,22.822520511482338
516,54.79585972413796,8.42781381924297,22.822520511482338
517,54.79585972413796,8.42781381924297,22.93261640913521
518,54.79585972413796,8.42781381924297,22.93261640913521
519,54.806357195203454,8.42781381924297,22.952830506182483
520,54.971418015403216,8.42781381924297,22.952830506182483
521,55.06008427856889,8.42781381924297,22.98561083082002
522,55.31500721744044,8.42781381924297,22.98561083082002
523,55.31500721744044,8.42781381924297,23.000152506381035
524,55.31500721744044,8.42781381924297,23.014694181942055
525,55.41460564402782,8.42781381924297,23.014694181942055
526,55.41460564402782,8.42781381924297,23.050679799927476
527,55.523601154233404,8.42781381924297,23.050679799927476
528,55.612267417399075,8.42781381924297,23.050679799927476
