Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.8939635494259948,0.8681378812623152
1,0.8086757676084468,0.7120092385907689
2,0.68422746713238,0.660907948869292
3,0.6285246893339868,0.5931598064844601
4,0.5686261054478866,0.5552625609388213
5,0.5563395204200311,0.5333204720882999
6,0.553035154806352,0.5312423609119342
7,0.5462469879006019,0.5231406480993364
8,0.49907667312919574,0.5247099245901472
9,0.4750813325751662,0.5307284274877258
10,0.48046230180998767,0.5316130689069091
11,0.3838097854621737,0.5265340800889027
12,0.3870335529669469,0.5237512733954138
13,0.35202830300232657,0.5282358147271573
14,0.365563065741183,0.5294245485569528
15,0.3235406669424405,0.5307137775393924
16,0.30558754286324896,0.5155978995659058
17,0.2966300258242497,0.5014844137386202
18,0.29046871685462955,0.5076969092435759
19,0.25320792237666334,0.5059481098698407
20,0.23015730291960787,0.5053711969478034
21,0.22992588818737975,0.504624182628983
22,0.2041495910596051,0.5055575221496499
23,0.18345189310123952,0.5044526283889068
24,0.17958212592287626,0.5033482398887126
25,0.17205138598361452,0.5036418700278154
26,0.1732269689414045,0.5058675283425028
27,0.15947278486616426,0.5063856801962013
28,0.16635413885316136,0.5079164383876728
29,0.16564014561979684,0.5056463345321498
30,0.15688485979051917,0.5043674541698301
31,0.15559487037243538,0.5027907306112314
32,0.15373291492529456,0.5031656982217175
33,0.15180077734999495,0.5032150030202888
34,0.15092248588763074,0.502195607428065
35,0.1554800740201376,0.5014168473024521
36,0.14236432548802397,0.5022019165545479
37,0.14078910085083973,0.501204828130504
38,0.13950490298493393,0.5017097518350425
39,0.13662152151156098,0.5022182245983151
40,0.1325539240548554,0.5031698622526488
41,0.1275390853590656,0.5028041858832504
42,0.12584270388422203,0.5024365005759324
43,0.12631833681537874,0.5022023045034751
44,0.13128764157327136,0.5006883756756567
45,0.1294389917232403,0.4987276686503369
46,0.13082480299008853,0.49799132223718123
47,0.13359866532333847,0.49762957954947923
48,0.1334051337031818,0.49753306478876935
49,0.13455585188122798,0.49658037161302426
50,0.1373413053822637,0.4956001803774287
51,0.13643808008862107,0.49466586020373793
52,0.14124920537527957,0.4963646417618097
53,0.13459381888727645,0.49672995481719734
54,0.14346799714602543,0.49667001303234726
55,0.14274395245284327,0.49650840821257614
56,0.13648224878275642,0.4964543916660573
57,0.13124388055889222,0.4965065186515982
58,0.1360946464366636,0.4955732369112014
59,0.13992215289229346,0.4951606249039175
60,0.14348065602502563,0.4940081222613083
61,0.14897593968690215,0.49397563609907474
62,0.1539614818711678,0.4945883718153755
63,0.15484003351739378,0.4940847566982899
64,0.14851469011814872,0.494165981434486
65,0.1483438832826279,0.495068590847289
66,0.15100288717728905,0.4953633738435984
67,0.15255253563033577,0.4962308937487621
68,0.15292366590331996,0.496683286590769
69,0.15417497318225762,0.49726974586581624
70,0.15224139600974393,0.4974037305325026
71,0.15012810147346617,0.49776112612863105
