Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
61,10.71282437932879,13.759007102087272
62,10.916294043579875,13.852604122049195
63,10.983613138110476,13.96673604485182
64,11.168895264428112,14.032928520659098
65,11.233556127680925,14.266161137206335
66,11.263838495717346,14.377492123067043
67,11.412169724163222,14.522484293025775
68,11.486048851748926,14.60486997097478
69,11.626571756376485,14.712261309761246
70,11.734494126943485,14.78905676792495
71,11.758281204299703,14.911928796834093
72,11.915030020227096,15.021178030093125
73,11.991009616079428,15.077741891948557
74,12.12612816277629,15.265558046987078
75,12.144287948786705,15.41592323850376
76,12.27777807724748,15.476640565502853
77,12.301565154603699,15.59886859429555
78,12.535328352025632,15.738307303218585
79,12.602692605996962,15.956340442512857
80,12.758938621143306,16.056106668489214
81,12.85707266604185,16.136269518523054
82,13.001674797936474,16.260807537097673
83,13.136935788738281,16.317371398953107
84,13.17742153744911,16.471843146721127
85,13.254448584526125,16.623146883612016
86,13.35405814486997,16.804063383236645
87,13.434742077373176,16.93968969122009
88,13.547878117527507,17.055253900434487
89,13.571665194883726,17.186028655355454
90,13.705964206467439,17.296739532328285
91,13.845676019351643,17.35085941911346
92,13.941867505072286,17.47248665600538
93,14.090589000739417,17.629773381213436
94,14.114376078095637,17.68389326799861
95,14.183834238715793,17.893894923109983
96,14.317917784274997,18.043641715426304
97,14.467981792057017,18.24048154397601
98,14.636803065616622,18.415190923150714
99,14.733057272603531,18.521422312694988
100,14.756844349959753,18.63404261024587
101,15.03799870735261,18.780519589514988
102,15.118889749931375,18.941219715312418
103,15.246487603681516,19.06282342126164
104,15.377785741462594,19.14733144572218
105,15.420828825568005,19.361424555935063
106,15.444615902924227,19.415544442720236
107,15.535660554297156,19.547501830192097
108,15.559447631653375,19.77091154325816
109,15.583234709009597,19.91152901290236
110,15.64945940938147,20.10946992123166
111,15.762031081884993,20.280308973487728
112,15.785818159241213,20.383863870730323
113,15.90830882092097,20.505952652152953
114,16.02738863149974,20.701364176470392
115,16.1544453652678,20.90260673562276
116,16.22343307181811,20.995578683740803
117,16.315096558998412,21.141600602831904
118,16.34650266678423,21.27526750553817
119,16.402670085516785,21.37531608988909
120,16.555598386613458,21.549477620257772
121,16.75875408352507,21.741489246516075
122,16.916335465314518,21.792023571618465
123,16.94272827243823,21.842557896720855
124,17.07991252816961,22.020084593959755
125,17.163022687942984,22.111172400600694
126,17.330433105952334,22.2563275020833
127,17.43122927970742,22.40629775105915
128,17.458746820291054,22.51346813430944
129,17.559418355853435,22.621352195660698
130,17.68338955952425,22.68537126215731
131,17.840912734641368,22.80684354593839
132,17.961566144163537,22.921490635395966
133,18.065497332238273,23.01848757583904
134,18.185247764661987,23.144495823455397
135,18.205851525742663,23.208631064359594
136,18.237496053147304,23.283067568053717
137,18.404380459677615,23.40601928543715
138,18.51263688926978,23.518599545965493
139,18.670051007547478,23.578961053765163
140,18.85716588682493,23.658046122363903
141,18.913119017636546,23.75364121807295
142,18.99764737475917,23.84148928697897
143,19.0994325688408,23.988059647601318
144,19.22199671943386,24.189786855207263
145,19.45141977620635,24.320083085892076
146,19.538112433693332,24.49280422119852
147,19.684715627333865,24.54333854630091
148,19.818136176898523,24.693883539760773
149,20.028951028790367,24.802930389191857
150,20.095150368855577,24.853464714294248
151,20.219396953129433,24.999612370483277
152,20.308468534543206,25.063120333481564
153,20.332255611899427,25.113654658583954
154,20.418319766264652,25.203130062685347
155,20.475574060270294,25.361908318106245
156,20.499361137626515,25.44590974710272
157,20.55274330377247,25.49644407220511
158,20.69701014084007,25.64311630892748
159,20.85134893613333,25.892769785445676
160,20.989946765588176,25.943304110548077
161,21.06456131987543,25.993838435650474
162,21.08834839723165,26.057522340462224
163,21.263246749605393,26.180307439920217
164,21.33947470661902,26.27597668992248
165,21.36326178397524,26.3495283017045
166,21.4511007565562,26.400062626806896
167,21.59251557466114,26.506155823167383
168,21.654703149896996,26.63973492132225
169,21.761686661769915,26.690269246424652
170,21.776473232262173,26.889001568298852
171,21.92499124732573,26.961820952938428
172,21.979016732869688,27.183662915547348
173,22.035403736416097,27.239198613935553
174,22.208437002654815,27.416389569407308
175,22.220107439588354,27.507601169156157
176,22.267187933135602,27.595398388134363
177,22.310071989576265,27.785502180541897
178,22.37885983965009,27.859797499123665
179,22.44561971971765,27.910331824226063
180,22.54251247475741,27.980122156077652
181,22.58003985506604,28.083081222612996
182,22.759259783303847,28.32955634231978
183,22.806000404107426,28.392226338221132
184,22.891893244768212,28.501989182417798
185,22.94157803218421,28.690551463799682
186,22.98881212676963,28.89907404324449
187,23.03352484166013,28.94960836834689
188,23.07738337016256,29.01420363930013
189,23.12700244859468,29.10047257483085
190,23.13867288552822,29.2154472282862
191,23.161228868263958,29.2659815533886
192,23.218437670083464,29.316515878490996
193,23.264767567046174,29.383441357441125
194,23.347860090291437,29.46359253172323
195,23.41456841221975,29.519128230111438
196,23.484268504560593,29.595030341436303
197,23.49593894149413,29.67142302783019
198,23.50760937842767,29.909995945736732
199,23.51927981536121,30.033540591332393
200,23.533520225447216,30.19154578465347
201,23.545190662380755,30.300956848886585
202,23.695991529605823,30.351813277941666
203,23.822125811825615,30.465789547091276
204,23.84758404004899,30.62276326316435
205,24.034816256644007,30.777629737062774
206,24.112212304981927,30.939303222053336
207,24.191965321288798,31.01963929062709
208,24.28867290696565,31.162351539087815
209,24.3669479571475,31.329520341109816
210,24.41494615059107,31.380376770164894
211,24.42661658752461,31.58402538128277
212,24.618882042555917,31.634881810337852
213,24.79277095810438,31.809528147020778
214,24.81882594529604,31.93111830427357
215,24.922302587386678,32.0418928689827
216,24.933973024320217,32.09629918541355
217,25.077280792854868,32.1507055018444
218,25.15108836528294,32.18969740923539
219,25.302218975121022,32.22868931662639
220,25.37250131878527,32.26768122401738
221,25.446167439873356,32.37438363904927
222,25.498594001356533,32.4872693816605
223,25.577588168123405,32.52626128905149
224,25.709967684996172,32.6235255089252
225,25.721638121929708,32.66251741631619
226,25.893060567248,32.802650250213745
227,25.920748990989285,32.84164215760474
228,26.0122178171484,32.92023583821579
229,26.023888254081935,33.071391618953925
230,26.168411178009507,33.126163555889086
231,26.215151798813082,33.30828925188593
232,26.266441826061474,33.43699048317998
233,26.278112262995013,33.51759403997069
234,26.289782699928548,33.55658594736168
235,26.33425076073209,33.7006753030004
236,26.36562314835341,33.80025584425331
237,26.377293585286946,33.84169172671456
238,26.39974663164282,33.883127609175816
239,26.44320916104229,33.95557913027545
240,26.479789986077122,34.10199392965619
241,26.71528818082016,34.158208012210096
242,26.83972084550195,34.19964389467135
243,26.932279017052387,34.33014205823896
244,27.16895510084013,34.394797045335686
245,27.180625537773665,34.43378895272668
246,27.240058561504224,34.56889030130431
247,27.325113066512795,34.621366950089524
248,27.336783503446334,34.66280283255078
249,27.422786494843262,34.820599713322956
250,27.483073702119878,34.86203559578421
251,27.494744139053417,34.969544739854015
252,27.576893133479068,35.080257980971666
253,27.62292918941811,35.17859608915818
254,27.648191144078424,35.22003197161943
255,27.73389211539135,35.35922863119693
256,27.87352609673952,35.583230865227776
257,27.971443215241244,35.64739694182418
258,28.008266215395242,35.7641524708944
259,28.05973820627575,35.84407213196218
260,28.181632885368145,35.941674644447275
261,28.378549553150872,36.02173048460346
262,28.412674014110895,36.229392250661206
263,28.585825315230334,36.34914362057704
264,28.66115243227032,36.39057950303829
265,28.81913315426981,36.48974437690592
266,28.854091424393584,36.59756410432193
267,28.86543975737444,36.70655275987039
268,28.991021700008957,36.8799704142672
269,29.213044128958284,36.96103283534817
270,29.2734372930636,37.000024742739164
271,29.31769716829042,37.13426436906067
272,29.372223771997803,37.23327035740125
273,29.413054076677575,37.34433564912213
274,29.47630853651691,37.448801176926324
275,29.545493972352737,37.52494049798269
276,29.66517995698114,37.59303167327951
277,29.673344973686454,37.698994006481854
278,29.728385181036874,37.79008114632221
279,29.803373912355134,37.89713003556788
280,29.858414119705554,38.02230479845339
281,30.086357474023764,38.099868118236486
282,30.141547278153773,38.25837760617748
283,30.21480405999884,38.36294948741206
284,30.29240628395359,38.49595226814877
285,30.310676059490294,38.57563996776398
286,30.402294861451765,38.61774800871369
287,30.48511843957644,38.6961493412082
288,30.58536421982462,38.839590660727595
289,30.65155889193723,38.87858256811859
290,30.72188143369048,38.94116608576587
291,30.767620247479037,39.057634185499545
292,30.77578526418435,39.09662609289054
293,30.783950280889663,39.143308284653315
294,30.849509462128292,39.31776899368651
295,30.871578480762235,39.38690078342681
296,30.954096135799613,39.4769545965967
297,31.021153425565682,39.577523011289585
298,31.101071496069217,39.66293345424926
299,31.109236512774526,39.70192536164026
300,31.201697046586776,39.762806767136254
301,31.209862063292086,39.80179867452725
302,31.2180270799974,39.868930470345596
303,31.316637110736707,39.99007901498347
304,31.32480212744202,40.15247566045427
305,31.362517183669734,40.30991414617927
306,31.370682200375047,40.34890605357026
307,31.378847217080356,40.387897960961254
308,31.413689310500683,40.557351841040415
309,31.439286667580244,40.65518008732742
310,31.547012846166353,40.69417199471842
311,31.588089405117625,40.73316390210941
312,31.681101040740703,40.8625860055521
313,31.743429729856928,40.895788866900055
314,31.82473487766506,40.978175622494234
315,31.83289989437037,41.01716752988523
316,31.9735975864205,41.072110919644835
317,32.06688921689852,41.13958329796533
318,32.07505423360383,41.31328828899705
319,32.176944857814966,41.352280196388044
320,32.253156589338246,41.515379256551014
321,32.32525375254862,41.589781220555714
322,32.36885735352877,41.80339024952871
323,32.37702237023408,41.89745948495285
324,32.465213976819946,41.93645139234384
325,32.53739349621223,42.06962817991074
326,32.545558512917545,42.10862008730173
327,32.6250499076453,42.147611994692724
328,32.71618820028617,42.243321571080614
329,32.86383680690703,42.36621714863768
330,32.89763916391437,42.46961456742221
331,32.96551128447622,42.62093263942741
332,32.97367630118153,42.70460005643013
333,33.07893982026535,42.81020732614251
334,33.16805956645468,42.8634865810284
335,33.32018338424224,42.95052792338753
336,33.428750818066746,43.03205993738335
337,33.49381268991904,43.15765655810024
338,33.62385729872033,43.16588441584551
339,33.68284979235668,43.17411227359078
340,33.70287933072608,43.182340131336055
341,33.71104434743138,43.19024588512865
342,33.74692494803702,43.198473742873915
343,33.84696417122705,43.27001585323831
344,33.999331532826815,43.33295656571997
345,34.00749654953212,43.493591051870546
346,34.028180899255524,43.55438357018924
347,34.13136615739125,43.64163908707541
348,34.19888509426645,43.70611921968067
349,34.29763150129688,43.71434707742594
350,34.34136017565407,43.76052357666979
351,34.40035266929041,43.81645663215289
352,34.408517685995726,43.9390161945514
353,34.53919990193851,43.947244052296675
354,34.618736463620465,44.0105218689744
355,34.72772692983332,44.08824992282625
356,34.814892539183674,44.22450665510799
357,34.85099100870626,44.232734512853256
358,34.85915602541157,44.311063514309765
359,34.92489114799621,44.46372772797483
360,35.15662632237446,44.5845217199076
361,35.29067639332383,44.62695459285986
362,35.32799677584226,44.63518245060513
363,35.33616179254757,44.6434103083504
364,35.42872957543848,44.70874213131821
365,35.43689459214379,44.7686413649203
366,35.47902036131679,44.77686922266557
367,35.60360718166238,44.84014703934329
368,35.66628348192323,44.90047012953792
369,35.67596626065993,45.10865378644394
370,35.685649039396644,45.116881644189206
371,35.7304595599344,45.12510950193448
372,35.74014233867111,45.19665161229888
373,35.748307355376426,45.26927349421016
374,35.84024164032986,45.27750135195543
375,35.9257375992275,45.40687511382119
376,36.019478416463706,45.486137562051624
377,36.02764343316902,45.55912337695734
378,36.035808449874324,45.570467368261326
379,36.07355271531352,45.6141052826203
380,36.15767602855098,45.70532015954512
381,36.16616314920897,45.71354801729039
382,36.174650269866966,45.7571252447666
383,36.315789436702666,45.77603573469083
384,36.431287570558865,45.7842635924361
385,36.476392759949945,45.84458668263073
386,36.5947992186277,45.852814540376
387,36.62126860340035,45.96874605480182
388,36.67402151373965,46.015457691153614
389,36.771304329575855,46.02368554889888
390,36.853095606484395,46.14729970347868
391,36.94661399084356,46.297528673809396
392,37.16242715907913,46.36264421777278
393,37.2414435501004,46.38306930458346
394,37.311157408115996,46.5317173914796
395,37.31964452877399,46.6219109146002
396,37.47349042436997,46.70813688907088
397,37.550039115592156,46.798194456545716
398,37.55852623625015,46.83029299207466
399,37.60036778734724,46.864377793195025
400,37.60885490800523,46.872605650940294
401,37.70773034330279,46.90308975650526
402,37.75416610545936,46.942705588327755
403,37.862894276956474,47.12436994649994
404,37.98363576148044,47.13259780424521
405,37.99364064416984,47.14082566199048
406,38.00364552685922,47.14905351973575
407,38.01365040954862,47.15728137748103
408,38.06699352083023,47.30776292261928
409,38.13879489410735,47.31599078036455
410,38.14728201476534,47.393486327793035
411,38.33367978301036,47.4017141855383
412,38.34216690366835,47.40994204328358
413,38.4135596044571,47.41816990102885
414,38.512647486078414,47.46973598736635
415,38.61044644264846,47.61319586966196
416,38.651598851280916,47.678993833286555
417,38.660085971938905,47.719637734620264
418,38.71775698684312,47.75508974253174
419,38.74367644787536,47.84519482960495
420,38.752163568533355,47.853422687350225
421,38.79028705727613,47.88109606813024
422,38.97171240155578,48.02019016276465
423,39.02876613607275,48.050674268329615
424,39.037253256730736,48.121508689693485
425,39.11074827910559,48.168307959830855
426,39.11153981118234,48.316132401180475
427,39.14999832587769,48.35677562803337
428,39.19088671102864,48.450363126513
429,39.305128373244024,48.458590984258265
430,39.45797947383538,48.482670721671596
431,39.50422979488603,48.490898579416864
432,39.51271691554402,48.548259471973644
433,39.52120403620201,48.766442105715484
434,39.529691156860004,48.81271318866806
435,39.5850534681631,48.94685466656983
436,39.66936325611042,49.04772517543604
437,39.69163816805825,49.15368311330554
438,39.70324142227496,49.228299929456014
439,39.87864931241675,49.23652778720128
440,39.88713643307474,49.24475564494655
441,39.89317957866247,49.327060580236335
442,39.95679283012954,49.37633356242644
443,40.12068648522394,49.384561420171714
444,40.12917360588194,49.43102356756275
445,40.13766072653993,49.43925142530802
446,40.14614784719792,49.51676901264054
447,40.302672717618194,49.59934383792813
448,40.342951930742124,49.63153852407386
449,40.351439051400114,49.63976638181913
450,40.5092061996072,49.813210224551874
451,40.517693320265195,49.82143808229715
452,40.585461835872664,49.82966594004242
453,40.59394895653065,49.90634292715207
454,40.64248144421276,49.99456168535751
455,40.75327515170983,50.038779085332365
456,40.832811713391784,50.118599978798805
457,40.84129883404977,50.24907350661694
458,40.919286150814344,50.257301364362206
459,41.00965050080028,50.40899218944131
460,41.12804031911648,50.57595556220537
461,41.186703034643905,50.63336731419686
462,41.195190155301894,50.69794522563457
463,41.23299364120965,50.75304827402495
464,41.27312724504846,50.81831931812254
465,41.433434770257406,50.99878505611893
466,41.438440632295155,51.10530936380195
467,41.60788319209657,51.19521255374671
468,41.71703536900939,51.25712231848611
469,41.722041231047136,51.265350176231365
470,41.776180127896396,51.32577055247274
471,41.781185989934144,51.333998410218
472,41.7861918519719,51.36001927984529
473,41.91434476605551,51.4783559278143
474,41.919350628093255,51.48658378555956
475,41.9710542277639,51.49481164330482
476,41.98536659980082,51.50303950105008
477,41.99385372045881,51.56831054514767
478,41.998859582496564,51.748860253621885
479,42.10788424815664,51.757088111367146
480,42.161814624518435,51.817756848769804
481,42.25180656834564,51.825984706515065
482,42.38373364030563,51.86325234034356
483,42.468561931687205,51.87148019808882
484,42.69159605519743,52.01015499694015
485,42.74145790785881,52.16194977387407
486,42.779916422554166,52.19878694817074
487,42.81602072524951,52.207014805916
488,42.82102658728726,52.23473762036649
489,42.88795405239739,52.30224361210647
490,42.99084193828442,52.3639657136326
491,43.15224206616725,52.43422946335583
492,43.157247928204995,52.48778162455318
493,43.20646094812318,52.58192268792173
494,43.28609070697511,52.617368937628825
495,43.29109656901286,52.62455951182411
496,43.29610243105061,52.670233864625914
497,43.30110829308836,52.74989156845188
498,43.30611415512611,52.78242789479393
499,43.44516365409645,52.83818508284819
500,43.500579256835046,52.89463562013534
501,43.61504567687265,52.97502910291308
502,43.6200515389104,52.98221967710837
503,43.77923252320734,53.086673757224254
504,43.827576613837316,53.13181297291811
505,43.92431994536923,53.24815065705898
506,43.973753582695416,53.33131439335166
507,44.01364775868203,53.367660333360064
508,44.01865362071978,53.42901457996626
509,44.15378252340122,53.47468893276806
510,44.15878838543897,53.51883804816043
511,44.22307238147145,53.6108524544994
512,44.28490827074255,53.618043028694686
513,44.303818134708926,53.65892526104856
514,44.36447341270629,53.66658526336791
515,44.36947927474404,53.702839718522696
516,44.46552196483435,53.77310184311824
517,44.4705278268721,53.82921693163756
518,44.61469835567502,53.836407505832845
519,44.69033285941967,53.878028260619885
520,44.74304391919525,53.98135447373387
521,44.78993303563095,54.056183698858135
522,44.7949388976687,54.17153750747345
523,44.809251269705626,54.218198882518564
524,44.938390772659304,54.33249640989792
525,44.94339663469705,54.3719485046832
526,45.0625642437127,54.45551240087053
527,45.069087867781846,54.46270297506582
528,45.0740937298196,54.5033462019187
529,45.129717227799794,54.61546267813283
530,45.13472308983755,54.650057796482756
531,45.31195230332657,54.67479849137602
532,45.337683345750776,54.73833911926374
533,45.342689207788524,54.74552969345903
534,45.34769506982628,54.78968571768756
535,45.35270093186403,54.847301186679076
536,45.40876869968068,54.92146218668571
537,45.415292323749824,54.92865276088099
538,45.42029818578758,54.950365360020484
539,45.42530404782533,54.95755593421577
540,45.529374174524904,55.01580841418995
541,45.53438003656265,55.06684045953439
542,45.608027057208055,55.07403103372967
543,45.73317562282313,55.14558179003501
544,45.73818148486088,55.20842178018991
545,45.74318734689864,55.25565772140931
546,45.74971097096778,55.26284829560459
547,45.80989728091312,55.3214478102591
548,45.81490314295087,55.35775698337666
549,45.81990900498862,55.46997883206693
550,45.882944522433675,55.47716940626221
551,45.887950384471424,55.521346698933826
552,45.9461275250931,55.52787032300298
553,45.951133387130845,55.584575156446796
554,46.03998316379247,55.63809906642081
555,46.04498902583022,55.70457103556557
556,46.08419990307496,55.711761609760856
557,46.22702423452856,55.76388186165552
558,46.295309223869204,55.82326495434692
559,46.30031508590695,55.87963942278842
560,46.344940538259564,55.88682999698371
561,46.3948760779967,55.989981492507276
562,46.39988194003445,55.99717206670256
563,46.47844890832752,56.13267190338638
564,46.48345477036527,56.139862477581666
565,46.50705906217112,56.198114957555845
566,46.56224051907831,56.20530553175113
567,46.6904680711296,56.289339615747885
568,46.7302794790231,56.3510414734987
569,46.768082964930855,56.51182307013082
570,46.8428866702585,56.51901364432611
571,46.84789253229626,56.583523774992706
572,46.90640725871207,56.65402860180711
573,46.92353215490159,56.6612191760024
574,46.941465321903294,56.76862216881534
575,46.98342972513814,56.775812743010626
576,47.02022767964182,56.78300331720591
577,47.15656866613877,56.88315991693921
578,47.212402005107556,57.00949710431571
579,47.2879828196453,57.086187874617565
580,47.318141244903515,57.12970620532288
581,47.32314710694126,57.13689677951817
582,47.45371343902568,57.197835531973624
583,47.599350799501856,57.219548131113115
584,47.604356661539605,57.2267387053084
585,47.71006552813249,57.43832004517982
586,47.76715193301179,57.4455106193751
587,47.83106421019113,57.48639285172898
588,47.849223996201545,57.550480281071245
589,47.90175698293924,57.682735553403816
590,48.010196558833165,57.689926127599094
591,48.01520242087092,57.71306818416299
592,48.075246167903444,57.73431970420912
593,48.20496924189409,57.7622193843732
594,48.220370142055046,57.843756926110814
595,48.28219381678531,57.95426136736718
596,48.2906809374433,57.96145194156246
597,48.295686799481054,57.96864251575774
598,48.352885180014916,58.02496612476453
599,48.45073729410726,58.08077025458732
600,48.53788397020975,58.12590947028118
601,48.590622252536704,58.133100044476464
602,48.66865591501547,58.226429530062504
603,48.673661777053226,58.32263088917067
604,48.678667639090975,58.381731276116355
605,48.78210296322095,58.45023119503848
606,48.854993833280176,58.54086188405553
607,48.89291123756389,58.5791508989084
608,48.973437641524775,58.70454767297751
609,48.97844350356253,58.711738247172796
610,49.04558650109482,58.71892882136808
611,49.050592363132566,58.7978943195298
612,49.205431519930876,58.85421792853659
613,49.24801117905187,58.91033301705592
614,49.27372614705842,58.9175235912512
615,49.30458895247126,59.044850994100116
616,49.436592813367234,59.052041568295394
617,49.55573213158415,59.05923214249068
618,49.560737993621906,59.129736969305085
619,49.565743855659655,59.13692754350037
620,49.57074971769741,59.241497529662766
621,49.62794809823127,59.34954145706347
622,49.67352965658979,59.35673203125875
623,49.75709640103638,59.491294661718584
624,49.76210226307413,59.49848523591387
625,49.82841746983872,59.58070624536096
626,49.83342333187647,59.689149191283505
627,49.83842919391422,59.71493819524689
628,49.868410059554655,59.722128769442165
629,49.92716409985258,59.72931934363745
630,49.98130299670184,59.736509917832734
631,49.98630885873959,59.79921614335636
632,50.0293290712598,59.806406717551646
633,50.091164960530904,59.81359729174693
634,50.09617082256865,59.820787865942215
635,50.13408822685237,59.85623411564931
636,50.20558865808453,59.937084322374325
637,50.22919294989038,59.96234593667447
638,50.301714124158174,60.06455491648438
639,50.33793360570305,60.10064518323769
640,50.380513264824046,60.28524481889265
641,50.405221077549584,60.337365070787314
642,50.41022693958733,60.3768171655726
643,50.52752635569181,60.435948764366074
644,50.57354855071027,60.44313933856135
645,50.67896161659648,60.57143065040863
646,50.71486472213118,60.615586674637164
647,50.91643598984312,60.73944209896813
648,50.92144185188087,60.797332098173435
649,50.92644771391862,60.80452267236872
650,50.931453575956375,60.88985955461477
651,50.9641143175235,60.94197980650944
652,51.02682427877531,61.0222919408301
653,51.074267763828715,61.02948251502538
654,51.117982779705436,61.11992430821122
655,51.12298864174319,61.19661507851307
656,51.20436782577299,61.203805652708354
657,51.34228180693583,61.29753755400274
658,51.34994180925518,61.40437013732718
659,51.41887226733487,61.495234991367816
660,51.423878129372625,61.571925761669675
661,51.52010471072465,61.57911633586495
662,51.54615330749554,61.58630691006024
663,51.551159169533285,61.59349748425552
664,51.67502897937531,61.6531289381082
665,51.75005089716298,61.67957551905268
666,51.75505675920073,61.756548531262276
667,51.760062621238475,61.76373910545756
668,51.77718751742799,61.8545980038945
669,51.85741376899007,61.9582380518021
670,51.86241963102782,61.965428625997376
671,51.995466736969355,62.05043363086686
672,52.02443942740756,62.10868611084104
673,52.12916604006203,62.24067455975636
674,52.191218765539034,62.24786513395164
675,52.415345585819274,62.37564644782325
676,52.42035144785702,62.45531380164132
677,52.47316738916845,62.4625043758366
678,52.49828210791052,62.48918990673711
679,52.60242729903568,62.496380480932395
680,52.653794748075505,62.55192653065683
681,52.74718308249754,62.61416706378458
682,52.75218894453529,62.678354971756654
683,52.75719480657305,62.68554554595194
684,52.831317566278656,62.756968417844334
685,52.89141287145043,62.81953450716533
686,52.96400975712813,62.82672508136061
687,53.03665427009487,62.90009351581275
688,53.04166013213262,62.907284090008034
689,53.04666599417037,62.97878826751378
690,53.051671856208124,63.03852139811463
691,53.090638470713564,63.064310402078014
692,53.17490815845029,63.14079070586054
693,53.22904705529955,63.179194899562944
694,53.36721013364259,63.29682785329658
695,53.40169332387792,63.33382865302214
696,53.466306332418675,63.41013612488528
697,53.471312194456424,63.52248890752658
698,53.57922607626675,63.65749854232049
699,53.584231938304505,63.70164765771286
700,53.634908883606194,63.75856762312408
701,53.75364036462124,63.76575819731936
702,53.81621604756107,63.88018714260046
703,53.82122190959882,63.917114787785934
704,53.89015236767851,63.92430536198121
705,53.93469534319483,63.931495936176496
706,53.98904439542732,64.03933880441
707,54.052744940052776,64.1724127856453
708,54.057750802090524,64.22977895471003
709,54.18842319082995,64.2369695289053
710,54.1934290528677,64.31274800804924
711,54.198434914905455,64.39103665207548
712,54.3928341494878,64.49252258429155
713,54.397840011525545,64.49971315848684
714,54.50910542400489,64.57959252649563
715,54.59985634337022,64.58678310069091
716,54.60486220540797,64.5939736748862
717,54.643320720103326,64.69701092721485
718,54.74868399582514,64.76751575402926
719,54.76857132573836,64.77470632822454
720,54.811525829274686,64.78189690241983
721,54.92971625044625,64.80314842246597
722,54.969087731489495,64.88793349077088
723,55.04510053694819,64.95670057226805
724,55.09944958918068,64.97681845142729
725,55.118243242508264,65.0433411854025
726,55.18132957444832,65.06997728263252
727,55.20174984552593,65.14645758641504
728,55.26566212270527,65.18474660126792
729,55.28135061692198,65.19193717546321
730,55.32969470755197,65.27315828403788
731,55.356486196277295,65.31008592922335
732,55.388065599203834,65.35164212242412
733,55.39307146124158,65.35883269661942
734,55.45652512286411,65.41421004210969
735,55.562167006055645,65.45030030886299
736,55.567172868093394,65.45749088305828
737,55.62928269535369,65.55187106020617
738,55.634288557391436,65.65908042704453
739,55.74028734367281,65.66627100123982
740,55.74529320571056,65.69959697617944
741,55.80441983614038,65.78264228092067
742,55.80942569817813,65.89007685489166
743,55.94635576355587,65.92630720517018
744,55.95136162559362,65.95104790006344
745,55.95636748763137,65.99260409326422
746,55.995738968674615,66.08258403627552
747,56.056948079704384,66.14019950526703
748,56.06195394174214,66.18077104983234
749,56.06695980377989,66.18796162402762
750,56.19685969773163,66.19515219822291
751,56.318766799977126,66.29450074298862
752,56.34779559844829,66.33772048157928
753,56.48311070827708,66.34069672581356
754,56.557616766421404,66.43236356111572
755,56.56262262845915,66.49748827400796
756,56.58307781379828,66.50046451824224
757,56.67090836880614,66.50344076247652
758,56.71483407373896,66.50641700671079
759,56.73480784458932,66.60336204484229
760,56.82249231877827,66.60633828907656
761,56.82749818081602,66.76229954915463
762,56.881070656712744,66.7977515570661
763,56.95267167197621,66.88176608396776
764,56.99047515788398,66.95101861622813
765,57.026868993998946,67.00291937478644
766,57.0318748560367,67.08253471403988
767,57.03688071807445,67.13104932316011
768,57.041886580112205,67.19697534545739
769,57.11699358586119,67.23668695435614
770,57.242386784880146,67.265663155239
771,57.36261354450444,67.26863939947327
