Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.0,0.10264226120775095,0.016499263060055645
1,0.10264226120775094,0.10264226120775095,0.03299852612011128
2,0.10264226120775094,0.1191415242678066,0.03299852612011128
3,0.11914152426780661,0.1191415242678066,0.04949778918016695
4,0.11914152426780661,0.13564078732786225,0.06599705224022259
5,0.13564078732786225,0.1521400503879179,0.16863931344797356
6,0.13564078732786225,0.16863931344797353,0.27128157465572456
7,0.2382830485356132,0.18513857650802915,0.3739238358634755
8,0.3409253097433641,0.2016378395680848,0.3904230989235311
9,0.44356757095111504,0.21813710262814043,0.4069223619835868
10,0.44356757095111504,0.23463636568819607,0.5095646231913378
11,0.44356757095111504,0.2511356287482517,0.6122068843990888
12,0.546209832158866,0.26763489180830735,0.6122068843990888
13,0.546209832158866,0.284134154868363,0.6122068843990888
14,0.546209832158866,0.38677641607611396,0.7148491456068398
15,0.6488520933666169,0.4032756791361696,0.8174914068145906
16,0.6488520933666169,0.41977494219622524,0.9201336680223416
17,0.6488520933666169,0.4362742052562809,0.9366329310823973
18,0.6653513564266725,0.4527734683163366,0.9366329310823973
19,0.6818506194867282,0.46927273137639225,0.9366329310823973
20,0.6818506194867282,0.4857719944364479,1.0392751922901482
21,0.6818506194867282,0.5022712574965036,1.0392751922901482
22,0.7844928806944792,0.5187705205565593,1.0392751922901482
23,0.8009921437545349,0.5352697836166149,1.0557744553502038
24,0.8009921437545349,0.5517690466766706,1.1584167165579546
25,0.9036344049622859,0.5682683097367263,1.1749159796180102
26,0.9036344049622859,0.5847675727967819,1.1749159796180102
27,0.9201336680223415,0.6012668358568376,1.1914152426780658
28,1.0227759292300924,0.6012668358568376,1.2079145057381213
29,1.0227759292300924,0.6177660989168933,1.2079145057381213
30,1.0227759292300924,0.6342653619769489,1.3105567669458722
31,1.1254181904378433,0.6342653619769489,1.413199028153623
32,1.1254181904378433,0.6342653619769489,1.4296982912136786
33,1.1254181904378433,0.6342653619769489,1.4461975542737342
