Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.9951139987473688,0.9919308257248065,0.9826348582718264
1,0.9763751413521922,0.9849646321503105,0.9717658779348364
2,0.9597610632611383,0.9625427969463416,0.9618521046851065
3,0.9531866126016254,0.941876965849222,0.9426709586275516
4,0.9507481097873347,0.9355089263231751,0.9285085400436156
5,0.9190784375999888,0.9074993231816963,0.9210644299928641
6,0.9069893103703937,0.8906558409323468,0.9170580112054806
7,0.8989121084864683,0.8703986209509292,0.9079701207143189
8,0.8941116711492196,0.8594559969462667,0.884010190584006
9,0.895106322199107,0.8373896463978724,0.8687785906138211
10,0.8964413138965515,0.8302246883620066,0.861462800752754
11,0.8939495469782738,0.8296328650491912,0.8518461281622631
12,0.8961941530810551,0.8279842564375756,0.8360738185221667
13,0.8961148683310656,0.8114252283192019,0.8277260105472581
14,0.8900725321583387,0.7819054419726832,0.815308940614732
15,0.8891876784652375,0.7721586865631321,0.8026568155242861
16,0.8888125209693426,0.751765110691857,0.7959895452098296
17,0.8692091213086404,0.7495074323097838,0.7928834910831076
18,0.856724067029291,0.7550217620877708,0.7861504176962801
19,0.8541421680025216,0.7552596026133033,0.786173230478157
20,0.843281720662095,0.7525999591022076,0.7818916449367703
21,0.8372391136914704,0.7464754359161822,0.7781816329235677
22,0.8294895867988398,0.7465149319215071,0.7697850819306002
23,0.8163379521043203,0.741606665502341,0.7627625195997616
24,0.818972182065742,0.7421703984951815,0.7555428451825659
25,0.816948084105204,0.7414301884764629,0.7482535033194144
26,0.8136150425370484,0.7387305930148212,0.7445259192225089
27,0.8109073841007051,0.7407704909693238,0.7398369375761089
28,0.8231095936795981,0.743167645563408,0.7361657389440459
29,0.8248297781283318,0.7407867263649611,0.7364887172153597
30,0.8260776787459729,0.7406908729200226,0.7327999325905186
31,0.8228160820125489,0.7374750371430776,0.7158937985373789
32,0.8193888685016208,0.736042303413152,0.711965012780166
33,0.8176296546455324,0.7362185509621919,0.7086631392131062
34,0.8158267687955592,0.7381018928302694,0.7096917979316146
35,0.802974741164143,0.7385299386538434,0.7062096267464597
36,0.801717067024579,0.739494303687943,0.7027281769943455
37,0.802757602251015,0.7399722456094823,0.697676404441528
38,0.8015927270024239,0.7406142346194649,0.6973730312723323
39,0.7983939641655419,0.7374946782799184,0.6974652012516748
40,0.7978425957367232,0.7377031513920829,0.6970332573297638
41,0.7939703741706033,0.7380686399904499,0.6929235180251121
42,0.7848420430121207,0.7365410782025201,0.6895682589312919
43,0.7803064757777352,0.7372282041287748,0.6794202930460971
44,0.7665236640001041,0.7368191327922637,0.6747057197799694
45,0.7674939499194816,0.737338377810762,0.6675189854127977
46,0.7635204813732008,0.7371931649218395,0.6630590638242031
47,0.7570689685674635,0.7372003357898643,0.6617491294965482
48,0.7578231498603418,0.7362063478841959,0.6619435147210108
49,0.757298265615116,0.7366267091149955,0.659505280722021
50,0.7545797486104032,0.7366008820942513,0.6601883177934239
51,0.7559773276228546,0.7359043605577058,0.6592880055037323
52,0.7478170123099381,0.7351873284379706,0.6578230406077138
53,0.7457664069010653,0.7363357963777033,0.6553708312107358
54,0.7451009469211824,0.7365671527580487,0.6535001828613946
55,0.747616769876897,0.7361451829989908,0.6542725752848828
56,0.7427213198817434,0.7360498228880424,0.6521051505160594
57,0.7384881291875423,0.7361406720795083,0.6515841958786411
58,0.7391335168834366,0.7357805205095223,0.6502673172054168
59,0.704355029339141,0.7358626278897257,0.6445891367321632
60,0.7068425808053571,0.7363777406415287,0.6450675170782458
61,0.7059410721480568,0.7364947442981593,0.6431778020591448
62,0.705368431393615,0.7361394734822811,0.6430342481945429
63,0.7016197287733841,0.735741703835965,0.6406205272741954
64,0.702827020395645,0.7356296075327199,0.6390781943089123
65,0.6996798741648284,0.7359905026194717,0.6383393852744105
66,0.7001836034101625,0.7362029100603886,0.6379773796587503
67,0.7003947994606495,0.7358953402764944,0.637611619366493
68,0.7004039478707914,0.7362977641944648,0.638942710074139
69,0.6944963125274373,0.7361736281341087,0.6373049342018156
70,0.6892876198736964,0.7362588865851313,0.6370426173503703
71,0.6858217369401193,0.7361850841926029,0.6337258340716672
72,0.6838320398880676,0.736328811526949,0.6333713671467132
73,0.6838919809815417,0.7361082606584765,0.6323456124811014
74,0.684108648740531,0.7361086473765999,0.6324398709281365
75,0.682464934793197,0.7358769201077919,0.6295315200708327
76,0.682164312328464,0.7357787363348585,0.6279520206873064
77,0.6809441597917875,0.7354393533956773,0.624147318003511
78,0.6800532997685628,0.7353476114653394,0.6255018531630121
79,0.6769337849106314,0.7352511498235776,0.6237065601646419
80,0.6762826596725783,0.7356040828688408,0.6249810132763619
81,0.6774946025043717,0.7363545553762032,0.623558412264925
82,0.6780858304559452,0.7360070607414335,0.6232572952406763
83,0.6806860990350362,0.7360694290163108,0.6230874717380674
84,0.6815168150306702,0.7361124838238868,0.6216775734655913
85,0.677057142680465,0.7361943580863283,0.6208877955132917
86,0.6765973187104095,0.7360478096259094,0.6184165767817227
87,0.677902416095814,0.7347306209676433,0.6174699789661066
88,0.6814041694902859,0.7339443527534021,0.6164833063480089
89,0.681432445522544,0.7317998484865926,0.6160916663498499
90,0.6862242249719968,0.7309695545026473,0.6138332744298107
91,0.6826850990626849,0.7306635779394526,0.6125916552826591
92,0.6838911076130584,0.7307814897263409,0.6095020603872838
93,0.6839254497601843,0.7303766317544904,0.6093726489267612
94,0.6833174079419448,0.7306629596014372,0.6094495493754156
95,0.6833788991772605,0.7305649728188566,0.60975842566829
96,0.6829076592004599,0.7310793982074715,0.6089271056888654
97,0.6815760012612357,0.7310457471851006,0.6083357507098629
98,0.680126232420599,0.7312143660182651,0.6071220825541104
99,0.6849488210123738,0.7314999667689722,0.6077330291132633
100,0.6850080919761615,0.7313580589201536,0.6069109983906326
