Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,PHELinearBandit
53,13.904747449960405,18.794283102390743,2.3639906175555874,19.578200338143297
54,14.030506803355426,18.795792022812336,2.380400262278343,19.938789742778887
55,14.235748138834179,18.797300943233928,2.387590757265385,20.29937914741448
56,14.354084077612237,18.798809863655524,2.3926574225578574,20.659968552050074
57,14.627514113075481,18.800318784077117,2.3945016879150627,21.020557956685668
58,14.627514113075481,18.801827704498713,2.408229933275094,21.38114736132126
59,14.656587734201628,18.801827704498713,2.4168397113601126,21.74173676595685
60,14.799112646276063,18.8048491488485,2.4208078064118874,22.10232617059244
61,14.862364493815125,18.8048491488485,2.4244159658927456,22.462915575228035
62,15.15585392129864,18.806358069270097,2.4354760091827385,22.82350497986363
63,15.357321887716541,18.80786698969169,2.441450416335575,23.18409438449922
64,15.534281541446003,18.809375910113282,2.447436041443543,23.544683789134815
65,15.68434416916512,18.810884830534878,2.452301751150538,23.905273193770405
66,16.03087799267255,18.81239375095647,2.457378543648155,24.265862598406
67,16.29830400081694,18.813902671378067,2.4609867031290125,24.626452003041592
68,16.3025877205901,18.81541159179966,2.461933353830998,24.987041407677186
69,16.526458567757956,18.81692051222125,2.4673700818995323,25.34763081231278
70,16.875229079104002,18.818429432642848,2.4697853656182764,25.708220216948366
71,17.567193729101845,18.81993835306444,2.473704424623286,26.068809621583956
72,17.806264888938525,18.824468717835824,2.47701732299725,26.429399026219546
73,18.093030053885258,18.828999082607208,2.480330221371214,26.789988430855136
74,18.138958455367806,18.83352944737859,2.4832944021293923,27.150577835490726
75,18.206601877178052,18.838059812149975,2.4858965988623956,27.511167240126316
76,18.474162347923734,18.841081256499766,2.490963264154868,27.871756644761906
77,18.474162347923734,18.844102700849554,2.4969916611600746,28.232346049397496
78,18.47510899862572,18.847124145199345,2.499447232283655,28.592935454033086
79,18.53611243701062,18.852747786282137,2.5047841958234263,28.953524858668676
80,18.926777667243787,18.85576923063193,2.50809709419739,29.314114263304266
81,18.926777667243787,18.858790674981716,2.5146828071166016,29.674703667939855
82,18.926777667243787,18.861812119331507,2.5146828071166016,30.035293072575445
83,19.016880768380553,18.864833563681294,2.5146828071166016,30.395882477211035
84,19.52223548028575,18.867855008031086,2.517098090835346,30.756471881846625
85,19.74635855596765,18.870876452380877,2.5267223322464365,31.117061286482215
86,19.80324153009665,18.870876452380877,2.5308913828836888,31.477650691117805
87,19.919713275015056,18.873897896730664,2.5354217476550733,31.838240095753395
88,20.10594614128838,18.876919341080455,2.5527780430798144,32.19882950038898
89,20.11475646934438,18.879940785430243,2.5557422238379925,32.55941890502457
90,20.306670811754607,18.882962229780034,2.5666714812844527,32.92000830966016
91,20.369922659293668,18.882962229780034,2.572686175842125,33.28059771429575
92,20.369922659293668,18.882962229780034,2.576039361620925,33.64118711893134
93,20.518505005421364,18.882962229780034,2.579392547399725,34.00177652356693
94,20.655251619768347,18.882962229780034,2.5895059399877325,34.36236592820252
95,20.656198270470334,18.882962229780034,2.595143623641744,34.72295533283811
96,20.858817217209893,18.882962229780034,2.5992547407963422,35.0835447374737
97,20.858817217209893,18.882962229780034,2.6068410942699094,35.44413414210929
98,21.04661032592336,18.882962229780034,2.6104492537507675,35.80472354674488
99,21.191911790937446,18.882962229780034,2.6151773286325986,36.16531295138047
100,21.32297293007222,18.882962229780034,2.6279419540003754,36.52590235601606
101,21.411998616745162,18.882962229780034,2.6330086192928475,36.88649176065165
102,21.694074665417247,18.882962229780034,2.6393832494214373,37.24708116528724
103,21.951907571959836,18.885377513498778,2.6418388205450176,37.60767056992283
104,22.133013132917046,18.887979710231782,2.6466606393405763,37.96825997455842
105,22.140719990428238,18.887979710231782,2.6491162104641566,38.32884937919401
106,22.140719990428238,18.887979710231782,2.6568443845355008,38.6894387838296
107,22.51014458116706,18.887979710231782,2.660197570314301,39.05002818846519
108,22.865697807959148,18.887979710231782,2.6665722004428902,39.41061759310078
109,22.96610523052422,18.887979710231782,2.6699253862216903,39.77120699773637
110,23.193036540673244,18.887979710231782,2.670872036923676,40.13179640237196
111,23.193036540673244,18.887979710231782,2.673327608047256,40.49238580700755
112,23.32503573501058,18.887979710231782,2.6757831791708364,40.85297521164314
113,23.32503573501058,18.887979710231782,2.6782387502944163,41.21356461627873
114,23.40726051567914,18.887979710231782,2.6806943214179966,41.57415402091432
115,23.42248954298747,18.887979710231782,2.6840475071967966,41.93474342554991
116,23.440407794970774,18.887979710231782,2.6915308347712275,42.2953328301855
117,23.603931016570417,18.887979710231782,2.696036608907305,42.65592223482109
118,23.737871489382254,18.887979710231782,2.700207038107772,43.01651163945668
119,24.144625203436746,18.887979710231782,2.7085215550858965,43.37710104409227
120,24.24231136661489,18.887979710231782,2.7145362496435688,43.73769044872786
121,24.392373994334005,18.887979710231782,2.717889435422369,44.09827985336345
122,24.607940496553727,18.890394993950526,2.723904129980041,44.45886925799904
123,24.669993183858075,18.890394993950526,2.7342233784576324,44.81945866263463
124,24.91965305531613,18.890394993950526,2.740276746311946,45.18004806727022
125,24.967600588926764,18.890394993950526,2.7473776039753703,45.54063747190581
126,24.967600588926764,18.890394993950526,2.7509367274094623,45.9012268765414
127,24.967600588926764,18.890394993950526,2.7569514219671345,46.26181628117699
128,25.368094728703753,18.890394993950526,2.7587956873243398,46.62240568581258
129,25.61890991430625,18.890394993950526,2.7638131677760875,46.98299509044817
130,25.804054602499274,18.890394993950526,2.765657433133293,47.34358449508376
131,25.830711613628335,18.890394993950526,2.772243146052504,47.70417389971935
132,26.06177349404963,18.890394993950526,2.7773098113449763,48.06476330435494
133,26.1627498027484,18.890394993950526,2.783487494602533,48.42535270899053
134,26.625200215712006,18.890394993950526,2.785943065726113,48.78594211362612
135,26.715110991493976,18.890394993950526,2.792131024982773,49.14653151826171
136,26.964732256563348,18.890394993950526,2.7939752903399784,49.5071209228973
137,27.044729049639507,18.890394993950526,2.795819555697183,49.86771032753289
138,27.044729049639507,18.890394993950526,2.8008862209896557,50.22829973216848
139,27.059761377165948,18.890394993950526,2.8042394067684553,50.58888913680407
140,27.388201455323856,18.890394993950526,2.8118521195415083,50.94947854143966
141,27.388201455323856,18.890394993950526,2.8136963848987135,51.310067946075264
142,27.388201455323856,18.890394993950526,2.818763050191186,51.67065735071086
143,27.54658573470495,18.890394993950526,2.820607315548391,52.03124675534646
144,27.57122745727482,18.890394993950526,2.823960501327191,52.39183615998205
145,27.76299977189006,18.893416438300314,2.828130930527658,52.752425564617646
146,27.973050062216448,18.897946803071697,2.829975195884863,53.11301496925324
147,28.329398998031888,18.90096824742149,2.834144246522116,53.47360437388884
148,28.433964003981423,18.90398969177128,2.8403308272155607,53.83419377852444
149,28.556574032230042,18.907011136121067,2.843684012994361,54.19478318316003
150,28.602421296296097,18.910032580470858,2.8460905480711753,54.555372587795624
151,28.72888277703415,18.910032580470858,2.850210562661662,54.91596199243122
152,29.04895410832857,18.91115249587183,2.855277227954134,55.27655139706682
153,29.19153378957992,18.912272411272802,2.8603943078565868,55.637140801702415
154,29.19153378957992,18.913392326673772,2.8637474936353864,55.997730206338005
155,29.36991525161742,18.913392326673772,2.8692245091087565,56.3583196109736
156,29.44367072142588,18.913392326673772,2.870171159810742,56.7189090156092
157,29.561476173694484,18.913392326673772,2.881231203100735,57.079498420244796
158,29.72919439130961,18.916413771023564,2.8836867742243153,57.44008782488039
159,29.924973506347232,18.91943521537335,2.886689628279135,57.80067722951598
160,29.924973506347232,18.925058856456143,2.891756293571607,58.16126663415158
161,30.005486327789516,18.93309778125768,2.8941628286484216,58.52185603878718
162,30.23179776050254,18.938115261709427,2.896657073068643,58.882445443422775
163,30.293404350366263,18.943132742161175,2.9017148409252265,59.24303484805837
164,30.436001094221705,18.949659143034516,2.9026124555804462,59.60362425269396
165,30.488101350511137,18.957698067836052,2.9132834938498178,59.96421365732956
166,30.488101350511137,18.965736992637588,2.916636679628618,60.324803061965156
167,30.68533647297101,18.971173720706123,2.926187802497016,60.68539246660075
168,30.96835307182307,18.971173720706123,2.935403580429804,61.04598187123635
169,31.058350281838738,18.971173720706123,2.9372478457870095,61.40657127587194
170,31.222785983933306,18.971173720706123,2.9458523179534226,61.76716068050754
171,31.222785983933306,18.97419516505591,2.9581277921442823,62.127750085143134
172,31.46534117416647,18.97419516505591,2.9599720575014876,62.48833948977873
173,31.54093067600663,18.97419516505591,2.960869672156707,62.84892889441433
174,31.580299954726723,18.97419516505591,2.9670562528501523,63.20951829904992
175,31.778324497956014,18.97419516505591,2.969717761629025,63.570107703685515
176,31.968375532048498,18.97419516505591,2.9783222337954376,63.93069710832111
177,31.973965840444755,18.97419516505591,2.982492662995905,64.2912865129567
178,31.97973559699812,18.97419516505591,2.985456843754083,64.6518759175923
179,32.054326100640665,18.97419516505591,2.9957207893069056,65.0124653222279
180,32.054326100640665,18.97419516505591,2.996618403962125,65.3730547268635
181,32.28749735890666,18.976610448774657,3.0041557213889267,65.73364413149909
182,32.38417118759049,18.9790257324934,3.010170415946599,66.09423353613468
183,32.395519983374875,18.981441016212145,3.0111170666485845,66.45482294077028
184,32.395519983374875,18.981441016212145,3.0197215388149976,66.81541234540587
185,32.519058003583936,18.98238766691413,3.0215658041722024,67.17600175004148
186,32.519058003583936,18.98238766691413,3.0240213752957827,67.53659115467707
187,32.58983465950483,18.98238766691413,3.029138455198235,67.89718055931266
188,32.62344767501371,18.98238766691413,3.0413510868455065,68.25776996394826
189,32.656456819840265,18.98238766691413,3.044959246326364,68.61835936858385
190,32.962422775292055,18.98238766691413,3.052649453512116,68.97894877321946
191,33.19860163495642,18.98238766691413,3.0562576129929737,69.33953817785505
192,33.25749086768517,18.98238766691413,3.062272307550646,69.70012758249064
193,33.3940667129482,18.98238766691413,3.064116572907851,70.06071698712624
194,33.53061938372784,18.98238766691413,3.0701312674655235,70.42130639176183
195,33.767226020851105,18.98238766691413,3.0719755328227287,70.78189579639744
196,33.858030661898496,18.98238766691413,3.076481306958806,71.14248520103303
197,33.99730493318789,18.98238766691413,3.080089466439664,71.50307460566862
198,34.19981527042751,18.98238766691413,3.083442652218464,71.86366401030422
199,34.38385756998345,18.98238766691413,3.092012142898647,72.22425341493981
200,34.40961106235203,18.98238766691413,3.0929097575538664,72.58484281957541
201,34.73808845648622,18.98238766691413,3.0977315763494255,72.945432224211
202,34.816602403613636,18.984802950632876,3.102848656251878,73.3060216288466
203,34.831551517838555,18.98721823435162,3.1053042273754583,73.6666110334822
204,35.206107190528286,18.990753433471333,3.106289551374085,74.02720043811779
205,35.548052801551876,18.991873348872307,3.1107953255101624,74.38778984275339
206,35.75042119683299,18.993939914975265,3.1182786530845936,74.74837924738898
207,35.75042119683299,18.99600648107822,3.1224490822850606,75.10896865202457
208,35.93519763143737,18.99600648107822,3.128463776842733,75.46955805666018
209,36.031871460121195,18.99600648107822,3.1294104275447183,75.83014746129577
210,36.14232645565153,18.99600648107822,3.1512970877408435,76.19073686593137
211,36.31035781263121,18.99600648107822,3.1531413530980488,76.55132627056696
212,36.3188168704511,18.99600648107822,3.1685674872446983,76.91191567520255
213,36.58549333845359,18.99600648107822,3.1709827709634424,77.27250507983815
214,36.58549333845359,18.997126396479192,3.1758484806704375,77.63309448447374
215,36.58549333845359,18.997126396479192,3.1890323536550005,77.99368388910935
216,36.6835453327618,18.997126396479192,3.1937604285368315,78.35427329374494
217,36.68603957718203,18.997126396479192,3.195604693894037,78.71486269838053
218,36.84991209831489,18.997126396479192,3.198957879672837,79.07545210301613
219,36.84991209831489,18.997126396479192,3.204473568442848,79.43604150765172
220,36.850809712970104,18.997126396479192,3.2069291395664288,79.79663091228733
221,36.988101354822035,18.997126396479192,3.208773404923634,80.15722031692292
222,37.10507334749426,18.997126396479192,3.209893320324607,80.5178097215585
223,37.204704782632994,18.997126396479192,3.2135014798054646,80.87839912619411
224,37.46229525167756,18.997126396479192,3.220476527512657,81.2389885308297
225,37.4866064302302,18.997126396479192,3.2237894258866207,81.5995779354653
226,37.845997167604715,18.997126396479192,3.2247360765886066,81.9601673401009
227,37.86782877620617,18.997126396479192,3.2273975853674783,82.32075674473649
228,37.91541502721919,18.997126396479192,3.231903359503556,82.68134614937209
229,38.058963796597915,18.997126396479192,3.234358930627136,83.04193555400768
230,38.138225567179006,18.997126396479192,3.2526366802514053,83.40252495864328
231,38.28101431651211,18.997126396479192,3.2562448397322634,83.76311436327887
232,38.282523236933706,18.997126396479192,3.2592090204904416,84.12370376791446
233,38.2840321573553,18.997126396479192,3.2617032649106634,84.48429317255007
234,38.399167041629966,18.997126396479192,3.2641185486294075,84.84488257718566
235,38.40067596205156,18.997126396479192,3.2677267081102657,85.20547198182126
236,38.40218488247315,18.997126396479192,3.270690888868444,85.56606138645685
237,38.70202877088961,18.997126396479192,3.272535154225649,85.92665079109244
238,39.08880925641056,18.997126396479192,3.276143313706507,86.28724019572805
239,39.170772516176086,18.997126396479192,3.278804822485379,86.64782960036364
240,39.486822151523945,18.997126396479192,3.283310596621456,87.00841900499924
241,39.857164693577246,18.997126396479192,3.2884276765239084,87.36900840963483
242,40.0400544047759,18.997126396479192,3.2920358360047666,87.72959781427042
243,40.041563325197494,18.997126396479192,3.302283698257206,88.09018721890602
244,40.14959193262451,18.998073047181176,3.3058918577380636,88.45077662354161
245,40.24188240851096,18.999019697883163,3.3109686502356803,88.81136602817722
246,40.24641277328235,18.999966348585147,3.319746265363166,89.17195543281281
247,40.44150169697775,18.999966348585147,3.320692916065152,89.5325448374484
248,40.443010617399345,19.00238163230389,3.327667963772344,89.893134242084
249,40.46057833209116,19.00238163230389,3.32861461447433,90.25372364671959
250,40.54189347416297,19.00238163230389,3.330458879831535,90.6143130513552
251,40.54340239458456,19.00238163230389,3.334067039312393,90.97490245599079
252,40.55300309913032,19.00238163230389,3.3374202250911926,91.33549186062638
253,40.73444396871701,19.00238163230389,3.3439555234004232,91.69608126526198
254,40.90538939504523,19.00238163230389,3.3665755243370405,92.05667066989757
255,40.90779593012205,19.00238163230389,3.375314466167885,92.41726007453317
256,41.12327800026195,19.00238163230389,3.380431546070338,92.77784947916876
257,41.29769325450803,19.004983829036895,3.3828871171939183,93.13843888380435
258,41.36426306487679,19.00853267647188,3.3847313825511236,93.49902828843996
259,41.51580246826277,19.01208152390687,3.3907460771087954,93.85961769307555
260,41.592919211377634,19.015630371341857,3.3943542365896535,94.22020709771115
261,42.0629876754712,19.020647851793605,3.3943542365896535,94.58079650234674
262,42.126064237005856,19.02419669922859,3.3961985019468584,94.94138590698233
263,42.37395995920512,19.025143349930577,3.3971451526488443,95.30197531161794
264,42.375468879626716,19.02609000063256,3.3989894180060496,95.66256471625353
265,42.44149993518911,19.027036651334548,3.4025975774869073,96.02315412088913
266,42.549103111092776,19.02798330203653,3.4122341339729716,96.38374352552472
267,42.65902559224314,19.02798330203653,3.4167399081090486,96.74433293016031
268,42.794474985476576,19.02798330203653,3.4176865588110346,97.10492233479592
269,42.882402861442664,19.02798330203653,3.4186332095130205,97.4655117394315
270,42.941872450938654,19.02798330203653,3.420477474870226,97.82610114406711
271,42.996235810146864,19.02798330203653,3.430028597738624,98.1866905487027
272,43.14275628908147,19.02798330203653,3.4309752484406095,98.54727995333829
273,43.36519419005708,19.02798330203653,3.4558108813788584,98.9078693579739
274,43.382332822325395,19.02798330203653,3.4576551467360637,99.26845876260948
275,43.38384174274699,19.02798330203653,3.4586017974380496,99.62904816724509
276,43.49992327772364,19.02798330203653,3.459499412093269,99.98963757188068
277,43.61063384067908,19.03004986813949,3.462852597872069,100.35022697651627
278,43.91883720168567,19.03116978354046,3.4664607573529267,100.71081638115187
279,43.958156824366796,19.032289698941433,3.4674074080549127,101.07140578578746
280,44.13896131939329,19.034918534763996,3.469251673412118,101.43199519042307
281,44.13896131939329,19.036985100866954,3.4754620296259793,101.79258459505866
282,44.17967780110935,19.038105016267927,3.4805197974825637,102.15317399969425
283,44.17967780110935,19.039224931668898,3.4864942046353997,102.51376340432985
284,44.387851395022864,19.041291497771855,3.487391819290619,102.87435280896545
285,44.54361005230222,19.042411413172825,3.4925088991930715,103.23494221360106
286,44.90508711043034,19.0435313285738,3.4934555498950575,103.59553161823666
287,44.91381373718621,19.04465124397477,3.4979613240311345,103.95612102287228
288,45.22433209373434,19.04577115937574,3.501510171466124,104.31671042750789
289,45.26953796549016,19.046891074776713,3.5033544368233294,104.67729983214349
290,45.44556390676465,19.048010990177684,3.515723888313418,105.0378892367791
291,45.61612503085148,19.049130905578657,3.52016323719797,105.3984786414147
292,45.69822662614752,19.050250820979628,3.521109887899956,105.75906804605032
293,45.76725488297775,19.051370736380598,3.522056538601942,106.11965745068592
294,45.99291758112156,19.05249065178157,3.526562312738019,106.48024685532152
295,46.089984608075426,19.05361056718254,3.5350462808668057,106.84083625995713
296,46.089984608075426,19.054730482583516,3.540163360769258,107.20142566459273
297,46.58438551116468,19.055850397984486,3.543771520250116,107.56201506922835
298,46.58438551116468,19.056970313385456,3.544718170952102,107.92260447386396
299,46.7298705966099,19.05809022878643,3.545664821654088,108.28319387849956
300,46.905620650066155,19.0592101441874,3.5466114723560738,108.64378328313516
301,46.92203029478891,19.060330059588374,3.5544037634849324,109.00437268777077
302,46.92203029478891,19.061449974989344,3.558017923306127,109.36496209240639
303,46.99662079843146,19.062569890390314,3.5598621886633324,109.72555149704199
304,47.09971824795839,19.063689805791288,3.562317759786913,110.0861409016776
305,47.23365872077023,19.06480972119226,3.563264410488899,110.4467303063132
306,47.30824922441277,19.065929636593232,3.5642110611908846,110.8073197109488
307,47.67917486294003,19.067049551994202,3.5651577118928706,111.16790911558442
308,47.80752813114229,19.068169467395172,3.567001977250076,111.52849852022003
309,47.80752813114229,19.069289382796146,3.5721190571525283,111.88908792485563
310,48.00548123606196,19.070409298197116,3.577236137054981,112.24967732949123
311,48.115454599099316,19.07152921359809,3.57930270315794,112.61026673412684
312,48.115454599099316,19.07152921359809,3.5829108626387978,112.97085613876246
313,48.58977900843519,19.07152921359809,3.5838575133407837,113.33144554339806
314,48.7511719840061,19.07152921359809,3.5848041640427697,113.69203494803367
315,48.774116512449254,19.07152921359809,3.5866484293999745,114.05262435266927
316,48.94436244034487,19.07152921359809,3.58849269475718,114.41321375730487
317,49.26418948596681,19.07152921359809,3.5987960179342773,114.77380316194049
318,49.276204846540686,19.07152921359809,3.599742668636263,115.1343925665761
319,49.29026027796183,19.07152921359809,3.6006893193382488,115.4949819712117
320,49.29026027796183,19.07152921359809,3.611260211451325,115.8555713758473
321,49.30331146039926,19.07152921359809,3.6131044768085303,116.21616078048291
322,49.425362727299174,19.07152921359809,3.6179701865155254,116.57675018511853
323,49.879550606861145,19.07152921359809,3.6179701865155254,116.93733958975413
324,49.88468138921113,19.07152921359809,3.6221392371527776,117.29792899438974
325,49.92347741546929,19.07152921359809,3.6230858878547636,117.65851839902534
326,50.05248953558812,19.07152921359809,3.6240325385567496,118.01910780366094
327,50.05248953558812,19.07152921359809,3.6249791892587355,118.37969720829656
328,50.05347485958675,19.07152921359809,3.627434760382316,118.74028661293217
329,50.15983821721953,19.07152921359809,3.628381411084302,119.10087601756777
330,50.15983821721953,19.07152921359809,3.6293280617862878,119.46146542220337
331,50.232628372210264,19.07152921359809,3.6302747124882737,119.82205482683898
332,50.25241324668208,19.07152921359809,3.6323412785912326,120.1826442314746
333,50.34908707536591,19.07152921359809,3.634185543948438,120.5432336361102
334,50.41117099777907,19.07152921359809,3.6402629770004102,120.9038230407458
335,50.72942249731949,19.07264912899906,3.642718548123991,121.26441244538141
336,50.814475638358054,19.07376904440003,3.643665198825977,121.62500185001701
337,51.006993046307755,19.07376904440003,3.644611849527963,121.98559125465263
338,51.243987582545024,19.07376904440003,3.647576030286141,122.34618065928824
339,51.29837639904058,19.074888959801005,3.648561354284768,122.70677006392384
340,51.380877650266214,19.074888959801005,3.6504056196419734,123.06735946855945
341,51.43702723099167,19.074888959801005,3.6522498849991782,123.42794887319505
342,51.54190029212989,19.074888959801005,3.6567556591352557,123.78853827783067
343,51.54190029212989,19.074888959801005,3.658599924492461,124.14912768246627
344,51.69521708337144,19.074888959801005,3.6610554956160413,124.50971708710188
345,52.004981702248315,19.074888959801005,3.6628997609732465,124.87030649173748
346,52.27191270508804,19.074888959801005,3.664744026330452,125.23089589637308
347,52.35105859587986,19.076008875201975,3.667199597454032,125.5914853010087
348,52.35105859587986,19.076008875201975,3.668146248156018,125.9520747056443
349,52.88282868906335,19.076008875201975,3.6699905135132234,126.31266411027991
350,52.889342831595705,19.076008875201975,3.6718347788704286,126.67325351491552
351,52.98739482590393,19.076008875201975,3.6727814295724146,127.03384291955112
352,53.16951775138847,19.076008875201975,3.6737280802744,127.39443232418674
353,53.16951775138847,19.076008875201975,3.674674730976386,127.75502172882234
354,53.40549820409594,19.076008875201975,3.675621381678372,128.11561113345795
355,53.619555233308304,19.076008875201975,3.675621381678372,128.47620053809356
356,53.619555233308304,19.076008875201975,3.6774656470355773,128.83678994272915
357,53.792532753589,19.076008875201975,3.686119155248756,129.19737934736477
358,53.8535361919739,19.076008875201975,3.6942141183569213,129.55796875200036
359,53.96713120071773,19.076008875201975,3.6951117330121406,129.91855815663598
360,54.11534787263406,19.076008875201975,3.7037652412253195,130.2791475612716
361,54.11534787263406,19.076008875201975,3.7067294219834976,130.6397369659072
362,54.19586069407635,19.076008875201975,3.7077147459821247,131.0003263705428
363,54.25297384485494,19.076008875201975,3.7086613966841107,131.3609157751784
364,54.25297384485494,19.076008875201975,3.7096080473860966,131.72150517981402
365,54.25297384485494,19.076008875201975,3.712063618509677,132.08209458444964
366,54.25297384485494,19.076008875201975,3.713010269211663,132.44268398908522
367,54.335026023935086,19.076008875201975,3.713956919913649,132.80327339372084
368,54.440204762842924,19.076008875201975,3.7181259705509015,133.16386279835643
369,54.440204762842924,19.076008875201975,3.719072621252887,133.52445220299205
370,54.440204762842924,19.076008875201975,3.7243615872911127,133.88504160762767
371,54.55357101115003,19.076008875201975,3.7290896621729437,134.24563101226326
372,54.55357101115003,19.076008875201975,3.7300363128749296,134.60622041689888
373,54.55357101115003,19.076008875201975,3.7333492112488935,134.96680982153447
374,54.838190358873945,19.076008875201975,3.7375182618861458,135.3273992261701
375,54.87043685444519,19.076008875201975,3.7384649125881317,135.6879886308057
376,54.99070252106984,19.07712879060295,3.7394115632901177,136.0485780354413
377,55.187301735343986,19.07824870600392,3.740309177945337,136.4091674400769
378,55.187301735343986,19.07824870600392,3.7436623637241366,136.7697568447125
379,55.28415988378233,19.07824870600392,3.745506629081342,137.13034624934812
380,55.38352742281088,19.07824870600392,3.7514548983874887,137.49093565398374
381,55.38352742281088,19.08085090273692,3.7539104695110694,137.85152505861933
382,55.562816400505525,19.08085090273692,3.7627207975670665,138.21211446325495
383,55.70811786551961,19.08085090273692,3.7660739833458665,138.57270386789054
384,55.723813045372125,19.08085090273692,3.7679182487030713,138.93329327252616
385,55.876703096357005,19.08085090273692,3.7688648994050573,139.29388267716178
386,56.080468427457866,19.08085090273692,3.7722180851838574,139.65447208179737
387,56.08145375145649,19.08085090273692,3.7731647358858433,140.01506148643298
388,56.08796379855492,19.081797553438907,3.7731647358858433,140.37565089106857
389,56.22867733045981,19.081797553438907,3.7808840125212995,140.7362402957042
390,56.22867733045981,19.082917468839877,3.7818306632232854,141.0968297003398
391,56.22867733045981,19.08403738424085,3.788601910593542,141.4574191049754
392,56.45393194878358,19.08515729964182,3.790446175950747,141.81800850961102
393,56.559800597980086,19.08627721504279,3.791392826652733,142.1785979142466
394,56.559800597980086,19.087397130443765,3.7923394773547185,142.53918731888223
395,56.81700484924825,19.087397130443765,3.7932861280567045,142.89977672351785
396,56.81700484924825,19.087397130443765,3.7966393138355046,143.26036612815344
397,56.90267477064877,19.087397130443765,3.799094884959085,143.62095553278905
398,57.00147426839722,19.087397130443765,3.800041535661071,143.98154493742464
399,57.13876591024914,19.087397130443765,3.800988186363057,144.34213434206026
