Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.7036839848394943,0.31697132997583777,0.682216248982468
1,1.3795256744736306,0.6339426599516754,1.46489236441324
2,1.7477728842049394,1.292051885207622,1.8808110659796782
3,2.0502954858977542,1.9359711246185924,2.1003898562876904
4,2.37126666603709,1.9415895409417228,2.460704456262657
5,2.76877057694652,2.0363656795426266,2.5621627996792027
6,3.0214724086005065,2.258571119838341,2.7240255922218624
7,3.4174379799091383,2.663521220054058,2.974033694869376
8,3.6696592289389676,2.7756229070372695,3.1416734951366276
9,4.056204773182721,3.054664575791512,3.2996855432069907
10,4.178984254658045,3.2920827037789175,3.445252865784981
11,4.301201862917869,3.4402709100569395,3.6430057791115216
12,4.571087698703964,3.5845575076827316,3.8398209443132094
13,4.887355120890546,3.7422825425923336,3.92521331039911
14,5.139542583205584,3.923969478588229,3.9939415958240403
15,5.371739007010969,4.261860930365297,4.247870172532285
16,5.450756813748539,4.274616194320648,4.247870172532285
17,5.67465315819943,4.489826505384995,4.253488588855415
18,5.730626179669009,4.515797103403193,4.383509211371085
19,5.852843787928834,4.528552367358544,4.47645320746743
20,6.124510405216945,4.7367183624318745,4.489208471422781
21,6.22035033231036,4.921457151545636,4.680584075693469
22,6.273397541029732,4.934212415500987,4.680584075693469
23,6.515512130374295,5.053112661514961,4.68772092332569
24,6.851406123248997,5.157631896303728,4.890645180725981
25,7.0754666706375575,5.157631896303728,4.952236618518691
26,7.234234861733121,5.309731191226466,4.964991882474042
27,7.301714357118397,5.932621613685788,5.109363455411931
28,7.532771748594678,5.992043381753491,5.1553034201754775
29,7.624622074445375,6.097611837560055,5.2780829016508015
30,7.6805950959149545,6.129200851901382,5.2780829016508015
31,7.990496570268109,6.175140816664928,5.2780829016508015
32,8.259088221721106,6.175140816664928,5.304053499668998
33,8.264706638044236,6.180759232988058,5.309671915992128
34,8.270325054367367,6.344966728274304,5.348475033123454
35,8.609215518872068,6.472850312525625,5.374445631141651
36,8.635186116890264,6.595067920785451,5.407553076792069
37,8.688233325609637,6.71483233660621,5.4606002855114415
38,8.992890759571168,6.72196918423843,5.4606002855114415
39,9.194299142471147,6.747939782256627,5.4606002855114415
40,9.538192759076047,6.755076629888848,5.4606002855114415
41,9.59837681542764,6.848020625985193,5.4606002855114415
42,9.67815076519041,6.960122312968404,5.578334854363055
43,9.858046669060274,6.998925430099729,5.578334854363055
44,9.979857194171885,7.368448395456996,5.585471701995276
45,10.033660545916458,7.474016851263559,5.585471701995276
46,10.258118763582848,7.629278546424677,5.585471701995276
47,10.504668343806085,7.629278546424677,5.591090118318407
48,10.626885952065908,7.7437125465710945,5.64489347006298
49,10.754535286275171,7.769683144589291,5.64489347006298
50,11.158911882791468,8.008778295287248,5.64489347006298
51,11.158911882791468,8.0215335592426,5.64489347006298
52,11.27781212880544,8.194237157001146,5.64489347006298
53,11.336477753847944,8.199855573324276,5.6986968218075535
54,11.336477753847944,8.298842746807194,5.6986968218075535
55,11.336477753847944,8.331950192457612,5.704315238130683
56,11.36244835186614,8.337568608780742,5.709933654453813
57,11.454212322699558,8.344705456412964,5.748736771585138
58,11.56537260926643,8.357460720368314,5.748736771585138
59,11.56537260926643,8.474239423258318,5.748736771585138
60,11.719777238910352,8.507346868908735,5.748736771585138
61,11.806688036305342,8.561150220653309,5.748736771585138
62,11.94392276161101,8.56676863697644,5.755873619217359
63,12.039762688704425,8.57390548460866,5.808920827936732
64,12.100105336457478,8.690221153831294,5.927821073950705
65,12.100105336457478,8.72181016817262,5.933439490273836
66,12.224507542650018,8.760613285303945,5.966546935924254
67,12.231644390282238,8.820797341655538,5.966546935924254
68,12.231644390282238,9.034215473554044,5.973683783556475
69,12.461704922863085,9.138734708342811,6.0124869006878
70,12.602077711355673,9.260545233454422,6.068459922157379
71,12.655124920075044,9.469560097302887,6.068459922157379
72,12.807132611739437,9.476696944935108,6.0755967697896
73,12.965144659809798,9.515500062066433,6.0755967697896
74,13.15534161852274,9.581461126142617,6.135939417542655
75,13.415370796054503,9.668371923537608,6.135939417542655
76,13.52093925186107,9.668371923537608,6.135939417542655
77,13.83742839538865,9.89788668431163,6.135939417542655
78,13.876231512519976,9.960996553413429,6.135939417542655
79,14.127612237323273,9.96813340104565,6.1430762651748765
80,14.294745545359726,10.03290711619517,6.1430762651748765
81,14.536860134704288,10.038525532518301,6.1430762651748765
82,14.680628091186602,10.091572741237673,6.1430762651748765
83,14.890733152435143,10.104328005193025,6.1430762651748765
84,15.025298941502106,10.158131356937599,6.1430762651748765
85,15.083964566544608,10.158131356937599,6.1430762651748765
86,15.265603942872138,10.158131356937599,6.1430762651748765
87,15.265603942872138,10.196857218911145,6.230401844948092
88,15.641875109101523,10.258448656703855,6.230401844948092
89,15.74917226161572,10.258448656703855,6.230401844948092
90,15.74917226161572,10.271203920659207,6.230401844948092
91,15.74917226161572,10.335977635808728,6.230401844948092
92,15.74917226161572,10.396917835185521,6.230401844948092
93,15.910192987006871,10.396917835185521,6.356438938594286
94,15.910192987006871,10.402536251508652,6.356438938594286
95,16.09275324301975,10.408154667831782,6.362057354917416
96,16.220182184454494,10.415291515464002,6.362057354917416
97,16.342399792714318,10.4412621134822,6.362057354917416
98,16.342399792714318,10.55455829127361,6.362057354917416
99,16.55852491863218,10.56731355522896,6.369194202549638
100,16.584495516650378,10.627656202982015,6.506343952543209
101,16.748703011936623,10.859251268280627,6.506343952543209
102,16.938898590944383,10.967846459329392,6.506343952543209
103,17.336084362687398,11.032620174478913,6.51196236886634
104,17.336084362687398,11.085667383198286,6.51196236886634
105,17.374887479818725,11.190186617987054,6.51196236886634
106,17.4568310993065,11.246159639456632,6.51196236886634
107,17.51717374705955,11.299962991201207,6.51196236886634
108,17.64326629918484,11.442731157517908,6.51196236886634
109,17.88684321858125,11.560451260824252,6.6341799771261645
110,18.12895780792581,11.560451260824252,6.641316824758386
111,18.189300455678868,11.593558706474669,6.641316824758386
112,18.189300455678868,11.808769017539015,6.641316824758386
113,18.37573565555721,11.907914782423394,6.641316824758386
114,18.37573565555721,11.915051630055615,6.641316824758386
115,18.467499626390627,12.03957029239272,6.641316824758386
116,18.642764443369824,12.078296154366267,6.641316824758386
117,18.74119605154417,12.078296154366267,6.641316824758386
118,18.86009629755814,12.085433001998487,6.641316824758386
119,18.913143506277514,12.085433001998487,6.641316824758386
120,19.050293256271082,12.141406023468067,6.641316824758386
121,19.050293256271082,12.20796463916799,6.648453672390606
122,19.050293256271082,12.233935237186186,6.648453672390606
123,19.1376188360443,12.239553653509317,6.648453672390606
124,19.381617766796634,12.246690501141538,6.648453672390606
125,19.486582606147625,12.285493618272863,6.648453672390606
126,19.777061765691606,12.285493618272863,6.648453672390606
127,19.864387345464824,12.298248882228213,6.648453672390606
128,19.990479897590113,12.438621670720801,6.648453672390606
129,20.17521868670387,12.464592268738997,6.655590520022827
130,20.22826589542324,12.477347532694349,6.655590520022827
131,20.35048350368307,12.477347532694349,6.655590520022827
132,20.406456525152645,12.48296594901748,6.655590520022827
133,20.406456525152645,12.591781532840766,6.655590520022827
134,20.466799172905702,12.591781532840766,6.655590520022827
135,20.548742792393476,12.604536796796117,6.655590520022827
136,20.555879640025697,12.604536796796117,6.655590520022827
137,20.555879640025697,12.669310511945637,6.655590520022827
138,20.664899870214647,12.674928928268768,6.655590520022827
139,20.766578606405712,12.741487543968692,6.655590520022827
140,20.819625815125086,12.935059591479256,6.709393871767401
141,21.184546853435013,12.935059591479256,6.709393871767401
142,21.184546853435013,13.088415000105382,6.716530719399621
143,21.184546853435013,13.184254927198797,6.716530719399621
144,21.184546853435013,13.222980789172345,6.722149135722752
145,21.306357378546622,13.222980789172345,6.722149135722752
146,21.306357378546622,13.228599205495476,6.722149135722752
147,21.42913686002195,13.24135446945083,6.722149135722752
148,21.530815596213014,13.2944016781702,6.722149135722752
149,21.64971584222699,13.301538525802423,6.722149135722752
150,21.74814745040133,13.308675373434644,6.820580743897095
151,22.068850925001247,13.308675373434644,6.820580743897095
152,22.167282533175587,13.354615338198192,6.820580743897095
153,22.233841148875516,13.440007704284094,6.820580743897095
154,22.233841148875516,13.440007704284094,6.820580743897095
155,22.451173003063833,13.440007704284094,6.820580743897095
156,22.701417559801165,13.452762968239446,6.820580743897095
157,22.701417559801165,13.452762968239446,6.820580743897095
158,22.734525005451584,13.574980576499271,6.8593838610284195
159,22.734525005451584,13.574980576499271,6.8593838610284195
160,22.734525005451584,13.613706438472821,6.86500227735155
161,22.734525005451584,13.613706438472821,6.870620693674681
162,22.871674755445156,13.666753647192191,6.870620693674681
163,22.994454236920483,13.666753647192191,6.870620693674681
164,23.12054678904577,13.673890494824414,6.870620693674681
165,23.272025605939483,13.705479509165741,6.870620693674681
166,23.3593511857127,13.712616356797962,6.870620693674681
167,23.3593511857127,13.712616356797962,6.870620693674681
168,23.3593511857127,13.811047964972307,6.870620693674681
169,23.7513299693153,13.842636979313633,7.075480850957048
170,23.929520599044704,13.91011647469891,7.075480850957048
171,24.158434319871695,13.948919591830236,7.075480850957048
172,24.158434319871695,13.948919591830236,7.075480850957048
173,24.158434319871695,14.017647877255166,7.075480850957048
174,24.256865928046036,14.017647877255166,7.075480850957048
175,24.44587024401032,14.017647877255166,7.075480850957048
176,24.5018432654799,14.017647877255166,7.082617698589269
177,24.5018432654799,14.024784724887388,7.108588296607465
178,24.50898011311212,14.08345034992989,7.108588296607465
179,24.726781177591732,14.203883375353524,7.108588296607465
180,24.726781177591732,14.26330514342123,7.161635505326838
181,24.863930927585304,14.364983879612296,7.168772352959058
182,24.863930927585304,14.372120727244518,7.168772352959058
183,24.982831173599276,14.377739143567648,7.168772352959058
184,25.09914684282191,14.488899430134524,7.168772352959058
185,25.2252393949472,14.488899430134524,7.168772352959058
186,25.27828660366657,14.522006875784943,7.168772352959058
187,25.27828660366657,14.527625292108073,7.168772352959058
188,25.33987804145928,14.650404773583398,7.174390769282189
189,25.33987804145928,14.66316003753875,7.174390769282189
190,25.33987804145928,14.76812487688974,7.174390769282189
191,25.45317421925069,14.775261724521963,7.174390769282189
192,25.513516867003744,14.80685073886329,7.174390769282189
193,25.513516867003744,14.852790703626837,7.230363790751769
194,25.618481706354736,14.852790703626837,7.230363790751769
