Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.3821488263104743,0.3110783606473314,0.3110783606473314,0.3110783606473314
1,0.7462010385885738,0.7210938693995785,0.7210938693995785,0.7210938693995785
2,0.9774237453674205,1.189611158205802,1.189611158205802,1.189611158205802
3,1.354728844905004,1.6842707041083993,1.6842707041083993,1.6842707041083993
4,1.7027580559697715,2.203305379377219,2.203305379377219,2.203305379377219
5,1.9531858047913633,2.566529569107816,2.566529569107816,2.566529569107816
6,2.0479110922062103,2.814559693717654,2.814559693717654,2.814559693717654
7,2.251321756651884,3.0843521116232,3.0843521116232,3.0843521116232
8,2.5403402523736425,3.5522231947291196,3.5522231947291196,3.5522231947291196
9,2.7514081498967,3.9712332831189827,3.9712332831189827,3.9712332831189827
10,2.9837146921250692,3.9778956880176572,4.273088157368266,4.087839809710972
11,3.2473037366434396,4.037138321546271,4.62533014502161,4.1887306129808985
12,3.3994284477911245,4.110868175280765,4.9474612601557215,4.381011880067004
13,3.609597604571193,4.130188246791765,5.08780048062726,4.582729812298263
14,3.820625758048113,4.240108077074342,5.435820314035462,4.899042402386378
15,4.0358245379434505,4.35685386105586,5.846986755167504,5.112971696159226
16,4.161610010572209,4.463692706907855,6.176960157641526,5.316818050857792
17,4.341507596477962,4.544365430009802,6.3241495167426525,5.475030958324192
18,4.67685892118546,4.631370464962656,6.664467905445951,5.746004612656094
19,4.793856719733567,4.661547874743045,6.989023693829329,5.894349482512363
20,5.04639190686013,4.71162152298192,7.261134603018503,6.073754290325823
21,5.2640942467576695,4.8227384645764655,7.473526988636257,6.271333554247937
22,5.466731203799571,4.864912914697149,7.815150079773552,6.40129957528432
23,5.668769839016027,4.945234675052879,8.032962454389667,6.569295936907601
24,5.948991191294214,5.0641539838473735,8.39952116795328,6.631816948711243
25,6.193229531065867,5.15369365824939,8.538364433933097,6.7808390068710125
26,6.356399055677614,5.234860038096871,8.82664512866872,6.880118309538693
27,6.4658414968277835,5.3126465583649605,8.945242073249736,7.018454940849665
28,6.590503999933778,5.400587632746747,9.126499915644668,7.101771195620911
29,6.767399417384252,5.47423722409669,9.462171066653024,7.339898834168456
30,7.053478268744746,5.549387696518784,9.690758635346855,7.386447800120983
31,7.172613594671522,5.622619062723385,9.787605844268828,7.521503973509409
32,7.326620837400083,5.698573192084181,9.97208652262892,7.687541230841864
33,7.41705004168121,5.743128518099103,10.149374182879097,7.757457761359191
34,7.50497887856466,5.784607564480796,10.358019509772513,7.88745968716307
35,7.54165118132825,5.836095131271723,10.438757892502242,8.009780307362682
36,7.681200108426218,5.928023473401106,10.8769851301296,8.031365075299835
37,7.851096789278178,5.977618900550696,11.124131519841814,8.065947660279853
38,8.087595749795776,6.040746198745188,11.328831934682494,8.143442063160355
39,8.183966162004394,6.102579791003079,11.54798212048858,8.17600931801488
40,8.205801626894335,6.1685200874159065,11.75348026382061,8.282314044657115
41,8.27612710796139,6.2733672075566,11.957371021779698,8.381335740487422
42,8.339288709989429,6.50980888965786,12.05222825863661,8.455071828922597
43,8.689120343767174,6.621331802689691,12.21981623162793,8.532033801760756
44,8.798566016794371,6.63920688077247,12.300976311684742,8.585331634964355
45,8.865244702198071,6.664142664355426,12.315895226613971,8.595517262673743
46,8.982263373619613,6.816860359817383,12.435595974279241,8.617809880917907
47,9.113990864172314,6.890458636668718,12.599496282700807,8.661312859228033
48,9.178775821561793,6.907301847213636,12.798829793689553,8.699118385667122
49,9.310878766944725,6.935256322457815,12.886625205640915,8.777760518348824
50,9.4394963496616,6.955112560820171,12.996310445143157,8.900338732347837
51,9.713183253511836,7.023278199238659,13.211285529047293,8.928857722312262
52,9.81325095533639,7.057656885787279,13.386789179304703,8.970280551816668
53,9.823383847503376,7.208704619643095,13.495088256764557,9.001279790237428
54,9.990718497676536,7.238227722301143,13.697919917839371,9.058227390286197
55,10.307224349093518,7.247871803587475,13.771306043908407,9.098297752691128
56,10.357215188865379,7.271874700629327,13.921637121009445,9.106601113238314
57,10.367348081032365,7.296209581587779,14.071470831309,9.139648904215136
58,10.54355392825423,7.3611986443952135,14.250037255944074,9.275301418345933
59,10.641241634614484,7.3956891163232426,14.345450738445228,9.316924360708587
60,10.817551060236289,7.419684878754474,14.454228589806704,9.353876345792537
61,10.885945881204153,7.434932594277261,14.570600502300383,9.40703165337921
62,11.007068638202906,7.4734545225376054,14.619606880315365,9.437160084783363
63,11.280580074654312,7.51616720966709,14.687996681100643,9.510772465074147
64,11.349995944302236,7.599788495588537,14.824551434130928,9.573877835615983
65,11.360128836469219,7.612592761248496,14.843719999859946,9.681805015264953
66,11.49428059415919,7.6706356788805845,14.933043544537195,9.718773943918176
67,11.664040691798123,7.67750114353875,14.99665998949673,9.727187256758564
68,11.86860063412564,7.729665609095951,15.208635605890645,9.792144371035771
69,11.874797615497698,7.849330912617196,15.231397124259146,9.79704820348768
70,11.893854304952361,7.9361150072617805,15.263941289263709,9.839549794905817
71,12.166246752020875,8.071213859194945,15.33472722019538,9.91384324139087
72,12.33495496154345,8.099340960745312,15.50723663315244,9.9816678802728
73,12.495216765295734,8.114810067076274,15.51678726855694,10.019978064209306
74,12.58013889201428,8.133866756530939,15.536390002615951,10.038295404637639
75,12.676889585611843,8.155214956990191,15.674034893290667,10.066329360639148
76,12.720679154740218,8.1635879681526,15.758993472469205,10.086581156128407
77,12.846978045790063,8.227367910787114,15.87257332803784,10.127495903194141
78,12.944112801366614,8.283008076491928,15.991362901856544,10.139344681061544
79,13.054651578709226,8.368404241632673,16.07986908209723,10.168890563517772
80,13.177729318518015,8.406153054629192,16.157043432851864,10.249428139483982
81,13.413955829748772,8.42067859852725,16.226700255819484,10.273016561387639
82,13.453568723735248,8.425196488209872,16.325004180049085,10.310743481857411
83,13.491759829837079,8.434996173149976,16.469142478331914,10.335177272377718
84,13.714676314063308,8.54977901616517,16.483131522661704,10.356301485152205
85,13.814581606872505,8.567441124500924,16.520838481896792,10.385892846927865
86,13.877644225416173,8.580568661412006,16.556935312931053,10.436669157713371
87,13.939110571761512,8.600027408895468,16.637925333503244,10.465519192044363
88,14.102445702473322,8.631872830584044,16.672430397388933,10.4924097140343
89,14.37467941363476,8.701936837072651,16.77252892906417,10.50229674398217
90,14.422703688405562,8.710477789666559,16.901797971664937,10.565233832017615
91,14.48576630694923,8.770458731452589,16.957125553491185,10.587260893128953
92,14.504822996403893,8.786150196935353,17.020401101879997,10.597308823758443
93,14.709851418111944,8.885338875501464,17.04547457397303,10.617125183170616
94,14.75178451775775,8.977492502348754,17.229376355346464,10.624281168309313
95,14.865074331721043,9.045143605460712,17.270805108027535,10.63952780968526
96,15.070606743558638,9.058533777937651,17.394621570486372,10.656410142997151
97,15.207336018454232,9.072768776091253,17.46184508178917,10.702592008837136
98,15.38834905333153,9.07796748683771,17.63088444459833,10.710550544861348
99,15.394546034703586,9.14365418979236,17.713907336550157,10.754633662560796
100,15.509942029413569,9.161999709214568,17.735089571984833,10.817149171214712
101,15.683300660432792,9.179511976355077,17.799356669530205,10.829880633876458
102,15.693433552599776,9.243498203054399,17.810900537040602,10.860508800860313
103,15.792053437182744,9.337060832246616,17.825969293165077,10.880043167312355
104,15.865735538081491,9.388253701184858,18.063049216035488,10.926141739832968
105,16.047933074788922,9.453740100097136,18.140799706976576,11.002539252293172
106,16.13468441308462,9.508628918279738,18.220233485365434,11.06829253713625
107,16.144817305251607,9.610477849949667,18.250053498927237,11.073491247882707
108,16.18452270574685,9.629672566640501,18.325133490052,11.100064441885817
109,16.290217669883628,9.691989266392916,18.457559005234764,11.163441623409536
110,16.31385173702632,9.82029616709357,18.544829803249392,11.184922048698848
111,16.353464631012795,9.838629376365693,18.610258526464815,11.220609048002407
112,16.520978437984557,9.86101491473808,18.64982105647157,11.249949891857266
113,16.53111133015154,9.889702964149226,18.765445173372285,11.301904198350615
114,16.618882387855294,9.942639865162139,18.82773946397488,11.307423778546225
115,16.774214065736743,9.959607873018667,18.840922861707362,11.3510684269129
116,16.83568041208208,10.01198511606844,18.887999582852025,11.385202825868536
117,16.983277021861916,10.04280818835267,18.954584115648597,11.411533895007727
118,16.993409914028902,10.053438535551853,19.055508072908882,11.439009910617772
119,17.026278572971506,10.099933918897069,19.062006894190073,11.456280629259245
120,17.180442322650677,10.155737124304329,19.14829028829454,11.46922557420449
121,17.270700948422395,10.175586616900393,19.151145027819148,11.480340689662444
122,17.449197403414892,10.191860061270853,19.19323542611515,11.488666244719132
123,17.568221642234075,10.286993020245111,19.20689154109285,11.501238092714718
124,17.681048370885012,10.300490558394058,19.268649608141022,11.520831700136402
