Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
802,54.142875989904745,7.416529067728827,59.77649456184664,203.64624968802417,92.23313441867089
803,54.142985585469646,7.416529067728827,59.79769118554712,203.86707810499726,92.28243147082996
804,54.18137680157439,7.416529067728827,59.80639828860524,204.13523310595457,92.28801240079007
805,54.24243924917605,7.416529067728827,59.83144206744561,204.31726174559543,92.28812199635497
806,54.28516877464641,7.416529067728827,59.87648121618516,204.53020636579453,92.28823159191987
807,54.285278370211316,7.416529067728827,59.955533905793324,204.77583754501376,92.28834118748478
808,54.30743151469271,7.416529067728827,60.00351512019189,204.89606524547122,92.32261826010186
809,54.352912018731715,7.416529067728827,60.11246403214168,205.08805661714314,92.32272785566677
810,54.35302161429662,7.416529067728827,60.174441384900135,205.25326502541725,92.32283745123166
811,54.40527642901437,7.416529067728827,60.18314848795825,205.4514029759821,92.3427059270156
812,54.40538602457927,7.416529067728827,60.24099671582714,205.69985469240345,92.3428155225805
813,54.48075272532033,7.416529067728827,60.249703818885244,205.88672036695408,92.35896347007478
814,54.49634240192832,7.416529067728827,60.30603432216035,206.1192798141953,92.400096879094
815,54.579811993151566,7.416529067728827,60.37643037103447,206.3434073095637,92.45826934599606
816,54.61254925820371,7.416529067728827,60.38513747409259,206.5497756625836,92.46355050640184
817,54.61265885376861,7.416529067728827,60.41577519186741,206.74694462063212,92.50479856399568
818,54.61276844933351,7.416529067728827,60.42448229492552,206.98253738214103,92.50490815956059
819,54.61287804489841,7.416529067728827,60.43318939798363,207.1966379019247,92.55344481226248
820,54.61298764046332,7.416529067728827,60.44189650104174,207.47199379220677,92.55355440782739
821,54.61309723602822,7.416529067728827,60.450603604099854,207.64717276107973,92.56410175729287
822,54.76614863496734,7.416529067728827,60.52923580039665,207.84381846430443,92.59506305143836
823,54.766258230532245,7.416529067728827,60.70728664612151,208.09213561155056,92.59517264700327
824,54.80512026558074,7.416529067728827,60.71599374917962,208.24362505238295,92.67930932303099
825,54.84703959487465,7.416529067728827,60.790647815103874,208.46452387058997,92.71320247422726
826,54.85637655135584,7.416529067728827,60.87180093043882,208.61844330292425,92.75481096088242
827,54.87434746184026,7.416529067728827,60.9533636968564,208.8823056857803,92.75812905220457
828,54.874457057405166,7.416529067728827,60.98442807000855,209.0815979774173,92.80077870981248
829,54.87456665297007,7.416529067728827,61.006974071433184,209.2739778399643,92.80088830537738
830,54.878102191187295,7.416529067728827,61.04745728618592,209.43202126796905,92.8082090450924
831,54.9452657106561,7.416529067728827,61.050992824403146,209.51725973241477,92.84936954455898
832,54.98218747046796,7.416529067728827,61.054528362620374,209.6585879500031,92.84947914012388
833,55.01910923027983,7.416529067728827,61.05806390083759,209.8974809889134,92.86244502661692
834,55.10735121997395,7.416529067728827,61.129577159873385,210.1793934101583,92.86255462218182
835,55.1137190513572,7.416529067728827,61.185228672197624,210.3220950858926,92.93197245994467
836,55.24775181721401,7.416529067728827,61.18876421041485,210.5216749731207,92.93929319965969
837,55.29054787778597,7.416529067728827,61.19855798445043,210.7489991096922,92.95225908615274
838,55.36290982965103,7.416529067728827,61.25742345504186,211.00594885319975,92.98461853315408
839,55.42520521676907,7.416529067728827,61.34463358889305,211.23566489720628,92.98472812871897
840,55.463596432873814,7.416529067728827,61.462798601267686,211.45138421777415,92.98483772428388
841,55.47114038092997,7.416529067728827,61.494109622647144,211.5849308317758,92.98494731984877
842,55.51096815024679,7.416529067728827,61.53298223167336,211.76442500492075,92.98675988889406
843,55.51107774581169,7.416529067728827,61.5535659579474,211.98299974874675,92.98686948445896
844,55.59429594433584,7.416529067728827,61.60095256482165,212.10851955905292,93.02148935913341
845,55.617945486498115,7.416529067728827,61.604488103038875,212.36012266188837,93.05084770699763
846,55.68782970412784,7.416529067728827,61.6080236412561,212.5736095402388,93.07678517955367
847,55.687939299692744,7.416529067728827,61.67431535857834,212.83712110764395,93.1009591948156
848,55.79689706757871,7.416529067728827,61.74540260531511,212.98604017767988,93.21228749227986
849,55.79700666314361,7.416529067728827,61.78212961723134,213.09408271768675,93.27705599202375
850,55.915004189228,7.416529067728827,61.86064255903726,213.25592759658963,93.30123000728568
851,55.9151137847929,7.416529067728827,61.90293053673808,213.43620124044182,93.36116331753561
852,55.9719672881768,7.416529067728827,61.94474769549515,213.68232710204353,93.36116331753561
853,56.02888628175506,7.416529067728827,62.01789337422328,213.9525966095946,93.41187804938649
854,56.06218735101896,7.416529067728827,62.04224175607052,214.12618520359698,93.41198764495138
855,56.23325018249038,7.416529067728827,62.105490939019646,214.2567516052864,93.43297220734175
856,56.29107984556301,7.416529067728827,62.109026477236874,214.51761729187712,93.45682832530352
857,56.29118944112791,7.416529067728827,62.164481762916864,214.790543785091,93.47446129637743
858,56.33892243690981,7.416529067728827,62.20120877483309,215.02503778665977,93.47457089194234
859,56.33903203247471,7.416529067728827,62.24848806047699,215.34454588374697,93.47638346098762
860,56.33914162803961,7.416529067728827,62.25818171881942,215.47140101828944,93.52368243565846
861,56.35154797793702,7.416529067728827,62.3102325215831,215.63715420417938,93.57403868850602
862,56.38883826812179,7.416529067728827,62.39396088109645,215.81625425488875,93.58029692432436
863,56.414775740677825,7.416529067728827,62.397496419313676,215.96351232619855,93.62959397648345
864,56.47536658106772,7.416529067728827,62.401031957530904,216.21559070089037,93.64692868747433
865,56.47547617663262,7.416529067728827,62.40456749574813,216.42895046520056,93.64692868747433
866,56.47558577219752,7.416529067728827,62.53636577278527,216.55774809537144,93.64703828303922
867,56.47569536776242,7.416529067728827,62.539901311002495,216.72771122716048,93.6849683056953
868,56.47580496332732,7.416529067728827,62.54735605787856,216.9388184451901,93.6850779012602
869,56.47591455889223,7.416529067728827,62.61080205141527,217.1190908080714,93.7080991770378
870,56.47602415445713,7.416529067728827,62.683911457127884,217.359275985715,93.7082087726027
871,56.49869848139922,7.416529067728827,62.74277692771933,217.66500163441418,93.7082087726027
872,56.551476514407284,7.416529067728827,62.83174986079765,217.907331857998,93.75501933867227
873,56.57986207824915,7.416529067728827,62.83528539901488,218.09271736101906,93.75512893423716
874,56.68677209536228,7.416529067728827,62.83882093723211,218.3010670634425,93.75523852980207
875,56.71465717408942,7.416529067728827,62.90237359449882,218.51942744400202,93.75534812536696
876,56.750103840463304,7.416529067728827,62.945858675898855,218.73956645930593,93.80546891168527
877,56.82383212737703,7.416529067728827,62.94939421411608,218.88334119876396,93.87650555715955
878,56.82394172294194,7.416529067728827,63.015560856330225,219.05374861189156,93.87661515272444
879,56.82405131850684,7.416529067728827,63.019096394547454,219.17601034574665,93.87661515272444
880,56.82416091407174,7.416529067728827,63.02263193276468,219.34902694795946,93.87672474828935
881,56.82427050963664,7.416529067728827,63.07222998828289,219.5627219212714,93.98514559333493
882,56.82438010520154,7.416529067728827,63.186305277740416,219.76800506900037,94.0213106590785
883,56.84146203116543,7.416529067728827,63.223624371589004,220.00087410648098,94.0214202546434
884,56.89961212748919,7.416529067728827,63.22715990980623,220.1859569019478,94.08140011629784
885,56.9193656571584,7.416529067728827,63.27038213482209,220.37974047815692,94.09862523172383
886,56.96786247392707,7.416529067728827,63.27391767303932,220.4974627047166,94.16318242572723
887,57.011068274294566,7.416529067728827,63.27745321125654,220.6600528863597,94.16671796394445
888,57.011177869859466,7.416529067728827,63.31477230510512,220.874235446581,94.16682755950936
889,57.075735063862865,7.416529067728827,63.35374550296723,221.12189014745218,94.17835520077773
890,57.100286072788705,7.416529067728827,63.39747976368291,221.46220601416704,94.21433219897993
891,57.10783002084486,7.416529067728827,63.40101530190013,221.62770199858514,94.24054261908032
892,57.10793961640976,7.416529067728827,63.44503165869308,221.84744752608077,94.27314868373925
893,57.12438588775692,7.416529067728827,63.46642851182984,222.1109245286544,94.29908615629529
894,57.12449548332182,7.416529067728827,63.49200759896356,222.22915989396688,94.29908615629529
895,57.124605078886724,7.416529067728827,63.49554313718079,222.50554647872846,94.2991957518602
896,57.16038055095892,7.416529067728827,63.53380447796302,222.66729691169218,94.30737867943398
897,57.196788124232135,7.416529067728827,63.632817458358986,222.84749195634814,94.30748827499889
898,57.196897719797036,7.416529067728827,63.63635299657621,222.98645349258442,94.36613629869525
899,57.27144666817843,7.416529067728827,63.63988853479343,223.13618776928882,94.36624589426016
900,57.28199401764391,7.416529067728827,63.6717197176111,223.27471034608334,94.37356663397517
901,57.28210361320881,7.416529067728827,63.722777819048005,223.46596594824604,94.39589518850472
902,57.28221320877371,7.416529067728827,63.78595852942762,223.69030184314323,94.42837315268692
903,57.28232280433862,7.416529067728827,63.86022120883253,223.8600416609764,94.42848274825181
904,57.47624225414019,7.416529067728827,63.90079023099521,224.144725838662,94.42859234381672
905,57.48203085190147,7.416529067728827,63.904325769212434,224.30188914758946,94.46299224927229
906,57.48214044746637,7.416529067728827,63.98502291487572,224.51666562432735,94.4631018448372
907,57.48722152426534,7.416529067728827,63.98855845309295,224.781805104977,94.50193486781868
908,57.487331119830245,7.416529067728827,64.02419278797845,224.96018283414347,94.50204446338357
909,57.51668946769446,7.416529067728827,64.02772832619567,225.20352226574906,94.51445081328097
910,57.55393379576542,7.416529067728827,64.0312638644129,225.47030045624092,94.53059876077526
911,57.62864906439679,7.416529067728827,64.07452406248541,225.6041505000122,94.58055550478394
912,57.69933132578062,7.416529067728827,64.10719404309931,225.86645846368705,94.58066510034885
913,57.738304523642725,7.416529067728827,64.11072958131653,226.14902137982367,94.58077469591375
914,57.73841411920763,7.416529067728827,64.11426511953377,226.3257443123131,94.61534553175146
915,57.73852371477253,7.416529067728827,64.11780065775099,226.489952864434,94.63345053496882
916,57.751489601265575,7.416529067728827,64.22565878999664,226.7259963195908,94.63698607318604
917,57.751599196830476,7.416529067728827,64.27701233786196,226.93941849076705,94.63709566875094
918,57.75170879239538,7.416529067728827,64.33323552034298,227.06266973052615,94.64041376007309
919,57.826795791548975,7.416529067728827,64.38348608439168,227.2795462760127,94.640523355638
920,57.86566840057519,7.416529067728827,64.44064328345759,227.53668929079518,94.65862835885534
921,58.01218122226925,7.416529067728827,64.44417882167481,227.76391377027647,94.66044092790062
922,58.09028114010455,7.416529067728827,64.44771435989205,227.94606818911006,94.66055052346553
923,58.09039073566945,7.416529067728827,64.48032758128575,228.17473595893708,94.66066011903044
924,58.09050033123435,7.416529067728827,64.54591853524275,228.3487390668356,94.66076971459533
925,58.09060992679925,7.416529067728827,64.54945407345997,228.58566875926402,94.6741019841853
926,58.10805221475579,7.416529067728827,64.64846705385594,228.74099294783144,94.6742115797502
927,58.14771868500892,7.416529067728827,64.67144904173709,228.94975360607117,94.71483016922733
928,58.210463710430496,7.416529067728827,64.67498457995431,229.24447979966232,94.71493976479223
929,58.249325745479,7.416529067728827,64.71725256869436,229.54409779659926,94.71504936035714
930,58.302902900860886,7.416529067728827,64.83282094951561,229.71461908197685,94.71515895592204
931,58.3638592070311,7.416529067728827,64.83635648773284,229.94787510107614,94.74296628462562
932,58.363968802596006,7.416529067728827,64.86343197254743,230.14180559544448,94.7764253143038
933,58.39836870805158,7.416529067728827,64.8927207667414,230.37416596074164,94.82314204882229
934,58.45382399373157,7.416529067728827,64.89625630495863,230.52440559610918,94.82495461786758
935,58.45393358929647,7.416529067728827,64.95875111494925,230.73657415998622,94.82506421343248
936,58.60948160951152,7.416529067728827,65.00098490593386,230.97906415358452,94.82909301765622
937,58.60959120507643,7.416529067728827,65.01677027453546,231.21977932000968,94.85271110139787
938,58.644466378277286,7.416529067728827,65.05100947866434,231.3310745720852,94.85282069696277
939,58.64457597384219,7.416529067728827,65.1129864714608,231.46228772941313,94.85293029252767
940,58.64468556940709,7.416529067728827,65.13835605699592,231.6142424878286,94.86679222229785
941,58.644795164971995,7.416529067728827,65.18018679751654,231.77068780374293,94.86690181786275
942,58.644904760536896,7.416529067728827,65.33117025108638,231.9634466886781,94.86701141342766
943,58.88238595969724,7.416529067728827,65.34096402512196,232.11678480212944,94.86712100899256
944,58.927886716406874,7.416529067728827,65.40393668927526,232.21709897936438,94.86723060455746
945,58.997061678448596,7.416529067728827,65.44196806437982,232.4355009670713,94.86734020012236
946,59.03411895054901,7.416529067728827,65.52364498114474,232.53449244062455,94.86744979568726
947,59.101775187209356,7.416529067728827,65.56645463070242,232.7748610827141,94.90100957498659
948,59.21427270741835,7.416529067728827,65.56999016891965,233.02353932440437,94.90609065178555
949,59.257002232888716,7.416529067728827,65.57849718837095,233.22886033351284,94.98242947508678
950,59.377951258126544,7.416529067728827,65.67926659529817,233.42715473673775,95.04093692563542
951,59.38198006235028,7.416529067728827,65.72398876256048,233.65051239988293,95.04104652120033
952,59.43053095892044,7.416529067728827,65.7685752046794,233.96856014681467,95.07069491464071
953,59.45368489218981,7.416529067728827,65.79515508060109,234.1611517894467,95.11329567664896
954,59.45379448775471,7.416529067728827,65.79869061881831,234.40223013233123,95.14685545594827
955,59.480806179270395,7.416529067728827,65.93961974839804,234.51271964999927,95.17581123973625
956,59.549464647590675,7.416529067728827,65.96334108207947,234.70492940382033,95.23053329450713
957,59.5693331233746,7.416529067728827,66.06136221403547,234.83969667400734,95.25989164237134
958,59.58856223664462,7.416529067728827,66.08323017072834,235.03495009264643,95.26000123793624
959,59.65246580790891,7.416529067728827,66.08676570894558,235.32468770016354,95.26558216789634
960,59.71104436680794,7.416529067728827,66.14503035658728,235.4756518491491,95.2719499992796
961,59.858709012630264,7.416529067728827,66.18082223818588,235.6853474697628,95.27205959484449
962,59.88232709637191,7.416529067728827,66.2143186770146,235.86004136347756,95.3108120343281
963,59.949667652479434,7.416529067728827,66.27387635372203,236.0425440937645,95.34541746678033
964,59.996478218549,7.416529067728827,66.27741189193925,236.20200491067354,95.38814699225068
965,60.122768922204294,7.416529067728827,66.30872291331872,236.43627668978056,95.38825658781559
966,60.122878517769195,7.416529067728827,66.31225845153594,236.55249677096413,95.4071236831915
967,60.1229881133341,7.416529067728827,66.39287826544204,236.77094534446942,95.42008956968455
968,60.123097708899,7.416529067728827,66.45727856845491,236.96773795571303,95.42019916524944
969,60.15073613939883,7.416529067728827,66.46081410667213,237.17861963543496,95.43501901448776
970,60.1719155456405,7.416529067728827,66.52371175274558,237.31385736581734,95.43512861005266
971,60.23297748958652,7.416529067728827,66.52724729096282,237.52588122056198,95.43523820561757
972,60.285755522594584,7.416529067728827,66.63735634130333,237.7424347285143,95.43534780118247
973,60.35376418410981,7.416529067728827,66.6603383291845,237.9397559039045,95.43545739674737
974,60.41982074254086,7.416529067728827,66.66387386740172,238.17575177536764,95.44786374664477
975,60.556751532064766,7.416529067728827,66.70668351695939,238.45886822776325,95.47077542685746
976,60.556861127629666,7.416529067728827,66.76866050975585,238.66262433108818,95.47884875886635
977,60.55697072319457,7.416529067728827,66.79019145562553,238.85396138318725,95.49120818481563
978,60.557080318759475,7.416529067728827,66.82048318662653,239.08167331032845,95.52262390807974
979,60.595010341415545,7.416529067728827,66.8672937526961,239.2644059862238,95.52273350364463
980,60.69083207025386,7.416529067728827,66.87082929091332,239.48326184510455,95.52284309920954
981,60.72007610821544,7.416529067728827,66.87436482913054,239.65904341618662,95.52295269477443
982,60.74968496112531,7.416529067728827,66.96474457795877,239.85002826852096,95.52306229033934
983,60.88573435034196,7.416529067728827,66.96828011617599,240.00291294196887,95.57695334015406
984,60.91534320325184,7.416529067728827,67.00884913833869,240.31126775013377,95.57706293571896
985,60.959303867473764,7.416529067728827,67.01238467655591,240.51112880978735,95.57706293571896
986,61.01024597570826,7.416529067728827,67.02089169600721,240.6258331261271,95.59350920706612
987,61.01035557127316,7.416529067728827,67.06962034919766,240.77960448977691,95.59361880263103
988,61.01672340265641,7.416529067728827,67.11547654847377,240.9250640513689,95.59372839819592
989,61.0599292030239,7.416529067728827,67.15035172167464,241.10445224560377,95.59383799376083
990,61.217549473243125,7.416529067728827,67.20750892074054,241.36788874681028,95.59715608508297
991,61.21765906880803,7.416529067728827,67.28091321201103,241.50043578792543,95.60342380077309
992,61.311444725028785,7.416529067728827,67.28444875022826,241.70381078884824,95.64727714376465
993,61.311554320593686,7.416529067728827,67.28798428844549,242.04794522149814,95.67620599732626
994,61.38555017264035,7.416529067728827,67.31557839447092,242.21470332242953,95.71686961695798
995,61.44672440415669,7.416529067728827,67.36016483658982,242.45605221301034,95.72419035667299
996,61.44683399972159,7.416529067728827,67.44186186848597,242.62852714571767,95.73237328424679
997,61.4469435952865,7.416529067728827,67.44539740670321,242.876972677477,95.73248287981168
998,61.4470531908514,7.416529067728827,67.44893294492043,243.02828763536235,95.73259247537659
999,61.484595176894175,7.416529067728827,67.45246848313766,243.33840355888225,95.73270207094149
1000,61.484704772459075,7.416529067728827,67.50700991358907,243.4787368658107,95.74902762949773
1001,61.53567717493718,7.416529067728827,67.5105454518063,243.70983132135984,95.74913722506264
1002,61.53578677050208,7.416529067728827,67.5157839635039,243.875959524351,95.77878561850301
1003,61.57790741394481,7.416529067728827,67.51931950172113,244.04321507299127,95.8014599454451
1004,61.6979892651823,7.416529067728827,67.52285503993835,244.22199962166997,95.86034879810852
1005,61.783588529125176,7.416529067728827,67.52639057815557,244.3893327505711,95.89203274144079
1006,61.81846370232604,7.416529067728827,67.5299261163728,244.59204580830175,95.8921423370057
1007,61.858772020389395,7.416529067728827,67.53346165459003,244.74541054800892,95.89225193257059
1008,61.90150154585975,7.416529067728827,67.53699719280726,244.9336342942724,95.8995726722856
1009,61.91410066206703,7.416529067728827,67.59008199038382,245.05390974160122,95.89968226785051
1010,61.954719251544155,7.416529067728827,67.6415571073058,245.29493061617737,95.92063588225302
1011,61.954828847109056,7.416529067728827,67.67428118383133,245.4948863708109,95.93323499846029
1012,61.98401612585044,7.416529067728827,67.74740633777704,245.76257725481992,95.93831607525927
1013,62.02287816089894,7.416529067728827,67.75094187599426,245.95541043121793,95.94163416658141
1014,62.09439141993473,7.416529067728827,67.79795668475397,246.20521545693492,95.9811712754661
1015,62.099472496733696,7.416529067728827,67.84381288403009,246.4890497489214,95.98128087103099
1016,62.099582092298604,7.416529067728827,67.92666774042874,246.6771209978121,96.02189946050812
1017,62.099691687863505,7.416529067728827,68.09289482749561,246.89621641368495,96.06108050150816
1018,62.099801283428405,7.416529067728827,68.09643036571285,246.9833593210065,96.06119009707307
1019,62.099910878993306,7.416529067728827,68.09996590393006,247.1761911041653,96.06129969263796
1020,62.19165243406967,7.416529067728827,68.10350144214729,247.39461258352353,96.06862043235297
1021,62.22736491453649,7.416529067728827,68.1242620957905,247.4997311849192,96.13288635672356
1022,62.29966023245341,7.416529067728827,68.12779763400772,247.75180359054943,96.1683007011631
1023,62.35276358710729,7.416529067728827,68.13133317222494,247.88436991407883,96.16841029672801
1024,62.442997510777296,7.416529067728827,68.13486871044218,248.13030983389982,96.17993793799639
1025,62.48266398103043,7.416529067728827,68.16865973051398,248.24979152015368,96.19048528746187
1026,62.578595305433645,7.416529067728827,68.1721952687312,248.42845432407677,96.19059488302676
1027,62.578704900998545,7.416529067728827,68.17573080694844,248.65767337381212,96.19070447859167
1028,62.664959034342225,7.416529067728827,68.17926634516566,248.80407197340577,96.19081407415658
1029,62.797363782693694,7.416529067728827,68.2379959445081,249.03697085873,96.19092366972147
1030,62.90313457614316,7.416529067728827,68.24153148272532,249.17843500317653,96.19103326528638
1031,62.90324417170806,7.416529067728827,68.28891808959958,249.34091160192875,96.19114286085127
1032,62.90335376727296,7.416529067728827,68.33798161770679,249.46112071868578,96.19125245641618
1033,62.93021955562163,7.416529067728827,68.38690831706876,249.6183909116577,96.21905978511975
1034,63.01109468089213,7.416529067728827,68.57445081166445,249.76198936985043,96.30358754421502
1035,63.0482377604025,7.416529067728827,68.66513328396152,249.99108796949332,96.34889025475314
1036,63.06587073147641,7.416529067728827,68.86805203651785,250.1986218500786,96.36633254270967
1037,63.065980327041316,7.416529067728827,68.87158757473507,250.37217044531545,96.37566949919086
1038,63.11523104741699,7.416529067728827,68.87512311295231,250.60725075777742,96.40491353715244
1039,63.19336787118224,7.416529067728827,68.91338445373454,250.88603010113212,96.44284355980851
1040,63.19347746674714,7.416529067728827,68.98777717042366,251.06171987828776,96.44295315537342
1041,63.19358706231204,7.416529067728827,69.03842277585973,251.24108281471598,96.44306275093831
1042,63.22732946376393,7.416529067728827,69.0599537217294,251.44923748508205,96.44709155516206
1043,63.22743905932883,7.416529067728827,69.08553280886312,251.61647678030712,96.50082281157565
1044,63.22754865489374,7.416529067728827,69.13295004895984,251.88264607334122,96.52174525077058
1045,63.276845707052814,7.416529067728827,69.13648558717708,252.02422148763998,96.52185484633547
1046,63.276955302617715,7.416529067728827,69.17503360923578,252.11008693894618,96.53415160066797
1047,63.33651879538504,7.416529067728827,69.20784359401497,252.2652110914733,96.58940412820016
1048,63.382888529573236,7.416529067728827,69.25646701885317,252.3568620336317,96.58951372376507
1049,63.448668532207776,7.416529067728827,69.31683980462209,252.56682839194787,96.59885068024624
1050,63.500923346925525,7.416529067728827,69.36269600389821,252.76125967316898,96.6056347305256
1051,63.501032942490426,7.416529067728827,69.36623154211543,253.0546678788615,96.65588529457429
1052,63.626463524238616,7.416529067728827,69.45236779257917,253.2997133386106,96.71275706878149
1053,63.666618063802574,7.416529067728827,69.47881501100909,253.55550433539437,96.7275769180198
1054,63.79212573302742,7.416529067728827,69.5208600981798,253.71751489071113,96.7276865135847
1055,63.81833014753005,7.416529067728827,69.52439563639703,253.87438151705965,96.72779610914961
1056,63.862960803560654,7.416529067728827,69.52793117461425,254.03717572033216,96.72779610914961
1057,63.86307039912556,7.416529067728827,69.54472684377549,254.31514440444008,96.72790570471452
1058,63.86317999469046,7.416529067728827,69.57039038081425,254.52806010624582,96.72801530027941
1059,63.876549721199375,7.416529067728827,69.62311337562565,254.7780595803074,96.72812489584432
1060,63.876659316764275,7.416529067728827,69.6516383332203,254.8820860641476,96.72823449140921
1061,63.950536768154805,7.416529067728827,69.72630199540093,255.06907004252807,96.7878849951907
1062,63.990203238407936,7.416529067728827,69.72983753361817,255.258553800016,96.78799459075559
1063,63.99031283397284,7.416529067728827,69.87161651701484,255.43851007725607,96.7881041863205
1064,64.11572002333756,7.416529067728827,69.88141029105041,255.5870627442876,96.78821378188539
1065,64.16102273387568,7.416529067728827,69.9251445517661,255.89029431194314,96.7883233774503
1066,64.16113232944058,7.416529067728827,69.92868008998332,256.0400253050869,96.7884329730152
1067,64.21056975115653,7.416529067728827,69.93221562820055,256.2959205933304,96.7885425685801
1068,64.23495836823011,7.416529067728827,70.00142157348742,256.49722523807617,96.80125808147713
1069,64.33119813774196,7.416529067728827,70.0487008591313,256.63820928449434,96.83455915074104
1070,64.4267851754856,7.416529067728827,70.05223639734854,256.7054955828511,96.83466874630594
1071,64.42689477105051,7.416529067728827,70.08406758016619,256.84508530923955,96.89321979645008
1072,64.42700436661542,7.416529067728827,70.08760311838343,257.0682919006835,96.89937791657529
1073,64.47555526318557,7.416529067728827,70.11160217108626,257.22703288944604,96.8994875121402
1074,64.50736113879877,7.416529067728827,70.19011511289219,257.5082762318018,96.89959710770509
1075,64.59213373377813,7.416529067728827,70.25959761397556,257.6798237760967,96.89970670327
1076,64.6229469952547,7.416529067728827,70.29064803550447,257.853093723113,96.98829313755843
1077,64.65646097925755,7.416529067728827,70.39906545629535,258.0702249811283,96.99232194178217
1078,64.696507586068,7.416529067728827,70.40260099451258,258.3159184671994,97.02145256991676
1079,64.7865160956566,7.416529067728827,70.43563579007477,258.49243536307375,97.0598437860215
1080,64.84343508923484,7.416529067728827,70.439171328292,258.6045286763507,97.05995338158641
1081,64.85277204571602,7.416529067728827,70.44270686650923,258.7378449310325,97.0705007310519
1082,64.89605940653236,7.416529067728827,70.50951344464372,258.904670163738,97.07061032661679
1083,64.97534094005019,7.416529067728827,70.51304898286095,259.1247442591571,97.0707199221817
1084,65.01997159608081,7.416529067728827,70.53851513579488,259.3939706577384,97.07403801350384
1085,65.05935530298616,7.416529067728827,70.58698999644518,259.60408604274915,97.09270000325571
1086,65.09966362104952,7.416529067728827,70.59052553466242,259.8489195589938,97.09280959882061
1087,65.09977321661441,7.416529067728827,70.60328843379592,260.06880788631287,97.09291919438552
1088,65.16589222506788,7.416529067728827,70.60682397201315,260.1916893908443,97.12177207704988
1089,65.21872261041788,7.416529067728827,70.66012362434032,260.42144332047576,97.12188167261478
1090,65.21883220598279,7.416529067728827,70.66365916255754,260.54853376898376,97.12767027037606
1091,65.3186569231386,7.416529067728827,70.66719470077477,260.6856996935231,97.22197313837594
1092,65.31876651870351,7.416529067728827,70.670730238992,260.853897820264,97.22208273394085
1093,65.36649533672224,7.416529067728827,70.67426577720923,261.05522674841785,97.22219232950576
1094,65.49968508320777,7.416529067728827,70.67780131542645,261.33189424741977,97.22230192507065
1095,65.49979467877266,7.416529067728827,70.7435435945878,261.5355469535813,97.22241152063556
1096,65.49990427433757,7.416529067728827,70.87780070913627,261.7721440379882,97.22252111620045
1097,65.6195113554592,7.416529067728827,70.8813362473535,261.90317834620737,97.22263071176536
1098,65.72672754255645,7.416529067728827,70.88487178557072,262.1014946623384,97.26174633049841
1099,65.89800017110608,7.416529067728827,70.95881382615782,262.2928912877096,97.2618559260633
1100,65.89810976667098,7.416529067728827,70.96234936437506,262.504562263359,97.26366849510859
1101,65.89821936223589,7.416529067728827,70.96588490259228,262.60473293572335,97.31393894081334
1102,65.93662416010419,7.416529067728827,71.01070997593253,262.7910801709698,97.32212186838714
1103,66.0856591373017,7.416529067728827,71.07654896355095,262.9429095266055,97.33364950965552
1104,66.08576873286661,7.416529067728827,71.11536631261363,263.109561887837,97.33375910522042
1105,66.11771854372759,7.416529067728827,71.2636142851324,263.3058531149096,97.33386870078532
1106,66.13505325471849,7.416529067728827,71.36187021460721,263.4211074527965,97.33397829635022
1107,66.17827424295764,7.416529067728827,71.41963530992169,263.6593033954574,97.3433152528314
1108,66.17838383852254,7.416529067728827,71.42317084813892,263.8885726486513,97.38092485557051
1109,66.1995753414839,7.416529067728827,71.42670638635614,264.111610037235,97.38103445113542
1110,66.28747407494966,7.416529067728827,71.43024192457338,264.3211471838404,97.451871187888
1111,66.28758367051456,7.416529067728827,71.4337774627906,264.55145665144744,97.45198078345291
1112,66.30762107265907,7.416529067728827,71.45453811643381,264.78497180720376,97.4520903790178
1113,66.30773066822397,7.416529067728827,71.48068092634432,265.03055879166914,97.45717145581678
1114,66.30784026378888,7.416529067728827,71.57280294179469,265.14203115767464,97.46296005357806
1115,66.4575527360299,7.416529067728827,71.57633848001191,265.2574547680311,97.46306964914297
1116,66.50980755074765,7.416529067728827,71.57987401822915,265.4951713444576,97.48206892509323
1117,66.54773757340374,7.416529067728827,71.61522008134195,265.6883712413778,97.48217852065814
1118,66.63479444242824,7.416529067728827,71.65706332526076,265.9643424497923,97.48228811622303
1119,66.63490403799315,7.416529067728827,71.73236944391248,266.138636675434,97.48239771178794
1120,66.63501363355805,7.416529067728827,71.77641397604194,266.35861026834544,97.48250730735285
1121,66.63512322912295,7.416529067728827,71.83990193247013,266.5976422509534,97.48261690291774
1122,66.68737804384071,7.416529067728827,71.86750189038439,266.8637111467,97.50577083618711
1123,66.6874876394056,7.416529067728827,71.87103742860162,267.02282308695425,97.53415640002899
1124,66.68759723497051,7.416529067728827,72.0110995603928,267.25879532541205,97.53426599559388
1125,66.6877068305354,7.416529067728827,72.04842800845724,267.4285610646201,97.53437559115879
1126,66.68781642610031,7.416529067728827,72.10040484767971,267.5928441596503,97.59123733585088
1127,66.68792602166522,7.416529067728827,72.12892980527437,267.78381193769667,97.59702593361216
1128,66.74650458056423,7.416529067728827,72.15503007486879,267.9187921315957,97.59713552917705
1129,66.74661417612914,7.416529067728827,72.3535823976443,268.19726711953393,97.59724512474196
