Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,PHELinearBanditTheta
32,0.10986288084577174,0.12232137865862587,0.27741498524202324,0.8809897669994946
33,0.10787911708187162,0.12146771811363914,0.24902711232185776,0.8808909616444123
34,0.10655386572950909,0.12030269921574124,0.26601956312620045,0.8811535381801588
35,0.10580941255753758,0.11932709428497426,0.24035819793532104,0.8809168091332626
36,0.10712192514585546,0.12016841664301818,0.33935770562999307,0.8809103621145447
37,0.10679868850952315,0.12055166787871682,0.2764559313812504,0.8808846226554186
38,0.1066724999696248,0.12106326828897651,0.3040640539491416,0.8808470862312954
39,0.10713859836934277,0.12167491821830072,0.29595021686621253,0.8809243434692624
40,0.1114559212950049,0.12344567062816789,0.2949711409360264,0.8809879202293398
41,0.1110202896581528,0.12232354323997478,0.37074309522417753,0.8810201722775146
42,0.11212587013980808,0.12199062483046123,0.2829816207088873,0.8808060632567255
43,0.11008750945106363,0.12162189285902389,0.2995337409167933,0.8807788718404334
44,0.10653317860826375,0.12077737043056051,0.2363457016075199,0.8807252255933422
45,0.10777515957309876,0.12075693893923074,0.26211834105458165,0.8808645584271305
46,0.10683399397003365,0.11981860967832811,0.28915897873166574,0.8807862971436403
47,0.10209034039371856,0.11793022654040079,0.26606755422731737,0.8808193576991206
48,0.0984852795264127,0.11753071662409971,0.2456818388736651,0.8807642803896382
49,0.10028021515998313,0.11769950188398386,0.3057524450750011,0.8809638336528322
50,0.10055285534686928,0.11994918660089807,0.24106110919467388,0.8809784092856278
51,0.0989105004862017,0.1196617059790021,0.30533685240643654,0.880821760830296
52,0.0980020303828027,0.11887046838903433,0.3010230508243633,0.8807473790706352
53,0.09790660664662017,0.11782388271000017,0.3124544301511737,0.8806808327002363
54,0.09385809556577475,0.11738109972094724,0.23179511112099327,0.8806669394484151
55,0.09115425638132549,0.11747708364249192,0.24290154354963525,0.8807568484672339
56,0.09048359790541556,0.11782725627112041,0.2707575120559075,0.8807543052040774
57,0.08989513608952318,0.11786054509328311,0.28220917598376233,0.8807211288227205
58,0.08807418417036492,0.1171043525689488,0.3011321414652787,0.8807357253971482
59,0.08772080749917614,0.11628681354813186,0.28591112792850304,0.880724949377222
60,0.08753096094334532,0.1163260969009163,0.28624890307215556,0.8807697557615246
61,0.08820177855104241,0.11637382342179026,0.3208052338362002,0.8809487785996865
62,0.08370760300240877,0.11675989223415359,0.3060728032081365,0.8808763690955388
63,0.08400031783070822,0.11677696098007159,0.28440106420876,0.8809169288420889
64,0.08432482274706717,0.11655568448873681,0.3218684339626906,0.8808464220078482
65,0.08461765758244333,0.11669783558582918,0.3362876964357435,0.8809274506002213
66,0.08406167815513431,0.11701534567496177,0.28968823981171754,0.8807839452481891
67,0.0841834810706835,0.11686449754781798,0.2288305157073522,0.8806840836468712
68,0.08272276594755582,0.11617867911155981,0.25434605338859273,0.8807732216562908
69,0.08301683565556545,0.11614109757909483,0.29448365359254425,0.8807056597764046
70,0.08405058679859037,0.11597607390263312,0.2984932892176769,0.8807721974593694
71,0.085604023604265,0.11583341423131135,0.26750700101474567,0.8807562220946273
72,0.08547045903016674,0.11591114704529885,0.318945617396169,0.8807147156810855
73,0.08419361627118105,0.11622042691263172,0.2947773836794643,0.8808138846008964
74,0.08481429716686915,0.11642494821770606,0.27605401582779787,0.8807829664159627
75,0.08189697553610165,0.11677867959846136,0.25444862730345735,0.8806816150212466
76,0.08115125233281885,0.11674411720238231,0.2568947703485286,0.8806686720761302
77,0.08043784552861663,0.11645573753808185,0.2615825546541351,0.8807419587781364
78,0.08058562384940901,0.11667338677441119,0.2554347403419972,0.8806911709827789
79,0.08148667221648749,0.11650695962477964,0.3195501962782755,0.8806989371797476
80,0.0810346285789926,0.11657257903725463,0.23658135033961408,0.8807018166140324
81,0.08127072790811252,0.11640705846427384,0.312801027876468,0.8806828506404794
82,0.0825138226742527,0.11617711501259453,0.24353908795822723,0.8806691236761705
83,0.08339451355371884,0.11643330892410306,0.30844754848060396,0.8806813162209284
84,0.08197664778994689,0.11681366361156624,0.28512331933382973,0.8807082507279336
85,0.08164397796125364,0.1169918100986667,0.27120163886650156,0.8807475133915116
86,0.08240419257423921,0.11703288298011852,0.24264626708686343,0.8807967630432714
87,0.08300944174844657,0.11709546724498135,0.2511688168765889,0.8808005033782104
88,0.08402799238518126,0.11692373893260082,0.2821025318910118,0.8807478499827827
89,0.08331307774442857,0.1167448356070461,0.30396170453942367,0.8808291877383276
90,0.08293488642898912,0.11671272492604509,0.24499824694481198,0.8808704609380694
91,0.0828315334269577,0.11628218658157367,0.26495626268517014,0.8809019579638285
92,0.08225999615490147,0.1162354833652633,0.2463619229568808,0.8808903025476564
93,0.08271802379967823,0.11619019200547558,0.23941700779097275,0.8809530825450629
94,0.08178016964591814,0.11580119840100753,0.2754612787804586,0.8810071872116383
95,0.08120893939045296,0.11581349048970327,0.32401497207901625,0.8809991372648852
96,0.08007097007085623,0.11586379670160163,0.30756879368932033,0.8810689912244379
97,0.08103269200647045,0.11555965186510272,0.32222112240291595,0.8810243116689456
98,0.08101074162998179,0.11559128972826407,0.27826824368663455,0.8810583961921152
99,0.08147826198288748,0.11574880221616035,0.30036618750333,0.8810415371923224
100,0.07818962299820995,0.1156796531398971,0.3386763642328037,0.8810137242202426
101,0.0807217795937504,0.11585958642339919,0.2585105804145794,0.8809763282294286
102,0.08080834766981435,0.11589879660918559,0.2870788588424221,0.8810172997026745
103,0.07980947508522292,0.11566104882097634,0.3001821401124753,0.8809649253304922
104,0.08092724803243258,0.11584212320068284,0.260477381743918,0.8809776037758453
105,0.08087801955539048,0.11580634884355226,0.2951577264587535,0.8810026271220937
106,0.08093969705391926,0.11570301722043552,0.2706822843264813,0.8810223501131729
107,0.0804404112879095,0.11584469139123091,0.24727876734774684,0.8809663931786632
108,0.07993813474891649,0.11580578465978653,0.22829942278379992,0.8810230780743786
109,0.0800275280570832,0.11597302644166194,0.23255989031830132,0.8809786571563943
110,0.07914287848434633,0.11596356047908532,0.2773948993778852,0.8810194906078422
111,0.07955697794044278,0.11616715107239797,0.2589520214347813,0.8810632214371195
112,0.0793447864419204,0.1158983422152547,0.2826668650303436,0.8811181602037236
113,0.07783256271880658,0.11583747665310722,0.23777630075452055,0.8810781473570997
114,0.07769806064960524,0.11580804294987401,0.35071996163964,0.8810669307701412
115,0.07593207983001957,0.11593960463519075,0.2559642241214562,0.8810990233074192
116,0.07576911094166658,0.11605075101866096,0.27846352504706845,0.8810958594695217
117,0.07336697811248985,0.11589720729418913,0.24107083289821482,0.8811186725714204
118,0.07117326479474692,0.11585187664436787,0.20730108386921747,0.8811185613819663
119,0.06998081688036858,0.11564187524605045,0.2886110971474831,0.8811452755196072
120,0.07017868561641874,0.11571728735249702,0.26731053331159693,0.8811057071643255
121,0.07084420544582877,0.11584444670647243,0.23016810921071404,0.8810634390517642
122,0.07144801272919565,0.11577224971696969,0.26990290003499684,0.8810465598538635
123,0.07275525542041111,0.1155788183894096,0.29031511788765785,0.8810792669491724
124,0.07172117830207941,0.11559957791023374,0.24442694625136765,0.8810655349826522
125,0.07167315066333563,0.11561888297912457,0.28609984472247824,0.8810597495279386
126,0.0719530553335945,0.1154859470164401,0.3029907040990492,0.8810693176637407
127,0.0719451093424477,0.11522675829447089,0.29680847546211914,0.8811229336775879
128,0.07139792122624895,0.1156009182875853,0.3025311419900799,0.8811315394847252
129,0.07177041817461867,0.11555305518032602,0.21824262107845027,0.8810922070131848
130,0.07158492658259492,0.1151154647013776,0.2583597027021932,0.8810722051747468
131,0.07240780393720958,0.11521448325026513,0.2724532075537557,0.8810769268026281
132,0.07192329563261186,0.11524388981413732,0.2853647406580887,0.8810297594587546
133,0.07152016249092627,0.11525548658759506,0.23727796902623602,0.881029836447053
134,0.0716396405561992,0.11507386064844978,0.2961047818369088,0.8810354577628392
135,0.07295400856909459,0.11508412522083215,0.22506794242785774,0.8810823493102851
136,0.07352705384958941,0.1152168390807355,0.26008554062734346,0.8810926378324094
137,0.07355428105544425,0.11535040200207407,0.3934958877431578,0.8810282461651171
138,0.07405337234434609,0.11521025571949679,0.2605527874607201,0.8809609192698893
139,0.07366072799908438,0.11529743164376205,0.23005960486711766,0.8809372037005756
140,0.07348174688704155,0.11524171582725524,0.30278108044586394,0.8809090993011495
141,0.07188599116002817,0.11525282382150974,0.32418409575010065,0.8809439479539678
142,0.07187430425035879,0.11523595451283193,0.24628232538758527,0.8809636121769874
143,0.0720272389728979,0.1150932548707572,0.18667682052399773,0.8809870125493694
144,0.07369493654583724,0.11518210073617108,0.24405110120226586,0.8809585442353992
145,0.073878015491634,0.11516636587082667,0.25715066498571604,0.8809602876544806
146,0.0754064970685887,0.1151015305856439,0.27772186646070385,0.8809332512769936
147,0.07344929417583652,0.11514861853321194,0.2978819332409466,0.8809528909616586
148,0.07211244235058974,0.11506758353459794,0.24378374231673977,0.8809388348165837
149,0.07111103466983607,0.11475003907125851,0.3718460968454121,0.8809946772817314
150,0.07105517025033259,0.11435264147778226,0.2641658833952048,0.8810052535842123
151,0.0698272154069061,0.11431437053725343,0.2953240882645685,0.880987760563279
152,0.06901207791795269,0.11412891149297152,0.25457624960043646,0.8809883994330224
153,0.06779988445535708,0.11478369480231883,0.27474562565791016,0.881010160634532
154,0.06797061589877487,0.1153385137982201,0.26772559430132276,0.8809605367602866
155,0.06990282344214169,0.11547996684374344,0.28812175985643973,0.8809069727885696
156,0.06913891066355844,0.11550232139511066,0.2268549250794182,0.8809937947929927
157,0.06913765422932885,0.11500217508283464,0.25879758811354137,0.8809756652244296
158,0.06909296564815912,0.11469156542580916,0.26351483841920526,0.8809536476695147
159,0.0696117716028056,0.11474755453497358,0.24782151111806208,0.8809429973773115
160,0.06998135288498027,0.11481300578700435,0.32403439424401054,0.8808793940856703
161,0.07081675359531617,0.11473410601070252,0.29470018667318204,0.8808783894421393
162,0.0708840136671373,0.11427806339877933,0.23500495979804265,0.8808659045329813
163,0.07064939709118004,0.11435423613887745,0.2613720862466415,0.8808329799908773
164,0.06848619267846201,0.11430740326201524,0.26234326030714705,0.8808189579568125
165,0.06724960665392272,0.11429049386260821,0.24266088261823504,0.880817491207431
166,0.06729901824392878,0.11398551185109682,0.2983848914486495,0.8807968327844607
167,0.0675597510279794,0.11393701848596313,0.2858584693153118,0.8807955209667166
168,0.06878552627863187,0.11344377245128719,0.25989996733454634,0.8808084135583985
169,0.06900117391198449,0.11315310822888214,0.3066114356603962,0.880836033343007
170,0.06844633441341515,0.11319212397435083,0.2766403173748505,0.8808593199755801
171,0.06858474723682055,0.11319818146268798,0.242212884185659,0.8808723061745807
172,0.06837104634682922,0.11316853423797624,0.2524792928796121,0.8808956912960733
173,0.06817185531136623,0.11345261997877469,0.25350881020349186,0.8809019277634663
174,0.06671955893553796,0.11364133435674866,0.25461917447258287,0.8809117354433665
175,0.06860879491663549,0.11361329600306913,0.32022675222853003,0.8809403986456846
176,0.06945813312071399,0.11353877427736443,0.22720339091933134,0.8809723666742817
177,0.06971009397694769,0.1135388071568881,0.29334747291340973,0.880969470162704
178,0.07037175569491584,0.1136690316314402,0.2520300910558973,0.8809547466665698
179,0.07072381458052758,0.11382653608547963,0.29026026576246083,0.8809433938765066
180,0.069182421363475,0.11391796910156075,0.2516613907209674,0.8809441331476693
181,0.0683134741992085,0.11381752352507846,0.2672142394255199,0.8809368018250844
182,0.06937329493990695,0.11373570911521531,0.2910499819858646,0.8809688406135388
183,0.06914376729681883,0.11360575368554046,0.2719280020892228,0.8809687613610381
184,0.0687364342710979,0.11346518450967094,0.20936833348842962,0.8809767788687728
185,0.06863207866561308,0.11354246586791938,0.2374103561968867,0.8809362031515313
186,0.06771524612294022,0.11351376199936607,0.2829847220329543,0.8809679983543413
187,0.0679345536587393,0.11358545743687187,0.27864903678653796,0.8809441124164543
188,0.06800069220421666,0.11360731656791627,0.2320141020773337,0.8809059012637908
189,0.06733998691093865,0.11332529230695072,0.3188786328541284,0.8809097174421394
190,0.06629831949303397,0.11335232713894414,0.27431355484166275,0.8809187068107246
191,0.06586937489274197,0.11339243089074917,0.29116483647464664,0.8809109735170064
192,0.06514175712506706,0.11351396492253181,0.22671534841276167,0.880888687303236
193,0.06492708602867224,0.11353521758995241,0.27735342147664405,0.8808680668956838
194,0.06393653340784579,0.11350870938351978,0.26318096322288204,0.8808900959299025
195,0.06239663512169476,0.11358676908930505,0.2995708168619817,0.880912766669822
196,0.0620194540210563,0.1135895276175755,0.28273419766371444,0.8808928595316277
197,0.061672546398285656,0.1136535459845766,0.28834308211331605,0.880858317580438
198,0.060964411493654155,0.11367581814172951,0.24787042043541993,0.880883202236175
199,0.06087898737639778,0.11358596233592462,0.2952256323120636,0.8809362175763134
200,0.060883562163927964,0.11349103056026015,0.2500553206608015,0.8809340441826418
201,0.06038144535327643,0.11352501621103732,0.22946785383591464,0.8809520335416986
202,0.060227319341317795,0.11376008736636414,0.2745018742845776,0.8809178170210717
203,0.05986951860345496,0.11399450690674492,0.28598459144211136,0.8809502649595025
204,0.06034745259572105,0.1138434050408322,0.25694369910724435,0.8809556807421199
205,0.0602853572233227,0.11401270263753738,0.30888968406668693,0.8809670619287694
206,0.05958121035967971,0.11448567096504861,0.2353319669598588,0.8809070847032601
207,0.05960974629606597,0.11457225060282503,0.28803168326218903,0.8809104809488536
208,0.060096684806298616,0.1142700793084589,0.2321326657356539,0.8809190045943026
209,0.06010851381255363,0.11415417354306352,0.34277419946207965,0.8809183861293658
210,0.06001599941608565,0.11422921552111154,0.3256547638091642,0.8808988335320527
211,0.059702107882823575,0.11444423969272181,0.28376944351393435,0.8808929647665795
212,0.058966698044589996,0.11417454318826456,0.2554183053965847,0.8808713467900594
213,0.05861810120239637,0.11424657614634885,0.3212455958860803,0.8808614527968028
214,0.05864875108710775,0.11413014286576895,0.3121295323293817,0.8808624437426884
215,0.058690657747280786,0.11413870696363086,0.2685999447927143,0.8808623593056477
216,0.05857886446717474,0.11416165207800517,0.22248797742704038,0.8809065952954234
217,0.058606721832617927,0.11383634181681682,0.2946577506818208,0.8808992568735989
218,0.05894956679346245,0.11393501105211774,0.2002582848794842,0.8808793363510382
219,0.058690005154765114,0.11400534574931771,0.2984524374145646,0.8808606921704047
220,0.059829261254277386,0.11403437905034326,0.27743733170058316,0.8808687044282658
221,0.05982163112141518,0.11400953838526884,0.21478756885110015,0.8808654057782318
222,0.06064172893247223,0.1139807869881764,0.26940785291844455,0.8808274174685458
223,0.058151731398811454,0.11410639800136217,0.2633125033393442,0.8808093495145307
224,0.058532214615655206,0.1141243611570476,0.2408858545369586,0.8808151464123857
225,0.058544164152164256,0.11410845485351924,0.2973931124089838,0.8807829381832427
226,0.058523495898867905,0.11415350096632819,0.278014172798395,0.8808054276270598
227,0.05850351549544717,0.11407716342550218,0.2900132956560302,0.8808222837508739
228,0.05837489051289145,0.11411388061331111,0.2960008338925861,0.8807958932825501
229,0.05824525080580123,0.11414235947241749,0.2397282625690825,0.8808115750259796
230,0.05715139400906567,0.11425078952935704,0.22570486297504228,0.8808086160061844
231,0.057497533917675946,0.11422306343831212,0.24740032996295724,0.8808159083246739
232,0.05731272929825408,0.11396162976490687,0.20898864479781695,0.8808288155458955
233,0.05733105696244599,0.11396818755999223,0.2650625651335215,0.880827116296382
234,0.05605378767646897,0.11396842298400074,0.25838049167272203,0.8808409298830243
235,0.05584261265386303,0.11391060915471844,0.23257834901792931,0.8808390848099666
236,0.05574803009007177,0.11403101451370065,0.29409927780061,0.8808884547615948
237,0.05572946684256177,0.1141859456448067,0.29311248952509195,0.8808724803919338
238,0.05461022613592227,0.11423623746616365,0.2597683682608673,0.8808815285058605
239,0.05632613346761206,0.11427170340483664,0.2128495095028668,0.8808741066290044
240,0.05607726961359656,0.11417264272422412,0.2610316204634645,0.8808725423336969
241,0.05616558377738694,0.11416476510453458,0.2696567064636365,0.8808854319016062
242,0.05626179182127505,0.11428777145858009,0.28814182705048114,0.8808685293437726
243,0.055278446491406855,0.11452220433390614,0.2819859966504084,0.8808505917223528
244,0.055303153131837444,0.11466821900835378,0.257414777683609,0.8808752637003513
245,0.054772306592829986,0.11490270261657295,0.22246542836665778,0.8808925101296271
246,0.056168666285314105,0.1149901234244528,0.2644881675621017,0.8809055023925187
247,0.05624159254148645,0.11491774162068073,0.25070153788405136,0.880897045931396
248,0.056283408009455374,0.11502957816118915,0.3053369174749276,0.8809065972819813
249,0.05502401585095509,0.11515130737155936,0.29545346476267376,0.8809061321229024
250,0.05539477286625638,0.11533115802251567,0.2518871093552718,0.880912815732916
251,0.055513289719594495,0.11540605125667161,0.26401315004213,0.8808967668225703
252,0.05614022245346388,0.1155421046074104,0.24808417544700498,0.8808768780324506
253,0.05625884882564107,0.11539953304046083,0.2644280518319559,0.8808373477958034
254,0.05679006654596599,0.11525727206632153,0.346796820004238,0.8808568300690476
255,0.05685479279526416,0.11549745613493187,0.24169720167359277,0.8808586291466567
256,0.057182057338391434,0.11558491210224649,0.22572633406848025,0.8808381293752966
257,0.0571823585274445,0.11549020528373355,0.2547902930887177,0.8808599968466646
258,0.05714556810969901,0.11536838594097036,0.1836708679029424,0.8808672343645243
259,0.057362068872204644,0.1152911483692727,0.27929983863409297,0.8808919931455517
260,0.05665133409762089,0.11525819950163747,0.2599820826196126,0.8808755165426163
261,0.05697856030042411,0.11522442342744481,0.24730714408507176,0.8808911779336132
262,0.058024087184511366,0.11521427705808787,0.2754651966578051,0.880903888405497
263,0.057593086032585616,0.11508649057134208,0.2880024660757199,0.8809153532236618
264,0.057285064944004996,0.11506695421801642,0.24913437567185115,0.8808875560246682
265,0.0561392504906776,0.11498714429813335,0.31519689794230626,0.8809065198147911
266,0.056066572658184696,0.11496211048306075,0.25107303863452296,0.8809130665290523
267,0.0555503194556183,0.11495303617447943,0.25127887112431035,0.8809073179384244
268,0.055796466931559,0.11491462088629034,0.2527585645976044,0.8809382693432681
269,0.0556854253816527,0.11489461127315195,0.2518730900763497,0.8809549782650847
270,0.05582393063274475,0.11478995752556495,0.3079509060072364,0.8809254741653326
271,0.05503432157787924,0.1147649373909773,0.2622006874558174,0.8809081762378156
272,0.055076009582955596,0.11476365598813705,0.28583153905444697,0.8809099081210163
273,0.05482906974744939,0.11477653545304023,0.23078166372698275,0.8809109942786686
274,0.054540755145500996,0.11471027141437082,0.2754129534422497,0.8809296987910555
275,0.05446336953359906,0.11468930101697986,0.26185672141047434,0.8809363738619382
276,0.054572401428679265,0.11476231040191598,0.24987516215055824,0.8809244955345159
277,0.05435871698066229,0.11470878261091484,0.30513632409763214,0.8809054630867198
278,0.054212506494848135,0.11475259407342567,0.2682637594177736,0.8809191793194889
279,0.054464096454725795,0.11477047982048756,0.24479805707829017,0.880931538985133
280,0.054405085221479785,0.11478643876104148,0.23781714042152652,0.8809218868092483
281,0.055428029439816506,0.11473979258394293,0.26616244892921515,0.8809066902904913
282,0.05427470181908256,0.11469085382421476,0.22072447650085367,0.8809031402357992
283,0.053623390970693005,0.1147087267134779,0.2564451577677375,0.8808960683205018
284,0.05341861153648616,0.11464304829917946,0.2809918695135488,0.8809067230308303
285,0.05334411882052381,0.11461452244892271,0.27288159448671556,0.8809044603386239
286,0.0533908673768508,0.11462680319790006,0.3152836199917425,0.8808746649423274
287,0.05345654276206607,0.11455023072410306,0.27107116864106173,0.8808792690526556
288,0.05177393288938863,0.11452630114219545,0.2870729569637513,0.8808894824443803
289,0.05171880712559994,0.11454337841573345,0.27077931013252093,0.8808594101928462
290,0.051805280589389734,0.1145633741900934,0.28594139364395577,0.8808666278659223
291,0.051912420273103624,0.11453989352298444,0.2468965094478434,0.8808932693884053
292,0.05195646145300672,0.114499131095815,0.20368195004075673,0.8808960856873013
293,0.05208246440059883,0.11455054480087605,0.23793227949357404,0.880879866024897
294,0.05313736278795354,0.11463184006373686,0.25353822118053904,0.8808520071297925
295,0.053577580407105065,0.11463329819757798,0.3278287738938463,0.8808473793027606
296,0.05381818824666512,0.11458578394092125,0.24754239043558823,0.8808412925834188
297,0.05374896474097137,0.11448788718181799,0.26703591139041405,0.8808587715617158
298,0.05341400867535493,0.11453418664575479,0.260925886106117,0.8808525027406127
299,0.05319062744399087,0.11460215891295741,0.28933497203345626,0.8808585215722651
300,0.053387237596060164,0.11465259968004742,0.20341501550828522,0.8808545285775494
301,0.054008497386656015,0.11467159186033773,0.2326930101199507,0.8808095661578689
302,0.05377143810287351,0.11483439600814305,0.2648801074566381,0.8807783128556614
303,0.0537492009030394,0.1147695652471459,0.21260022142749163,0.8807844552690712
304,0.05367379495586912,0.11484146545977428,0.2780545547121601,0.880767775097886
305,0.05427621994625477,0.11492088599865513,0.24246916058658313,0.880753912482114
306,0.05654287948385957,0.11494556188721598,0.23349975661403452,0.8807315314865158
307,0.055775637197056506,0.11490848297797991,0.2666219170867172,0.8807175486836151
308,0.05124485565738943,0.11493274896630538,0.26349657189241704,0.8806850402669815
309,0.05074886409886683,0.11491068164663527,0.2679827372087952,0.880688475766172
310,0.05080520301551705,0.11489598271357074,0.23033966875131484,0.8807113754605742
311,0.05067695918487911,0.11486997526255485,0.26127604768589757,0.8807064366644148
312,0.04972911351831486,0.11490173309821002,0.2682197530045169,0.8806944486028032
313,0.050583929056781565,0.11488153066657639,0.27281896863462873,0.8807126674023387
314,0.050916901573043724,0.11486038635225215,0.2438830580155867,0.8807113129856937
315,0.050798484431075784,0.11487827510456447,0.3058536389138852,0.8807045540987957
316,0.05233774721457477,0.11486412845528157,0.2885490673695228,0.8806810182377252
317,0.05176422802219586,0.11477935063702219,0.24691914117967304,0.8806757841740354
318,0.05136394001095015,0.11481184268196787,0.29294740202037917,0.8806750192082438
319,0.051375475631327175,0.11494618321011625,0.294938228804808,0.8806907547351912
320,0.0504929954036127,0.11503688678844044,0.2400579074578018,0.8806741642838443
321,0.05040110168744333,0.11492366229237397,0.1928562975991532,0.8806559319097781
322,0.04975564432049191,0.11492306767152201,0.21985479004404485,0.880639498908869
323,0.050669036220350315,0.11489945420061101,0.30603650574229746,0.8806398370065102
324,0.05070151411620462,0.11495935438895384,0.2772383496470304,0.8806332107641941
325,0.050451508019624794,0.11493946769036342,0.2573951699519748,0.8806361476101608
326,0.04924296967666768,0.114950736517337,0.19584937064108282,0.8806096631966611
327,0.048601141256062,0.11494149332767852,0.26475473433890506,0.8806146923885866
328,0.04849442423194563,0.1148453471569731,0.24554852363098506,0.8806358820644332
329,0.04859489393966225,0.11489237559075197,0.2850388946810495,0.880642467733827
330,0.048474608854781234,0.1148759674764899,0.2957919394762898,0.8806358051679533
331,0.04804260717247747,0.11489023584123473,0.27783840926294784,0.8806295144380284
332,0.04813037143163025,0.11490241618612093,0.2344578858222584,0.8806241485605538
333,0.048146221310947555,0.1148842194298054,0.26976040246288896,0.8806272701688019
334,0.04816517233470663,0.11489646680696057,0.268760186777297,0.8806258924088176
335,0.048390878878128075,0.11485606053302255,0.3006429682891153,0.8806146066894331
336,0.048153267020042634,0.11475966492896608,0.24331755317813103,0.8806238691256549
337,0.04842271380712512,0.11482856388056713,0.33269586149992536,0.8806249730027776
338,0.04795231889078938,0.11486574548845081,0.31754289291347565,0.8806163786100736
339,0.04708853011204448,0.11485374625322893,0.22105154707673796,0.8806199637223961
340,0.04638441055212546,0.114859540851134,0.2792861825210845,0.8806127481254238
341,0.04634730256883246,0.11487498629964961,0.2258653470990173,0.8806230620702072
342,0.04598501944827372,0.11487812432035716,0.284951545150382,0.8806250595712317
343,0.04542160490054067,0.11491576793993433,0.21034832365157521,0.8806124495933831
344,0.045076634909957655,0.11493078635526614,0.24081464115312717,0.8805997237946803
345,0.04366833502116025,0.11489591420886913,0.312572704652332,0.8806049572626209
346,0.0439162961588326,0.11494535429173673,0.2531574749756525,0.880604261743105
347,0.0439912409927689,0.11491197181194898,0.20223811324880409,0.8806119783720451
348,0.043898635523498875,0.11490345686079413,0.26590124673511334,0.8806069294594266
349,0.04395117288955852,0.11492704545421828,0.31479637966748253,0.8806270383024744
350,0.04463682265086931,0.11489247867453542,0.24623013375323413,0.8806200605771638
351,0.044582366797799956,0.11486495866018505,0.3247578956235804,0.8806162103214694
352,0.04490706010539561,0.1148879246054512,0.2869770882666316,0.8806197537268569
353,0.044806101048881185,0.114706672334795,0.2475808044106267,0.880617830371866
354,0.04481329941477571,0.11472060546976608,0.24229201935582828,0.8806100776545804
355,0.04499434177716689,0.11473104862196667,0.2919062354702493,0.880592676066702
356,0.04482501589196165,0.11477964039531666,0.27478601728244445,0.8806025796662995
357,0.04450430349475733,0.11479583005631648,0.27914384827267935,0.8805916917637354
358,0.04447767700930397,0.11481911316980464,0.2735986207718258,0.8806075072278052
359,0.044417019367670466,0.11478915136428273,0.23274836796747497,0.8806103995478303
360,0.0444099430221975,0.11474984134110504,0.22701137763745347,0.8806281546722536
361,0.0443754263557984,0.11469181201153641,0.22002092247949992,0.8806372270805088
362,0.044368346772591674,0.1146295146226115,0.3742083750499908,0.8806523371320516
363,0.04430466924519401,0.11457346487419114,0.2570270524801178,0.8806496074738733
364,0.044312139626722445,0.11456158843849622,0.29004097343080504,0.8806386162237171
