Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.8325369903057229,0.9207842429332563,0.9207842429332563
1,1.2959592376089433,1.767281681134558,1.7699546291921073
2,1.9099960069070754,2.5948918254245075,2.50521581839745
3,2.292004951030825,3.402898506371946,3.0427180765803814
4,2.8570992035455327,4.0584628465387675,3.419184789513536
5,3.3434708913534243,4.963800351474372,3.467973577317287
6,3.7295004518593524,6.025287627726779,3.4739913495290766
7,3.9433643150684548,6.8454623056021875,3.573604117841273
8,4.206509711830828,7.605533906685279,3.61533003866795
9,4.610567299887029,8.351150327060463,3.626581480415871
10,4.990662564499047,9.044382657541977,3.6298482578140407
11,5.490757094238025,9.827962135356639,3.6435506939232036
12,6.00078182144185,10.48841611812571,3.64965332875333
13,6.559716139498896,11.348661046192216,3.6518070812424233
14,6.801281311203489,12.054432982148292,3.65790971607255
15,6.926903194150884,12.85620936115447,3.683058972219772
16,7.337730896154899,13.667412275457618,3.687007854560806
17,7.72260865380232,14.33840253169295,3.6882057420882206
18,8.254864782177934,14.947290922969794,3.6921546244292545
19,8.613117160290633,15.979153333648929,3.694234180076136
20,8.899197746158134,16.65579359970447,3.6954320676035506
21,9.012723200736117,17.384845971140017,3.7024227422590457
22,9.13608018692402,18.130572540231057,3.708440514470835
23,9.360984142510615,18.873015370285795,3.7132603991552093
24,9.65403714802252,19.734101312345924,3.7349866171383552
25,9.67736185478646,19.740458729659068,3.741089251968482
26,10.001494429550334,19.748014034499626,3.7422871394958968
27,10.38327066314017,19.7534897836933,3.7462360218369306
28,10.644101849155872,19.758965532886975,3.7501849041779645
29,10.988801083621961,19.76444128208065,3.7574557832235804
30,11.209319723935753,19.769917031274325,3.758653670750995
31,11.623328426638896,19.772070783763418,3.7647266622691964
32,11.785422651968686,19.778464216094388,3.7686755446102302
33,12.099981772347387,19.783939965288063,3.772624426951264
34,12.244749517305445,19.78941571448174,3.776573309292298
35,12.25662816571828,19.791569466970834,3.783844188337914
36,12.57361566705489,19.7979628993018,3.7911150673835303
37,12.898266723384856,19.800998319910363,3.849654745521569
38,12.944950297121789,19.804033740518925,3.859912197575234
39,13.323084526217318,19.807069161127483,3.86718307662085
40,13.79350196855618,19.810104581736045,3.8732560681390518
41,14.093978371219572,19.813140002344603,3.9373388989612152
42,14.385989988547959,19.816175422953165,3.948849457848707
43,14.731830543916535,19.819210843561727,3.954952092678834
44,14.873148794727536,19.822246264170285,3.9637116567527064
45,14.96536344688821,19.825281684778847,3.9733718664818456
46,15.299356476488938,19.828317105387406,3.9806427455274616
47,15.637171860654794,19.831352525995968,3.9909001975811265
48,15.928361124794455,19.83438794660453,3.9970028324112534
49,16.00703267321557,19.837423367213088,4.000269609809424
50,16.0847759203917,19.842527677692406,4.0084581719923325
51,16.47801379653994,19.84763198817172,4.036440276654533
52,16.931339609963306,19.85273629865104,4.04399558149509
53,16.955246315267615,19.859709935824505,4.051586901353473
54,17.12888241754508,19.866683572997974,4.055535783694507
55,17.130951307415835,19.873040990311118,4.079278208514831
56,17.287514699943166,19.878145300790433,4.088702840049541
57,17.574804565299466,19.88324961126975,4.114599384807137
58,17.86372271100572,19.885403363758844,4.120901582813868
59,18.01676201971235,19.890308111061554,4.125421467045865
60,18.37683174620185,19.893343531670116,4.140024548810294
61,18.566550389738364,19.901570275677408,4.143376188826801
62,18.695833772548472,19.905792918037257,4.151547713527684
63,18.874314681034633,19.910897228516575,4.1527456010550985
64,18.995159535009513,19.913050981005668,4.162170232589808
65,19.287748447362695,19.91520473349476,4.1736807914773
66,19.42619134751696,19.918240154103323,4.178200675709297
67,19.64025249676623,19.920393906592416,4.184874312430386
68,19.737378634561455,19.92254765908151,4.19029484231765
69,19.894235053039882,19.924701411570602,4.194814726549646
70,19.94298751664757,19.926855164059695,4.202085605595263
71,20.137254290186416,19.929890584668254,4.23535680052757
72,20.38152924003924,19.934795331970967,4.2365546880549845
73,20.50093353933723,19.941152749284107,4.2438255671006
74,20.741059271031183,19.9433065017732,4.2722968199524045
75,21.06769277942448,19.945460254262294,4.2777173498396674
76,21.18496934745851,19.947614006751387,4.284390986560758
77,21.247427430653353,19.9525187540541,4.291064623281848
78,21.26030922194429,19.954672506543194,4.294331400680018
79,21.814359044054136,19.956826259032287,4.297598178078188
80,22.074053203728102,19.95898001152138,4.302118062310185
81,22.391229449322438,19.96537344385235,4.307538592197448
82,22.59976602176389,19.9695960862122,4.308736479724862
83,22.601834911634647,19.97381872857205,4.3174960437987355
84,22.86582778542077,19.97597248106114,4.31869393132615
85,22.889648892008672,19.9790079016697,4.328118562860859
86,22.890530560128138,19.98598153884317,4.3323412052207075
87,23.289009729080107,19.992955176016636,4.336290087561741
88,23.289009729080107,19.999928813190103,4.3423078597735305
89,23.427239655438264,20.004151455549952,4.355384395713779
90,23.715316139197895,20.0083740979098,4.363499332039504
91,24.13298175198009,20.01259674026965,4.378832117691681
92,24.309277084211466,20.01957037744312,4.380030005219096
93,24.47103310646659,20.024674687922435,4.383296782617266
94,24.52546185744173,20.028897330282284,4.386648422633773
95,24.597924393334615,20.035870967455754,4.392666194845562
96,24.845721209846108,20.04284460462922,4.395932972243733
97,24.84904320655069,20.04981824180269,4.400155614603581
98,24.896552818835293,20.05404088416254,4.401353502130996
99,25.0043572692847,20.059516633356214,4.405873386362993
100,25.0043572692847,20.065874050669358,4.41002183188063
101,25.307920612059956,20.070978361148672,4.412101387527512
102,25.50680628334655,20.074013781757234,4.421526019062221
103,25.58997430099024,20.077049202365792,4.4502882931954515
104,25.854720832502085,20.080084622974354,4.458403229521177
105,25.945485458195066,20.085188933453672,4.462352111862211
106,25.945485458195066,20.090293243932987,4.469907416702768
107,26.2986803427495,20.095397554412305,4.47198697234965
108,26.329793313848235,20.10237119158577,4.47525374974782
109,26.726568676208768,20.10934482875924,4.478605389764327
110,27.18702542225309,20.11356747111909,4.484025919651591
111,27.329281379124886,20.118671781598405,4.492197444352473
112,27.35260608588883,20.123776092077723,4.495549084368981
113,27.56631582794477,20.127998734437572,4.505516717798949
114,27.832214495263564,20.133103044916886,4.509465600139983
115,28.035404085212765,20.140076682090356,4.51281724015649
116,28.19709849579467,20.14518099256967,4.514015127683905
117,28.224115011133108,20.15028530304899,4.517964010024938
118,28.27270797821361,20.155389613528307,4.521315650041446
119,28.464763214851793,20.159612255888156,4.524667290057954
120,28.464763214851793,20.16471656636747,4.529187174289951
121,28.894268454456085,20.16982087684679,4.535289809120078
122,29.049020577856,20.174925187326103,4.538556586518248
123,29.28049189570881,20.18002949780542,4.546111891358805
124,29.424058868662577,20.18513380828474,4.555193358422335
125,29.658100590622276,20.190238118764054,4.558544998438843
126,29.96106735908644,20.19534242924337,4.565815877484459
127,30.308177325324692,20.201699846556515,4.571833649696249
128,30.308177325324692,20.20680415703583,4.573031537223663
129,30.386017899975002,20.211908467515148,4.574229424751078
130,30.386017899975002,20.214943888123706,4.599323130894585
131,30.72851873892957,20.22130130543685,4.610236447457551
132,30.897058506609717,20.227658722749993,4.6241715354709605
133,31.063734184094773,20.234016140063137,4.625369422998375
134,31.228196058513713,20.23949188925681,4.628721063014883
135,31.47500314186886,20.24371453161666,4.630800618661764
136,31.543491368636648,20.24793717397651,4.63503392679774
137,31.690490269651825,20.253041484455828,4.642304805843356
138,31.996395259428624,20.257264126815677,4.649579906293792
139,32.08852043865989,20.261486769175526,4.657806650301087
140,32.30470503399024,20.265709411535376,4.66600644924515
141,32.42999277472463,20.269932053895225,4.670911196547862
142,32.59275343454781,20.274154696255074,4.6812535112198645
143,32.59275343454781,20.27925900673439,4.727169985053843
144,32.674726331218146,20.28229442734295,4.734769138795017
145,32.85347658649947,20.288651844656094,4.735650806914484
146,32.9589684683242,20.29412759384977,4.7423244436355745
147,33.15335772203252,20.299603343043444,4.743522331162989
148,33.49080726862827,20.302638763652006,4.746273325976608
149,33.82380530035961,20.313975068018262,4.751693855863872
