Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.5329837125148797,0.35837090512210784,0.6012489179191387
1,1.1391324327009928,0.8632790470719425,0.9316535697219959
2,1.440675346463832,1.20741838956877,1.590530619800323
3,1.8922906658610519,1.8346611950605258,2.077567480551204
4,2.3299306598865916,2.450409595359429,2.5309990077158973
5,2.643119817688305,3.049034595677353,3.0896786292594696
6,3.0178459147594827,3.6191107102035915,3.478647364393205
7,3.432042754547031,4.067457464694494,3.9796607510210755
8,3.723126191585905,4.520516087686331,4.5661812234343975
9,4.139086675207178,5.139327739166219,5.060200381103661
10,4.505077606577169,5.419471341101067,5.633116913547698
11,4.808845559836575,5.6377175325520685,6.056553882454826
12,4.986147637054386,6.092348881153558,6.534413022142279
13,5.426155474606799,6.576420244310685,6.83645346976775
14,5.738442839838625,6.962511751842743,7.092998337095108
15,5.91624350796429,7.28333328489458,7.518308737867647
16,6.239865255984219,7.8256830261835315,8.13363743811147
17,6.494602010565094,8.355999165114492,8.696797652635695
18,6.889138364533908,8.686773374256445,9.000942760098564
19,7.074920648455309,8.949382406344965,9.187780290108565
20,7.281989454747675,9.412651061872138,9.611326017767077
21,7.50066584272075,10.026517833467057,9.886151321074333
22,7.654656250685685,10.259399923684184,10.210265652832401
23,7.90697254822111,10.848779136669402,10.53489633872643
24,8.16349488718463,11.159098186638404,10.853182340356112
25,8.381033330394635,11.552316430851281,11.173776969808255
26,8.590802562043299,11.894750379285487,11.478526159019037
27,8.783764434493971,12.22239807839146,11.764643771298504
28,9.114749140494743,12.648885694651943,12.018126301191689
29,9.33828231008945,12.840137689008936,12.401156543148412
30,9.503410058412772,13.13197908336046,12.657435244920283
31,9.713269442946281,13.479599511319838,13.022676515688218
32,9.999416765836619,13.897295124079331,13.328526579959183
33,10.12234429415628,14.27991809413623,13.729222516769886
34,10.402822926852842,14.62235421839454,14.152448621810583
35,10.517240249160052,14.887588015899272,14.556314838312698
36,10.711476386999948,15.134450360237157,14.80425026663074
37,10.952739160608832,15.399450265816858,15.064682625451507
38,11.083534669422082,15.965294333663792,15.429161616120501
39,11.382915237877846,16.25795208304453,15.79790374816688
40,11.715693838077225,16.642929009195043,16.101240608368922
41,12.341998732787706,17.11144899080847,16.34849216001838
42,12.584987103955957,17.44125430228126,16.563075949319646
43,12.814307135131752,17.713970091479972,16.84691830150801
44,13.066322457386798,18.113435852930053,17.191557145893434
45,13.34278787705449,18.283559264656397,17.39566935795156
46,13.624148548397176,18.631444642678836,17.6411664922091
47,13.848051961561339,18.89425213579039,17.96714771464325
48,14.173083650983537,19.157408415955466,18.43260884326367
49,14.352092472072107,19.41792701057639,18.569881259581468
50,14.539378841572688,19.708079751415603,18.694696078495916
51,14.784478628669955,20.000107483877066,19.09046744363745
52,14.982376562734734,20.39304835128251,19.34588924507146
53,15.145409864319348,20.8402972879396,19.53568814796933
54,15.199844250831436,21.232294706188323,19.712078197925827
