Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.37282770078546,0.592902792642474,0.592902792642474,0.592902792642474
1,0.9177727901342579,1.309699147969385,1.2171563524441542,1.309699147969385
2,1.290600490919718,1.933952707771065,1.8414099122458343,1.933952707771065
3,1.9032227920782818,2.3773500200148368,2.3863550015946324,2.3773500200148368
4,2.507283127648703,2.3773500200148368,2.9313000909434304,2.3773500200148368
5,3.19382065601983,2.581367598433827,3.4762451802922283,2.581367598433827
6,3.738765745368628,3.275051363221384,4.268170299788378,3.275051363221384
7,4.111593446154088,3.887673664379948,4.813115389137176,3.887673664379948
8,4.481051747547142,4.41565685105863,5.18257369053023,4.41565685105863
9,4.853879448332602,4.78848455184409,5.675093126530788,4.78848455184409
10,5.226707149118062,5.507256902285803,6.167612562531346,5.507256902285803
11,5.599534849903522,6.193794430656931,6.540440263316806,6.193794430656931
12,5.972362550688982,6.98571955015308,7.032959699317365,6.98571955015308
13,6.176380129107972,7.223835410834564,7.525479135317923,7.223835410834564
14,6.176380129107972,7.827895746404985,8.07042422466672,7.827895746404985
15,6.414495989789456,8.130592106460186,8.615369314015517,8.130592106460186
16,6.717192349844657,8.650814813659576,9.160314403364314,8.650814813659576
17,6.717192349844657,9.294071180249976,9.652833839364872,9.294071180249976
18,7.4359647002863705,9.469660096581281,10.19777892871367,9.469660096581281
19,8.129648465073927,9.943346918358516,10.742724018062468,9.943346918358516
20,8.129648465073927,10.31280521975157,10.742724018062468,10.31280521975157
21,8.129648465073927,10.857750309100368,10.742724018062468,10.857750309100368
22,8.129648465073927,11.437988976322426,10.742724018062468,11.437988976322426
23,8.129648465073927,11.930508412322984,10.742724018062468,11.930508412322984
24,8.129648465073927,12.428330465213385,10.742724018062468,12.428330465213385
25,8.129648465073927,12.428330465213385,11.235243454063026,12.60391938154469
26,8.823332229861485,12.428330465213385,11.8281462467055,12.60391938154469
27,9.351315416540167,12.632348043632375,11.8281462467055,12.80793695996368
28,9.351315416540167,12.935044403687575,11.8281462467055,13.18076466074914
29,9.351315416540167,13.11063332001888,12.45239980650718,13.483461020804342
30,9.96393771769873,13.11063332001888,12.45239980650718,13.721576881485825
31,9.96393771769873,13.480091621411935,12.45239980650718,14.325637217056247
32,9.96393771769873,13.480091621411935,12.45239980650718,14.695095518449302
33,9.96393771769873,13.718207482093419,12.755096166562382,15.168782340226537
34,9.96393771769873,14.09103518287888,12.755096166562382,15.612179652470308
35,10.48416042489812,14.534432495122651,12.755096166562382,16.157124741819107
36,10.48416042489812,14.534432495122651,12.755096166562382,16.157124741819107
37,10.48416042489812,14.73845007354164,13.33533483378444,16.654946794709506
38,10.957847246675355,14.976565934223125,13.704793135177495,16.654946794709506
39,10.957847246675355,14.976565934223125,13.704793135177495,17.175169501908893
40,10.957847246675355,15.45025275600036,13.704793135177495,17.667688937909453
41,10.957847246675355,15.45025275600036,13.704793135177495,18.384485293236363
42,11.67661959711707,16.05431309157078,13.704793135177495,18.560074209567667
43,11.67661959711707,16.35700945162598,13.704793135177495,19.17269651072623
44,11.67661959711707,16.35700945162598,13.704793135177495,19.765599303368703
45,11.67661959711707,16.901954540974778,13.704793135177495,19.969616881787694
46,11.67661959711707,17.10597211939377,14.197312571178053,20.497600068466376
47,12.269522389759544,17.281561035725073,14.197312571178053,21.21637241890809
48,12.862425182402019,17.80178374292446,14.821566130979733,21.21637241890809
49,13.066442760821008,17.80178374292446,15.319388183870133,21.84062597870977
50,13.564264813711409,18.171242044317516,15.319388183870133,21.84062597870977
51,13.564264813711409,18.171242044317516,15.557504044551617,22.016214895041074
52,14.207521180301809,18.171242044317516,15.557504044551617,22.596453562263132
53,14.207521180301809,18.171242044317516,15.557504044551617,23.28299109063426
54,14.207521180301809,18.663761480318076,15.557504044551617,23.976674855421816
55,14.207521180301809,18.663761480318076,15.557504044551617,24.180692433840807
56,14.207521180301809,18.90187734099956,16.17012634571018,24.35628135017211
57,14.207521180301809,19.105894919418553,16.17012634571018,24.531870266503418
58,14.207521180301809,19.105894919418553,16.782748646868743,25.175126633093818
59,14.207521180301809,19.105894919418553,16.782748646868743,25.350715549425125
60,14.752466269650608,19.105894919418553,16.782748646868743,26.142640668921274
61,14.752466269650608,19.105894919418553,16.782748646868743,26.31822958525258
62,14.752466269650608,19.281483835749857,16.782748646868743,26.522247163671572
63,15.250288322541008,19.281483835749857,16.782748646868743,26.522247163671572
64,15.250288322541008,19.998280191076766,16.782748646868743,26.760363024353058
65,15.250288322541008,20.300976551131967,17.30297135406813,26.760363024353058
66,15.425877238872314,20.89387934377444,17.30297135406813,26.760363024353058
67,16.217802358368463,21.131995204455926,17.30297135406813,26.760363024353058
68,16.217802358368463,21.131995204455926,17.60566771412333,26.998478885034544
69,16.217802358368463,21.131995204455926,17.78125663045464,26.998478885034544
70,16.58726065976152,21.307584120787233,17.78125663045464,27.17406780136585
71,16.58726065976152,21.78127094256447,17.78125663045464,27.17406780136585
72,16.58726065976152,21.78127094256447,18.150714931847695,27.17406780136585
73,16.58726065976152,21.98528852098346,18.150714931847695,27.378085379784842
74,17.280944424549077,22.42868583322723,18.150714931847695,27.582102958203834
75,17.280944424549077,22.42868583322723,18.150714931847695,27.582102958203834
76,17.778766477439476,22.42868583322723,18.754775267418115,27.884799318259034
77,18.472450242227033,22.632703411646222,18.754775267418115,27.884799318259034
78,19.15898777059816,22.632703411646222,19.282758454096797,28.122915178940517
79,19.15898777059816,22.632703411646222,19.282758454096797,28.326932757359508
80,19.15898777059816,22.632703411646222,19.282758454096797,28.62962911741471
81,19.15898777059816,22.632703411646222,19.520874314778283,28.62962911741471
82,19.15898777059816,22.632703411646222,19.520874314778283,28.62962911741471
83,19.53181547138362,23.13052546453662,19.520874314778283,28.805218033746012
84,19.53181547138362,23.503353165322082,19.520874314778283,29.009235612165003
85,20.250587821825334,23.741469026003568,19.520874314778283,29.009235612165003
86,20.250587821825334,23.94548660442256,19.520874314778283,29.213253190583995
87,20.250587821825334,23.94548660442256,19.520874314778283,29.45136905126548
88,20.250587821825334,23.94548660442256,19.520874314778283,29.75406541132068
89,20.944271586612892,23.94548660442256,19.520874314778283,30.126893112106142
90,20.944271586612892,24.121075520753863,19.520874314778283,30.126893112106142
91,20.944271586612892,24.121075520753863,19.520874314778283,30.126893112106142
92,20.944271586612892,24.29666443708517,19.520874314778283,30.365008972787628
93,21.630809114984018,24.29666443708517,19.520874314778283,30.365008972787628
94,21.630809114984018,24.29666443708517,19.520874314778283,30.56902655120662
95,21.630809114984018,24.909286738243733,20.06581940412708,30.56902655120662
96,21.630809114984018,25.14740259892522,20.06581940412708,30.56902655120662
97,21.83482669340301,25.14740259892522,20.06581940412708,30.94185425199208
98,21.83482669340301,25.14740259892522,20.610764493475877,30.94185425199208
99,22.553599043844724,25.35142017734421,20.84888035415736,30.94185425199208
100,22.553599043844724,25.35142017734421,20.84888035415736,31.117443168323383
101,23.196855410435123,25.35142017734421,20.84888035415736,31.117443168323383
102,23.196855410435123,25.527009093675517,21.567652704599073,31.59112999010062
103,23.196855410435123,25.527009093675517,21.567652704599073,31.829245850782105
104,23.988780529931272,26.0549922803542,21.567652704599073,31.829245850782105
105,23.988780529931272,26.25900985877319,22.2541902329702,32.03326342920109
106,24.707552880372987,26.25900985877319,22.727877054747434,32.50695025097833
107,25.23553606705167,26.63183755955865,22.727877054747434,32.71096782939732
108,25.23553606705167,26.63183755955865,22.727877054747434,32.71096782939732
109,25.23553606705167,26.63183755955865,22.727877054747434,32.9490836900788
110,25.23553606705167,26.934533919613852,22.727877054747434,32.9490836900788
111,25.23553606705167,26.934533919613852,22.727877054747434,32.9490836900788
112,25.23553606705167,26.934533919613852,22.727877054747434,33.12467260641011
113,25.23553606705167,26.934533919613852,22.727877054747434,33.12467260641011
114,25.23553606705167,26.934533919613852,22.727877054747434,33.300261522741415
115,25.23553606705167,26.934533919613852,23.519802174243583,33.300261522741415
116,25.473651927733155,26.934533919613852,24.144055734045264,33.300261522741415
117,25.473651927733155,26.934533919613852,24.144055734045264,33.300261522741415
118,25.473651927733155,26.934533919613852,24.144055734045264,33.300261522741415
119,26.01859701708195,26.934533919613852,24.144055734045264,33.300261522741415
120,26.01859701708195,26.934533919613852,24.144055734045264,33.300261522741415
121,26.01859701708195,26.934533919613852,24.144055734045264,33.300261522741415
122,26.01859701708195,26.934533919613852,24.144055734045264,33.47585043907272
123,26.01859701708195,26.934533919613852,24.144055734045264,33.47585043907272
124,26.66185338367235,26.934533919613852,24.860852089372173,33.47585043907272
125,26.66185338367235,27.653306270055566,24.860852089372173,33.65143935540403
126,26.66185338367235,27.653306270055566,24.860852089372173,33.65143935540403
127,26.66185338367235,27.653306270055566,24.860852089372173,33.65143935540403
128,26.66185338367235,28.277559829857246,24.860852089372173,33.82702827173534
129,26.66185338367235,28.857798497079305,24.860852089372173,33.82702827173534
130,26.66185338367235,29.551482261866862,24.860852089372173,33.82702827173534
131,26.66185338367235,29.551482261866862,24.860852089372173,33.82702827173534
132,26.66185338367235,29.551482261866862,24.860852089372173,34.12972463179054
133,27.135540205449587,29.755499840285854,24.860852089372173,34.12972463179054
134,27.135540205449587,29.755499840285854,24.860852089372173,34.12972463179054
135,27.135540205449587,30.248019276286414,24.860852089372173,34.12972463179054
136,27.135540205449587,30.248019276286414,24.860852089372173,34.12972463179054
137,27.135540205449587,30.42360819261772,25.233679790157634,34.12972463179054
138,27.739600541020007,30.42360819261772,25.233679790157634,34.12972463179054
139,28.426138069391133,30.599197108949028,25.233679790157634,34.12972463179054
140,28.728834429446334,30.968655410342084,25.233679790157634,34.12972463179054
141,28.728834429446334,31.20677127102357,25.70736661193487,34.305313548121845
142,28.728834429446334,31.20677127102357,25.70736661193487,34.305313548121845
143,28.728834429446334,31.20677127102357,25.70736661193487,34.305313548121845
144,28.728834429446334,31.20677127102357,26.31142694750529,34.305313548121845
145,28.728834429446334,31.20677127102357,26.31142694750529,34.305313548121845
146,29.20252125122357,31.20677127102357,26.31142694750529,34.305313548121845
147,29.20252125122357,31.20677127102357,26.549542808186775,34.305313548121845
148,29.20252125122357,31.20677127102357,26.549542808186775,34.305313548121845
149,29.20252125122357,31.85002763761397,26.549542808186775,34.305313548121845
150,29.20252125122357,32.15272399766917,26.72513172451808,34.305313548121845
151,29.84577761781397,32.15272399766917,26.72513172451808,34.305313548121845
152,29.84577761781397,32.15272399766917,26.72513172451808,34.48090246445315
153,29.84577761781397,32.39083985835065,27.418815489305636,34.78359882450835
154,30.366000325013356,32.39083985835065,27.939038196505024,34.95918774083966
155,30.366000325013356,32.39083985835065,28.519276863727082,35.13477665717097
156,30.366000325013356,32.39083985835065,28.519276863727082,35.13477665717097
157,30.366000325013356,32.39083985835065,28.519276863727082,35.13477665717097
158,30.366000325013356,32.39083985835065,28.519276863727082,35.13477665717097
159,30.366000325013356,32.994900193921076,28.519276863727082,35.13477665717097
160,30.366000325013356,32.994900193921076,28.519276863727082,35.13477665717097
161,30.366000325013356,32.994900193921076,29.123337199297502,35.43747301722617
162,30.366000325013356,32.994900193921076,29.123337199297502,35.613061933557475
163,30.54158924134466,33.786825313417225,29.123337199297502,35.613061933557475
164,30.54158924134466,33.786825313417225,29.123337199297502,35.613061933557475
165,30.54158924134466,33.786825313417225,29.123337199297502,35.613061933557475
166,30.717178157675967,34.15628361481028,29.123337199297502,35.78865084988878
167,30.717178157675967,34.36030119322927,29.123337199297502,35.78865084988878
168,30.717178157675967,34.36030119322927,29.123337199297502,35.78865084988878
169,30.717178157675967,34.535890109560576,29.496164900082963,35.78865084988878
170,30.717178157675967,34.77400597024206,29.496164900082963,35.78865084988878
171,31.410861922463525,34.77400597024206,29.496164900082963,35.96423976622009
172,31.410861922463525,34.77400597024206,29.496164900082963,35.96423976622009
173,31.410861922463525,34.77400597024206,29.496164900082963,35.96423976622009
174,31.410861922463525,34.77400597024206,29.496164900082963,35.96423976622009
175,31.410861922463525,34.77400597024206,29.496164900082963,35.96423976622009
176,31.410861922463525,34.77400597024206,30.108787201241526,35.96423976622009
177,31.410861922463525,34.77400597024206,30.108787201241526,35.96423976622009
178,31.938845109142207,34.77400597024206,30.108787201241526,35.96423976622009
179,31.938845109142207,34.77400597024206,30.108787201241526,36.139828682551396
180,31.938845109142207,34.77400597024206,30.108787201241526,36.139828682551396
181,31.938845109142207,34.77400597024206,30.312804779660517,36.139828682551396
182,31.938845109142207,34.77400597024206,30.312804779660517,36.139828682551396
183,31.938845109142207,34.77400597024206,30.312804779660517,36.37794454323288
184,31.938845109142207,34.77400597024206,30.956061146250917,36.37794454323288
185,31.938845109142207,34.77400597024206,30.956061146250917,36.37794454323288
186,31.938845109142207,34.77400597024206,30.956061146250917,36.37794454323288
187,31.938845109142207,34.77400597024206,30.956061146250917,36.37794454323288
188,32.17696096982369,34.77400597024206,31.536299813472976,36.37794454323288
189,32.17696096982369,34.77400597024206,31.536299813472976,36.37794454323288
190,32.17696096982369,34.77400597024206,31.536299813472976,36.37794454323288
191,32.17696096982369,34.77400597024206,31.536299813472976,36.37794454323288
192,32.17696096982369,34.77400597024206,31.905758114866032,36.37794454323288
193,32.17696096982369,35.294228677441446,32.20845447492123,36.58196212165187
194,32.8957333202654,35.294228677441446,32.20845447492123,36.58196212165187
195,33.51998688006708,35.294228677441446,32.38404339125254,36.58196212165187
196,33.51998688006708,35.46981759377275,32.38404339125254,36.58196212165187
197,33.51998688006708,35.46981759377275,32.38404339125254,36.58196212165187
198,33.51998688006708,35.94350441554999,32.38404339125254,36.58196212165187
199,33.51998688006708,35.94350441554999,32.38404339125254,36.58196212165187
200,33.72400445848607,35.94350441554999,32.38404339125254,36.58196212165187
201,33.72400445848607,35.94350441554999,32.38404339125254,36.58196212165187
202,34.167401770729846,35.94350441554999,32.38404339125254,36.58196212165187
203,34.167401770729846,35.94350441554999,32.38404339125254,36.58196212165187
204,34.167401770729846,35.94350441554999,32.38404339125254,36.58196212165187
205,34.167401770729846,35.94350441554999,32.38404339125254,36.58196212165187
206,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
207,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
208,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
209,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
210,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
211,34.665223823620245,35.94350441554999,32.38404339125254,36.58196212165187
212,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
213,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
214,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
215,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
216,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
217,34.665223823620245,35.94350441554999,32.88186544414294,36.58196212165187
218,34.665223823620245,36.24620077560519,32.88186544414294,36.75755103798318
219,34.665223823620245,36.24620077560519,32.88186544414294,36.75755103798318
220,34.665223823620245,36.24620077560519,32.88186544414294,36.75755103798318
221,34.665223823620245,36.619028476390646,32.88186544414294,36.75755103798318
222,35.163045876510644,36.619028476390646,32.88186544414294,36.75755103798318
223,35.163045876510644,36.79461739272195,32.88186544414294,36.96156861640217
224,35.163045876510644,36.79461739272195,32.88186544414294,36.96156861640217
225,35.163045876510644,36.79461739272195,33.25132374553599,36.96156861640217
226,35.163045876510644,36.79461739272195,33.25132374553599,36.96156861640217
227,35.163045876510644,36.79461739272195,33.25132374553599,36.96156861640217
228,35.163045876510644,36.79461739272195,33.25132374553599,37.137157532733475
229,35.163045876510644,36.79461739272195,33.25132374553599,37.137157532733475
230,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
231,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
232,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
233,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
234,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
235,35.33863479284195,36.79461739272195,33.25132374553599,37.137157532733475
236,35.88357988219075,36.79461739272195,33.25132374553599,37.137157532733475
237,36.46381854941281,36.97020630905326,33.25132374553599,37.137157532733475
238,36.639407465744114,36.97020630905326,33.25132374553599,37.137157532733475
239,36.639407465744114,36.97020630905326,33.25132374553599,37.137157532733475
240,36.639407465744114,36.97020630905326,33.25132374553599,37.137157532733475
241,36.639407465744114,36.97020630905326,33.25132374553599,37.137157532733475
242,36.639407465744114,36.97020630905326,33.620782046929044,37.137157532733475
243,36.639407465744114,36.97020630905326,33.620782046929044,37.137157532733475
244,36.639407465744114,36.97020630905326,33.620782046929044,37.137157532733475
245,36.639407465744114,36.97020630905326,33.620782046929044,37.137157532733475
246,37.23231025838659,36.97020630905326,33.620782046929044,37.137157532733475
247,37.23231025838659,36.97020630905326,33.620782046929044,37.37527339341496
248,37.92599402317415,36.97020630905326,33.620782046929044,37.37527339341496
249,37.92599402317415,36.97020630905326,33.620782046929044,37.37527339341496
250,38.16410988385563,36.97020630905326,33.620782046929044,37.37527339341496
251,38.53356818524868,36.97020630905326,33.620782046929044,37.37527339341496
252,38.53356818524868,36.97020630905326,34.165727136277845,37.37527339341496
253,38.53356818524868,36.97020630905326,34.165727136277845,37.37527339341496
254,38.53356818524868,36.97020630905326,34.165727136277845,37.37527339341496
