Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,newTS
0,0.4394573081055103,0.5232289248901429,0.30233659109556843,0.44404569797311266
1,0.7496530567169747,0.8347434388774875,0.748474296464252,0.9024984888334018
2,1.1105153224570161,1.3160057817266835,1.039544614278718,1.231892139690182
3,1.4628172955317844,1.6935636995562315,1.4689262272695396,1.5538260903584065
4,1.7760500817390956,2.0897010085868013,1.8356161982561485,1.953565438257149
5,2.2444272079013463,2.5177391265128195,2.3309491128540722,2.29918906444172
6,2.5154283399468187,2.794797314476208,2.7721075447689003,2.5843292536903126
7,2.8966770355051876,3.284232304455908,3.0838328574836296,2.854490452803213
8,3.2207135457669844,3.7102160832787034,3.4081377827678443,3.2424695553189893
9,3.5526390899009948,3.9915891524228457,3.7815587894730918,3.5628187481067948
10,3.9162310465972276,4.368234100347365,4.225925545338171,3.9567737852677345
11,4.178804705903819,4.682002538789881,4.661826362805962,4.482151662255317
12,4.498615202648199,4.979408988754419,5.126855256917774,4.899914478723186
13,4.946447227718464,5.4077163912908395,5.576036524611554,5.272539620420392
14,5.333984062929856,5.736017285197877,5.956566418492283,5.70538058027134
15,5.632724341585016,6.171724969724711,6.312190667779375,6.079789979898835
16,5.932609725775976,6.496630556850858,6.646614229262509,6.477249600300651
17,6.294296662598397,6.8582062293720725,7.059324885146074,6.843489637572816
18,6.595991223895995,7.247738851127434,7.3817995114619706,7.2754014987883995
19,7.06169058830893,7.68317560754943,7.7586766117251695,7.669675833160236
20,7.423266747166801,8.118993195671266,8.167682772081708,7.961606974476889
21,7.709331455363779,8.456264645644202,8.562318703950874,8.194314583424923
22,8.066818878486984,8.962364647940394,8.949133869203965,8.644389234965576
23,8.414394120070508,9.449133088967839,9.382163552072225,9.03882991798802
24,8.890797661906932,9.874926237735869,9.713129516797785,9.24712767201731
25,9.233030513478486,10.224042509466214,10.115462959203516,9.612538903978816
26,9.546827944875115,10.603517351057146,10.461531081612623,10.021062058895584
27,9.984034839213642,10.955718626827194,10.913666606203853,10.380833905538056
28,10.3559313020417,11.297442434184457,11.072870078185643,10.801619860242853
29,10.725787957202758,11.553716413256451,11.443699896245038,11.141091866937717
30,11.153558200248659,11.849407653116385,11.718554712994386,11.510555444458381
31,11.567367048466048,12.193992938655281,12.141892912322957,11.902080505564232
32,12.043221184095984,12.479044437840878,12.552772462828036,12.271039040650901
33,12.42160820510953,12.855303127965987,12.906651811761355,12.6624076469254
34,12.76941939191425,13.210084206018697,13.274935654757147,13.125422431708026
35,13.083987209165787,13.621749687372235,13.607574553848968,13.48638119851428
36,13.462311221218268,13.997523233310693,13.934963699721056,13.892537683598594
37,13.754756642286091,14.222454987578995,14.323888082870173,14.156193578004656
38,14.119575238392775,14.592506654527048,14.616926902656033,14.53920098420846
39,14.47487059774939,15.003069731711367,14.947035995178535,14.93506459390828
40,14.738175613911213,15.343160891758462,15.282001849044544,15.287487819702884
41,15.03557067689259,15.707551680033992,15.586101524399202,15.665315976364727
42,15.405805429740619,16.002157640599396,15.915394149818635,15.97834800122599
43,15.779817392914467,16.307936986354754,16.28678022478783,16.41482524881411
44,16.110341178299503,16.57559371762265,16.592036583098174,16.63545451141833
45,16.39555542372624,16.99587317137353,16.807288165259166,17.012833184441874
46,16.75969763630571,17.35226163681997,17.249282885765787,17.23055024954162
47,17.090505934062595,17.681938713118477,17.607510613999846,17.541930166449262
48,17.45663060526134,18.033310324535677,17.904313574434376,17.77275985360514
49,17.733692035268284,18.47076974526363,18.263975806875287,18.147823488451664
50,17.943620577932922,18.854847481339167,18.712283968136042,18.54044359148268
51,18.15675844836177,19.222212883090396,19.136463597422107,18.943901655883998
52,18.395920826772002,19.564083715184942,19.441633124424648,19.275602640075885
53,18.590730228418035,19.901615304932673,19.78918020236606,19.681532363208397
54,18.806088900487765,20.24987207848195,20.206341405290264,20.003986669933486
55,18.983337897768827,20.63643283022853,20.51000501876778,20.254830684022913
56,19.146200036812147,20.9825785310218,20.864432943936045,20.63856434681005
57,19.287473263665255,21.27472444562877,21.15901986068928,20.903288853804476
58,19.561557396463527,21.677406453472177,21.547184844777195,21.25232587171896
59,19.787030590338325,21.972699791173284,21.933758262099907,21.544664110936136
60,19.96120649877784,22.358132256405185,22.19419798411096,21.808445278451423
61,20.15368862525628,22.603942185051267,22.504439548795943,22.28629209934316
62,20.372841225069756,22.841165543506996,22.74243131662604,22.630958064727086
63,20.620289037559377,23.130143154743216,22.937691087955546,22.95001158853588
64,20.824472773443624,23.35813227161739,23.1948614962427,23.33220435035791
65,21.05055891793493,23.667139260434176,23.631771261508348,23.70129473154241
66,21.402245784499403,24.06764296544535,23.981227039689333,24.019975353377944
67,21.734072141697382,24.32609419287695,24.205550444169454,24.374048921724757
68,22.01508947440535,24.73905138458002,24.656568988593968,24.72457137237457
69,22.200768257666336,25.18457505044654,25.02135343386162,24.909962243670538
70,22.437138100542022,25.498496044643083,25.294327168756787,25.20577554559101
71,22.607125677242525,25.830791914560177,25.649892876486536,25.42166276767955
72,22.848129757761356,26.16156356713866,26.002204553955305,25.785504608487194
73,23.09906168319524,26.488938768326513,26.327254116244724,26.125896572746438
74,23.34233392988221,26.881439369300256,26.594354829324818,26.443691850357947
75,23.546654586700612,27.280349749350403,27.04086796101319,26.844852949695614
76,23.746944974251836,27.654729326549585,27.367280245041446,27.282165223593786
77,24.076637233660563,28.047604554106027,27.699795070162384,27.740404035599664
78,24.384544069434423,28.351875015741932,28.02688895892602,28.15263750701098
79,24.568725846116784,28.689460562708753,28.38104282239061,28.553490404923384
80,24.799574332051357,29.06383038875445,28.767028191866522,28.852956907813603
81,25.07542213770214,29.421851507340403,29.213673915883977,29.135867362363193
82,25.394209706818636,29.81899530621026,29.430764846825536,29.45952946956276
83,25.70629960925914,30.115940013910354,29.70084656932035,29.807328660034425
