Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.8052561650453415,0.6427384640575894,3.979733015959661
1,0.6269234815421707,0.3911157559911101,2.8421131036901124
2,0.49214192650668204,0.2437914544036278,0.2410053737305849
3,0.3263568357155582,0.14885788440709252,0.2781386772232993
4,0.2226491753487613,0.14172063882154531,0.24428898643691016
5,0.19065299187778204,0.14625858384595974,0.16539989976560268
6,0.14153659202209856,0.12006726903146477,0.17801164300447408
7,0.11632983191904119,0.0891196764383591,0.22226856900743472
8,0.11716357790661333,0.09014167843645733,0.1816050562098516
9,0.0871893448541185,0.09745316227457172,0.15288925275191667
10,0.0809221500442557,0.08900885390916975,0.1648287648451987
11,0.07751607597609599,0.07728578262288088,0.1865442578203683
12,0.07930265989870627,0.08380349808172989,0.13680099385845748
13,0.06888820660075597,0.07668744840186345,0.15181218503734223
14,0.07056411387395325,0.07458872933540331,0.16992405988251988
15,0.07494100151162567,0.06442708851321274,0.16410984918241395
16,0.07614029793588105,0.0638991223494884,0.1713077982303831
17,0.0751018286136049,0.0640527109863623,0.14847381130034307
18,0.07357038691927356,0.05946016313426694,0.13012957299019182
19,0.07270957030326322,0.058794871242752025,0.15128048447119105
20,0.07090457904726201,0.06711130477887337,0.09978694529069075
21,0.06966314443067884,0.06462216727267364,0.15788482887486785
22,0.06309971799229726,0.06490592013029096,0.11773480991977067
23,0.06306250003783578,0.06295995276674018,0.13627993270974076
24,0.06222275566523716,0.06056756810770285,0.13686479200453414
25,0.06064129841728191,0.062135069216442296,0.11120813474908212
26,0.059901873167499585,0.057107296112585026,0.11587508045198927
27,0.053585427148966816,0.05821908533640115,0.13911504143181655
28,0.051833607837511585,0.05744181219308726,0.10846471436661531
29,0.05298410315782113,0.054171263813081516,0.10219094073182973
30,0.05703394107855277,0.05451134981449799,0.09039299562513799
31,0.05784622461102433,0.051830789076327474,0.11501079183522903
32,0.05360619798985165,0.04990206774893569,0.14259886355491017
33,0.05793164343399446,0.05045698951885088,0.13969887584628884
34,0.05784654794849209,0.05043426683394921,0.14789471983578012
35,0.05840226252687447,0.05111603813940481,0.10800164417352758
36,0.058411826942304276,0.051807588442659334,0.11968704807406758
37,0.05876322633914055,0.05199327395822573,0.12362542452449383
38,0.05843372862635567,0.0519249021623033,0.10884589772323253
39,0.057325722510252516,0.05144563575086155,0.12551744791388939
40,0.05480206883294231,0.051863532503548894,0.11821675765552733
41,0.05368998244384456,0.05213250579559845,0.15314854175147757
42,0.05220094335253787,0.052003982196233325,0.13213787064324198
43,0.05498983707379668,0.05142066475248164,0.10718438285046313
44,0.055273926464727854,0.052380384316299586,0.16030348611918532
45,0.05545171643575052,0.05119960479177277,0.12651815206191344
46,0.05629193874761921,0.050193757394940766,0.10835692610991568
47,0.05398423600713239,0.048619499586384216,0.08110642518947263
48,0.05480233872422548,0.04934887775821434,0.14095263107845915
49,0.05404268231644669,0.04898391716441451,0.10035979265790829
50,0.051809487791848144,0.04955021193408395,0.09078671055157417
51,0.05226910473658676,0.04967390841542282,0.149322887514361
52,0.051795826577476986,0.0493163224576111,0.11600974925818963
53,0.05168716439838861,0.048899259373120264,0.10946710658344197
54,0.05413529836218998,0.04891609211808539,0.10947038579806603
55,0.05447516807221203,0.048822661393228065,0.15239105837335357
56,0.05457264850466631,0.048991482212331766,0.10086027147934311
57,0.05559279281179742,0.04839835714361552,0.11844898142208807
58,0.05578549689681204,0.04827172057994529,0.13890269159632646
59,0.05584804981499468,0.0481240396891453,0.1196108010245656
60,0.05755485084266519,0.048738088355917,0.1288244560333387
61,0.05663033616634631,0.04795616299738841,0.14795453525998903
62,0.05654171755616971,0.047860332184612026,0.12955654181274887
63,0.056638623140875435,0.04732047443408878,0.1064197859782737
64,0.05463549282159106,0.04722218006103183,0.12186524855564698
65,0.05198034975488545,0.04667647733743936,0.1293557726196246
66,0.05287142507084933,0.04665607700133266,0.10158849097146157
67,0.05172917383331097,0.04654988611655948,0.12773382604112837
68,0.049162007472980135,0.04664279365077905,0.12099434594741636
69,0.05065046514651288,0.045962427426779376,0.11844004832010424
70,0.05060250487036348,0.04578947514002744,0.13507717773123568
71,0.04969407888466702,0.045761692618604285,0.11909735101932206
72,0.048368544730799726,0.045655607202532714,0.12554757661178514
73,0.04807930563851596,0.0456552748061367,0.12933079039033452
74,0.048313005167735304,0.04594120799913083,0.15275735998024845
75,0.04782160385499925,0.045601196369349666,0.09683663944997137
76,0.04876019591208911,0.04555545644788915,0.13265996497427238
77,0.0482590740928378,0.045300234505404754,0.10333438838960576
78,0.04870504322814352,0.045261046619844085,0.14008106863922207
79,0.04994640177436076,0.04532529820962074,0.12673810017553958
80,0.050006341624016036,0.04529758875625638,0.09988612131746798
81,0.04964187840316223,0.045490553987638196,0.12143893869057457
82,0.049507430660209385,0.04570862166504954,0.11092724729627317
83,0.04932943591888437,0.045592129326164965,0.1182344822707386
84,0.04700745445185539,0.04548539357782193,0.11985266757847952
85,0.04434919758290669,0.04529368211023058,0.15383903193232532
86,0.04471321780187279,0.045096709618307786,0.10764094203766812
87,0.044285678367095425,0.04530921975571979,0.1252044237304079
88,0.04342551445338417,0.04549657188096588,0.13280384543707405
