Time(Iteration),EpsilonGreedyMultiArmedBandit,ThompsonSamplingMultiArmedBandit,Upperasdl;kj;ldkjf;lasdfasdfasdfa
153,23.012101649843167,7.407288037317993,14.106265193137196
154,23.22445523001395,7.407288037317993,14.106265193137196
155,23.411350780162742,7.407288037317993,14.106265193137196
156,23.46328977048622,7.407288037317993,14.106265193137196
157,23.46328977048622,7.407288037317993,14.187788449233597
158,23.585337572900652,7.407288037317993,14.255632654735518
159,23.653181778402576,7.407288037317993,14.255632654735518
160,23.721564891644512,7.407288037317993,14.347359701567242
161,23.773503881967986,7.407288037317993,14.360499844421707
162,23.908691827236886,7.407288037317993,14.433534032836409
163,24.117272371059126,7.407288037317993,14.433534032836409
164,24.117272371059126,7.407288037317993,14.549324844721752
165,24.117272371059126,7.407288037317993,14.549324844721752
166,24.250582135237195,7.407288037317993,14.549324844721752
167,24.51148809488112,7.407288037317993,14.562464987576217
168,24.613099877156188,7.407288037317993,14.652497228286615
169,24.613099877156188,7.407288037317993,14.788292464543883
170,24.613099877156188,7.407288037317993,14.856485375052475
171,24.799061475480716,7.407288037317993,14.856485375052475
172,24.799061475480716,7.407288037317993,14.856485375052475
173,24.97761239379471,7.407288037317993,14.959466073854387
174,24.97761239379471,7.407288037317993,15.045068430062926
175,25.11492235488314,7.407288037317993,15.045068430062926
176,25.384740199141465,7.407288037317993,15.109916177797283
177,25.593580980310474,7.407288037317993,15.109916177797283
178,25.593580980310474,7.407288037317993,15.148009428184205
179,25.652056054661386,7.407288037317993,15.148009428184205
180,25.652056054661386,7.407288037317993,15.161149571038669
181,25.89516439161934,7.407288037317993,15.207541686373947
182,25.89516439161934,7.407288037317993,15.207541686373947
183,26.02893106781287,7.407288037317993,15.242482624401726
184,26.20404395019782,7.407288037317993,15.242482624401726
185,26.427194270323334,7.407288037317993,15.323466972758112
186,26.550286798751586,7.407288037317993,15.323466972758112
187,26.812792269093098,7.407288037317993,15.323466972758112
188,26.9155774126228,7.407288037317993,15.55884543122671
189,27.05137264888007,7.420428180172456,15.655413755964542
190,27.103311639203543,7.420428180172456,15.690354693992322
191,27.273806513736343,7.420428180172456,15.690354693992322
192,27.380282877365204,7.420428180172456,15.690354693992322
193,27.470123433312647,7.420428180172456,15.690354693992322
194,27.603433197490716,7.420428180172456,15.736746809327599
195,27.69327375343816,7.420428180172456,15.736746809327599
196,27.820869948904015,7.420428180172456,15.788685799651073
197,27.820869948904015,7.420428180172456,15.788685799651073
198,27.820869948904015,7.420428180172456,15.788685799651073
199,27.820869948904015,7.420428180172456,15.80182594250554
200,27.854121921384824,7.420428180172456,15.942283610432614
201,27.854121921384824,7.420428180172456,15.942283610432614
202,27.867262064239288,7.420428180172456,15.942283610432614
203,27.900514036720097,7.420428180172456,16.045607661702327
204,28.162132840187006,7.420428180172456,16.058747804556795
205,28.329407420668872,7.420428180172456,16.07188794741126
206,28.342547563523333,7.420428180172456,16.10513991989207
207,28.355687706377797,7.420428180172456,16.143233170278993
208,28.393780956764722,7.420428180172456,16.143233170278993
209,28.542716335876452,7.420428180172456,16.143233170278993
210,29.022288425598298,7.420428180172456,16.143233170278993
211,29.03542856845276,7.420428180172456,16.143233170278993
212,29.26395273449606,7.420428180172456,16.156373313133457
213,29.29889367252384,7.420428180172456,16.19446656352038
214,29.29889367252384,7.420428180172456,16.52299918728994
215,29.40167881605354,7.420428180172456,16.594614404495317
216,29.40167881605354,7.420428180172456,16.594614404495317
217,29.436619754081317,7.420428180172456,16.594614404495317
218,29.471560692109097,7.420428180172456,16.594614404495317
219,29.62924545355846,7.5562234164297255,16.629555342523098
220,29.787965237284453,7.5562234164297255,16.642695485377562
221,30.06843775231804,7.5562234164297255,16.642695485377562
222,30.06843775231804,7.5562234164297255,16.838135886345338
223,30.202460360319094,7.5562234164297255,16.936466992004092
224,30.202460360319094,7.5562234164297255,16.974560242391014
225,30.202460360319094,7.5562234164297255,16.974560242391014
226,30.32308689365816,7.5562234164297255,17.00950118041879
227,30.32308689365816,7.5562234164297255,17.022641323273255
228,30.391470006900096,7.5562234164297255,17.022641323273255
229,30.519066202365952,7.5562234164297255,17.022641323273255
230,30.519066202365952,7.5562234164297255,17.022641323273255
231,30.65486143862322,7.5562234164297255,17.022641323273255
232,30.744701994570665,7.5562234164297255,17.022641323273255
233,30.936154332793176,7.5562234164297255,17.055893295754068
234,31.21240723697752,7.5562234164297255,17.055893295754068
235,31.21240723697752,7.5562234164297255,17.069033438608535
236,31.264346227300997,7.5562234164297255,17.16882212437067
237,31.310738342636267,7.5562234164297255,17.16882212437067
238,31.310738342636267,7.5562234164297255,17.237205237612606
239,31.444760950637324,7.5562234164297255,17.237205237612606
240,31.578783558638378,7.5562234164297255,17.237205237612606
241,31.578783558638378,7.5562234164297255,17.275298487999528
242,31.706379754104233,7.5562234164297255,17.288438630853992
243,31.87294149076311,7.614698490780635,17.288438630853992
244,31.87294149076311,7.614698490780635,17.288438630853992
245,31.87294149076311,7.614698490780635,17.301578773708457
246,31.87294149076311,7.614698490780635,17.35351776403193
247,32.006251254941176,7.614698490780635,17.35351776403193
248,32.006251254941176,7.614698490780635,17.399909879367208
249,32.03950322742199,7.614698490780635,17.399909879367208
250,32.03950322742199,7.614698490780635,17.399909879367208
251,32.0727551999028,7.614698490780635,17.45838495371812
252,32.0727551999028,7.614698490780635,17.45838495371812
253,32.30838959017892,7.614698490780635,17.4933258917459
254,32.56374715677143,7.614698490780635,17.506466034600365
255,32.7042048246985,7.614698490780635,17.506466034600365
256,32.76905257243286,7.614698490780635,17.506466034600365
257,32.96356258820137,7.614698490780635,17.51960617745483
258,33.02203766255228,7.614698490780635,17.51960617745483
259,33.12468833158316,7.614698490780635,17.51960617745483
260,33.12468833158316,7.68716070413471,17.55769942784175
261,33.221256656320996,7.68716070413471,17.55769942784175
262,33.273195646644474,7.68716070413471,17.604091543177027
263,33.273195646644474,7.68716070413471,17.668939290911386
264,33.536587078367596,7.68716070413471,17.68207943376585
265,33.67060968636865,7.68716070413471,17.68207943376585
266,33.67060968636865,7.68716070413471,17.997985328575375
267,33.729084760719566,7.68716070413471,17.997985328575375
268,33.7974678739615,7.68716070413471,17.997985328575375
269,33.86993008731557,7.700300846989174,17.997985328575375
270,33.92840516166648,7.700300846989174,17.997985328575375
271,33.92840516166648,7.700300846989174,17.997985328575375
272,34.08370493656173,7.700300846989174,17.997985328575375
273,34.08370493656173,7.700300846989174,17.997985328575375
274,34.24069367700395,7.700300846989174,18.01112547142984
275,34.24069367700395,7.700300846989174,18.203616696408165
276,34.24069367700395,7.700300846989174,18.21675683926263
277,34.49840464485956,7.700300846989174,18.303636767613884
278,34.49840464485956,7.735241785016955,18.33857770564166
279,34.56624885036148,7.735241785016955,18.371829678122474
280,34.791884642566195,7.735241785016955,18.44429189147655
281,34.791884642566195,7.735241785016955,18.457432034331013
282,34.96291842483901,7.735241785016955,18.52581514757295
283,35.090514620304866,7.735241785016955,18.52581514757295
284,35.177394548656125,7.735241785016955,18.52581514757295
285,35.235869623007034,7.735241785016955,18.52581514757295
286,35.235869623007034,7.735241785016955,18.56390839795987
287,35.36989223100809,7.735241785016955,18.57704854081434
288,35.50568746726536,7.735241785016955,18.57704854081434
289,35.50568746726536,7.735241785016955,18.57704854081434
290,35.50568746726536,7.735241785016955,18.611989478842116
291,35.50568746726536,7.735241785016955,18.611989478842116
292,35.538939439746166,7.735241785016955,18.747784715099385
293,35.552079582600626,7.735241785016955,18.747784715099385
294,35.5984716979359,7.735241785016955,18.781036687580198
295,35.696571418151066,7.735241785016955,18.79417683043466
296,35.83702908607815,7.735241785016955,18.79417683043466
297,35.83702908607815,7.735241785016955,18.79417683043466
298,36.124930199899076,7.735241785016955,18.79417683043466
299,36.19739241325315,7.735241785016955,18.79417683043466
300,36.3314150212542,7.735241785016955,18.832270080821583
301,36.3314150212542,7.8036248982588905,18.832270080821583
302,36.3314150212542,7.8036248982588905,18.867211018849364
303,36.36950827164112,7.8036248982588905,18.867211018849364
304,36.502200224877406,7.937647506259944,18.867211018849364
305,36.502200224877406,7.937647506259944,18.880351161703828
306,36.63622283287846,7.937647506259944,18.94819536720575
307,36.71720718123485,7.937647506259944,19.04161137958444
308,36.76914617155832,7.937647506259944,19.054751522438906
309,36.76914617155832,7.937647506259944,19.054751522438906
310,36.8717968405892,7.937647506259944,19.17537805577797
311,36.8717968405892,7.937647506259944,19.260569018582256
312,36.8717968405892,7.937647506259944,19.260569018582256
313,37.07366365409218,7.937647506259944,19.29382099106307
314,37.07366365409218,8.010109719614018,19.29382099106307
315,37.201259849558035,8.010109719614018,19.37180888165189
316,37.32885604502389,8.010109719614018,19.37180888165189
317,37.32885604502389,8.010109719614018,19.37180888165189
318,37.51481764334842,8.010109719614018,19.37180888165189
319,37.648840251349476,8.010109719614018,19.409902132038813
320,38.018241317819125,8.010109719614018,19.409902132038813
321,38.1515510819972,8.010109719614018,19.409902132038813
322,38.25420175102808,8.137705915079874,19.443154104519625
323,38.38751151520614,8.137705915079874,19.45629424737409
324,38.45535572070806,8.137705915079874,19.45629424737409
325,38.562758872089915,8.137705915079874,19.45629424737409
326,38.78115739242282,8.137705915079874,19.469434390228553
327,38.92161506034989,8.137705915079874,19.469434390228553
328,39.04366286276433,8.137705915079874,19.469434390228553
329,39.07860380079211,8.137705915079874,19.469434390228553
330,39.211913564970175,8.137705915079874,19.504375328256334
331,39.211913564970175,8.137705915079874,19.504375328256334
332,39.367481036337026,8.137705915079874,19.55631431857981
333,39.367481036337026,8.137705915079874,19.55631431857981
334,39.56898371102368,8.170957887560684,19.569454461434272
335,39.56898371102368,8.170957887560684,19.569454461434272
336,39.56898371102368,8.170957887560684,19.569454461434272
337,39.70300631902474,8.170957887560684,19.569454461434272
338,39.70300631902474,8.170957887560684,19.569454461434272
339,39.859995059466954,8.170957887560684,19.602706433915085
340,39.92837817270889,8.170957887560684,19.602706433915085
341,40.04900470604795,8.170957887560684,19.602706433915085
342,40.087097956434874,8.170957887560684,19.602706433915085
343,40.087097956434874,8.23934100080262,19.602706433915085
344,40.22040772061295,8.23934100080262,19.602706433915085
345,40.22040772061295,8.23934100080262,19.67108954715702
346,40.22040772061295,8.23934100080262,19.729564621507933
347,40.39439451335086,8.23934100080262,19.742704764362397
348,40.39439451335086,8.23934100080262,19.742704764362397
349,40.5669600370134,8.23934100080262,19.78079801474932
350,40.82857884048031,8.23934100080262,19.78079801474932
351,40.88051783080378,8.23934100080262,19.793938157603783
352,40.88051783080378,8.23934100080262,19.793938157603783
353,40.913769803284595,8.23934100080262,19.934244576459783
354,40.913769803284595,8.23934100080262,19.98063669179506
355,41.03581760569903,8.23934100080262,19.98063669179506
356,41.03581760569903,8.23934100080262,19.993776834649523
357,41.10366181120095,8.23934100080262,20.028717772677304
358,41.13860274922873,8.23934100080262,20.11855832862475
359,41.19707782357965,8.23934100080262,20.11855832862475
360,41.21021796643411,8.23934100080262,20.11855832862475
361,41.34424057443516,8.23934100080262,20.11855832862475
362,41.60763200615828,8.23934100080262,20.11855832862475
363,41.67601511940022,8.23934100080262,20.11855832862475
364,41.74847733275429,8.23934100080262,20.11855832862475
365,41.88893500068137,8.23934100080262,20.233310253754283
366,42.21746762445093,8.23934100080262,20.233310253754283
367,42.350777388629,8.23934100080262,20.233310253754283
368,42.48479999663006,8.23934100080262,20.27970236908956
369,42.48479999663006,8.23934100080262,20.27970236908956
370,42.48479999663006,8.23934100080262,20.27970236908956
371,42.631249903662585,8.23934100080262,20.331641359413034
372,42.84313826202447,8.23934100080262,20.3447815022675
373,42.84313826202447,8.23934100080262,20.3447815022675
374,42.84313826202447,8.23934100080262,20.382874752654423
375,42.84313826202447,8.23934100080262,20.382874752654423
376,42.84313826202447,8.23934100080262,20.382874752654423
377,42.84313826202447,8.23934100080262,20.382874752654423
378,42.98359592995154,8.23934100080262,20.382874752654423
379,42.98359592995154,8.23934100080262,20.396014895508888
380,42.98359592995154,8.23934100080262,20.396014895508888
381,43.144721673333336,8.23934100080262,20.396014895508888
382,43.144721673333336,8.23934100080262,20.396014895508888
383,43.144721673333336,8.23934100080262,20.396014895508888
384,43.22624492942973,8.23934100080262,20.460862643243242
385,43.472454230361386,8.23934100080262,20.495803581271023
386,43.472454230361386,8.23934100080262,20.508943724125487
387,43.67671668166734,8.23934100080262,20.52208386697995
388,43.67671668166734,8.27259297328343,20.52208386697995
389,43.931061393233804,8.27259297328343,20.535224009834415
390,43.931061393233804,8.27259297328343,20.535224009834415
391,43.983000383557275,8.27259297328343,20.568475982315228
392,43.983000383557275,8.27259297328343,20.60656923270215
393,44.09040353493913,8.27259297328343,20.60656923270215
394,44.09040353493913,8.27259297328343,20.60656923270215
395,44.09040353493913,8.27259297328343,20.60656923270215
396,44.09040353493913,8.27259297328343,20.60656923270215
397,44.09040353493913,8.27259297328343,20.619709375556617
398,44.09040353493913,8.27259297328343,20.654650313584394
399,44.17138788329551,8.27259297328343,20.654650313584394
400,44.17138788329551,8.27259297328343,20.654650313584394
401,44.20463985577632,8.27259297328343,20.66779045643886
402,44.20463985577632,8.27259297328343,20.66779045643886
403,44.20463985577632,8.27259297328343,20.66779045643886
404,44.36694262507784,8.27259297328343,20.66779045643886
405,44.40503587546476,8.27259297328343,20.66779045643886
406,44.40503587546476,8.27259297328343,20.66779045643886
407,44.50768654449564,8.30584494576424,20.7328695896168
408,44.57253429223,8.30584494576424,20.7328695896168
409,44.57253429223,8.30584494576424,20.7328695896168
410,44.71337961882601,8.30584494576424,20.767810527644578
411,44.778227366560365,8.30584494576424,20.895406723110433
412,44.9002751689748,8.30584494576424,20.941798838445713
413,44.95875024332572,8.30584494576424,21.01018195168765
414,44.95875024332572,8.30584494576424,21.01018195168765
415,45.09206000750378,8.30584494576424,21.023322094542113
416,45.09206000750378,8.30584494576424,21.129259550430955
417,45.09206000750378,8.30584494576424,21.129259550430955
418,45.19471067653466,8.373689151266163,21.129259550430955
419,45.19471067653466,8.373689151266163,21.293448810616756
420,45.328733284535716,8.373689151266163,21.293448810616756
421,45.38720835888663,8.373689151266163,21.293448810616756
422,45.59149411364025,8.373689151266163,21.30658895347122
423,45.59149411364025,8.373689151266163,21.30658895347122
424,45.7450448862388,8.373689151266163,21.440611561472274
425,45.7450448862388,8.373689151266163,21.440611561472274
426,45.7450448862388,8.373689151266163,21.440611561472274
427,45.7450448862388,8.373689151266163,21.453751704326738
428,45.7450448862388,8.373689151266163,21.453751704326738
429,45.879067494239855,8.373689151266163,21.453751704326738
430,46.07357751000836,8.373689151266163,21.453751704326738
431,46.07357751000836,8.373689151266163,21.488692642354515
432,46.07357751000836,8.373689151266163,21.488692642354515
433,46.27173502192079,8.373689151266163,21.488692642354515
434,46.374676020042074,8.373689151266163,21.501832785208983
435,46.374676020042074,8.373689151266163,21.501832785208983
436,46.374676020042074,8.373689151266163,21.501832785208983
437,46.54856450668627,8.373689151266163,21.539926035595904
438,46.616947619928204,8.373689151266163,21.539926035595904
439,46.630087762782665,8.373689151266163,21.55306617845037
440,46.630087762782665,8.373689151266163,21.6751139808648
441,46.630087762782665,8.373689151266163,21.6751139808648
442,46.630087762782665,8.373689151266163,21.73996172859916
443,46.838928543951674,8.373689151266163,21.73996172859916
444,46.838928543951674,8.373689151266163,21.73996172859916
445,46.838928543951674,8.373689151266163,21.73996172859916
446,47.17899248437946,8.373689151266163,21.791900718922633
447,47.17899248437946,8.373689151266163,21.805040861777098
448,47.19213262723392,8.373689151266163,21.805040861777098
449,47.19213262723392,8.373689151266163,21.805040861777098
450,47.19213262723392,8.373689151266163,21.818181004631562
451,47.293767712956665,8.373689151266163,21.818181004631562
452,47.35861546069102,8.373689151266163,21.851432977112374
453,47.492638068692074,8.373689151266163,21.851432977112374
454,47.492638068692074,8.406941123746973,21.851432977112374
455,47.492638068692074,8.406941123746973,21.864573119966842
456,47.492638068692074,8.406941123746973,21.864573119966842
457,47.55111314304299,8.406941123746973,21.902666370353764
458,47.55111314304299,8.406941123746973,22.0562641811353
459,47.56425328589745,8.406941123746973,22.0562641811353
460,47.56425328589745,8.406941123746973,22.0562641811353
461,47.90653334350985,8.406941123746973,22.09120511916308
462,47.97437754901177,8.406941123746973,22.09120511916308
463,47.97437754901177,8.406941123746973,22.104345262017546
464,47.97437754901177,8.406941123746973,22.104345262017546
465,48.09500408235083,8.406941123746973,22.16282033636846
466,48.19765475138171,8.406941123746973,22.16282033636846
467,48.19765475138171,8.406941123746973,22.16282033636846
468,48.31828128472078,8.406941123746973,22.16282033636846
469,48.49199092512866,8.406941123746973,22.209212451703735
470,48.55683867286302,8.406941123746973,22.209212451703735
471,48.55683867286302,8.406941123746973,22.2223525945582
472,48.55683867286302,8.406941123746973,22.2223525945582
473,48.73082546560094,8.406941123746973,22.2223525945582
474,48.73082546560094,8.406941123746973,22.2223525945582
475,48.86568922035681,8.406941123746973,22.2223525945582
476,48.86568922035681,8.406941123746973,22.235492737412663
477,48.98631575369588,8.406941123746973,22.235492737412663
478,48.98631575369588,8.406941123746973,22.235492737412663
479,49.12211098995315,8.406941123746973,22.235492737412663
480,49.257906226210416,8.406941123746973,22.24863288026713
481,49.257906226210416,8.406941123746973,22.24863288026713
482,49.33036843956449,8.406941123746973,22.24863288026713
483,49.45796463503034,8.406941123746973,22.24863288026713
484,49.45796463503034,8.406941123746973,22.24863288026713
485,49.5855608304962,8.406941123746973,22.329617228623516
486,49.71932750668973,8.406941123746973,22.367710479010437
487,49.784175254424085,8.406941123746973,22.402651417038218
488,49.784175254424085,8.406941123746973,22.402651417038218
489,49.819116192451865,8.406941123746973,22.402651417038218
490,49.819116192451865,8.406941123746973,22.52327795037728
491,49.9986513782412,8.406941123746973,22.52327795037728
492,49.9986513782412,8.406941123746973,22.569670065712558
493,50.20749215941021,8.406941123746973,22.569670065712558
494,50.259431149733686,8.406941123746973,22.569670065712558
495,50.36536860562253,8.406941123746973,22.569670065712558
496,50.53944260125167,8.406941123746973,22.569670065712558
497,50.611904814605744,8.406941123746973,22.569670065712558
498,50.611904814605744,8.406941123746973,22.655272421921097
499,50.73253134794481,8.406941123746973,22.655272421921097
500,50.73253134794481,8.406941123746973,22.66841256477556
501,50.86655395594586,8.406941123746973,22.66841256477556
502,50.87969409880033,8.406941123746973,22.66841256477556
503,50.87969409880033,8.406941123746973,22.755292493126817
504,51.0815609123033,8.406941123746973,22.755292493126817
505,51.0815609123033,8.406941123746973,22.755292493126817
506,51.09470105515776,8.406941123746973,22.76843263598128
507,51.298963506463714,8.406941123746973,23.00439306919023
508,51.56574045424361,8.406941123746973,23.072776182432165
509,51.56574045424361,8.406941123746973,23.072776182432165
510,51.699050218421675,8.406941123746973,23.106028154912977
511,51.89449061938946,8.406941123746973,23.106028154912977
512,51.9843311753369,8.406941123746973,23.195868710860424
513,52.21925272179004,8.406941123746973,23.209008853714888
514,52.32086450406511,8.406941123746973,23.273856601449246
515,52.467314411097654,8.406941123746973,23.311949851836168
516,52.7135237120293,8.406941123746973,23.311949851836168
517,52.84754632003036,8.406941123746973,23.311949851836168
518,52.84754632003036,8.406941123746973,23.311949851836168
519,52.84754632003036,8.406941123746973,23.311949851836168
520,52.84754632003036,8.406941123746973,23.311949851836168
521,52.968172853369424,8.406941123746973,23.311949851836168
522,53.05801340931687,8.406941123746973,23.311949851836168
523,53.12585761481879,8.406941123746973,23.34520182431698
524,53.22395733503396,8.406941123746973,23.358341967171445
525,53.377835840853834,8.406941123746973,23.37148211002591
526,53.51185844885489,8.406941123746973,23.384622252880373
527,53.51185844885489,8.406941123746973,23.384622252880373
528,53.51185844885489,8.406941123746973,23.384622252880373
