Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,LinTSTheta
50,0.377773019427299,0.39086133235195636,0.5933384077770727
51,0.37817345632582106,0.3908983979480173,0.5932915889835387
52,0.3781733327996922,0.39085411082804555,0.5933343746268619
53,0.3781866504750262,0.390793981539017,0.5934074984110833
54,0.3781726290009698,0.39086074496748396,0.5933152439388754
55,0.37817312804239933,0.3908474613987576,0.5933253224452881
56,0.3782212697270476,0.39073213798061807,0.5934955099407334
57,0.3781742031125687,0.39083082105831035,0.5933352992088515
58,0.3781919492935313,0.3907686065679117,0.5934185773780917
59,0.37820934342192897,0.3907389221350304,0.5934656096963462
60,0.3782110170514764,0.3907346490964798,0.5934687517511577
61,0.37827303576441773,0.39068271996588777,0.5935877455533703
62,0.37818700381234543,0.39077021629424763,0.5933967940084952
63,0.3787256268539532,0.390809646268211,0.593335465150726
64,0.3787051423305824,0.39091634646446316,0.5932149987308247
65,0.37872172834502327,0.39101669446097087,0.5931320832885159
66,0.37875901006665535,0.3911163765425771,0.5930679786572947
67,0.37973940822829777,0.3911828117565862,0.5930318738071415
68,0.37971863325406324,0.39109769191717214,0.5930733380118769
69,0.37972671881506914,0.39113049978145,0.5930532015387349
70,0.37971477877488896,0.39106790621528226,0.5930858253459192
71,0.3797094474066371,0.3910106774919327,0.593120037973512
72,0.37972588449789174,0.3911167105061071,0.5930539098327863
73,0.37970903830897396,0.39098532432728084,0.5931330955678288
74,0.37970980292207757,0.3909574452831626,0.5931516852650562
75,0.3797090595763478,0.3909833195707926,0.5931299624193425
76,0.3794535096371976,0.39098120220435373,0.5931293013039638
77,0.3803025492585678,0.39103595644172223,0.5930903029843717
78,0.3803102929690232,0.39095733630070734,0.5931428525628364
79,0.38030290110527565,0.391053228149507,0.5930759508261735
80,0.3803084992169072,0.3911083086946578,0.5930434775972393
81,0.38032471358090464,0.3911830098179749,0.5930061721486692
82,0.3803291818761217,0.39119596168298737,0.5929991577013923
83,0.3803197616094335,0.3911564591951275,0.5930152357898889
84,0.3794683477245762,0.3911004247593441,0.5930413319861761
85,0.37948709628566396,0.39115357664836037,0.5930137884243271
86,0.37945356762764754,0.3910363629280394,0.5930744533401495
87,0.3794538211605928,0.3910353592654166,0.593073555726261
88,0.3794650027870857,0.39107971753822585,0.5930466540024535
89,0.37946077902935854,0.3910616908701646,0.5930552689619406
90,0.37944629751705095,0.3909783465047874,0.59310626603449
91,0.379446926485572,0.39098241569774994,0.5931019790636172
92,0.37945433776682513,0.3910273477238049,0.5930714155762146
93,0.37946975744765665,0.3910859105291254,0.5930369293597938
94,0.37875621069450277,0.391021854927945,0.5930721923533178
95,0.37873662026650995,0.390962407282908,0.5931105605151401
96,0.37872153408924975,0.39087420534138256,0.5931820583226572
97,0.380096033726128,0.390928083334476,0.5931339024056392
98,0.38010004518976803,0.39090118085714826,0.593154845997658
99,0.38010507462524806,0.3908784217366744,0.5931738632156507
100,0.380116351933988,0.3908442986971581,0.5932061230296845
101,0.3801065607421394,0.3908698493432932,0.5931792473452594
102,0.3800968327845435,0.3909130715839601,0.5931396804343516
103,0.38009419830835567,0.3909378726053733,0.5931188272090167
104,0.38009465977035795,0.3909297075617829,0.5931239777019264
105,0.3801162566787977,0.39083653835145366,0.5932076888533228
106,0.3792706698338941,0.3907617987418458,0.593300553148257
107,0.37928289605713195,0.39073465910875427,0.5933431670140431
108,0.37929968524082064,0.39071102332724944,0.5933869357230726
109,0.37927269229432253,0.39069604255433804,0.593418819842196
110,0.37928302580428896,0.39068572667618573,0.5934432239704444
111,0.37925526253905467,0.39071942323129105,0.5933658334581938
112,0.37925433239123263,0.39072082779511585,0.5933617869679964
113,0.37926359469793935,0.3907057392029393,0.593391257575589
114,0.3792849918391747,0.39068278949131663,0.5934454817110117
115,0.3792859114830801,0.39068173006692986,0.5934470379465134
116,0.3792548024592985,0.3907187439246959,0.5933607507718195
117,0.37924815528302097,0.3907330097146589,0.5933331917290782
118,0.3792590368548378,0.39071093557305,0.5933739771742361
119,0.379242537857973,0.39075147829672574,0.5933003411846625
120,0.379239788348466,0.3907688270452681,0.5932734496951719
121,0.37925012481526466,0.3907270696476779,0.5933392749919848
122,0.37926159550954963,0.3907059711832532,0.5933797802955072
123,0.3792809289043745,0.39068380245578166,0.593431478742011
124,0.3792859577161582,0.3906792525722933,0.5934428059922241
125,0.379270660659774,0.39069362177073325,0.5934044158145422
126,0.37928251889124726,0.39068165369282026,0.5934338981369734
127,0.379282951858573,0.3906810407385366,0.5934344846104889
128,0.37926418248835453,0.3907008605578828,0.5933845117291942
129,0.3792522612189816,0.39072040754383625,0.5933433792048157
130,0.3792500567800581,0.3907250740140442,0.593333720910827
131,0.3792613975022255,0.3907159335537449,0.5933500822021708
132,0.3795613841202856,0.390727223162333,0.5933279541726966
133,0.3795701404049973,0.39071142165622297,0.5933571978304403
134,0.3795674509159677,0.3907154397543998,0.5933482705076317
135,0.3790959147337544,0.39071229431341603,0.5933536145980208
136,0.3790929623998361,0.3907185396746129,0.5933404904063917
137,0.3790315396892768,0.3907223432500778,0.5933324608375256
138,0.3790440095428029,0.3906991053316647,0.5933789616862999
139,0.37904338902256823,0.3906997581201649,0.5933766295188261
140,0.3790464731044885,0.39069530783353446,0.5933859141900922
141,0.3790283140113384,0.39073071279114024,0.5933141128392726
142,0.37919575149298446,0.3907093885524404,0.5933535457202799
143,0.3792031200489818,0.39069017354584445,0.5933956407500084
144,0.3792087131182155,0.3906810873963399,0.5934182051835404
145,0.3792071426020195,0.39068329144685554,0.5934114835217523
146,0.3792051660159426,0.39068635263767754,0.5934027391462853
147,0.3792096736553827,0.3906795456878803,0.5934199757768519
148,0.3792061756703878,0.3906845739101894,0.5934057334687887
149,0.3793086109954674,0.39067649544774596,0.593426971764357
150,0.37931445528906954,0.3906686783893646,0.5934498688253237
151,0.3793196887630511,0.3906631878498519,0.5934675121767351
152,0.37931090068725715,0.39067312081292926,0.5934345550029986
153,0.3793141010378468,0.3906690313987238,0.5934464316730913
154,0.37932518902061674,0.39065836238728385,0.5934829467131627
155,0.3793151438495071,0.39066778473755265,0.5934489498500315
156,0.37930916550793614,0.39067557334284225,0.5934244000217097
157,0.3792823377393577,0.39067377988096724,0.5934289380110594
158,0.37927996050735496,0.39067749314514355,0.5934175221159159
159,0.37929812659470014,0.3906572816744629,0.5934834562423369
160,0.37929521518784687,0.3906596105062825,0.59347380305749
161,0.3792950861248479,0.3906597025597569,0.5934727599744504
162,0.37935599980570534,0.39065558523630145,0.5934881420481268
163,0.3794361811660365,0.3906513134173455,0.5935058317307803
164,0.37943223407113785,0.39065456927178654,0.5934909676490784
165,0.3794303157719312,0.3906563934149902,0.5934828373807179
166,0.3794460191155789,0.39064519160080324,0.5935343400722272
167,0.37945804468943545,0.390639919975814,0.5935664123583835
168,0.3794692714197037,0.3906364737578538,0.5935931281129364
169,0.3796230179428884,0.3906339071013981,0.5936192160073638
170,0.37963627124657695,0.3906318855537119,0.5936492643402852
171,0.379639161591753,0.3906315902540145,0.5936548320830278
172,0.37966683444992255,0.39063061244115854,0.5937105689625702
173,0.37967113225115556,0.39063071121391857,0.5937179933778431
174,0.3796728576270002,0.39063076625804,0.5937205090052472
175,0.37990163596675,0.3906305862357712,0.5936932199557022
176,0.37987172066880415,0.3906322912961465,0.5936377278410817
177,0.3796272098304828,0.3906341671218043,0.5936108120242569
178,0.37963342039146125,0.39063327009413135,0.5936215162746558
179,0.37963309099593273,0.3906332980839422,0.5936205129848385
180,0.37962119406104344,0.3906351243015652,0.5935984238656702
181,0.37963031748016446,0.3906336455374919,0.5936147245856448
182,0.3796512143535799,0.3906314686973412,0.5936505362256461
183,0.3796405973312261,0.3906323673831232,0.5936320856514269
184,0.37921894934441236,0.3906317476323405,0.5936430762999462
185,0.3792607096958114,0.39063083777506713,0.5937169080342305
186,0.3792831189507871,0.3906321895162759,0.5937525792336367
187,0.37931551352888787,0.3906357346183525,0.5938010826566209
188,0.3792916749498918,0.3906329953535287,0.5937652141580132
189,0.379276050376384,0.39063169348452065,0.5937404868146097
190,0.37957010097607985,0.3906307638819755,0.5937102681759885
191,0.379566593438359,0.39063068565154746,0.5937049335166462
192,0.3795679168440978,0.3906307222039583,0.593706743433752
193,0.37958054780485756,0.39063118924990325,0.5937250713135847
194,0.3795503150733464,0.39063059818770074,0.5936797518181874
195,0.3795272954008969,0.3906314883373193,0.5936426970320512
196,0.37951247832540036,0.39063284894148553,0.5936172872739045
197,0.3794897050671328,0.3906365555760604,0.5935754070335747
198,0.37949215793392493,0.3906360181845984,0.5935798148303952
199,0.379501893032187,0.39063424347117987,0.593597667642316
200,0.37950174655095953,0.39063424607190705,0.5935971468317014
201,0.37940590783282774,0.3906351417494888,0.593586935631082
202,0.3793752476109141,0.3906426591576831,0.5935288690181204
203,0.3794016779434912,0.39063584773084636,0.5935790189312353
204,0.3793700036948266,0.39064445866017766,0.5935174787275801
205,0.3793647193725287,0.39064653150956596,0.59350586289993
206,0.3793592716127871,0.390648941750181,0.5934934225378373
207,0.3793567676238663,0.3906501375429417,0.5934873714905275
208,0.37945125453458056,0.3906530266437186,0.593474130216102
209,0.3794359290466373,0.39066251971809834,0.5934373088945404
210,0.379499487740039,0.39065809644841165,0.5934529467840391
211,0.37948551381608575,0.39067031353922904,0.5934112113376891
212,0.3794930168233549,0.39066307001683204,0.5934342256274201
213,0.3795021322262225,0.39065623024751883,0.5934589729456904
214,0.3794994406603954,0.3906580482748071,0.593451554965458
215,0.3795087133205715,0.39065219018936975,0.5934749202304707
216,0.379501116127775,0.3906568467138624,0.5934554009151493
217,0.3794927733602418,0.3906631989233727,0.5934318897026931
218,0.3794937522027149,0.3906623527675626,0.5934344389339095
219,0.3794937510351106,0.39066233787188853,0.5934341253611815
220,0.3794933114770488,0.3906626927477884,0.5934325348147704
221,0.379489663166847,0.3906659612693901,0.593421224904375
222,0.37948819480487,0.390667386556468,0.5934162882894699
223,0.3794908614576047,0.39066481331007313,0.59342429743023
224,0.3794899882148777,0.3906656147579567,0.5934213100608374
225,0.3795503912036857,0.390661597869202,0.5934345885921415
226,0.3795595598835848,0.3906543830824196,0.593461600204356
227,0.37955106967050745,0.3906609963285207,0.5934360327764031
228,0.3795600241321783,0.3906540651771895,0.5934622186069352
229,0.37955181777737523,0.39066034560530205,0.5934376889804954
230,0.37954709143369125,0.3906648420345493,0.5934218432623911
231,0.37954275468969,0.39066978142348324,0.5934058243482129
232,0.3795401320494943,0.39067328931141454,0.5933950776344248
233,0.379542621457419,0.390669976712918,0.5934045962861353
234,0.37954642370274,0.3906655814068744,0.5934181305966924
235,0.3793299263333553,0.39067599383832163,0.5933864664423254
236,0.37932908804868026,0.3906768526128739,0.5933837844839849
237,0.3793361842114346,0.39066988230103267,0.593403650956559
238,0.37933811486609703,0.39066817868546116,0.5934086025868802
239,0.37934071343897285,0.390666023440569,0.5934151562686834
240,0.37934747813321434,0.3906610553856007,0.5934316638051095
241,0.37936018465587484,0.3906535254677755,0.5934602500461982
242,0.3793604989201752,0.3906533229786186,0.593460793015803
243,0.3793626213144822,0.3906522181240201,0.5934651943383863
244,0.3793646753090579,0.3906511897372939,0.5934693962103182
245,0.379375671687143,0.390646479931597,0.5934915560295302
246,0.3793808432491129,0.39064456166562955,0.5935014746587772
247,0.3793823592338689,0.3906440074698493,0.5935042695311069
248,0.3793896769015988,0.3906416744166909,0.5935178505511516
249,0.37907138484358377,0.39064092333112205,0.5935223568953374
250,0.37907521536255323,0.39063977951992424,0.593529759907527
251,0.3798936868806654,0.39064610194772137,0.5934917362920414
252,0.37988891434015576,0.39064755010443236,0.5934840987846169
253,0.379875532211082,0.3906523297531405,0.593461813454711
254,0.3798928800607446,0.3906461525934895,0.593490616850782
255,0.3798679383369169,0.3906553873101688,0.5934486246395058
256,0.3798819328285164,0.39064968664132915,0.5934727622949975
257,0.37988660340744496,0.3906479860114057,0.5934805617707801
258,0.379886604037058,0.3906479205350147,0.593480609026182
259,0.379901715293435,0.3906432884171358,0.5935049449601602
260,0.37991880460589705,0.3906391750724663,0.5935311619450848
261,0.37991310031581943,0.390640359446833,0.5935226550093095
262,0.37992011476702775,0.39063880709718357,0.5935332944931826
263,0.37991215024479047,0.3906404508806199,0.5935215013403635
264,0.3798998957087752,0.39064327192876613,0.593503698169544
265,0.3799007118691421,0.3906429997376708,0.5935050268385377
266,0.37992977189280225,0.39063695658425385,0.5935467997945193
267,0.3799127750529166,0.3906400828451739,0.5935229242563763
268,0.37991946056268683,0.39063868137459856,0.5935326250837148
269,0.37993207758878195,0.390636443379108,0.5935504434952554
270,0.3799266250483646,0.3906372853760871,0.5935430065686691
271,0.3799203188941832,0.39063836175473016,0.5935342511864553
272,0.3799243401106856,0.3906375824889177,0.593540078729346
273,0.37990378285668785,0.39064175851419625,0.5935104983083739
274,0.3799019702113811,0.39064213782777857,0.5935079131222316
275,0.37989102342495223,0.39064496784353514,0.59349142687092
276,0.379889274784662,0.390645409397623,0.5934888197534277
277,0.37988516609011097,0.3906465783541776,0.5934825004726505
278,0.37988891140153686,0.3906453919092502,0.5934884395534087
279,0.3798727640866455,0.390650618672334,0.5934627613408956
280,0.37990605484229373,0.39065418738616176,0.5934472911427662
281,0.37990511840372954,0.39065446206607907,0.5934459512967063
282,0.37989640354635323,0.3906579368936967,0.5934322128872117
283,0.37996606263279914,0.39066165143653225,0.5934186193616133
284,0.3799957454474388,0.39065040474394513,0.5934625987677121
285,0.3800058631778826,0.39064731942478464,0.5934769483511491
286,0.3800292829415582,0.39064155178783716,0.5935087225362791
287,0.3800204339985234,0.39064343506141047,0.5934971980093011
288,0.38000030415523794,0.3906486583377103,0.5934697984329799
289,0.38002033315849965,0.39064330697470306,0.5934974957022603
290,0.380017378227693,0.3906439301296389,0.5934937256862907
291,0.3800237767785539,0.39064383094704375,0.5934940688354841
292,0.3800279368719616,0.3906427917521314,0.5934998560866506
293,0.3800489621672073,0.39063855876276476,0.5935275891504891
294,0.38005690679061827,0.390637208279898,0.5935379530741435
295,0.3800526121313697,0.39063783064269575,0.5935327292864174
296,0.3800470650345164,0.39063870779711124,0.5935258383429881
297,0.3792259403064464,0.39063674979997504,0.5935411598579812
298,0.3792172834790143,0.39063826172277627,0.5935287588566713
299,0.37921091310102434,0.3906395033781864,0.5935194848176143
300,0.3792045024087236,0.39064088460396656,0.5935099716471082
301,0.3792292285251338,0.39063604167019833,0.5935465789830474
302,0.3792208948218359,0.3906373982785084,0.5935347088935584
303,0.3792062346954766,0.3906403243775005,0.5935130491207846
304,0.3792217469792419,0.3906371562784292,0.5935362824733684
305,0.3792456044924941,0.39063369801394926,0.5935703482424811
306,0.3792586472112273,0.39063239700637303,0.5935883800574024
307,0.3792732357505065,0.39063138560878063,0.5936080469069774
308,0.3792790968872455,0.3906310909528729,0.5936159503491205
309,0.37928403352878926,0.39063089425903397,0.5936225930323543
310,0.3793009504736221,0.3906305778963503,0.5936444715148972
311,0.37929808243550767,0.3906305940901934,0.5936410739940478
312,0.379320527360991,0.39063079278966517,0.5936693879376314
313,0.379329388731132,0.39063108153167564,0.5936805034853473
314,0.3793398103534535,0.3906315596964134,0.5936933933255899
315,0.3793419005945455,0.39063169028685946,0.5936961770162862
316,0.3793519607165968,0.39063232075024007,0.5937084759309266
317,0.3793502451207727,0.3906322346903183,0.5937067082011723
318,0.37931948225629075,0.39063082285779716,0.5936695906262324
319,0.3793699633916789,0.39063067175355876,0.5936608593413624
320,0.37934632468395046,0.3906306714186293,0.5936317525505551
321,0.37929813089525266,0.3906307545634439,0.5936265116960382
322,0.37929160227890896,0.390630933999541,0.593618483437146
323,0.37930077787475536,0.3906306830108111,0.5936303687214132
324,0.3792860341614557,0.39063112208889755,0.5936118397813378
325,0.3792957590014612,0.39063077844817506,0.5936245319215148
326,0.3792931576998947,0.3906308406894227,0.593621468851107
327,0.37929263053597384,0.3906308462823776,0.5936210422484831
328,0.37928056891788214,0.39063131617012503,0.5936057081314848
329,0.3792554370262341,0.390633180096743,0.5935724174323493
330,0.3793106162197177,0.3906340891090869,0.5935609488690793
331,0.37930113992840536,0.39063524104753683,0.5935485017420771
332,0.3793014650639868,0.3906351566586577,0.5935491697912902
333,0.3793028520757904,0.39063493255282256,0.5935512701736669
334,0.3793078633835463,0.3906342677776125,0.5935582278309284
335,0.37930889378803173,0.3906341109670521,0.5935598359683499
336,0.37931364154315006,0.39063355091553587,0.5935663823361238
337,0.37931041993379017,0.3906338682975642,0.5935623338304734
338,0.37932920944078136,0.39063211179004864,0.5935872213693772
339,0.3793230081718679,0.3906325746268919,0.593579411069854
340,0.3793178332669936,0.39063301023967023,0.5935728573527657
341,0.37932616015749143,0.3906322693003276,0.5935839979579244
342,0.37932671446275595,0.3906322031123755,0.5935849579958833
343,0.37933997466844877,0.39063134866353233,0.5936022697300026
344,0.3793552752860919,0.39063076569153415,0.5936218072977496
345,0.379344463446493,0.39063111132490247,0.5936084732961522
346,0.37924729268422436,0.39063058122813576,0.5936459465013582
347,0.37923446343800926,0.3906306508574798,0.593628471446605
348,0.37924426985459836,0.3906308266061131,0.5936182537180497
349,0.37922909280327194,0.3906315044071535,0.5935975525633944
350,0.37924155109708174,0.39063089998194667,0.5936148795281819
351,0.3792417292862455,0.39063088577682903,0.5936152801878039
352,0.37924991736187397,0.39063066560617055,0.5936265280385133
353,0.3792745542255902,0.39063074204334536,0.5936591869174395
354,0.37924881038788333,0.3906306775109187,0.5936253610920378
355,0.37867046297636026,0.3906305716786107,0.593640729948999
356,0.3787008868542054,0.3906307747508306,0.5936604476821324
357,0.3786941861654799,0.3906307617720447,0.5936596146786391
358,0.3786944851862708,0.3906307748773214,0.5936601366911426
359,0.3787105319274124,0.39063152103000853,0.5936842676328863
360,0.37872076214454475,0.39063225554436365,0.5936992849787378
361,0.3787138530756975,0.39063175731072236,0.5936893111270648
362,0.3786966331104903,0.39063086441818856,0.5936636730676702
363,0.3787020002219218,0.3906310920530212,0.5936718614673333
364,0.3787008600967235,0.39063104659772824,0.593670213322064
365,0.37868445450713645,0.39063059256592647,0.5936450440136005
366,0.37869278436875925,0.3906307583317794,0.5936580401602846
367,0.37868097968595055,0.39063057256180933,0.5936396731534809
368,0.37866729914376834,0.39063077385414463,0.5936176492880247
369,0.37868221639554905,0.39063057877836316,0.5936417327271739
370,0.37869417200600924,0.390630818405423,0.5936604195873331
371,0.37868131356517837,0.39063057538730805,0.5936404052762951
372,0.37866762953595046,0.39063074908923323,0.5936183478321222
373,0.37865848392876,0.3906311477725778,0.5936031233072302
374,0.3786497253549355,0.3906317709417982,0.5935881203053303
375,0.3786426828451078,0.3906324617220262,0.5935757255749846
376,0.3786417543999512,0.3906325580036648,0.5935740807885617
377,0.37862549259526906,0.3906349963804846,0.5935439973596466
378,0.3786755272404625,0.3906336414392418,0.593558948308089
379,0.37866779944306184,0.39063504101844143,0.5935432818799201
380,0.37865920291368044,0.3906370259970153,0.5935250706268056
381,0.3786484475072034,0.39064028697774217,0.5935008794141567
382,0.3785993445414581,0.39064186022126735,0.5934907426660547
383,0.37860242973896086,0.39064076118932184,0.5934975230154607
384,0.3786060197270747,0.3906395852393058,0.5935052562532392
385,0.37860812990324494,0.39063893564396945,0.593509714419317
386,0.37860698594138403,0.39063926280175193,0.5935072595772987
387,0.37859130176964473,0.39064504049697024,0.5934720366137161
388,0.3785876061806141,0.3906467565088831,0.5934630771575872
389,0.3785875810193387,0.39064675481532585,0.5934629676868963
390,0.37807420081142434,0.3906426171182282,0.5934852291260728
391,0.3780715972395747,0.39064416276615294,0.5934763120083587
392,0.37807194647395254,0.3906439431527141,0.5934774094990788
393,0.37807244404103263,0.39064363645560796,0.5934790078193056
394,0.37806883925073775,0.39064600715427417,0.5934661687951953
395,0.3780699781198738,0.39064521414942754,0.5934701792432278
396,0.378066627525737,0.39064767273380047,0.5934576497355598
397,0.37806354582486756,0.3906503307107879,0.5934452074145605
398,0.37806517148425456,0.390648875525941,0.5934517198745907
399,0.3780627762275839,0.3906510696667416,0.5934417291668851
400,0.37806231728774137,0.3906515263624394,0.5934396405542535
401,0.3780600910779563,0.3906539254754779,0.5934295241778988
402,0.37805993714783354,0.39065410706594,0.5934286839130103
403,0.37805865285117096,0.3906556767881797,0.5934223765311476
404,0.3780597352928616,0.3906543503463549,0.5934274941966905
405,0.3779782453064502,0.39065337822419105,0.5934313247426233
406,0.377977962862825,0.3906537606938925,0.5934296591426744
407,0.3779787544361959,0.39065273081990376,0.5934337892543838
408,0.3779789664021301,0.39065246955836075,0.5934347767500344
409,0.37797881209554307,0.3906526677960562,0.5934338429817289
410,0.37797978776158286,0.39065148716378173,0.5934387437513418
411,0.3779805680133628,0.3906506036086689,0.5934424923407666
412,0.3779831262449606,0.39064800966955254,0.5934542939266468
413,0.3779796672718726,0.3906516415960515,0.5934377707391041
414,0.3779809521811835,0.3906501949627867,0.5934439976871875
415,0.37798039266268446,0.3906508139573321,0.5934411560130658
416,0.3779820302197948,0.3906490804632197,0.5934488537412741
417,0.37798021253552017,0.39065102512580785,0.593440030314297
418,0.37798122509381604,0.3906499166960698,0.5934448397169672
419,0.37798240139794387,0.39064872068218476,0.593450220710017
420,0.3779800081264995,0.3906512712951269,0.5934386614508453
421,0.37798062220407325,0.3906505799775336,0.5934415844853782
422,0.3780008036215082,0.39064963302657313,0.5934457236105389
423,0.37800507246127674,0.39064558092055046,0.593465265384339
424,0.3780086106449391,0.3906429371744232,0.5934796480643889
425,0.37801152594965115,0.39064110876585495,0.593490602999732
426,0.378011929616427,0.3906408773334254,0.5934919753436919
427,0.3780114428974343,0.3906411596522473,0.593490081512379
428,0.37800990919376243,0.39064209448197657,0.5934842239002429
429,0.3780068084142047,0.3906442327733287,0.5934718625746115
430,0.37801139749364016,0.39064118991505004,0.5934895942780563
431,0.37800725022092857,0.3906439107118249,0.5934734434894073
432,0.37801087051954524,0.3906415061670751,0.5934874242037382
433,0.3780108545236053,0.39064151717323425,0.5934872592064341
434,0.37795498012040285,0.3906409736144219,0.5934905745737873
435,0.3779537546317696,0.3906417893219466,0.5934853939031333
436,0.37795055558323376,0.3906442323283207,0.5934711948184478
437,0.3779515688196056,0.39064340816382553,0.5934756887825589
438,0.3779478331909121,0.39064678258170865,0.593457721524941
439,0.37794569961851987,0.3906491955432684,0.5934461089469063
440,0.37794664841683506,0.3906480775399521,0.5934512429585838
441,0.3779471655207866,0.3906475078543069,0.5934538873860655
442,0.3779467936986876,0.3906479255933554,0.5934517861153602
443,0.3779448084694011,0.39065037407000963,0.5934404312357733
444,0.37794380773625014,0.3906518025027448,0.5934341365746814
445,0.3779444768893874,0.3906508438143155,0.5934381856186153
446,0.37791627593228116,0.39065043467389227,0.5934398973290811
447,0.37791720136995344,0.3906491145401978,0.5934457652727345
448,0.37791898405416846,0.3906468989733449,0.593456241784346
449,0.377917984651972,0.39064810375764525,0.5934503151964783
450,0.3779164686053423,0.3906501794075524,0.5934406822675872
451,0.37791588274195453,0.3906510876152679,0.5934366016417979
452,0.37791751863891365,0.39064872600016026,0.593447128850193
453,0.3778946115464494,0.39064827268221425,0.5934491686569505
454,0.37789399494356185,0.39064920077057597,0.5934447635754276
455,0.3778948119892249,0.39064800461942606,0.5934502692199535
456,0.3778806436120949,0.3906476518746443,0.5934518742533778
457,0.3778804723135337,0.3906479219327584,0.5934504941010897
458,0.3778801558550741,0.39064843124509535,0.5934479976448221
459,0.3778805372936072,0.39064783919706336,0.593450721681841
460,0.3778836663929248,0.3906438720722405,0.5934710371366215
461,0.377884716752996,0.39064281660149647,0.5934769405317266
462,0.3778838048634134,0.39064373796381596,0.593471614407995
463,0.37788316799398036,0.3906444345724941,0.5934677023372833
464,0.37788493375101734,0.39064262608053135,0.5934777992973803
465,0.3778861502494095,0.390641542690449,0.593484225888385
466,0.37767588451432316,0.39064552124666047,0.5934616923547584
467,0.37767837612726723,0.3906435643450438,0.5934721709252473
468,0.37767677216557666,0.390644784245091,0.5934654098152518
469,0.37767834728139055,0.39064357699252367,0.5934719363573288
470,0.37768052197050184,0.3906420785179423,0.5934805513168816
471,0.3776829143040554,0.39064062008262973,0.5934895587193414
472,0.3776883811264362,0.3906378853964333,0.593508720565563
473,0.37769086932069273,0.39063685889780725,0.5935168634761018
474,0.3776905296150225,0.39063698657443907,0.5935157203439712
475,0.3776886878066665,0.3906377384893513,0.5935096114492892
476,0.37768942890407337,0.39063742126193984,0.5935120287987953
477,0.37768639597601156,0.3906387693674075,0.5935017195936148
478,0.3776884326017155,0.3906378345928636,0.5935086233119008
479,0.37768521488211226,0.39063934355842456,0.5934974831629517
480,0.37768092812148313,0.39064177496173974,0.5934815885022994
481,0.37768380550658287,0.39064007723284805,0.5934923236742254
482,0.37768308476212503,0.390640473629024,0.5934896312121409
