Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
28,8.670733842693418,7.7175337494324365,5.608029465117963,4.601102625885944
29,8.794417430158665,7.822168718628828,5.608029465117963,4.608243959146375
30,8.90589930576051,7.960666886403452,5.714989417707031,4.608243959146375
31,9.018536034582153,8.170952686516973,5.820410423314858,4.685366988705612
32,9.045244071251144,8.429799618163155,5.823738676928605,4.927584484261781
33,9.142173706355896,8.817959694537894,5.823738676928605,4.957620774544518
34,9.315630749372017,8.941643282003144,6.007437392077469,5.040212141363645
35,9.732866798892008,9.10179694777137,6.120065049179332,5.207553378369974
36,9.927411481746695,9.240295115545994,6.21719405153699,5.265728566010092
37,9.930739735360444,9.438078751243076,6.411043957959403,5.265728566010092
38,10.042221610962287,9.702938416789586,6.41437221157315,5.265728566010092
39,10.263011961772026,9.702938416789586,6.500291832006025,5.272869899270523
40,10.263011961772026,9.826622004254833,6.500291832006025,5.283339486144702
41,10.493618764272776,9.884797191894952,6.596865075513297,5.283339486144702
42,10.681994946297298,10.086393907238719,6.768898782992738,5.28666773975845
43,11.109361363510295,10.188006649029491,6.834291504792115,5.28666773975845
44,11.24785953128492,10.25842761471816,6.860800174208199,5.28666773975845
45,11.510973814588302,10.439025990994711,6.890836464490937,5.28666773975845
46,11.651740369047548,10.66700023055737,6.965435143404591,5.28666773975845
47,11.88066056687197,10.66700023055737,6.968763397018338,5.28666773975845
48,12.033672899379766,10.882113805134535,6.995272066434422,5.29380907301888
49,12.301844416320986,10.970886309989154,7.02530835671716,5.380200133885471
50,12.378967445880223,11.108876855007082,7.087372824902789,5.380200133885471
51,12.626635732929604,11.212508553982405,7.0907010785165365,5.380200133885471
52,12.679852439014677,11.42241287399941,7.197661031105606,5.380200133885471
53,12.78146518080545,11.551689031854483,7.241017568527805,5.40690817055446
54,12.846857902604828,11.813487610457335,7.2677256051967944,5.4102364241682075
55,12.988684323993201,12.011769876836237,7.2942342746128785,5.487359453727445
56,12.988684323993201,12.09483268408908,7.297562528226626,5.580891847854465
57,12.988684323993201,12.171955713648318,7.324270564895616,5.580891847854465
58,13.127182491767826,12.27356845543909,7.3507792343117,5.580891847854465
59,13.536488446967294,12.531055986055538,7.397464025347647,5.580891847854465
60,13.579844984389492,12.751757036093927,7.424172062016636,5.591361434728644
61,13.641909452575124,12.893583457482299,7.501295091575874,5.591361434728644
62,13.780099364845956,12.893583457482299,7.6062360869803936,5.591361434728644
63,13.891581240447797,12.994690805812036,7.609564340594142,5.591361434728644
64,14.085685793601716,13.286159168244183,7.737379725592869,5.591361434728644
65,14.085685793601716,13.286159168244183,7.811128944895286,5.591361434728644
66,14.221502938225694,13.550605240260131,7.880994151733569,5.598502767989075
67,14.527390479100339,13.72746460871465,7.884322405347317,5.625210804658064
68,14.527390479100339,13.82907735050542,7.9110304420163065,5.628539058271811
69,14.527390479100339,13.82907735050542,7.9110304420163065,5.628539058271811
70,14.527390479100339,13.832405604119169,7.914358695630054,5.628539058271811
71,14.597811444789007,13.91879666498576,8.053495022148002,5.743349187487403
72,14.825785684351667,13.996358963934862,8.056823275761749,5.74667744110115
73,14.869142221773865,14.079421771187706,8.11888774394738,5.74667744110115
74,14.992825809239113,14.305019212562609,8.11888774394738,5.74667744110115
75,15.05100099687923,14.3317272492316,8.246200697145259,5.750005694714899
76,15.407977759136509,14.358235918647683,8.502146458499038,5.750005694714899
77,15.58988060042702,14.428656884336352,8.64366462438362,5.750005694714899
78,15.616389269843102,14.552641583920485,8.64366462438362,5.750005694714899
79,15.718002011633875,14.552641583920485,8.64366462438362,5.832597061534025
80,15.87066702426397,14.552641583920485,8.805986981287749,5.832597061534025
81,16.064771577417886,14.762065888945216,8.805986981287749,5.907195740447678
82,16.224559506848774,14.863678630735986,8.886438264460734,6.01858831527817
83,16.224559506848774,15.157019281443194,8.913146301129725,6.01858831527817
84,16.46018667698106,15.372640478777058,8.942983224159557,6.01858831527817
85,16.46018667698106,15.372640478777058,8.942983224159557,6.01858831527817
86,16.58417137656519,15.715062443272672,8.986339761581755,6.01858831527817
87,16.720187888442076,15.784927650110953,8.989668015195502,6.01858831527817
88,17.16734630484445,16.00574023993386,8.99299626880925,6.01858831527817
89,17.23776727053312,16.075804814025048,9.075587635628377,6.021916568891918
90,17.488113467889143,16.32070021988786,9.102295672297366,6.148278066663804
91,17.488113467889143,16.4321820954897,9.102295672297366,6.148278066663804
92,17.565236497448378,16.556166795073835,9.158840631996188,6.148278066663804
93,17.67662907227887,16.556166795073835,9.235963661555425,6.155419399924234
94,17.67662907227887,16.923728391243877,9.265800584585257,6.162560733184665
95,17.759691879531715,16.923728391243877,9.265800584585257,6.162560733184665
96,17.941505420050877,16.950436427912866,9.265800584585257,6.169702066445096
97,18.011926385739546,17.052049169703636,9.312485375621204,6.169702066445096
98,18.320190724801943,17.32751618078642,9.414098117411976,6.169702066445096
99,18.431672600403786,17.32751618078642,9.444134407694714,6.169702066445096
100,18.431672600403786,17.50967606801067,9.44746266130846,6.169702066445096
101,18.652636651903205,17.723092355555476,9.517327868146744,6.173030320058844
102,18.824670359382644,17.93734182616789,9.520656121760492,6.173030320058844
103,19.07614363569752,18.075839993942516,9.709082087718006,6.173030320058844
104,19.262575140464655,18.075839993942516,9.835443585489893,6.180171653319275
105,19.289083809880736,18.291992038697117,9.965133336875526,6.180171653319275
106,19.42758197765536,18.291992038697117,9.968461590489273,6.180171653319275
107,19.513973038521954,18.504273156901878,9.998298513519106,6.180171653319275
108,19.88854634605722,18.664079502792404,10.025006550188095,6.180171653319275
109,20.052223556033617,18.787763090257652,10.025006550188095,6.223528190741472
110,20.168664292782164,18.787763090257652,10.148690137653343,6.230669524001903
111,20.168664292782164,19.025606463631384,10.272373725118593,6.2339977776156505
112,20.599178132400645,19.170733739069856,10.470655991497495,6.237326031229399
113,20.683442495220316,19.170733739069856,10.567229235004767,6.2406542848431465
114,20.683442495220316,19.501131748871504,10.567229235004767,6.243982538456894
115,20.843156891598678,19.624815336336752,10.637650200693436,6.274018828739631
116,20.85029822485911,19.70193836589599,10.711399419995853,6.277347082353378
117,20.91236269304474,19.760113553536108,10.815835021939339,6.359938449172505
118,20.97053788068486,19.893616384568425,10.815835021939339,6.359938449172505
119,20.97053788068486,20.097100911899553,10.842543058608328,6.4220029173581334
120,21.028713068324976,20.097100911899553,10.842543058608328,6.4220029173581334
121,21.337373316952725,20.14045744932175,10.845871312222076,6.4220029173581334
122,21.337373316952725,20.36868831717593,10.911264034021453,6.4220029173581334
123,21.41449634651196,20.395196986592016,10.954620571443652,6.4220029173581334
124,21.441204383180953,20.65414331852455,11.037211938262777,6.425331170971882
125,21.567623727855995,20.65414331852455,11.040540191876525,6.425331170971882
126,21.567623727855995,20.65414331852455,11.043868445490272,6.4286594245856294
127,21.76169697027696,20.792641486299175,11.04719669910402,6.4286594245856294
128,21.76169697027696,20.799782819559606,11.073705368520105,6.4286594245856294
129,21.85882597263462,21.012540023998362,11.143769942611293,6.431987678199377
130,21.93638827158372,21.095602831251206,11.147098196225041,6.431987678199377
131,22.118201812102882,21.23410099902583,11.173606865641124,6.431987678199377
132,22.118201812102882,21.311224028585066,11.25405814881411,6.431987678199377
133,22.118201812102882,21.388347058144305,11.280766185483099,6.431987678199377
134,22.219814553893652,21.465470087703544,11.280766185483099,6.431987678199377
135,22.34841070722244,21.554043225305257,11.280766185483099,6.442457265073555
136,22.34841070722244,21.745943067332277,11.280766185483099,6.442457265073555
137,22.741452932567174,21.836147207845553,11.284094439096847,6.445785518687304
138,22.741452932567174,22.103275260076682,11.287422692710596,6.507288959941169
139,22.87935417681375,22.103275260076682,11.287422692710596,6.507288959941169
140,22.98096691860452,22.204888001867452,11.313931362126679,6.507288959941169
141,23.08257966039529,22.33124949963934,11.313931362126679,6.507288959941169
142,23.398464202006444,22.45761099741123,11.313931362126679,6.510617213554918
143,23.536962369781072,22.45761099741123,11.313931362126679,6.634601913139049
144,23.536962369781072,22.45761099741123,11.343967652409416,6.634601913139049
145,23.735244636159972,22.596109165185855,11.343967652409416,6.637930166752797
146,23.77860117358217,22.756295001997934,11.370476321825501,6.641258420366545
147,23.909426094307854,22.799651539420132,11.400512612108239,6.641258420366545
148,24.061147802780745,22.888424044274753,11.403840865721985,6.644586673980292
149,24.087855839449734,22.888424044274753,11.450525656757932,6.644586673980292
150,24.131212376871932,23.136230687257274,11.450525656757932,6.651728007240723
151,24.131212376871932,23.307603630650803,11.49388219418013,6.651728007240723
152,24.242604951702425,23.431588330234938,11.49388219418013,6.651728007240723
153,24.293102822385055,23.57660797483726,11.523719117209962,6.651728007240723
154,24.40449539721555,23.802205416212164,11.523719117209962,6.651728007240723
155,24.40449539721555,23.957043829236206,11.60631048402909,6.651728007240723
156,24.515977272817388,23.957043829236206,11.609638737642836,6.6550562608544706
157,24.654475440592016,24.068525704838045,11.609638737642836,6.658384514468219
158,24.765957316193855,24.207023872612673,11.609638737642836,6.658384514468219
159,24.828021784379487,24.207023872612673,11.612966991256584,6.6617127680819666
160,24.828021784379487,24.39562877777375,11.612966991256584,6.6617127680819666
161,24.929634526170258,24.547350486246643,11.643003281539322,6.6617127680819666
162,24.972991063592456,24.636122991101264,11.717601960452976,6.6617127680819666
163,24.972991063592456,24.817936531620425,11.720930214066723,6.6617127680819666
164,25.208156526659547,25.012342196893226,11.720930214066723,6.6617127680819666
165,25.377874561853634,25.055698734315424,11.821387470038129,6.6617127680819666
166,25.43604974949375,25.138761541568268,11.918317105142883,6.6617127680819666
167,25.574040294511676,25.2008260097539,11.918317105142883,6.6617127680819666
168,25.675653036302446,25.370544044947984,11.998768388315868,6.6617127680819666
169,25.983828074593493,25.559498918727577,11.998768388315868,6.665041021695714
170,26.122326242368114,25.559498918727577,12.0286053113457,6.665041021695714
171,26.249639195565994,25.69912568586231,12.055113980761785,6.665041021695714
172,26.48739326816837,25.702453939476055,12.058442234375532,6.665041021695714
173,26.598875143770215,25.80608563845138,12.10179877179773,6.665041021695714
174,26.749067400651548,25.80608563845138,12.105127025411479,6.665041021695714
175,26.749067400651548,25.931182188047664,12.231488523183364,6.668369275309462
176,26.749067400651548,26.094859398024067,12.231488523183364,6.668369275309462
177,26.826629699600648,26.102000731284498,12.234816776797112,6.74925982787231
178,26.897050665289317,26.28385543648132,12.234816776797112,6.74925982787231
179,27.00853254089116,26.37024649734791,12.234816776797112,6.74925982787231
180,27.05188907831336,26.37024649734791,12.339757772201633,6.74925982787231
181,27.20537285125487,26.43231096553354,12.396302731900454,6.74925982787231
182,27.40215531471543,26.458819634949624,12.485075236755073,6.74925982787231
183,27.40215531471543,26.458819634949624,12.625066637468104,6.74925982787231
184,27.54065348249005,26.458819634949624,12.625066637468104,6.74925982787231
185,27.664638182074185,26.458819634949624,12.625066637468104,6.74925982787231
186,27.88619915710165,26.458819634949624,12.655102927750841,6.74925982787231
187,27.969261964354494,26.645315601049504,12.655102927750841,6.74925982787231
188,27.969261964354494,26.645315601049504,12.735554210923826,6.74925982787231
189,28.08398279279873,26.75679747665135,12.735554210923826,6.74925982787231
190,28.195375367629218,26.783306146067435,12.735554210923826,6.811324296057938
191,28.306857243231065,26.894698720897924,12.738882464537573,6.811324296057938
192,28.306857243231065,26.983271858499638,12.765391133953658,6.811324296057938
193,28.31018549684481,27.290853528366654,12.765391133953658,6.811324296057938
194,28.372249965030438,27.290853528366654,12.821936093652479,6.811324296057938
195,28.473862706821212,27.429351696141275,12.821936093652479,6.811324296057938
196,28.76122350426286,27.70045866735013,12.825264347266227,6.8146525496716865
197,28.76122350426286,27.70045866735013,12.825264347266227,6.8146525496716865
198,28.95576818711755,27.70045866735013,12.825264347266227,6.8146525496716865
199,29.164289764305693,27.70045866735013,12.825264347266227,6.8146525496716865
200,29.164289764305693,27.70045866735013,12.825264347266227,6.8146525496716865
201,29.164289764305693,27.726967336766215,12.828592600879976,6.8146525496716865
202,29.167618017919438,27.911642885809833,12.831920854493722,6.817980803285434
203,29.257350717998996,27.911642885809833,12.831920854493722,6.817980803285434
204,29.368832593600843,27.911642885809833,12.885137560578794,6.817980803285434
205,29.49519409137273,27.97370735399546,12.888465814192543,6.817980803285434
206,29.49519409137273,28.085189229597308,12.931822351614741,6.817980803285434
207,29.639849926377487,28.286149406282853,12.978507142650688,6.821309056899182
208,29.74146266816826,28.293290739543284,12.981835396264435,6.824637310512929
209,29.74146266816826,28.363711705231953,12.981835396264435,6.824637310512929
210,29.74146266816826,28.363711705231953,13.008344065680518,6.824637310512929
211,29.94803873457152,28.44630307205108,13.011672319294266,6.824637310512929
212,29.991395271993717,28.630978621094698,13.041708609577004,6.83177864377336
213,29.991395271993717,28.866648594074483,13.112129575265673,6.835106897387108
214,30.034751809415916,28.949239960893614,13.11545782887942,6.835106897387108
215,30.034751809415916,28.9759479975626,13.145294751909251,6.835106897387108
216,30.19936109033148,29.11444616533722,13.145294751909251,6.835106897387108
217,30.282423897584323,29.17651063352285,13.148623005522998,6.905527863075777
218,30.308932567000408,29.300495333106984,13.178659295805735,6.905527863075777
219,30.308932567000408,29.46550217029769,13.178659295805735,6.908856116689525
220,30.420414442602254,29.589486869881824,13.178659295805735,6.908856116689525
221,30.463770980024453,29.882827520589036,13.208496218835567,6.908856116689525
222,30.490279649440538,30.00651110805428,13.208496218835567,6.908856116689525
223,30.572871016259665,30.00651110805428,13.251852756257765,6.908856116689525
224,30.572871016259665,30.00651110805428,13.255181009871512,6.908856116689525
225,30.808036479326756,30.145009275828905,13.281889046540503,6.908856116689525
226,30.808036479326756,30.17885864575832,13.28521730015425,6.9159974499499555
227,30.93202117891089,30.22221518318052,13.28521730015425,6.94250611936604
228,31.014612545730017,30.38742138762413,13.363144232681652,6.94250611936604
229,31.301973343171664,30.470012754443257,13.43356519837032,6.94250611936604
230,31.301973343171664,30.69412228714696,13.53850619377484,6.94250611936604
231,31.385036150424508,30.69412228714696,13.53850619377484,6.94250611936604
232,31.385036150424508,30.75618675533259,13.53850619377484,6.94250611936604
233,31.385036150424508,30.963234262169568,13.541834447388586,6.94250611936604
234,31.566938991715023,31.139445682873998,13.541834447388586,6.94250611936604
235,31.64153767062868,31.139445682873998,13.541834447388586,6.945834372979787
236,31.750837074116795,31.209866648562667,13.615227275093522,6.945834372979787
237,31.86014554932469,31.209866648562667,13.615227275093522,6.945834372979787
238,31.98382913678994,31.386078069267096,13.64526356537626,6.972542409648777
239,31.987157390403684,31.386078069267096,13.64526356537626,6.972542409648777
240,32.13982240303378,31.606868420076843,13.64526356537626,7.015898947070975
241,32.26350599049903,31.606868420076843,13.710656287175638,7.015898947070975
242,32.26350599049903,31.66504360771696,13.881820791596477,7.015898947070975
243,32.34656879775187,31.789028307301095,13.881820791596477,7.019227200684723
244,32.408633265937496,31.789028307301095,13.885149045210223,7.019227200684723
245,32.408633265937496,31.81553697671718,13.914985968240055,7.019227200684723
246,32.43847018896733,31.88595794240585,13.914985968240055,7.0263685339451545
247,32.43847018896733,31.948022410591477,13.914985968240055,7.0263685339451545
248,32.826300664664515,31.948022410591477,13.914985968240055,7.0263685339451545
249,32.88836513285015,32.151506937922605,13.918314221853802,7.0263685339451545
250,32.88836513285015,32.271986504904035,14.019620937436446,7.029696787558902
251,32.999847008451994,32.271986504904035,14.022949191050193,7.029696787558902
252,33.22514333770801,32.411174002648906,14.022949191050193,7.029696787558902
253,33.322272340065666,32.54467683368122,14.022949191050193,7.029696787558902
254,33.538605910300674,32.61927551259488,14.022949191050193,7.029696787558902
255,33.538605910300674,32.62641684585531,14.026277444663942,7.029696787558902
256,33.64021865209145,32.62641684585531,14.122850688171212,7.26745086016128
257,33.68357518951365,32.832992912258575,14.122850688171212,7.26745086016128
258,33.758173868427306,33.0043658556521,14.12617894178496,7.349190872335365
259,33.94618624085426,33.0043658556521,14.12617894178496,7.3525191259491125
260,33.94618624085426,33.10597859744287,14.129507195398707,7.3525191259491125
261,33.94618624085426,33.23234009521476,14.129507195398707,7.491017293723736
262,33.94618624085426,33.33259798393326,14.129507195398707,7.491017293723736
263,33.94618624085426,33.441352058984464,14.129507195398707,7.491017293723736
264,33.94618624085426,33.55274463381495,14.132835449012456,7.491017293723736
265,34.02877760767338,33.67672933339909,14.132835449012456,7.60249916932558
266,34.14025948327523,33.81522750117371,14.132835449012456,7.60249916932558
267,34.36408884498732,33.95385397198682,14.162672372042286,7.605827422939328
268,34.36408884498732,33.95385397198682,14.232736946133475,7.605827422939328
269,34.36408884498732,33.95385397198682,14.259444982802464,7.605827422939328
270,34.47548141981781,34.04976781010186,14.262773236416212,7.605827422939328
271,34.685089883251344,34.12018877579053,14.262773236416212,7.605827422939328
272,34.75495509008963,34.24850955425029,14.289281905832294,7.605827422939328
273,35.03200183899209,34.24850955425029,14.292610159446042,7.605827422939328
274,35.170500006766716,34.47648379381295,14.292610159446042,7.605827422939328
275,35.25309137358584,34.47648379381295,14.29593841305979,7.605827422939328
276,35.25309137358584,34.47648379381295,14.29593841305979,7.605827422939328
277,35.38040432678372,34.502992463229035,14.378529779878914,7.605827422939328
278,35.46299569360285,34.502992463229035,14.381858033492662,7.605827422939328
279,35.5375943725165,34.69926826236863,14.462309316665648,7.605827422939328
280,35.5375943725165,34.69926826236863,14.465637570279394,7.605827422939328
281,35.5375943725165,34.77386694128229,14.495474493309226,7.609155676553075
282,35.67883236740947,34.85978656171516,14.522182529978215,7.609155676553075
283,35.67883236740947,34.88649459838415,14.525510783591963,7.616297009813506
284,35.740896835595095,35.006734254209896,14.52883903720571,7.616297009813506
285,35.811317801283764,35.06490944185002,14.605962066764949,7.616297009813506
286,35.9353025008679,35.06490944185002,14.609290320378696,7.616297009813506
287,36.11716127597326,35.06490944185002,14.609290320378696,7.616297009813506
288,36.14366994538935,35.0914181112661,14.612618573992444,7.616297009813506
289,36.24528268718012,35.15348257945173,14.76311194299266,7.623438343073937
290,36.368966274645366,35.15348257945173,14.913605311992876,7.623438343073937
291,36.49264986211061,35.16062391271216,14.943641602275614,7.623438343073937
292,36.49264986211061,35.16062391271216,14.94696985588936,7.623438343073937
293,36.5193578987796,35.284608612296296,14.950298109503109,7.623438343073937
294,36.5193578987796,35.361731641855535,14.950298109503109,7.623438343073937
295,36.68252971529497,35.38843967852452,14.950298109503109,7.623438343073937
296,36.91769517836206,35.59735881198781,14.950298109503109,7.623438343073937
297,36.91769517836206,35.76169019098103,14.977006146172098,7.623438343073937
298,37.054358325461344,35.76169019098103,14.980334399785846,7.623438343073937
299,37.064827912335524,35.76169019098103,14.980334399785846,7.623438343073937
300,37.21532128133574,35.94385007820528,14.983662653399595,7.623438343073937
301,37.21532128133574,36.067834777789415,14.983662653399595,7.623438343073937
302,37.2845270827818,36.150426144608545,15.010171322815676,7.630579676334368
303,37.2845270827818,36.150426144608545,15.010171322815676,7.630579676334368
304,37.35912576169546,36.150426144608545,15.013499576429425,7.630579676334368
305,37.46073850348623,36.150426144608545,15.013499576429425,7.630579676334368
306,37.46073850348623,36.17713418127753,15.013499576429425,7.630579676334368
307,37.6263926775582,36.17713418127753,15.016827830043173,7.630579676334368
308,37.90874744157394,36.316321679022394,15.016827830043173,7.630579676334368
309,37.90874744157394,36.44030637860653,15.016827830043173,7.630579676334368
310,37.93545547824292,36.675976351586314,15.08222055184255,7.630579676334368
311,38.13894000557404,36.750575030499974,15.08222055184255,7.630579676334368
312,38.14608133883448,36.95146452531684,15.085548805456298,7.630579676334368
313,38.257563214436324,36.95479277893058,15.209232392921546,7.630579676334368
314,38.36687168964422,37.0932909467052,15.332915980386796,7.633907929948116
315,38.36687168964422,37.17635375395805,15.359624017055785,7.641049263208546
316,38.370199943257965,37.28566222916594,15.402980554477983,7.641049263208546
317,38.47181268504874,37.31217089858203,15.406308808091731,7.641049263208546
318,38.529987872688864,37.54314159355455,15.49508131294635,7.641049263208546
319,38.58816306032898,37.54314159355455,15.49508131294635,7.641049263208546
320,38.58816306032898,37.69615392606235,15.524918235976182,7.641049263208546
321,38.595304393589416,38.008564591604,15.524918235976182,7.699224450848665
322,38.595304393589416,38.132549291188134,15.524918235976182,7.699224450848665
323,38.66990307250307,38.32439314919161,15.551426905392265,7.699224450848665
324,38.8461144932075,38.448377848775735,15.551426905392265,7.699224450848665
325,38.87595141623733,38.58687601655036,15.551426905392265,7.699224450848665
326,39.027673124710226,38.65729698223903,15.551426905392265,7.702552704462413
327,39.28661945664276,38.65729698223903,15.551426905392265,7.702552704462413
328,39.41298095441465,38.739888349058155,15.551426905392265,7.702552704462413
329,39.41298095441465,38.739888349058155,15.554755159006012,7.702552704462413
330,39.41298095441465,38.739888349058155,15.581463195675003,7.702552704462413
331,39.41298095441465,38.739888349058155,15.58479144928875,7.702552704462413
332,39.50155409201636,38.739888349058155,15.58479144928875,7.702552704462413
333,39.50155409201636,38.739888349058155,15.611300118704833,7.709694037722843
334,39.606975097624186,38.739888349058155,15.68504933800725,7.709694037722843
335,39.840268272416225,38.739888349058155,15.71488626103708,7.709694037722843
336,39.89076614309885,38.948841213649175,15.71488626103708,7.713022291336591
337,40.014750842682986,39.0728259132333,15.71488626103708,7.713022291336591
338,40.104954983196265,39.09933458264939,15.718214514650828,7.713022291336591
339,40.18801779044911,39.09933458264939,15.721542768264575,7.716350544950339
340,40.29949966605095,39.09933458264939,15.768227559300522,7.716350544950339
341,40.29949966605095,39.09933458264939,15.79826384958326,7.719678798564087
342,40.29949966605095,39.09933458264939,15.936254394601184,7.832315527385731
343,40.36156413423658,39.09933458264939,16.047736270203025,7.832315527385731
344,40.43198509992525,39.09933458264939,16.047736270203025,7.832315527385731
345,40.43198509992525,39.204755588257214,16.047736270203025,7.832315527385731
346,40.43198509992525,39.204755588257214,16.051064523816773,7.832315527385731
347,40.43198509992525,39.204755588257214,16.051064523816773,7.832315527385731
348,40.51457646674437,39.204755588257214,16.05439277743052,7.832315527385731
349,40.51457646674437,39.215225175131394,16.05439277743052,7.839456860646162
350,40.51457646674437,39.215225175131394,16.05439277743052,7.839456860646162
351,40.51457646674437,39.24193321180038,16.05772103104427,7.839456860646162
352,40.638260054209624,39.24193321180038,16.06104928465802,7.839456860646162
353,40.638260054209624,39.24193321180038,16.064377538271764,7.839456860646162
354,40.638260054209624,39.365616799265624,16.09088620768785,7.839456860646162
355,40.72085142102875,39.44867960651847,16.09088620768785,7.839456860646162
356,40.95929524746559,39.60886544333055,16.09088620768785,7.839456860646162
357,41.06292694644091,39.667040630970675,16.147431167386667,7.839456860646162
358,41.143378229613894,39.89501487053333,16.147431167386667,7.839456860646162
359,41.2909222248618,39.89501487053333,16.147431167386667,7.842785114259909
360,41.40231479969229,39.89501487053333,16.147431167386667,7.842785114259909
361,41.40231479969229,40.00649674613518,16.147431167386667,7.842785114259909
362,41.5114148359275,40.08908811295431,16.150759421000416,7.842785114259909
363,41.5114148359275,40.17215092020715,16.177268090416497,7.842785114259909
364,41.5114148359275,40.273763661997926,16.180596344030246,7.849926447520341
365,41.67160067273959,40.273763661997926,16.183924597643994,7.849926447520341
366,41.67160067273959,40.51589352874787,16.210632634312983,7.87663448418933
367,41.67160067273959,40.639878228332,16.210632634312983,7.87663448418933
368,41.67160067273959,40.66658626500099,16.210632634312983,7.879962737803078
369,41.67160067273959,40.66658626500099,16.210632634312983,7.879962737803078
370,41.9214914153447,40.77589474020889,16.237340670981972,7.883290991416826
371,42.05008756867348,41.096661903253576,16.348822546583815,7.883290991416826
372,42.05008756867348,41.096661903253576,16.352150800197563,7.883290991416826
373,42.05008756867348,41.17972471050642,16.378659469613645,7.883290991416826
374,42.188585736448104,41.25432338942008,16.378659469613645,7.883290991416826
375,42.188585736448104,41.25432338942008,16.575441933074202,7.886619245030573
376,42.24676092408823,41.25432338942008,16.57877018668795,7.886619245030573
377,42.33533406168994,41.25432338942008,16.5820984403017,7.886619245030573
378,42.382018852725885,41.29767992684228,16.5820984403017,7.886619245030573
379,42.408527522141966,41.49848654386676,16.5820984403017,7.886619245030573
380,42.534475426383295,41.560551012052386,16.628783231337643,7.886619245030573
381,42.638107125358616,41.67203288765423,16.628783231337643,7.886619245030573
382,42.69628231299874,41.67203288765423,16.658620154367476,7.886619245030573
383,42.779345120251584,41.810222799925064,16.658620154367476,7.886619245030573
384,42.90570661802347,41.92170467552691,16.66194840798122,7.886619245030573
385,43.075363681265436,41.92170467552691,16.688656444650213,7.886619245030573
386,43.35623731446346,41.92170467552691,16.688656444650213,7.886619245030573
387,43.35956556807721,41.97987986316703,16.69198469826396,7.886619245030573
388,43.35956556807721,41.97987986316703,16.69198469826396,7.886619245030573
389,43.35956556807721,41.97987986316703,16.69198469826396,7.886619245030573
390,43.35956556807721,42.10386456275116,16.69198469826396,7.889947498644321
391,43.35956556807721,42.205396287813485,16.718493367680043,7.889947498644321
392,43.62174732331708,42.28845909506633,16.721821621293792,7.889947498644321
393,43.6799225109572,42.41244379465046,16.721821621293792,7.893275752258068
394,43.78969335487903,42.41244379465046,16.725149874907537,7.893275752258068
395,44.0527179997502,42.56293716365068,16.755186165190274,7.9004170855185
396,44.176702699334335,42.67557389247232,16.755186165190274,7.9004170855185
397,44.247123665023004,42.67557389247232,16.758514418804022,7.9004170855185
398,44.247123665023004,42.75017257138598,16.76184267241777,7.903745339132247
399,44.37348516279489,42.944156513035594,16.76184267241777,7.903745339132247
400,44.37348516279489,43.08265468081022,16.788351341833852,7.903745339132247
401,44.37348516279489,43.239844726543005,16.788351341833852,7.907073592745995
402,44.37348516279489,43.3491532017509,16.91804109321949,7.907073592745995
403,44.37348516279489,43.407328389391026,16.964725884255436,7.907073592745995
