Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
1700,108.09697713533005,12.35601051656764,172.1058605688953,108.02361053788566,399.0662575853292,105.63820451565871
1701,108.09697713533005,12.356425572010028,172.12812466036377,108.0874452952617,399.22485213223723,105.63861957110109
1702,108.29663021931147,12.356840627452417,172.12812466036377,108.29979916247032,399.3085125474148,105.63903462654348
1703,108.33893343615757,12.357255682894806,172.16209724372035,108.31796796718399,399.4289700158683,105.63944968198587
1704,108.39906601544124,12.357670738337195,172.19089906204619,108.31796796718399,399.6549725990848,105.63986473742825
1705,108.39906601544124,12.358085793779583,172.2082535510928,108.34881708627759,399.7606227036923,105.64027979287064
1706,108.39906601544124,12.358500849221972,172.23811991188794,108.42917741190979,399.92501661698714,105.64069484831302
1707,108.53590451470868,12.35891590466436,172.24137140902204,108.47897346772861,400.066955312091,105.6411099037554
1708,108.53590451470868,12.35891590466436,172.261625616515,108.47897346772861,400.24534277919577,105.6415249591978
1709,108.57501802082433,12.35933096010675,172.3538116165056,108.47897346772861,400.36114079915404,105.64194001464018
1710,108.66738025232405,12.359746015549138,172.45166574240812,108.63143468580381,400.54566575639876,105.64235507008257
1711,108.66738025232405,12.360161070991527,172.45208079785053,108.63143468580381,400.7029862100238,105.64277012552495
1712,108.74283735583717,12.360576126433916,172.4524958532929,108.70891502078325,400.93189616718416,105.69726665168196
1713,108.7963843373652,12.360991181876305,172.55366563953376,108.74139606135664,401.0281911476515,105.69768170712435
1714,108.84917507105607,12.361406237318693,172.55408069497614,108.78694821660399,401.1528779753194,105.69809676256673
1715,108.96326648316442,12.361821292761082,172.55408069497614,108.84480005172914,401.3181112529647,105.73098097591185
1716,109.01734795387904,12.36223634820347,172.55408069497614,108.8980280981397,401.5783940272625,105.73139603135424
1717,109.01734795387904,12.36265140364586,172.57361869032636,108.8980280981397,401.7473073305235,105.73181108679663
1718,109.06286046051002,12.363066459088248,172.6284616294725,108.96206504234287,401.80405651388753,105.73506258393073
1719,109.07982624721305,12.363481514530637,172.66435262896394,109.0582524720171,402.03749983088085,105.7354776393731
1720,109.11067536630665,12.363896569973026,172.75047667431926,109.0922250553737,402.14132342670507,105.73589269481549
1721,109.14961809535055,12.364311625415414,172.7998613741754,109.0922250553737,402.327444818856,105.73630775025788
1722,109.14961809535055,12.364726680857803,172.8273286029617,109.22986842245821,402.4251488208326,105.73672280570027
1723,109.2683903668405,12.365141736300192,172.86791563873322,109.34405872458592,402.4987023718504,105.73713786114266
1724,109.2683903668405,12.36555679174258,172.8683306941756,109.40656943647483,402.58756049469315,105.73755291658503
1725,109.29677712972394,12.36597184718497,172.87755769669167,109.49185574740882,402.7054150673938,105.73796797202742
1726,109.4215244270373,12.366386902627358,173.01619358428584,109.49185574740882,402.8074376460893,105.73838302746981
1727,109.4215244270373,12.366801958069747,173.0409475299187,109.5373457309685,402.8841179447982,105.78421129430744
1728,109.4215244270373,12.367217013512136,173.0758070544508,109.5373457309685,403.0554211454051,105.78462634974983
1729,109.54782324210495,12.367632068954524,173.08232398066548,109.5373457309685,403.16030978098206,105.86753983641545
1730,109.59536739485979,12.368047124396913,173.08232398066548,109.5373457309685,403.334272834136,105.86795489185783
1731,109.66855785697388,12.368462179839302,173.09176080393704,109.56305884609333,403.4816206381554,105.86836994730022
1732,109.8353166864259,12.36887723528169,173.09217585937944,109.59355627185255,403.6383825066433,105.91302686299926
1733,109.9019693749456,12.36929229072408,173.12921055573463,109.66038595475636,403.71164419714444,105.91344191844163
1734,109.9019693749456,12.369707346166468,173.14656504478125,109.66038595475636,403.8063048065891,105.91385697388402
1735,109.9019693749456,12.370122401608857,173.17802548883455,109.7444508434929,403.9198480597137,105.91427202932641
1736,109.9019693749456,12.370537457051245,173.17844054427695,109.7444508434929,404.05701504607157,105.9146870847688
1737,109.9019693749456,12.370952512493634,173.2013100224796,109.79275251383353,404.31121368849034,105.91510214021119
1738,109.9019693749456,12.371367567936023,173.30058350512977,109.79275251383353,404.4406386696862,105.91551719565356
1739,109.9380464262645,12.371782623378412,173.33561732492902,109.83754684521357,404.56507169348635,105.91593225109595
1740,109.96749773161726,12.3721976788208,173.43038693210045,109.83754684521357,404.80428628553426,105.91634730653834
1741,109.96749773161726,12.372612734263189,173.44190334868205,109.83754684521357,405.01263700607035,105.91676236198073
1742,109.96749773161726,12.373027789705578,173.46198607022802,109.83754684521357,405.2566103970732,105.91717741742312
1743,110.0206812629494,12.373442845147967,173.4868335820625,109.83754684521357,405.3598826325009,105.9175924728655
1744,110.12372115949333,12.373857900590355,173.51254669718736,109.86230079084643,405.44674603131386,105.91800752830788
1745,110.24488006121335,12.374272956032744,173.5295124838904,109.91863052587898,405.52915580124215,105.91842258375027
1746,110.24488006121335,12.374688011475133,173.5652541945663,109.91863052587898,405.63102711340537,105.91883763919266
1747,110.24488006121335,12.375103066917521,173.5652541945663,109.91863052587898,405.7131441505505,106.00828963241403
1748,110.33388133295878,12.37551812235991,173.59364095744974,109.96430233504736,405.82429168577096,106.00870468785642
1749,110.39512218298357,12.375933177802299,173.6238888234478,110.01343375534168,406.04691179526196,106.00911974329881
1750,110.42617570157515,12.376348233244688,173.67860043677285,110.07293354256385,406.10504672715143,106.0095347987412
1751,110.52639838698148,12.376763288687076,173.67901549221523,110.08135731326897,406.24884183366265,106.00994985418359
1752,110.52639838698148,12.377178344129465,173.70756740953746,110.15109388163391,406.3164145270881,106.01036490962596
1753,110.58604289931148,12.377593399571854,173.71723392524336,110.15109388163391,406.45456281306963,106.09345591927426
1754,110.61095230143633,12.378008455014243,173.7590564510525,110.15109388163391,406.6661544267443,106.11340897006687
1755,110.67308402724882,12.378423510456631,173.7674802217576,110.22358839740482,406.80834637498225,106.11382402550926
1756,110.67308402724882,12.37883856589902,173.7707317188917,110.35107406855954,407.0465193727483,106.11423908095165
1757,110.67308402724882,12.379253621341409,173.78650010536992,110.35107406855954,407.1007875938787,106.11465413639402
1758,110.70163594457104,12.379668676783798,173.79492387607505,110.41416479309603,407.28517975681143,106.11506919183641
1759,110.70163594457104,12.380083732226186,173.82183709007495,110.41416479309603,407.4450321755923,106.1154842472788
1760,110.70163594457104,12.380498787668575,173.83067591622245,110.44541011319245,407.6218851472064,106.11589930272119
1761,110.79565137871188,12.380913843110964,173.93309251586578,110.58832814744162,407.851914398022,106.11631435816358
1762,110.79565137871188,12.381328898553353,173.97794216467202,110.64122830171077,407.94098569218016,106.11672941360595
1763,110.79565137871188,12.381743953995741,174.08357083459973,110.64122830171077,408.08843983725507,106.19750479468055
1764,110.79565137871188,12.38215900943813,174.10204929737932,110.64122830171077,408.1585981368259,106.22226953397531
1765,110.84199496060198,12.382574064880519,174.1616489416592,110.64122830171077,408.364161417189,106.2226845894177
1766,110.84199496060198,12.382989120322907,174.20822354776317,110.64122830171077,408.51670529580394,106.22309964486007
1767,110.84199496060198,12.383404175765296,174.2460496389729,110.64122830171077,408.88682397927266,106.22351470030246
1768,110.84199496060198,12.383819231207685,174.28815807365237,110.64122830171077,409.12965220291784,106.22392975574485
1769,110.84199496060198,12.384234286650074,174.2974095339159,110.64122830171077,409.39863616306195,106.22434481118724
1770,110.89098833920741,12.384649342092462,174.30624836006342,110.64122830171077,409.63188718999965,106.22475986662963
1771,110.89098833920741,12.384649342092462,174.30624836006342,110.68757188360087,409.7313311585905,106.225174922072
1772,110.89098833920741,12.384649342092462,174.30949985719752,110.68757188360087,409.8549284496601,106.22558997751439
1773,110.89098833920741,12.385064397534851,174.31275135433162,110.724989771299,409.97144300503703,106.22600503295678
1774,110.95482309658345,12.38547945297724,174.32664281713136,110.77683013617624,410.0512862801632,106.22642008839917
1775,111.00533950677948,12.385894508419629,174.37817303649354,110.85421704986008,410.14629278248185,106.22683514384156
1776,111.02838351254294,12.386309563862017,174.40446064472277,110.85421704986008,410.230204932978,106.22725019928393
1777,111.02838351254294,12.386724619304406,174.4329197966112,110.89029410117901,410.3893840420815,106.22766525472632
1778,111.0862353476681,12.387139674746795,174.4329197966112,110.89029410117901,410.49417664138235,106.2280803101687
1779,111.16087217821016,12.387554730189184,174.4329197966112,110.89029410117901,410.59966852297896,106.2284953656111
1780,111.20628538960541,12.387969785631572,174.43902166738349,111.0020697002619,410.68923816201897,106.26137957895621
1781,111.23161005631555,12.388384841073961,174.48371507202188,111.09981985825252,410.8096875669876,106.2617946343986
1782,111.3034229778835,12.38879989651635,174.51661116803763,111.14812152859315,410.8920429137037,106.26220968984099
1783,111.39789973730413,12.389214951958738,174.55761325925153,111.14812152859315,411.10154050878435,106.26262474528338
1784,111.47399978053215,12.389630007401127,174.5637151300238,111.14812152859315,411.20703407521506,106.26303980072575
1785,111.55710344893642,12.390045062843516,174.5637151300238,111.14812152859315,411.32782903030363,106.26345485616814
1786,111.55710344893642,12.390460118285905,174.64402396309382,111.28897330416973,411.49478422977916,106.26386991161053
1787,111.6237561374561,12.390875173728293,174.68237269055408,111.36221438947086,411.57002950967217,106.26386991161053
1788,111.77916272516072,12.391290229170682,174.68888961676876,111.36221438947086,411.6649723524614,106.26428496705292
1789,111.85654963884456,12.39170528461307,174.68888961676876,111.39560435516417,411.79983612915686,106.33651294406324
1790,111.91820621162144,12.39212034005546,174.72886336497234,111.43790757201027,411.9173237483732,106.33692799950563
1791,111.91820621162144,12.392535395497848,174.76483159653975,111.43790757201027,411.9894537098962,106.33734305494802
1792,111.97175319314947,12.392950450940237,174.78218608558637,111.43790757201027,412.12631065696496,106.33775811039041
1793,112.09115603086795,12.393365506382626,174.78543758272048,111.51928667275777,412.3044655228973,106.43320714293979
1794,112.09115603086795,12.393780561825015,174.78543758272048,111.57018997156078,412.44620089212606,106.43362219838218
1795,112.09115603086795,12.394195617267403,174.81410218621744,111.62635332726768,412.5203298851781,106.43403725382457
1796,112.130784326568,12.394610672709792,174.83409551978946,111.62635332726768,412.73979978595634,106.43445230926696
1797,112.17077603069836,12.39502572815218,174.84344888769584,111.71535459901311,412.9482723938214,106.43486736470933
1798,112.17077603069836,12.39544078359457,174.95580909695428,111.71535459901311,413.0846750131859,106.43528242015172
1799,112.26982540106606,12.395855839036958,174.99184323169368,111.71535459901311,413.15981218538957,106.43569747559411
1800,112.26982540106606,12.396270894479347,174.99184323169368,111.7268710155947,413.36005731091456,106.4361125310365
1801,112.31227586784954,12.396685949921736,174.99225828713605,111.75390028298693,413.49804341575856,106.43652758647889
1802,112.36022997002132,12.397101005364124,175.0346199800495,111.75390028298693,413.5707392388337,106.44619410218479
1803,112.36022997002132,12.397516060806513,175.0350350354919,111.83108516422881,413.62908959392735,106.44660915762718
1804,112.42274068191023,12.397931116248902,175.043458806197,111.8955949040638,413.8111606110112,106.44702421306957
1805,112.45520983981297,12.39834617169129,175.1187749328727,111.97628734005559,413.9581017434615,106.44743926851194
1806,112.48545770581104,12.39876122713368,175.1191899883151,112.0192426764481,414.0525262648481,106.44785432395433
1807,112.51724002847618,12.399176282576068,175.11960504375747,112.12026977291262,414.168995019276,106.49604642934
1808,112.57487929915203,12.399591338018457,175.1494449193335,112.22096912753446,414.314455760876,106.5387399753228
1809,112.61546633492352,12.400006393460846,175.16682576147892,112.22096912753446,414.57467206551956,106.53915503076519
1810,112.70292001860837,12.400421448903234,175.2035199927813,112.37248111116878,414.72590968581096,106.53957008620758
1811,112.70292001860837,12.400836504345623,175.20393504822368,112.41442774863984,414.78903483272535,106.53998514164996
1812,112.79165819563912,12.401251559788012,175.2874712161991,112.41442774863984,414.85181145520846,106.54040019709234
1813,112.79165819563912,12.4016666152304,175.32048630097128,112.41442774863984,414.98151772518366,106.54081525253473
1814,112.79165819563912,12.40208167067279,175.32373779810538,112.41442774863984,415.0833066038919,106.54123030797712
1815,112.91218714597349,12.402496726115178,175.32698929523949,112.41442774863984,415.2138426422083,106.5416453634195
1816,112.98682397651555,12.402911781557567,175.39249149651505,112.43975241534997,415.34171674157676,106.5420604188619
1817,113.11052897477448,12.403326836999955,175.41231735410537,112.46466181747482,415.45728857800015,106.54247547430427
1818,113.11052897477448,12.403741892442344,175.41273240954774,112.4890115013272,415.6390757465382,106.61425802852655
1819,113.11052897477448,12.404156947884733,175.41273240954774,112.4890115013272,415.718528073511,106.61467308396894
1820,113.20752356036023,12.404572003327122,175.4282711035916,112.4890115013272,415.8754288624067,106.61508813941131
1821,113.25675955627571,12.40498705876951,175.48178521722642,112.4890115013272,416.03251862935,106.6155031948537
1822,113.32073548804995,12.405402114211899,175.57668622823604,112.4890115013272,416.15699618597563,106.61591825029609
1823,113.3756349220779,12.405817169654288,175.59410343185067,112.63636971585518,416.28094860817527,106.61633330573848
1824,113.40668844066947,12.406232225096677,175.61392928944096,112.67599801155522,416.3522668617828,106.61674836118087
1825,113.40668844066947,12.406647280539065,175.66098923509756,112.79207448220902,416.47272993233946,106.6735344834248
1826,113.50665700757631,12.407062335981454,175.7072824275378,112.79207448220902,416.55450938182895,106.67394953886719
1827,113.50665700757631,12.407477391423843,175.75832214676583,112.79207448220902,416.680688404883,106.67436459430958
1828,113.50665700757631,12.407892446866231,175.8389605575838,112.83836767464925,416.8093333301805,106.67477964975197
1829,113.50665700757631,12.40830750230862,175.83937561302616,112.89952680211877,416.91571770955187,106.67519470519434
1830,113.56196231623667,12.408722557751009,175.83979066846854,112.95242695638792,417.06213602454045,106.67560976063673
1831,113.59682184076875,12.409137613193398,175.83979066846854,113.00773226504828,417.26807967276454,106.74908091448962
1832,113.71190832061832,12.409552668635786,175.85130708505014,113.03951458771341,417.37136341971893,106.74949596993201
1833,113.78502965845014,12.409967724078175,175.85455858218424,113.03951458771341,417.5138609170864,106.76975017742498
1834,113.78502965845014,12.410382779520564,175.85497363762664,113.07306319867052,417.60385000661717,106.77016523286736
1835,113.87663867270196,12.410797834962953,175.87743282638561,113.07306319867052,417.74118779882974,106.78754607501278
1836,113.98303400311934,12.411212890405341,175.99062672375297,113.12608655312431,417.76482638419867,106.78796113045516
1837,114.04754374295433,12.41162794584773,175.99062672375297,113.15355378191062,417.8546202655668,106.81942970448912
1838,114.10767632223799,12.412043001290119,176.04196577978908,113.23904372323243,418.0431387177956,106.81984475993151
1839,114.10767632223799,12.412458056732508,176.04238083523146,113.38634068189069,418.23522685221394,106.8202598153739
1840,114.17317852351354,12.412873112174896,176.04889776144614,113.44875997661102,418.30627237748115,106.82067487081629
1841,114.17317852351354,12.413288167617285,176.05214925858024,113.44875997661102,418.45144126230934,106.82108992625868
1842,114.24581453657963,12.413703223059674,176.05540075571434,113.44875997661102,418.5261566403243,106.82150498170105
1843,114.24581453657963,12.414118278502063,176.11115565361212,113.49017026082609,418.5911509971068,106.82192003714344
1844,114.49787227405099,12.414533333944451,176.14165307937134,113.54780953150194,418.6846351040187,106.85241746290266
1845,114.63325386218897,12.41494838938684,176.14490457650544,113.56258072314958,418.7659883302751,106.85283251834505
1846,114.63325386218897,12.415363444829229,176.1514215027201,113.61181671906506,419.0393640076184,106.85324757378744
1847,114.63325386218897,12.415778500271617,176.22139280356424,113.61181671906506,419.1173598553304,106.85366262922983
1848,114.63325386218897,12.416193555714006,176.22139280356424,113.61181671906506,419.3084698812031,106.8540776846722
1849,114.63325386218897,12.416608611156395,176.22464430069834,113.61181671906506,419.40864757001464,106.8544927401146
1850,114.72635041505472,12.417023666598784,176.22789579783245,113.61181671906506,419.50380510735357,106.85490779555698
1851,114.77249445450965,12.417438722041172,176.23631956853757,113.61181671906506,419.7012497539342,106.85532285099937
1852,114.77249445450965,12.417853777483561,176.33411205663205,113.61181671906506,419.89675031756997,106.85573790644176
1853,114.8200386072645,12.41826883292595,176.38310135733502,113.70894316767681,419.97417095139815,106.85615296188413
1854,114.87731574559612,12.418683888368339,176.3835164127774,113.75672021762009,420.09571328195125,106.85656801732652
1855,114.87731574559612,12.419098943810727,176.5657737981965,113.75672021762009,420.2577584001207,106.85698307276891
1856,114.87731574559612,12.419513999253116,176.62906062821702,113.75672021762009,420.2997814286714,106.8573981282113
1857,114.87731574559612,12.419929054695505,176.62906062821702,113.75672021762009,420.41884262622,106.85781318365369
1858,115.00323176637842,12.420344110137894,176.6779839345195,113.75672021762009,420.5027819537455,106.85822823909606
1859,115.00323176637842,12.420759165580282,176.70289333664434,113.78510698050351,420.61001239913776,106.85864329453845
1860,115.09764859302655,12.421174221022671,176.70614483377844,113.78510698050351,420.7640137925672,106.85905834998084
1861,115.09764859302655,12.42158927646506,176.79079522908665,113.78510698050351,420.93133651045616,106.8684951732524
1862,115.09764859302655,12.422004331907448,176.83392713255816,113.83694734538078,421.021701384038,106.86891022869479
1863,115.15550042815168,12.422419387349837,176.85418134005113,113.83694734538078,421.08521967802426,106.86932528413718
1864,115.1860246654237,12.422834442792226,176.8723501447648,113.83694734538078,421.2308765912736,106.86974033957956
1865,115.25267735394338,12.423249498234615,176.8905922049375,113.83694734538078,421.2654931511979,106.86974033957956
1866,115.25267735394338,12.423664553677003,176.9408033161987,113.83694734538078,421.3273447674028,106.87015539502195
1867,115.25267735394338,12.424079609119392,177.04820022070132,113.83694734538078,421.42555192539305,106.87057045046433
1868,115.25267735394338,12.42449466456178,177.04820022070132,113.83694734538078,421.5846511586145,106.87098550590672
1869,115.25267735394338,12.42490972000417,177.06259263914527,113.85511615009446,421.8366128388134,106.8714005613491
1870,115.25267735394338,12.425324775446558,177.06300769458764,113.85511615009446,422.0056162693698,106.8718156167915
1871,115.2949558444838,12.425739830888947,177.06910956535995,113.85511615009446,422.13894850078,106.87223067223388
1872,115.3646106429986,12.426154886331336,177.06910956535995,113.88657659414775,422.2526732159461,106.88374708881547
1873,115.4255789452014,12.426569941773725,177.10089188802507,113.88657659414775,422.43737937358856,106.88416214425786
1874,115.4255789452014,12.426984997216113,177.1183090916397,113.88657659414775,422.51650256572583,106.88741364139196
1875,115.53621478475677,12.427400052658502,177.12441096241201,113.88657659414775,422.67164154860393,106.88782869683435
1876,115.53621478475677,12.42781510810089,177.13384778568357,113.88657659414775,422.7339754079345,106.88824375227674
1877,115.53621478475677,12.42823016354328,177.13709928281767,113.88657659414775,422.88778254197405,106.88865880771911
1878,115.56039919787436,12.428645218985668,177.13751433826005,113.97680147816394,423.0652611704659,106.8890738631615
1879,115.56039919787436,12.429060274428057,177.1892102143343,113.97680147816394,423.1702384771367,106.88948891860389
1880,115.59460604533808,12.429475329870446,177.2110592503604,113.97680147816394,423.2940741149296,106.88990397404628
1881,115.59460604533808,12.429890385312834,177.22049607363195,114.09389343728556,423.5195982573265,106.89031902948867
1882,115.59460604533808,12.430305440755223,177.22374757076605,114.09389343728556,423.60402114743965,106.91644720005588
1883,115.59460604533808,12.430720496197612,177.2331843940376,114.16665947904634,423.64964717331077,106.91686225549827
1884,115.65673777115057,12.43113555164,177.31715664385155,114.16665947904634,423.8262550539583,106.91727731094065
1885,115.70996581756114,12.43155060708239,177.33100435422503,114.18105189749028,424.0361151761166,106.91769236638304
1886,115.70996581756114,12.431965662524778,177.33100435422503,114.23084795330911,424.1600961213154,106.91810742182543
1887,115.70996581756114,12.432380717967167,177.33752128043972,114.26996145942476,424.21135008023236,106.91852247726781
1888,115.75032242644245,12.432795773409556,177.3379363358821,114.32318950583533,424.34093602285793,106.9189375327102
1889,115.75032242644245,12.433210828851944,177.33835139132447,114.36948269827556,424.4126691310374,106.91935258815258
1890,115.75032242644245,12.433625884294333,177.39328278512602,114.45026900671223,424.5219898653372,106.91976764359497
1891,115.75032242644245,12.434040939736722,177.41310864271634,114.4576993149321,424.6180591846366,106.98183927181424
1892,115.78774031414056,12.43445599517911,177.4135236981587,114.4576993149321,424.7017181577212,106.98225432725663
1893,115.78774031414056,12.4348710506215,177.44155979206116,114.49544445091416,424.7533316695755,106.98266938269902
1894,115.78774031414056,12.435286106063888,177.4753355264673,114.5467715233174,424.8794413754198,106.98308443814139
1895,115.81689672946072,12.435701161506277,177.4753355264673,114.5467715233174,424.9672952711191,106.98308443814139
1896,115.81689672946072,12.436116216948665,177.5097092833982,114.5696691340838,425.05542893987433,106.98349949358378
1897,115.91433235768189,12.436531272391054,177.51012433884057,114.6330159653645,425.11002905673297,106.98391454902617
1898,115.9933434195054,12.436946327833443,177.51012433884057,114.68033297449622,425.3188842649489,106.98432960446856
1899,115.9933434195054,12.437361383275832,177.54986698073827,114.68033297449622,425.47407529696113,106.98474465991094
1900,115.9933434195054,12.43777643871822,177.6240958185836,114.68033297449622,425.6179514831887,106.98474465991094
1901,115.9965949166395,12.438191494160609,177.624510874026,114.72295500925551,425.7399148198107,106.98515971535332
1902,115.9965949166395,12.438606549602998,177.6573473429054,114.86299937288602,425.9163163812439,106.98557477079571
1903,115.9965949166395,12.439021605045387,177.72304280826694,114.93220209733315,426.0015332322062,106.9859898262381
1904,116.06342459954331,12.439436660487775,177.73270932397287,115.02125994210037,426.2193592919528,106.98640488168049
1905,116.1113787017151,12.439851715930164,177.76517848187558,115.10204625053704,426.41649108633476,106.98681993712287
1906,116.14083000706785,12.440266771372553,177.76559353731798,115.20651309944147,426.5559609982599,106.98723499256525
1907,116.16657183807938,12.440266771372553,177.76884503445208,115.28720553543326,426.64090822605897,106.98765004800764
1908,116.16657183807938,12.440266771372553,177.78742889460813,115.33515963760506,426.88838681935397,107.03519420076248
1909,116.16657183807938,12.440266771372553,177.83923546150942,115.34438664012114,427.0675868687111,107.03560925620486
1910,116.22098058009287,12.440266771372553,177.8396505169518,115.36059491727022,427.2715030479867,107.03602431164725
1911,116.22139563553526,12.440266771372553,177.89863943094014,115.36059491727022,427.39129911772386,107.03643936708963
1912,116.22139563553526,12.440681826814942,177.93796797939314,115.36059491727022,427.641374081154,107.03685442253202
1913,116.22139563553526,12.443933323949043,177.95750597474336,115.36059491727022,427.7428624991885,107.0372694779744
1914,116.22139563553526,12.444348379391432,177.95750597474336,115.41652594935678,427.89666429908436,107.0376845334168
1915,116.28609275049526,12.44476343483382,178.02010771556803,115.48414810915794,427.9608878480484,107.03809958885918
1916,116.33158273405493,12.44517849027621,178.0205227710104,115.48414810915794,428.14471956589915,107.03851464430156
1917,116.39323930683182,12.445593545718598,178.02093782645278,115.56275979349007,428.24875022454796,107.03892969974395
1918,116.49955457770537,12.446008601160987,178.0974260535116,115.63538967923151,428.28982781289176,107.03934475518633
1919,116.50280607483947,12.446423656603375,178.1285265498012,115.63538967923151,428.3678436994247,107.10373574240296
1920,116.50280607483947,12.446838712045764,178.1823598041012,115.72788132968405,428.5024981992242,107.10415079784534
1921,116.50280607483947,12.447253767488153,178.2175097424976,115.7413577370414,428.76519345402767,107.10456585328772
1922,116.57333257076466,12.447668822930542,178.34280238321512,115.7413577370414,428.8981344380956,107.10498090873011
1923,116.57333257076466,12.44808387837293,178.35757357486278,115.8025985870662,428.93581261231355,107.11882861910358
1924,116.65001211522738,12.44849893381532,178.44061393826368,115.85239464288502,429.08439013783754,107.11924367454597
1925,116.65001211522738,12.448913989257708,178.4711381755357,115.87869953028937,429.251391412903,107.11965872998834
1926,116.65001211522738,12.449329044700097,178.4715532309781,115.87869953028937,429.3328004035363,107.12007378543073
1927,116.71989098278432,12.449744100142485,178.49993999386152,115.87869953028937,429.5552391758295,107.12048884087312
1928,116.71989098278432,12.450159155584874,178.49993999386152,115.87869953028937,429.6649446791168,107.12090389631551
1929,116.71989098278432,12.450574211027263,178.5523740852275,115.87869953028937,429.8032529547075,107.13034071958707
1930,116.71989098278432,12.450989266469652,178.57808720035234,115.87869953028937,429.85189336289716,107.13075577502946
1931,116.77261654145255,12.45140432191204,178.60625024614728,115.93149026398024,430.00675351764323,107.13117083047185
1932,116.77261654145255,12.451819377354429,178.64908826482068,115.99266922924167,430.12582148258036,107.13442232760595
1933,116.77261654145255,12.452234432796818,178.67174792226783,116.01275195078765,430.2555072453027,107.13483738304834
1934,116.77261654145255,12.452649488239206,178.67216297771023,116.01275195078765,430.3995241339534,107.13525243849071
1935,116.77261654145255,12.453064543681595,178.67216297771023,116.07825798172387,430.5684260618456,107.1356674939331
1936,116.77261654145255,12.453479599123984,178.7289981783428,116.13785762600374,430.6655678103578,107.13608254937549
1937,116.77261654145255,12.453894654566373,178.7289981783428,116.13785762600374,430.78981762604855,107.13649760481788
1938,116.81828835062092,12.454309710008761,178.78138109577122,116.13785762600374,430.88472785403684,107.13691266026026
1939,116.8459925544394,12.45472476545115,178.79448083672258,116.19951419878062,431.06626954227403,107.13732771570264
1940,116.8459925544394,12.455139820893539,178.79448083672258,116.19951419878062,431.17760935146526,107.13774277114503
1941,116.8459925544394,12.455554876335928,178.83569446825277,116.31135844867333,431.31236886561385,107.13815782658742
1942,116.9173600532193,12.455969931778316,178.87838801423555,116.43082329719303,431.54658394127244,107.1385728820298
1943,116.98107488717403,12.456384987220705,178.9481428705732,116.47114538830544,431.71085740617855,107.1389879374722
1944,116.98107488717403,12.456800042663094,178.9813270729764,116.53423611284192,431.8387829437873,107.16125202894064
1945,117.10194519177476,12.457215098105483,178.9813270729764,116.53423611284192,432.0162785579356,107.16166708438303
1946,117.12885840577466,12.457630153547871,178.9845785701105,116.56473353860115,432.21400152646504,107.1620821398254
1947,117.15970752486825,12.45804520899026,178.9845785701105,116.63008979834532,432.36812600175983,107.16249719526779
1948,117.15970752486825,12.458460264432649,178.9845785701105,116.64924786856739,432.5336719092053,107.19437269476347
1949,117.22540299022981,12.458875319875037,178.9849936255529,116.64924786856739,432.67758318001916,107.19478775020586
1950,117.22540299022981,12.459290375317426,179.01567088369833,116.64924786856739,432.8652897551577,107.19520280564825
1951,117.22540299022981,12.459705430759815,179.08912018899602,116.70057494097061,433.049486551645,107.22506916644338
1952,117.30617157638127,12.460120486202204,179.18463577977698,116.7650846808056,433.1464037478598,107.22548422188576
1953,117.30617157638127,12.460535541644592,179.26404390389268,116.7650846808056,433.25886846244674,107.22589927732815
1954,117.30617157638127,12.460950597086981,179.2835818992429,116.7650846808056,433.3176548409966,107.25949853517375
1955,117.30617157638127,12.46136565252937,179.2835818992429,116.79347144368903,433.42534847773123,107.28499550360911
1956,117.30617157638127,12.461780707971759,179.29301872251446,116.79347144368903,433.68909356157354,107.32499708059079
1957,117.36239086788183,12.462195763414147,179.31416421806324,116.82444215464807,433.79219330504714,107.34975102622366
1958,117.36239086788183,12.462610818856536,179.31416421806324,116.921877703724,433.81413187214605,107.36326582261741
1959,117.36239086788183,12.463025874298925,179.31741571519734,116.921877703724,433.97827115007675,107.3636808780598
1960,117.36239086788183,12.463440929741314,179.31783077063972,116.921877703724,433.9921188604502,107.36409593350217
1961,117.47573321184282,12.463855985183702,179.3583437932989,116.93339412030559,434.13179939657385,107.36451098894456
1962,117.58161022758433,12.464271040626091,179.35875884874127,117.03294562645256,434.22988261986785,107.36492604438695
1963,117.59086168784786,12.46468609606848,179.40118107794487,117.03294562645256,434.4699809522811,107.36534109982934
1964,117.63144872361936,12.465101151510869,179.40159613338727,117.12317051046873,434.5858462504856,107.36575615527173
1965,117.69548988162035,12.465516206953257,179.41103295665883,117.12317051046873,434.70223711410046,107.3661712107141
1966,117.69548988162035,12.465931262395646,179.42885996138915,117.17635404180086,434.9142787111101,107.3661712107141
1967,117.72866426258736,12.466346317838035,179.42885996138915,117.22176725319612,435.0619646046139,107.36658626615649
1968,117.72866426258736,12.466761373280423,179.47515315382935,117.24466486396253,435.29645368814715,107.40958182594643
1969,117.75440609359889,12.467176428722812,179.52870013535738,117.24466486396253,435.37418083697366,107.40999688138882
1970,117.86835103653989,12.467591484165201,179.55444196636893,117.29230851806881,435.4207045085048,107.4104119368312
1971,117.86835103653989,12.46800653960759,179.5926285669329,117.42268000172996,435.48898454033736,107.41082699227358
