Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,HEHEHEHHETheta
96,0.7244020316336756,0.6448704785176528,2.761237866896567,0.5646036941572802
97,0.7245861004027033,0.6441781631461583,2.394020331848773,0.5633751673438353
98,0.724643940885964,0.6442482838009281,2.767398112411873,0.5656928322867293
99,0.7262269995139304,0.645302213905327,2.5188823764577233,0.5646455171232252
100,0.7251168418396936,0.645364360663588,2.607904540501159,0.5652610994092858
101,0.720757655905835,0.6450869604112068,3.1016614875108006,0.5634834831929181
102,0.7208284473634846,0.6451600740066459,2.9541323354126576,0.5608314368787191
103,0.7204299919746984,0.645347269547244,2.4832380434930394,0.5609627806422459
104,0.7195185022199881,0.6455963256222267,2.2972821121910214,0.5604230686518943
105,0.7194816660704209,0.6454917276107408,2.5554357641031173,0.5623267589803537
106,0.7223814861469907,0.6457747302804536,2.608174157823158,0.5617646421864376
107,0.7205200246696908,0.6453549091789296,2.8677329662416713,0.5671586944037218
108,0.7159539438264543,0.6446868633458617,2.983114010446008,0.5610633317364796
109,0.7158468112854028,0.6447558110006264,3.2032312853469813,0.5605246351187427
110,0.7159418179033199,0.6447266845949338,2.7960144877097273,0.5595155519705035
111,0.716362227894709,0.644810128782357,2.7026796327072757,0.5594215734953777
112,0.7104938000655066,0.64486422072282,2.2841413461292666,0.5553492884264671
113,0.711180513085534,0.644504581161524,2.405453020842554,0.5521197232033819
114,0.7121054546534512,0.6448886382470544,2.490710100320999,0.5497297067551064
115,0.7117724978626848,0.6421810448965891,3.2612778054888922,0.5460428367368757
116,0.7201972002844418,0.6430415579031524,2.926690458545972,0.5464840836139981
117,0.7199247177621226,0.6463254967541878,2.9239576081541134,0.5471102192504798
118,0.7179751442879675,0.6477358427939214,2.7083292959646537,0.5502013640195105
119,0.6885983578820593,0.6466867937874757,2.8755284609025975,0.5449539513540451
120,0.6906917567688147,0.6463763194071225,2.517412148691149,0.5431466864679548
121,0.6903309990289022,0.6463750643732643,2.70019388584583,0.5457004520341686
122,0.690403384671314,0.6461702399708661,3.26414214674585,0.5483662373825139
123,0.6876058989820804,0.6462413658538178,2.741186027331422,0.5529057393068922
124,0.6871166359495549,0.6458971665739592,2.467955147594764,0.5564831807707342
125,0.686677584867085,0.6459164337238399,2.9466943844813267,0.5549633867688346
126,0.6861633347811947,0.6459116946506283,2.35369727589623,0.5562792453459188
127,0.6855587001088969,0.6459158294579234,3.288960879735062,0.5589562339156412
128,0.6830666740383491,0.6463635395708534,3.0769354563480436,0.5526558156963711
129,0.6784168986954608,0.6460532525168242,2.608558838673983,0.5479182855239834
130,0.6799256038145989,0.6459154485398308,2.487583369165653,0.5483927925518531
131,0.6761240192594683,0.6456962552807762,3.2886821965338173,0.5495497719808807
132,0.6774886124127011,0.645293811011824,2.804590308372636,0.5483673020239517
133,0.6819827435462651,0.6435235294869133,2.5554816669692437,0.5474370373935263
134,0.6713713152223387,0.6434788437455665,3.035701580456441,0.5472793534425068
135,0.6640544288604616,0.6433803373246986,2.4502293025910307,0.5462695468607757
136,0.6650454874197353,0.6434866756778861,2.770346234673483,0.5473438715124251
137,0.6542326200729331,0.64334710489288,2.9397116159379637,0.5472862198181285
138,0.6558099463547538,0.6436298467804055,2.923481100459936,0.543011149462706
139,0.6544744404803449,0.6437822573589614,2.474501847915864,0.540839073528062
140,0.6540996411621658,0.6438337193062044,3.2130386067659713,0.5358566305660174
141,0.6539837437063334,0.6440312812738872,3.0231452036087547,0.534035860453348
142,0.6578732048618618,0.643999461785873,2.6660965408722896,0.5368764534631046
143,0.6569459762594045,0.644160058566501,3.031637779434254,0.5340832974737809
144,0.6548963073180983,0.6451617250009025,2.978065919846413,0.5346090139549221
145,0.6547636994699453,0.6449800165355196,3.0246582426044646,0.5320840741236292
146,0.6541905979233864,0.6450205616649282,2.6614065423209396,0.5276804193403325
147,0.6543241451107074,0.6449322823249763,2.6508198693631986,0.5251077266564569
148,0.6541995698005179,0.6449094848971814,2.778398032026824,0.5170428101469873
149,0.6556212430810084,0.6447229990862811,2.377977603893945,0.5213545443426993
150,0.6559151953814059,0.6452945945458938,2.774390572982916,0.5182926143795981
151,0.6546372833169383,0.6445754781833559,2.6265944168624076,0.5196720051589014
152,0.6521945856055407,0.6444204865365295,2.971533115540738,0.5173439363794625
153,0.6516592137760627,0.6442222927267388,2.6297088353020066,0.5182811794036352
154,0.650311143718582,0.6444006634038675,3.8319163429969825,0.5190014168490118
155,0.6503810144169546,0.6444287846003924,2.611044765545226,0.5190000357410025
156,0.6442047334230615,0.644520564784173,2.4588661659279034,0.5188916974780748
157,0.6485851211014051,0.6440792142055957,2.648842624928373,0.5160388662274775
158,0.647408733706931,0.6440112113470116,3.1017929606331593,0.5140961697534896
159,0.6472143099907844,0.6440676696047455,2.8454898572702154,0.5156489551314192
160,0.6469754253145547,0.644093448932065,2.7368921383433795,0.5158961273363346
161,0.647393538574221,0.6441160301934313,2.4486343181569126,0.5149633578446696
162,0.6474350825454722,0.6438705481164553,2.75111907153236,0.5144320557992967
163,0.6454097808841394,0.6437611415628071,2.4562158463549695,0.5174262008024558
164,0.6457335139735386,0.6436889716025804,2.9655872818891598,0.5169626948894547
165,0.6468088303891009,0.6438274474400798,3.2787711413674194,0.5213757405862552
166,0.6484573041250934,0.6442355612992483,2.5083628981513435,0.5136286827904256
167,0.6507761491909048,0.6438959862842387,3.162755398925584,0.5129779654641232
168,0.6525755353993554,0.643837567931958,2.656675126334741,0.5134967529969894
169,0.6533316950953205,0.6453039273442114,2.573676712541566,0.5125867366826858
170,0.6526451399543,0.6454209265655763,2.5259450914229524,0.5082156020701517
171,0.6517474869881555,0.6448699179379538,2.6682725037680712,0.5098437658639497
172,0.639981964970856,0.6448858489530945,3.064713808450981,0.5090410137743723
173,0.6359954946629781,0.6452083519234364,2.952625313836631,0.513530917469619
174,0.635477844392885,0.6453936735552805,2.8774050135332874,0.5163753898964478
175,0.6343966730300808,0.6454015601773485,1.9720971374101974,0.518434019557712
176,0.6342801535807546,0.6455830876469004,2.6900648044791304,0.5206647864165161
177,0.6343918937394217,0.6455519871105002,2.4345297796292966,0.5225558525249305
178,0.6341935948943811,0.6451735386276778,2.4100990034336585,0.5236033367735071
179,0.6274360977917636,0.6419262000789346,2.6829037960325444,0.5238336028925205
180,0.6274438534138789,0.6417277420527839,3.129293349288702,0.5302042602160496
181,0.6196471429306587,0.6420872253767352,2.272717489511404,0.5322212854615885
182,0.6196335018263701,0.6422103245702535,2.017485165589816,0.5347589776299085
183,0.619935357403115,0.6423418703035861,2.2897074437296268,0.5339345231797233
184,0.6199330036074227,0.6421764221638266,2.6099602982836525,0.5340768960719287
185,0.6268181195316174,0.6421362967580753,2.7477474197343854,0.532642780550494
186,0.626838977594229,0.6420719928074685,2.732662638554024,0.53388411871121
187,0.6267271353028533,0.6420123682676939,2.9417281694044948,0.5354275177234876
188,0.6184770704591139,0.6420391891982262,3.542686628542961,0.5327781278933735
189,0.6195390259457262,0.6420593617153225,2.6820313501902304,0.5328108014464571
190,0.6230789964323962,0.6420220133714345,2.5474953311675668,0.5323590899876605
191,0.6198653459822694,0.6418806796714795,2.976169108911153,0.5321330695132022
192,0.6240169902256708,0.6420202007056203,3.2495595477200703,0.5293354238008328
193,0.6242392526744994,0.6424716318346729,2.8992627158611994,0.5280500305514912
194,0.6235886369251311,0.6424367749055506,2.5624029952490255,0.5260790374472923
195,0.6239493020683997,0.6423948955154696,3.243263116786879,0.5229120791083621
196,0.6241103655222706,0.642314706903264,2.6580745238578123,0.518928909411511
197,0.6241210019970885,0.6422662728775711,2.765718346167837,0.5191706661783945
198,0.624139586740535,0.642336391997566,3.1520010545262687,0.5197929376505284
199,0.6238511688701961,0.6422985613612678,2.7886964903760565,0.5188073439388534
200,0.6236884029070533,0.6423019335490365,2.7770965672446364,0.5153874354330825
201,0.623958210052116,0.6423418294556005,2.670556549828828,0.5101470191979964
202,0.6239890937341748,0.6422528884502516,2.6757625279056794,0.5102545947790377
203,0.6261707417712489,0.6422487907746887,2.638133326819502,0.5066312096667976
204,0.6256855618159397,0.6421910949085446,2.4411663109724024,0.5083313047853207
205,0.6267422402125927,0.642208914908968,2.9950434364301564,0.5102667759153308
206,0.6268865488225883,0.6422837200617897,2.863113647987743,0.5106945502792284
207,0.6241388637418399,0.6423775853944478,2.749207544289969,0.5137068600743111
208,0.6245412893925165,0.6424737209274818,2.7258726612148365,0.5139922599303348
209,0.623836593775092,0.6424830792798238,2.9728205502198373,0.5128295383123674
210,0.6172492026749161,0.6424755623060505,2.725337378388523,0.5136594140140964
211,0.6177721791626799,0.6424715739672948,2.8378455599473424,0.5133900816213195
212,0.6214701317429178,0.6425670474374165,2.3913980739987895,0.5126694451486062
213,0.6220978471141257,0.639265112209669,3.5140790285938834,0.511375419843533
214,0.6221257194675479,0.6392860672742664,2.8608088038916004,0.5061573135349517
215,0.6219747258935858,0.6394124009013111,2.7466791879474264,0.5090864351076412
216,0.620712398720994,0.6394363881894336,3.385870924657625,0.5098730942381633
217,0.6201336833126984,0.6393008025426303,3.1494044480740957,0.506502782477915
218,0.6205103059573955,0.6392514314106027,3.3502185494947057,0.5083262579997274
219,0.617413293504847,0.6392721503001383,3.193183834306596,0.5077313116174738
220,0.6158575998475795,0.6392419670686277,2.438317408415726,0.5079929692229832
221,0.6158961900594059,0.6392322263613606,2.5440772138458128,0.5061378086616506
222,0.6099569028827693,0.639298118182321,2.291301580706898,0.5017042877825706
223,0.6099425140745633,0.6390196770128974,2.860858432961071,0.49896138672042384
224,0.6114875233388246,0.6389155076098745,3.128193641742246,0.5022347294926053
225,0.6102728387883005,0.6389252499376369,2.708229235167613,0.5019909650899878
226,0.6102400278067762,0.6388599945611951,2.3654839803904504,0.5014153334430473
227,0.6101868623271771,0.6388553374945103,3.0726441259256263,0.49949519660489683
228,0.6071005147594131,0.6398828390795008,2.8284988105008315,0.4977200900335875
229,0.6067171722354399,0.6398705514571086,2.7829557286571167,0.49607996482306815
230,0.6066943621570184,0.6399785753995028,2.6303312868366158,0.4932862805166186
231,0.6088627194616938,0.6398697132410176,3.2320243980033823,0.49486783435512394
232,0.6074316556819257,0.6398600835947453,2.732189030036514,0.49935836821200164
233,0.6084869940543792,0.6397240168867089,2.5037259559899794,0.4958196741351146
234,0.6087500215781838,0.6397191909006568,2.298083076076121,0.49606560111584247
235,0.6099658374938874,0.6396844681191185,2.411178432857528,0.49510309971019495
236,0.6090298502981115,0.6396318676360615,1.990958461816525,0.49453870597787014
237,0.6108275795354196,0.6396049914595584,2.9526194397944163,0.492920969887728
238,0.6095800253819175,0.6395716758106591,2.808859103645208,0.49233000413461986
239,0.6103506830194848,0.6396077607819615,3.066267765125452,0.49475476767830917
240,0.6123224686716678,0.6396175936046191,2.402700268269405,0.49447430776975
241,0.6100515213062127,0.6397453206230074,2.5058173978215548,0.49313229448479373
242,0.6069737334145199,0.6397019530243205,2.926883023609081,0.49538259779265587
243,0.6066496636483353,0.6397318999725924,2.934131777193316,0.494322136628819
244,0.605058754137551,0.6399160725449503,3.2172967568016646,0.49308035277454054
245,0.6046717216287184,0.6403602734071141,2.782084759917176,0.4919101828923325
246,0.6037058128751045,0.6401986482931333,3.0417404363704246,0.48991829133930037
247,0.6018847341835528,0.640077574149243,2.77886979787512,0.48848993123425233
248,0.6020166336324897,0.640298684723704,3.1484488380021656,0.4895281272603185
249,0.6019151666420486,0.6399515664757233,2.3747914892753554,0.4850726614534146
250,0.604733939616861,0.6398184994028784,2.948640446934361,0.4845225675769852
251,0.6044740388765593,0.6389549978403538,3.008902134853627,0.4896208887747571
252,0.6040976458058288,0.6392180445237932,2.672687583937285,0.49059162308819715
253,0.6040072140559986,0.6393171997454156,2.9174536127429214,0.4903928451271292
254,0.6045295743038392,0.639342217989527,2.7603965891224673,0.4899273354899766
255,0.6053357421980059,0.6394176173774395,2.731223509838604,0.4882689212713275
256,0.6053291126454864,0.6393599366742885,3.156114537355561,0.48715200795069025
257,0.6031278789486197,0.6393925043218778,2.8273936563522937,0.48904331388493183
258,0.6024028286088507,0.6393436465223857,2.1950603498997365,0.4877938073225586
259,0.6014203041901954,0.6393704982905201,2.3698687239988763,0.4878946371870077
260,0.6012232214224417,0.6393978591133708,2.9725285195308837,0.48954582357060594
261,0.6009338854166921,0.639437705088872,2.4580638852697065,0.48980344931657516
262,0.6004495652026745,0.6395625997456014,2.644400396200946,0.4966374553571984
263,0.6003868628271614,0.6396145928430663,2.403720590688493,0.49583716550784074
264,0.6004193342107784,0.6396996204072816,2.396365731444189,0.4960871216752034
265,0.6009184230805105,0.6396257599575567,2.2694924221817088,0.4943688057463921
266,0.5998108322224741,0.6396132199236356,3.028429564597477,0.4912698687397648
267,0.5997751210287445,0.6396492427767593,2.811114817024614,0.49040031757024805
268,0.5997364855892742,0.6396857333511097,2.9765015852843524,0.48790976921839607
269,0.5981570426799718,0.6396934775144374,2.5885248887108476,0.4900688387566216
270,0.6007294720856262,0.6397594108509023,3.0721532771760787,0.4896072243653765
271,0.6008152735673465,0.6398791907083645,2.156942537746521,0.49139243094106666
272,0.6011194997214491,0.6388899896199807,2.436436866110811,0.4845772318784083
273,0.6010878014501331,0.6388912625571062,2.5008434161583435,0.48555236484199077
274,0.6127052607080401,0.6388831690390158,3.0395079018597113,0.48619816063617327
275,0.6129827642095481,0.6389080816118761,2.5718633035177474,0.4862056755126291
276,0.6128813035388492,0.638969148037381,2.4503215566752785,0.48422483610519507
277,0.6126220200637064,0.6390005145132971,3.464625794556121,0.4846594786355394
278,0.611574222955803,0.639031104717732,2.7472501469136987,0.4807671107119207
279,0.6115940508657782,0.6390511843677746,2.903391688239437,0.4821466971421581
280,0.611355117749417,0.6390449682682321,2.4015005018477207,0.48322368214736083
281,0.6113294029442713,0.6390915791015619,2.5012464067046176,0.48194630055994797
282,0.6090480845745665,0.6390970533192725,2.595583257693754,0.4773850001997063
283,0.6163828294624375,0.6391465738933978,2.4131294236203455,0.47482868294216807
284,0.6166602417771414,0.6390151483079962,3.1057605477172396,0.4751061663378449
285,0.6168437085490102,0.6390508210039566,2.993247311398125,0.47304026415965383
286,0.6169720862474988,0.639037572447355,2.933483006126588,0.47193445364176256
287,0.6173363805964613,0.6389733032410896,2.401429366258645,0.4704239925437381
288,0.6174012579953186,0.6389571310429908,2.766098452136003,0.4641388382864283
289,0.6179805066421393,0.6390263426876396,3.1461128576252033,0.4632866517802031
290,0.6151829558209755,0.6389543708107909,2.599854577885705,0.4649152075391907
291,0.6144769741767226,0.6389585948522339,2.4697505352542377,0.46374847429511534
292,0.6163272618928818,0.6389355659645417,2.5333766934905944,0.4688786797941941
293,0.614348051897333,0.6389297812616294,2.4298218997441325,0.4676998781166419
294,0.6167856390640641,0.6388742503080732,3.1991951686870803,0.4653708779410013
295,0.6077790521662377,0.6389159719138131,3.015633964077802,0.46334812032602757
296,0.6086966801582229,0.6389377310508761,2.7143914512621796,0.464804366837036
297,0.5951504711441824,0.6388880697725405,2.5567999799140164,0.465819093041966
298,0.5946278699585501,0.6388556738912609,2.600627370056309,0.46716520334869516
299,0.5950441949045819,0.6388081600488525,2.5795085716984283,0.46964395790738067
300,0.595183627548484,0.638829473725793,2.600840513329991,0.47027350672358503
301,0.5919866031695749,0.6387992284310361,2.594273153712039,0.47064421920482225
302,0.5921634908800146,0.6387787271939824,2.561596338094838,0.47063576376945715
303,0.5920696202272943,0.6387685330603075,2.629679363019277,0.4699598891269754
304,0.5920274728187048,0.6387863541675454,2.3753476190078353,0.46995868181037037
305,0.5912759876373792,0.6387863035426375,2.6009494769390633,0.46981346419232173
306,0.5934774935842146,0.6388514720211492,2.9775153325631534,0.47047162319569713
307,0.5934478551503731,0.6388970182834344,2.659075233706532,0.4744595419140083
308,0.593435197751831,0.6388701077664588,2.7803673530521,0.4755240662243795
309,0.5935926504147162,0.6387930538154827,2.7072036659580254,0.47466113581297176
310,0.593562038679254,0.6388630988419296,2.9802203264019265,0.47421733804024757
311,0.5937095228915747,0.6387755158531248,2.720891881807453,0.4746742859601068
312,0.5946563299938858,0.6388264185894275,3.059217707466184,0.4721888858598272
313,0.5944737970858851,0.6390275251154138,2.871126460764912,0.4729971045537125
314,0.5954891606762195,0.6388983358141578,2.533458550113739,0.47209927420442205
315,0.5955993651041165,0.6387340461944061,2.903160600113191,0.4718279165532553
316,0.5954257056621425,0.6388519049682211,2.606849513782993,0.4735768861805214
317,0.5958929589125994,0.6388670822225051,3.076684559066451,0.4737083526268534
318,0.5959441962813574,0.6388503861070995,2.774620634384497,0.472859387644314
319,0.5921605429861809,0.638902360996822,3.045203671174607,0.472039328507348
320,0.5920367489626508,0.6388814136479677,3.004528578165843,0.4730932225594048
321,0.5920465256069851,0.6389079930837,2.7547788807869993,0.47233428874598743
322,0.5924533467236567,0.6389277606632857,2.836027066437775,0.47155759409790204
323,0.5926007462588926,0.6389042077151074,2.8537047170837866,0.4730063641901827
324,0.5894718421664397,0.6389895270594853,3.107512436071114,0.46667868206197866
325,0.5905758648291272,0.6389537018921676,2.8996461613780284,0.46706874286852573
326,0.5912782389350791,0.6388530671047092,2.7428880758024983,0.4648391749819031
327,0.5913475066888554,0.6387700224339372,2.647475458289841,0.46515900503011265
328,0.5914885805183568,0.6388028893936981,2.2333683252169054,0.46675149174165603
329,0.5938253293853016,0.6388793224619287,2.7530675357836,0.46633867935863094
330,0.5939098008266781,0.6388656919321017,2.7585268703252988,0.4683385842764759
331,0.5975602634971116,0.6387683092476057,2.976359024961653,0.4632127275674297
332,0.5975368416040455,0.6388425292002918,3.010462552488755,0.4642055929639001
333,0.595824710856075,0.6389046625635338,3.0013302212330206,0.4626104818752535
334,0.5943184979645851,0.6389621327515822,2.289909821645751,0.4598208554598958
335,0.5942208139733595,0.6389118190856335,2.813305691976329,0.4597804361852148
336,0.594646664723288,0.6391285106177491,2.2111180589039816,0.4543508489299854
337,0.5948174833363786,0.639158987072543,2.454313042514187,0.45508661297735997
338,0.5948714881520016,0.6391358840142327,2.8744632110516455,0.4539508227810087
339,0.5948378422275686,0.6391934945464721,2.618944288203754,0.4508784677368959
340,0.5922155469862445,0.6390414017511463,2.650104838606358,0.44877371137299676
341,0.5922053915747456,0.6389734874628561,2.397575080458639,0.44854422862630494
342,0.5935856814286185,0.6389988624234386,2.958956636364211,0.4452260013906564
343,0.5924202822205872,0.6389974657278158,2.6285794123481567,0.4431880569531742
344,0.5968897047592086,0.6390323959451805,2.714016170312415,0.43839066037936397
345,0.5930245174300313,0.6390915356978752,2.7536312144399187,0.4368742132044726
346,0.5930302538312816,0.6391166076426337,2.6927986007463667,0.4372093695897914
347,0.5931323286725793,0.6391552566670544,2.942073447631377,0.4388466565374012
348,0.5926234808900542,0.6391625815624842,2.9033433364425694,0.4382619214160658
349,0.5920391924594409,0.6390724895466454,2.8469902418529798,0.4390739206269588
350,0.592040688760638,0.6391902527226521,2.7095398494851883,0.4388936536562607
351,0.59198628910587,0.6393969887549461,2.135821102635935,0.43945548166692383
352,0.596377152464133,0.6392242296319317,2.81661004012238,0.44158633197775393
353,0.5968969243288215,0.6391803189824509,2.82059456318565,0.4368889132951865
354,0.597798179314778,0.6391951360762645,3.1992345536158004,0.43792555071829514
355,0.5997678475189189,0.6392289348503952,3.0752540605465986,0.4388277670836276
356,0.5995972143294809,0.6391814717744138,3.1635366502782283,0.44073116037804205
357,0.5994958407956934,0.6391362217471082,2.884466637011092,0.440896308226496
358,0.5932773686163257,0.6391026756163949,2.617017200644804,0.43812501939770965
359,0.5931257187996821,0.6390419787615552,2.395384482358892,0.43851552764120544
360,0.5929069132956221,0.6390621907188672,2.0627040342952254,0.43715228930771327
361,0.5915613306829643,0.6390855728349256,2.7078262050776676,0.4377882110937862
362,0.5914946807288698,0.6390876501643383,2.774447529171144,0.4361830046584971
363,0.5919570583967801,0.6390292479929311,2.854969398976916,0.43602736874068226
364,0.5921633394960771,0.6389815960888521,2.765496261095543,0.43571605244444855
365,0.5921528876968319,0.638970937609032,3.0110719736353557,0.43585313022918076
366,0.5906632959735133,0.6389774681938327,2.9384405110913825,0.4338868862031059
367,0.5893204829778557,0.6388460975621628,3.2260926671237806,0.4286703420507201
368,0.5892901424372722,0.6388582514293386,2.4719297000666054,0.43125911380664217
369,0.5895797721092536,0.6387939754791979,2.3412810074096924,0.4286372716351325
370,0.5895274259478012,0.6388369097174005,2.348214398620816,0.42576329800931473
371,0.5894610777573436,0.6388325078985405,2.6810579319597783,0.4232629479621295
