Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9686204626337798
1,0.9535273106271512
2,0.9435641436567762
3,0.9236505638460845
4,0.9203228121010787
5,0.9168339162604646
6,0.9165385725874884
7,0.9101277013296377
8,0.8978546036441962
9,0.8880699751536479
10,0.8801309036586838
11,0.8726852426274379
12,0.8689461067136666
13,0.8634337517225724
14,0.8525816518335187
15,0.8477961357460908
16,0.8411876303006188
17,0.8402240612642548
18,0.8407137266869681
19,0.8407565783218877
20,0.8344807868509833
21,0.8333510510676367
22,0.8295547284650462
23,0.8254609722670079
24,0.8206954944184192
25,0.8162908574701175
26,0.8111915497723512
27,0.8130044418707107
28,0.8121686469006276
29,0.8026007612376056
30,0.8026818955090882
31,0.7934807030251949
32,0.7935800389024468
33,0.7892616019415446
34,0.7875470499771476
35,0.7906898692474265
36,0.7842906062859425
37,0.7828851072768834
38,0.7812225587294556
39,0.7663986550290061
40,0.7636948804168078
41,0.7628329193659231
