Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.4337397366587772,0.38599022687333295,0.30208078429341895,0.38599022687333295
1,0.7518478823751071,0.7189665105291031,0.6732081535501336,0.7189665105291031
2,1.066266851888821,1.0371779527192215,1.0633747553871582,1.0371779527192215
3,1.403392342973989,1.4104471801636522,1.4088384209114504,1.4104471801636522
4,1.7001503797362065,1.7516309740382354,1.7713802568734234,1.7516309740382354
5,1.9434567519855488,2.0612128627783206,2.157633100374766,2.0612128627783206
6,2.3052289810132183,2.4698915414650173,2.530756421150418,2.4698915414650173
7,2.5609536083267583,2.7867562421155143,2.902891294077419,2.7867562421155143
8,2.902252850976949,3.1381109487785936,3.323719651289197,3.1381109487785936
9,3.1876288612115147,3.6256895132270173,3.6439753038226987,3.6256895132270173
10,3.5707995070580743,3.9996039546379345,3.8838238226015322,3.9996039546379345
11,3.8530312536691738,4.451505403227021,4.188503857837101,4.451505403227021
12,4.201991727840307,4.921452440232217,4.52569398025993,4.921452440232217
13,4.444070624312797,5.207244749289408,4.870061669957113,5.207244749289408
14,4.762887438305954,5.663086221272549,5.276697804117208,5.663086221272549
15,5.1595437246259745,6.014956438358004,5.72218557005928,6.014956438358004
16,5.517387322674152,6.366900782016058,6.1244084178670715,6.366900782016058
17,5.814093092984023,6.645464501043618,6.482169607864128,6.645464501043618
18,6.009992609708989,6.961260172379838,6.8113096981335435,6.961260172379838
19,6.251534758323493,7.413665489749272,7.184574294240647,7.413665489749272
20,6.520833192629941,7.75441554688136,7.593990208830952,7.75441554688136
21,6.8282124272583244,8.05836206973991,7.89653395680517,8.05836206973991
22,7.0913090109907015,8.468500625755917,8.330926803489886,8.468500625755917
23,7.426833770897682,8.703853392555281,8.757859097520246,8.703853392555281
24,7.764127657141193,9.138235872790814,9.150274565283343,9.138235872790814
25,8.123736491367596,9.494758938341096,9.512982305174484,9.501474246407408
26,8.405474024594348,9.706738880754036,9.88606676712213,9.78222742410524
27,8.685198735763727,10.133550511298345,10.238638360934075,10.08753307965883
28,8.9187707590163,10.45437405872676,10.66136008236555,10.380988807175356
29,9.266730376297387,10.67650698278764,10.964592297875145,10.715977053140907
30,9.51615440083365,10.984560191159046,11.29536784500153,11.036423501738382
31,9.76333809335585,11.274223826230013,11.568248869222053,11.401554115046729
32,10.061991948812798,11.565340021963461,12.008195157404256,11.615525803880015
33,10.416650655124968,11.850805338459002,12.298912884922059,11.837177687444969
34,10.779566873810003,12.165299567798044,12.646433502145467,12.208117554140232
35,11.062094746902945,12.43190463761604,12.947935991221232,12.477486916483654
36,11.276037092006044,12.684097707633741,13.305143708961111,12.849491826582844
37,11.55637686371208,12.99997019761893,13.592324038475661,13.10655763210789
38,11.849682589949007,13.2531199409896,13.822002357206998,13.416948227376352
39,12.128117495644727,13.534330585541776,14.198474452599967,13.701530320747684
40,12.348288679022312,13.792808189311254,14.586193088030157,14.026841359602681
41,12.714403550983352,14.105799389521158,14.948067463726932,14.339120166111655
42,13.086377255681489,14.401588494283914,15.276414100362553,14.64773917323547
43,13.398219961033652,14.635941852721952,15.648100296915562,14.93152096823925
44,13.75850758089083,14.831735599324455,15.9328712772292,15.194982623580325
45,14.015630211502431,15.03664177337512,16.263590663364436,15.438616608055696
46,14.255385727306182,15.242382513011744,16.65137559995197,15.733914436950517
47,14.528382861735622,15.428155532591607,17.047356270921313,15.975537135727503
48,14.809192264133333,15.719891175501933,17.35691509600999,16.2928680979045
49,15.030946265902418,16.002277457791777,17.74904061096482,16.54535178156062
50,15.311077710488027,16.249051859823634,18.063386672715758,16.822784614580275
51,15.630319855966482,16.564339414688547,18.492170747619035,17.06922051837902
52,15.903580305336925,16.923801733155496,18.855232859474533,17.32997949587283
53,16.182226102390523,17.20653167020931,19.335579223261224,17.73935645688873
54,16.480533235139937,17.425679145620684,19.708434909987055,18.018400332494522
55,16.761920311043895,17.598829407871825,20.018181834200504,18.295544502103755
56,17.09011999096993,17.815756190075398,20.413465068586955,18.551549625723833
57,17.353014759883568,18.00047025827652,20.70100784700135,18.73469708116199
58,17.71943255392139,18.245993664393474,20.99274478399432,18.991961721830812
59,17.97878671459668,18.44270598313657,21.30116755712392,19.359535108140353
60,18.257647788108446,18.69267526008866,21.637488014897542,19.547989103545504
61,18.512623358321083,18.963601979051166,22.031517191316503,19.755447816564036
62,18.76001127706235,19.178215765109037,22.364124065870218,19.929283452714834
63,18.98769519957671,19.447689951111368,22.64380679752994,20.138755265046033
64,19.318494945563877,19.772889586048418,22.996543491625573,20.35319004791028
65,19.660904538371177,19.98245762023368,23.394681315005435,20.562462231902245
66,19.94639936840698,20.19210225182905,23.76905874633116,20.80203341603322
67,20.255233421596888,20.404349062501446,24.081900939845855,21.008543427664613
68,20.582470633166512,20.693376022516738,24.341990047754262,21.208934039714475
69,20.937564864508047,20.946560227444788,24.672916845518166,21.491715800035223
70,21.237083288692382,21.095500626650658,25.06204913852967,21.806950041484672
71,21.520637826038342,21.27115110903034,25.43665811975513,21.990769739987062
72,21.741149024121402,21.45364348274624,25.724661408314837,22.16204852576388
73,21.998588847228124,21.646114385858255,26.135947871446366,22.37320995433054
74,22.17246888223756,21.86293713074436,26.57174565603872,22.595923656717886
