Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.8009640952837536,0.8899816930197286
1,0.69628474539201,0.5207067789671471
2,0.525591168632338,0.4982117308853467
3,0.49122751242166657,0.5025680629778045
4,0.4279047504174803,0.5020260787238116
5,0.4094718253031619,0.5039628652984971
6,0.4054465711551747,0.5068339121015617
7,0.3810846258555657,0.510096929816342
8,0.38595254373965165,0.5095288638556008
9,0.37667146515756195,0.5082745241532021
10,0.3532434714292528,0.5079617458984111
11,0.3471230476861684,0.5075014459393409
12,0.3458634596848789,0.50813917147777
13,0.35228397440235903,0.5087459818656612
14,0.33794306102738564,0.5111980825980107
15,0.3252598811480881,0.5091067648788279
16,0.3199919641271136,0.5104542941686459
17,0.3148730534676599,0.5087974656515124
18,0.2959178316317905,0.5101931773043203
19,0.2952954536755315,0.510423084874598
20,0.2915277757323712,0.5118381175863573
21,0.2852796793157108,0.5142791158189809
22,0.2734492811177364,0.512600927277621
23,0.25631734644146104,0.5136440646767371
24,0.2557931485163597,0.5134373305275461
25,0.24935719121854244,0.5127950809382978
26,0.24781360061104657,0.5124382410665805
27,0.24110860187443092,0.5121387002114184
28,0.24095825451305336,0.5134796205697948
29,0.24431614204678728,0.5139385450692655
30,0.2395522798469873,0.5139825532104229
31,0.22281853458527467,0.5128746025794387
32,0.22206289585737576,0.5130362672701559
33,0.22540530087793847,0.512348005374846
34,0.22227331845091722,0.5127848360613697
35,0.20713317916270677,0.5129063492721975
36,0.19881123720288327,0.5128471611422155
37,0.19904505643157716,0.5127222924727846
38,0.19364912795795902,0.512604725495839
39,0.17666544420778746,0.5116922731673468
40,0.17540507689044477,0.5109343967533283
41,0.1774152267940091,0.5105929818683714
42,0.169795623560357,0.5107609872580052
43,0.1711338213882962,0.5101861538004067
44,0.16906027840814433,0.5107418186601569
45,0.1652789747461732,0.5110522211021542
46,0.16602134464714108,0.5119375923905789
47,0.16585669159150726,0.5120081486675501
48,0.16416065896756332,0.510580348102911
49,0.16474348133871317,0.5107813402578285
50,0.1662589651486405,0.5101146183757768
51,0.16012287956745194,0.5105556783213722
52,0.1573717196442698,0.5103446713682543
53,0.15803344958906929,0.5108785975040903
54,0.15631535172285305,0.510594248588554
55,0.15653281000367197,0.5110680192827675
56,0.15563203813406418,0.5108792660284645
57,0.1519405781868483,0.5103849358072404
58,0.14198042454548637,0.5098477598343372
59,0.14526826367196316,0.5103438653869807
60,0.1468619988614308,0.5104394379442586
61,0.14915273247224303,0.5105989905777585
62,0.1418581533753194,0.5102444500144949
63,0.12759134668987512,0.5098485584206052
64,0.12625299916618735,0.5098260084602628
65,0.12947145265787835,0.5101105634646574
66,0.1302810619614328,0.510735153437764
67,0.1345477218613667,0.5105297309116433
68,0.13459536284785162,0.5103992282334073
69,0.135441797291571,0.5105738119157517
70,0.13690714936882137,0.5110269006636765
71,0.13330104427205894,0.5114015605171034
72,0.1281840237463276,0.5110467741128464
73,0.12623823429894826,0.5109308543034107
74,0.11830630351663476,0.5108108924286642
75,0.12553818524978883,0.5107778699698148
76,0.12481143044283674,0.5106907189674209
77,0.12300573523416705,0.5105551726732509
78,0.11664265702910684,0.5110875007731082
79,0.11676162055662713,0.5111211612473834
80,0.1190914302513886,0.5110206774919244
81,0.11932263686875397,0.511067309987163
82,0.11864515788108561,0.5110031239532041
83,0.11875382517078963,0.511042147459453
84,0.11914432831564244,0.5106090176211449
85,0.11867031458428527,0.51038946724794
86,0.11728059088282335,0.5102983761204227
87,0.11873517091826773,0.5100246083889772
88,0.11993303197469338,0.5098979811359757
89,0.1203738496355122,0.5101673830031055
90,0.1123035956595911,0.5099539729846752
91,0.1083614827638399,0.5097591332900498
92,0.11034666754258966,0.5098915432207121
93,0.11195283640898397,0.5101033055599581
94,0.11111336890064676,0.5103118943341963
95,0.10949333261729091,0.5104664595464424
96,0.11292799720912963,0.5107689758303088
97,0.1130225894430836,0.5108724075325655
98,0.11265626701249035,0.5111334857317434
99,0.11464791762658295,0.51141998537512
100,0.11039108777423526,0.5116344300413451
101,0.10783867695429945,0.5115546281005439
102,0.1003710302502178,0.5112150083607859
103,0.10197366759891897,0.511253714902889
104,0.10307970209057091,0.5111233680743511
105,0.10319842939879768,0.5110704011648658
106,0.10767094772883341,0.5113300585928064
107,0.1075028175474126,0.5114458319779486
108,0.10664758790561216,0.5116696009116892
109,0.10390548905156485,0.5114802247838397
110,0.09648063129656757,0.5116867619865618
111,0.09660894492561284,0.5115694099059909
112,0.09416019611725736,0.5111612884327246
113,0.09691710763674985,0.5106130273799492
114,0.0965328313598671,0.5105156561181283
115,0.09774478539263486,0.5103837882765996
116,0.09578553398153668,0.5099703026534427
117,0.0924995462130585,0.5101332749760189
118,0.09274455068092656,0.5101383356374741
119,0.09017084259980021,0.5098399011555801
120,0.09368919127841972,0.5099186739955867
121,0.09382838319056133,0.5102573026501316
122,0.0939728503043488,0.5102182626222886
123,0.09350886236952011,0.5100867627647035
124,0.09451673993529876,0.5099916012620306
125,0.09301298229722539,0.50989518176239
126,0.09172655362848205,0.509793525642299
127,0.09058746843173984,0.5100844350750087
128,0.08952280988591091,0.5102359611756586
129,0.09522773714551823,0.5102704578637103
130,0.09482412690460781,0.5103091766108011
131,0.09266935007733379,0.5103209372238118
132,0.0917375890034324,0.5101969308534906
133,0.09162889564785714,0.5102363957500646
134,0.08831082701291225,0.5101369112542744
135,0.08878857372115354,0.5102354905394211
136,0.08782573913955191,0.510198895332277
137,0.08963371035787247,0.5100545701930324
138,0.08783463850665282,0.509989043599446
139,0.08854480485433654,0.5102476805795473
140,0.0878888402843007,0.5103027865301393
141,0.08554715860959894,0.5101416929152499
142,0.08620984340449178,0.5102290128892537
143,0.0861369351728293,0.5104680303962781
144,0.08499287453989626,0.5104248259559407
145,0.08138117172799912,0.5102923767646229
146,0.0793945465382903,0.5102836908274696
147,0.07962771190332758,0.5101952983824796
148,0.08236025970195564,0.5101013069273612
149,0.08212190473148683,0.509921440143265
150,0.08214993808837434,0.5099916720896082
151,0.08256239660242205,0.509978899468691
152,0.08236060967846641,0.5098943282952056
153,0.08213917649680526,0.5098497323923525
154,0.08162286256322908,0.5097157920694568
155,0.0852733962331491,0.5097298527421794
156,0.08308623654172755,0.50972438904499
157,0.08363169702719571,0.509934246283234
158,0.08303587846822003,0.5097831623855157
159,0.08182964544018796,0.5097024260976774
160,0.08127654809665802,0.5095992929600862
161,0.08090860833538192,0.5096675231479777
162,0.08153551642335358,0.5095995714019047
163,0.08173068717345111,0.5096993890074566
164,0.0806641311489966,0.5098196801347898
165,0.08148189620759312,0.5097750665812747
166,0.08256206978397611,0.5097125517413906
167,0.0834039382777676,0.5097343403190459
168,0.0848958454795703,0.5097531790626377
169,0.08496474438507977,0.509870899620974
170,0.08269390448148169,0.5098620593254839
171,0.08259911403838797,0.5096788522976258
172,0.08310356981855463,0.5097799902482899
173,0.08724730703906881,0.5097601804968744
