Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.4836531163753386,0.3949081828787975
1,0.9026074491209126,0.7600606194784192
2,1.2942509530584798,1.145612601188474
3,1.72457141727033,1.531164582898529
4,2.0633879639197366,1.9167165646085835
5,2.3354309218317666,2.3022685463186376
6,2.61359745272789,2.687820528028692
7,3.064959383387335,3.0733725097387463
8,3.375305858420565,3.4589244914488013
9,3.681641434244946,3.8444764731588554
10,3.969153807557638,4.2300284548689095
11,4.161290573860838,4.6155804365789646
12,4.371148144078352,5.001132418289019
13,4.5427308363943695,5.386684399999073
14,4.717239055657226,5.772236381709127
15,4.979151668059449,6.157788363419181
16,5.141686881139055,6.543340345129235
17,5.372251744040637,6.928892326839289
18,5.490567399046008,7.314444308549343
19,5.751723905263677,7.6999962902593975
20,5.959633169753646,8.085548271969452
21,6.239902955701897,8.471100253679506
22,6.501797117001116,8.85665223538956
23,6.651768411435455,9.242204217099616
24,6.798836308080949,9.627756198809669
25,7.086788087494645,10.013308180519724
26,7.229632811367962,10.398860162229777
27,7.298012786033503,10.784412143939832
28,7.590793329417953,11.169964125649887
29,7.7725059300693164,11.55551610735994
30,7.967347677082391,11.941068089069995
31,8.138585938080315,12.326620070780049
32,8.429246402523997,12.712172052490104
33,8.635146131655201,13.097724034200155
34,8.730398619228772,13.483276015910207
35,8.896136400673722,13.868827997620258
36,9.123285408123378,14.25437997933031
37,9.206347923027298,14.63993196104036
38,9.406503029905044,15.025483942750412
39,9.594591626853019,15.411035924460464
40,9.801977145490666,15.796587906170515
41,9.921136084136522,16.182139887880567
42,10.211082473680749,16.567691869590618
43,10.344784789258574,16.95324385130067
44,10.470359947158801,17.33879583301072
45,10.680149232712917,17.724347814720772
46,10.764482287339682,18.109899796430824
47,10.88828561284991,18.495451778140875
48,11.077848308703393,18.881003759850927
49,11.164464506487406,19.26655574156098
50,11.45500890030667,19.65210772327103
51,11.60602598773707,20.03765970498108
52,11.668670105022727,20.423211686691133
53,11.790404085842072,20.808763668401184
54,11.94371629798707,21.194315650111236
55,12.048591541178025,21.579867631821287
56,12.259424939788527,21.96541961353134
57,12.45475098025953,22.35097159524139
58,12.594080519541254,22.73652357695144
59,12.688098795314447,23.122075558661493
60,12.88136486784372,23.507627540371544
61,12.995733773731422,23.893179522081596
62,13.119703131045245,24.278731503791647
63,13.258069120782475,24.6642834855017
64,13.318996722234095,25.04983546721175
65,13.545311071387564,25.4353874489218
66,13.6678256555209,25.82093943063186
67,13.733898009865944,26.206491412341915
68,13.839952073848513,26.592043394051974
69,13.938794907498693,26.97759537576203
70,14.017002586475389,27.363147357472087
71,14.163804934951369,27.748699339182146
72,14.24517294076,28.1342513208922
73,14.409399365671423,28.51980330260226
74,14.675356373926116,28.905355284312314
75,14.919548389186568,29.290907266022373
76,15.147667224981271,29.67645924773243
77,15.276036788257604,30.01042026204621
78,15.44490930962757,30.34438127635999
79,15.546395543691705,30.678342290673772
80,15.636973127948352,31.01230330498755
81,15.763283129858063,31.346264319301334
82,15.810231921265611,31.680225333615113
83,15.935424051745667,32.01418634792889
84,16.13307637186483,32.34814736224267
85,16.312789890134496,32.68210837655646
86,16.519037536260868,33.016069390870236
87,16.668919434509625,33.350030405184015
88,16.70495634978541,33.683991419497794
89,16.874680240286448,34.01795243381157
90,16.91071715556223,34.35191344812536
91,16.999415532414012,34.68587446243914
92,17.200891072344497,35.01983547675292
93,17.247645958505444,35.353796491066696
94,17.36648053909486,35.687757505380475
95,17.52787810770437,36.02171851969426
96,17.725861164256244,36.35567953400804
