Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
118,17.46573552651918,11.12493691145183,11.557725341960024,21.766044054556538,23.515093203730203,38.6384791150704,26.114550728576223
119,17.592021798670952,11.127433887806397,11.560456652336947,21.868684583818286,23.57174548398609,38.855452666927384,26.187183214353485
120,17.628928775014952,11.129382528591654,11.599340752272699,21.96087971401831,23.687972254034896,39.14095395337002,26.222719075484996
121,17.829168672389024,11.131879504946223,11.602072062649622,22.109546081365227,23.80640091302187,39.30178882828328,26.28385339364815
122,17.904842491354575,11.136325122086047,11.631941468982523,22.19640608709289,23.90818950574984,39.43967203960625,26.348956082587183
123,18.022094826250353,11.155012884983815,11.631941468982523,22.43981143060899,24.01353774097296,39.69812199015527,26.37418243873023
124,18.161798674847937,11.15945850212364,11.634672779359446,22.497400091943522,24.134293676402613,39.86141572007823,26.51207230575347
125,18.21824903824953,11.163904119263465,11.63740408973637,22.63462000393583,24.284287168120024,40.15989865943275,26.57800543034732
126,18.23950516336777,11.16834973640329,11.640135400113293,22.720860379606016,24.371693239475498,40.40635620698991,26.655882829654598
127,18.27470557653221,11.170298377188548,11.642866710490216,22.77844904094055,24.54378743073866,40.689906639710834,26.748808463977316
128,18.277436886909133,11.174743994328372,11.645363686844785,22.86325925873347,24.63754207370549,40.94156727235253,26.911770435164346
129,18.292828590545653,11.179189611468198,11.648094997221708,22.97837518310197,24.716053140641392,41.175844641788,26.98149141042496
130,18.3234038950849,11.181138252253454,11.653323283953199,23.08659382617656,24.85015192492659,41.410563230174894,27.11830381898678
131,18.32613520546182,11.181138252253454,11.656054594330122,23.202841326633525,24.950705021037734,41.76019003086769,27.192012632782955
132,18.328866515838744,11.18308689303871,11.65855157068469,23.26042998796806,25.075949475282858,42.08283503445132,27.27243566551806
133,18.51104024878402,11.185035533823967,11.675051432608639,23.508864260935635,25.129497591867203,42.30353464578836,27.361757324141383
134,18.690665200841305,11.186984174609226,11.677782742985562,23.639613378011894,25.267814701193537,42.503493185263025,27.412403734890347
135,18.774789449940933,11.188932815394482,11.679731383770818,23.765840133445813,25.45533303384068,42.68408240932973,27.42911786555296
136,18.87254948171808,11.190881456179739,11.682228360125388,23.932620762573524,25.509935491229278,42.91571971665886,27.446162539240504
137,18.888805281115125,11.192830096964995,11.682228360125388,24.013910421469937,25.5618489251504,42.99865204668486,27.631702168089646
138,19.153648625030723,11.194778737750251,11.720229751187087,24.106151989345825,25.72038752335778,43.098274132852275,27.687264657976264
139,19.255705237371934,11.19672737853551,11.722726727541655,24.261536186208314,25.83804135582971,43.29268307931312,27.756958224782778
140,19.258436547748857,11.198676019320766,11.738992255443248,24.319124847542845,25.93474765576489,43.49153569428151,27.827640069375956
141,19.32653954945011,11.200624660106023,11.741489231797818,24.518426405292637,26.004346558586633,43.648631819608156,27.932996647675736
142,19.432848821353552,11.20257330089128,11.744220542174741,24.64310946796872,26.15511029533257,43.88495965481926,27.982006840189218
143,19.526711388954133,11.204521941676536,11.749448828906232,24.79893350395236,26.189597725347415,43.98690305889896,28.07856359228656
144,19.604509604403653,11.206470582461794,11.749448828906232,24.895501593869202,26.314383423604994,44.128526317511344,28.105816500367258
145,19.682509279410873,11.20841922324705,11.749448828906232,25.018629494554073,26.337644979414694,44.36642678074092,28.161406682281058
146,19.838048726276536,11.21743492138196,11.7519458052608,25.15696901772902,26.390064349618523,44.58280110896618,28.279419813422436
147,19.99221895572766,11.221880538521784,11.7519458052608,25.214557679063553,26.41056972945817,44.80216550113276,28.32836707816893
148,20.1628768393128,11.22632615566161,11.7519458052608,25.25429762946321,26.473747538698984,45.01802001010735,28.401895192270388
149,20.214032850988872,11.230771772801436,11.780955507736369,25.362675673962254,26.53322236940347,45.22826400165104,28.53039430503379
150,20.26282288189804,11.23521738994126,11.780955507736369,25.456652780102825,26.668646472330103,45.433564493376295,28.567208214607774
151,20.265554192274962,11.239663007081086,11.785635458898549,25.52464166569724,26.711471846945567,45.70465553496469,28.75910304538122
152,20.3337669170402,11.242159983435654,11.799993639697291,25.626085789687266,26.922727899568343,45.91648551347664,28.800304143874236
153,20.40823227109269,11.254781104165392,11.807060697046944,25.665825740086927,27.017570572203198,46.04093005228879,28.831087445238534
154,20.41096358146961,11.267402224895129,11.809009337832201,25.851085722904685,27.08414450090341,46.180779315967634,28.8745610637327
155,20.509949053130427,11.283667752796722,11.833496305662601,26.022074686674564,27.12581624376009,46.3725024141152,28.943138248024816
156,20.557011779771948,11.299933280698315,11.847204285434138,26.061814637074225,27.161149467503655,46.66051157816331,29.007234208830862
157,20.698077157223054,11.304378897838141,11.880555780705683,26.256096801523988,27.253219001092116,46.78743597680754,29.05472155191655
158,20.7438382386865,11.318658508154314,11.882504421490939,26.53899442506819,27.328631761586717,46.94975529890737,29.13593379626484
159,20.900239191135828,11.32310412529414,11.894365625935114,26.60458103524732,27.417148393051537,47.057709114227876,29.200200531963343
160,21.045781443693038,11.327549742433964,11.894365625935114,26.7105332790638,27.491396462383374,47.17626184404459,29.297128119156195
161,21.072213751631843,11.33199535957379,11.894365625935114,26.79303259404738,27.528784441928156,47.310221023054744,29.3646838762728
162,21.24353432959213,11.336440976713615,11.894365625935114,26.940453550238118,27.63821729034937,47.46375770321872,29.412359653619326
163,21.24626563996905,11.34088659385344,11.894365625935114,26.980193500637778,27.72457734339743,47.65224756613613,29.51560306595281
164,21.348555297970144,11.345332210993266,11.896862602289684,27.13394583658183,27.77316498491938,47.80648967452916,29.554563668572666
165,21.396781791925555,11.347280851778523,11.899359578644251,27.174137111573383,27.89948882021028,47.954823917509266,29.608706876022875
166,21.43424504883068,11.351726468918347,11.899359578644251,27.24537427927757,28.04352979632406,48.13350073588838,29.695852290444684
167,21.4369763592076,11.356172086058173,11.899359578644251,27.359773840434144,28.1134922499623,48.17054608198749,29.791066733860976
168,21.529323592062074,11.360617703197999,11.899359578644251,27.457292738135827,28.266299421465174,48.28624676692415,29.837011993593705
169,21.610598832710174,11.365063320337823,11.913771554199117,27.575471991027776,28.276423565840343,48.40225713690508,29.8640672102952
170,21.667049196111773,11.369508937477649,11.913771554199117,27.64427368582771,28.37728816049499,48.55333374595553,29.926210118765646
171,21.784272265082,11.373954554617473,11.92451270124939,27.66196718526304,28.450423501097568,48.61526053459035,29.9847573342864
172,21.787003575458918,11.3784001717573,11.92451270124939,27.749719302546424,28.50620704064633,48.71353011558581,30.022743270568462
173,21.85643760947562,11.382845788897125,11.92451270124939,27.820130172999136,28.523251714333874,48.86587507953197,30.090678247258495
174,21.928404054083074,11.38729140603695,11.938220681020926,27.8816206317938,28.568385236466952,48.99427321349993,30.145207908607283
175,22.01210924429503,11.391737023176775,11.938220681020926,27.997437802703086,28.624321571869537,49.22640385909828,30.18994924919075
176,22.09616760180574,11.3961826403166,11.947695524088322,28.05243939321158,28.72264632613996,49.35167946244728,30.22584627788357
177,22.162554602234046,11.400628257456425,11.947695524088322,28.12749085401117,28.80345586915039,49.430016858952186,30.338700578314047
178,22.19550924631567,11.405073874596251,11.947695524088322,28.145184353446503,28.915818835897966,49.49084489405173,30.401561574901802
179,22.231917114930752,11.409519491736075,11.961200228477649,28.27688764762643,29.03908607965832,49.626543939144796,30.467088713175862
180,22.341147135883098,11.413965108875901,11.963697204832219,28.491455321610584,29.131084265699172,49.83972228234026,30.519749295983623
181,22.4534349523449,11.418410726015725,11.963697204832219,28.509148821045915,29.17880802287529,50.1044096508126,30.562178783132644
182,22.623529674239304,11.422856343155551,11.973609304860078,28.72031247576421,29.19340053769639,50.298037125947246,30.6553957284792
183,22.83425102595932,11.427301960295377,11.973609304860078,28.83053285515332,29.27101685726607,50.38730758070132,30.750662599369623
184,22.900343336060438,11.431747577435202,11.997442328726217,28.906916501551763,29.360437522372052,50.52013700357901,30.887092749678555
185,22.91209034457227,11.436193194575027,11.997442328726217,28.924610000987094,29.43469713740007,50.588162289747636,30.927214667511663
186,22.91482165494919,11.440638811714852,12.00017363910314,28.989877084103206,29.49248373969083,50.71323688196346,30.9635356925221
187,23.005892451281035,11.445084428854678,12.00017363910314,29.05325901979517,29.533448220445802,50.84528553802299,30.982085663134733
188,23.125479950050256,11.449530045994504,12.00017363910314,29.070952519230502,29.620123763341432,50.993500233261216,31.05938411665445
189,23.212682284052846,11.453975663134328,12.002670615457708,29.089912322648708,29.684281452031023,51.097536797712635,31.122971779235666
190,23.265641736358543,11.458421280274154,12.002670615457708,29.150604029307953,29.83024227683606,51.21727091540392,31.191100710564104
191,23.3384885782833,11.462866897413978,12.002670615457708,29.223991218423073,29.86292134643481,51.34531232775076,31.214703255287475
192,23.399879575750575,11.467312514553804,12.005167591812278,29.273117125217787,29.983325651160754,51.50294827023627,31.285191936494847
193,23.417165855607244,11.47175813169363,12.005167591812278,29.38431505070484,30.037413492079008,51.62926789562027,31.31694085167038
194,23.491173196362073,11.476203748833454,12.010889271825643,29.452608623361648,30.0907184943316,51.782806257412936,31.380893256867534
195,23.587408332374853,11.48064936597328,12.010889271825643,29.538095573154788,30.156069487160135,51.85028794193884,31.4240187643757
196,23.77586895436436,11.482598006758536,12.035180856940297,29.634268201945467,30.192166305810908,51.9318910478389,31.447719761937577
197,23.876604598426958,11.487043623898362,12.03791216731722,29.6519617013808,30.244194460874308,52.02060208507737,31.517499178591425
198,23.903822876634276,11.491489241038186,12.03791216731722,29.736928253262683,30.352527527942378,52.19073470986335,31.54364729338554
199,24.02653292259327,11.495934858178012,12.03791216731722,29.77925671900387,30.403523298550937,52.2633980450738,31.559852249511646
200,24.151638382671756,11.500380475317836,12.054167966714266,29.901084999526468,30.469866499571175,52.406739246577274,31.601531367921687
201,24.259514952463412,11.502329116103095,12.054167966714266,30.058211893643783,30.54456959296897,52.52396561729773,31.73792400205759
202,24.33580320480912,11.504277756888351,12.056664943068835,30.18721296534132,30.616643578937676,52.68268586267086,31.78767487137239
203,24.38627393529212,11.506226397673608,12.056664943068835,30.263056752399763,30.64357076499802,52.73114855233947,31.836409239076534
204,24.472947632398423,11.510672014813434,12.062386623082201,30.280750251835094,30.658711151757377,52.86091593986026,31.88316301536476
205,24.52678713813995,11.515117631953258,12.064883599436769,30.3780750019282,30.77849629195715,52.99221706671733,31.89263785843216
206,24.553820645568557,11.519563249093084,12.064883599436769,30.536826425375278,30.94357442302549,53.05902013581554,31.978320958167966
207,24.656106843615692,11.524008866232908,12.064883599436769,30.660864510427093,31.02636112842139,53.19715290157869,31.99455697293422
208,24.751052873788463,11.528454483372734,12.064883599436769,30.67855800986242,31.056859073576373,53.319568143094315,32.034036382314895
209,24.753784184165387,11.53290010051256,12.064883599436769,30.801647313559037,31.10734218584446,53.414721263206346,32.090927302953816
210,24.776126785006976,11.534848741297816,12.064883599436769,30.93248298421771,31.10983916219903,53.502108025244254,32.13085671323379
211,24.801595107898333,11.536797382083073,12.076855418858733,30.950176483653042,31.18957823197805,53.63409531948749,32.197644864350906
212,24.858776364940997,11.53874602286833,12.076855418858733,30.96786998308837,31.310754461765534,53.724714296353795,32.238849903379915
213,24.958930737752826,11.540694663653586,12.076855418858733,31.059935196490642,31.34965930673519,53.85802180514709,32.307086238919744
214,25.003751602495964,11.542643304438844,12.076855418858733,31.077628695925974,31.47268701165209,53.92924407743376,32.36770176457912
215,25.053100464652918,11.5445919452241,12.07880405964399,31.0953221953613,31.549693543366025,54.1308093903438,32.42232791009755
216,25.109550828054516,11.56814239837058,12.07880405964399,31.113015694796633,31.664663083759173,54.312036458048965,32.54315566280177
217,25.112282138431436,11.570091039155837,12.07880405964399,31.1914014711015,31.763529031078093,54.48759122603989,32.556706175113945
218,25.11501344880836,11.572039679941094,12.07880405964399,31.306966536154505,31.844576864702276,54.616994029460805,32.58298456721259
219,25.15236048776902,11.57398832072635,12.07880405964399,31.40147617646314,31.887464030737277,54.65449307047136,32.62340041733584
220,25.24847596723885,11.575936961511607,12.080752700429247,31.55747439505592,31.887464030737277,54.73915059317717,32.659856472449746
221,25.333108666298934,11.577885602296863,12.085198317569072,31.716401836494025,31.9414706389139,54.75505026657195,32.70160974843532
222,25.364053374548938,11.579834243082122,12.097170136991036,31.868043744589993,32.03220226746886,54.80580260756968,32.75527827745016
223,25.41738900552091,11.581782883867378,12.097170136991036,31.980056053358926,32.10986183061573,54.86294499833497,32.82819984793288
224,25.50275551507656,11.583731524652634,12.108593620843688,32.08254475593633,32.15993994474469,54.99251736534542,32.83962333178553
225,25.55055590040137,11.585680165437891,12.111090597198258,32.16830510251573,32.17799652207545,55.148749809119764,32.878305985807685
226,25.55328721077829,11.587628806223147,12.113039237983514,32.24478639479481,32.21815080029858,55.25418798487866,32.939630154681446
227,25.60359210483599,11.589577447008406,12.121257894351448,32.28718071712982,32.283892205869435,55.41523853158115,33.01099716389123
228,25.67113126404369,11.591526087793662,12.134086184950716,32.36687218652569,32.375360917521625,55.50895850594242,33.06749194806991
229,25.72673259401099,11.593474728578919,12.134086184950716,32.524569597852256,32.40984434654946,55.5723530519533,33.094599848985354
230,25.812095625532315,11.595423369364175,12.134086184950716,32.58721639356058,32.474020587761615,55.78460463969883,33.14290267909605
231,25.9454905528273,11.597372010149432,12.159239307555854,32.69535339900311,32.489217110842375,55.8418214817851,33.180576210460615
232,26.033608192280145,11.59932065093469,12.159239307555854,32.790465092355504,32.54658182874297,55.89701161709674,33.24749555475542
233,26.10345290331753,11.601269291719946,12.172067598155122,32.895917043254435,32.59703507577454,56.118427936164935,33.287281067936775
234,26.129445769504155,11.603217932505203,12.172067598155122,32.949396242603505,32.61417836170634,56.29483015321663,33.346156929663465
235,26.22066013719937,11.60516657329046,12.191060912627924,33.085189972521746,32.725922103934906,56.36627620051487,33.37674770859657
