Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.7940056643425752,0.7534983736673643,0.7956924330578745
1,0.394244796583003,0.13942100552731312,0.4926042694617442
2,0.16751675938585744,0.13866350138918743,0.33337394719756563
3,0.08703580166677435,0.08882219861145275,0.24979578663591298
4,0.07962561668686564,0.08962638931371868,0.20734556054833506
5,0.07032422098451294,0.09194238563131166,0.19549772808845908
6,0.055108098007501286,0.08568876899747907,0.189832889346013
7,0.04466775891419321,0.08429600303950377,0.17136829348539953
8,0.037492631430535196,0.08157363064176722,0.15894717110555887
9,0.0490966878798442,0.08058576785015822,0.1390944841777553
10,0.046051087068269096,0.0835259242721243,0.13791223054470989
11,0.04386270652121126,0.08405665156690978,0.13290239331308396
12,0.04120466737386075,0.08032743632130666,0.12985443926052156
13,0.039006993277162325,0.08079768003257713,0.1237215046530576
14,0.039001385590063366,0.07623298207575614,0.11938440536955372
15,0.03836452593943211,0.07372876334188973,0.10488531310242852
16,0.035611171051196815,0.07234770537267553,0.09679445646521918
17,0.028982928063192775,0.07216368493410932,0.09581991352037555
18,0.02922509474214261,0.0716107391315793,0.09625859823478178
19,0.028749100896564527,0.07046806836518361,0.09434560835550561
20,0.02326711784491738,0.073737799942283,0.09513311689933449
21,0.023817837167057744,0.07756389043307851,0.09389852150548765
22,0.02334221403005569,0.07474051072281498,0.09173043346558858
23,0.020169136855974344,0.07291363896600227,0.08953233418546927
24,0.02137223646539419,0.07602865218817596,0.08957042851259199
25,0.02464647943176875,0.07858910082398321,0.0887943212243517
26,0.0212103279363894,0.07875547111910511,0.08062837581721585
27,0.020461313616766667,0.07258729181737224,0.08385397279508232
28,0.02133412025160422,0.0708455271023983,0.08128863629422109
29,0.02223329427980274,0.07297970878932587,0.07727701119728805
30,0.022637812902779962,0.07223347394790341,0.07553481850127257
31,0.021989310988183686,0.0704317236686349,0.0729747546195747
32,0.02078095841914206,0.0718698008481321,0.0677735278281268
33,0.022144140095279236,0.075309392294401,0.07478266948877746
34,0.023282594053705554,0.0733519146254343,0.07306467149812847
35,0.022769794871214992,0.07337169608447705,0.07286055437717806
36,0.02204372471110662,0.07233591423759918,0.07069473677277356
37,0.02156013245838493,0.07227081887077906,0.061971271841664455
38,0.021014667313397708,0.07397684136168223,0.060866237183165514
39,0.01926924353043475,0.07166900187268713,0.05683799637132523
40,0.019200727598754692,0.07084774224218429,0.057453710463689245
41,0.019123067665790028,0.07153450387803115,0.05674080022341059
42,0.01773944594436249,0.07458937832630752,0.05582110491413739
43,0.01672905936379159,0.07277513325397025,0.05514846744765667
44,0.01789723924790701,0.07205925615801448,0.0558155180187895
45,0.018768558055442374,0.0698394873650328,0.0543683389409235
46,0.018106943203427133,0.07138062771902276,0.05362970946758998
47,0.01604570333959317,0.0720138035823723,0.051669620380358196
48,0.01519474847153388,0.07193198129320541,0.05065218939567736
49,0.017959123472266636,0.07218034369476266,0.050441685356193255
50,0.01895478250877531,0.06988741546358285,0.05560457099303197
51,0.020858963031082405,0.0688999897545698,0.05412520935694972
52,0.021684153422962055,0.07376854202294862,0.05457897601282925
53,0.02242861157931485,0.07501396825093912,0.052348203231394344
54,0.022870673908533496,0.07249872874132003,0.049790844077550585
55,0.02349065489314301,0.07520185557805259,0.04964012623893001
56,0.025158327880018205,0.07514389225052322,0.05390551627477954
57,0.025466959497463533,0.07838381055485491,0.055444951892641536
58,0.024625609008752918,0.07764497366374443,0.05527174966874552
59,0.02496590748101455,0.07885668457713192,0.0553221836785597
60,0.025549841160648585,0.07949877992824264,0.05352388256855163
61,0.02570438057281053,0.08117508088553158,0.054443002182285524
62,0.025492268524686962,0.07740288998589674,0.054917371392349
63,0.02473985098683682,0.07659893978566812,0.05412592561846806
64,0.025251436010923695,0.07557697657632628,0.0568659264960963
65,0.025441467831422787,0.07610632681799698,0.056117282136576366
66,0.026196796704111087,0.07637337458163486,0.05661317697152686
67,0.026421877713640497,0.07614082842335293,0.05679552671069817
68,0.02522046781608046,0.07559806535762517,0.05592248527456254
69,0.02589288584091228,0.0731501680132112,0.058266932972678785
70,0.025817211186658716,0.07249654024938182,0.057834991408721746
71,0.02423832356086121,0.07219929908387145,0.06034748889132151
72,0.024878438115432566,0.07107891401054026,0.06071667287657939
73,0.024839567181420115,0.07134221741006706,0.05921085955102615
74,0.02201143819708039,0.07226930985100538,0.05654907834258134
75,0.020049252578470123,0.07388346891973939,0.05662233366851395
76,0.019147113495134115,0.07276046087021379,0.057141146164700826
77,0.01975707267827139,0.07334239537862876,0.05678010275036666
78,0.01806739727507519,0.0724087512500687,0.060507880516464316
79,0.01720963953207736,0.07264157437010833,0.0611171629312701
80,0.01712933257943129,0.07288418554393875,0.06191745787271204
81,0.020968521980580437,0.07258683520880609,0.062154890852985735
82,0.019436118434326962,0.07323728058655822,0.06264042752427704
83,0.017567043221188613,0.07232396558631893,0.0609388459105253
84,0.017049089246523267,0.07310022813253088,0.05858582594672136
85,0.01721027954228284,0.0719967102341097,0.05915134839089777
86,0.01737388701888165,0.0719961042897336,0.05950799265326118
87,0.016965193922580182,0.07003074949267897,0.05921027742734878
88,0.016413149847041127,0.0687700162792199,0.06035367669916926
89,0.015001986587928128,0.06605293841066723,0.05951471095826153
90,0.014439735123124076,0.06667946458560178,0.058588869074458184
91,0.013988150853785603,0.06828812109355989,0.057549993695741375
92,0.013815198536645604,0.06795462912569528,0.05702390475612157
93,0.017483040808222824,0.06826246195049109,0.056949080450981515
94,0.01784689461363314,0.06726762091298528,0.057011572648993494
95,0.01849641198896807,0.06723336764889583,0.05822533577932648
96,0.018349173133622283,0.06654536453314601,0.05846513733143897
97,0.018852736519245773,0.06955228754298207,0.05830513291712756
98,0.019743907105529118,0.07198216659552122,0.05808315398704035
99,0.022975024119566638,0.07228327210363185,0.05630485375564105
100,0.023285862124816856,0.07241369665984036,0.05547298886684905
101,0.02394028219994012,0.07162659192944947,0.0535778006848758
102,0.024442186340153976,0.0714872102220224,0.054595700081612054
103,0.024046081053645495,0.07165389167646877,0.05522150617780748
104,0.023640701323575094,0.07214098824606316,0.054808314117081335
105,0.022760533420519775,0.07313589041323476,0.05615654574764729
106,0.023182584520478194,0.07269745105993666,0.055467174074434564
107,0.0241352835835267,0.07382750339420986,0.05584175747390764
108,0.023756176381578516,0.07463674148852725,0.05584946318066022
109,0.025026435805624313,0.07462144669866318,0.05556826468593222
110,0.02513763735212856,0.06047798313366084,0.05481101426747814
111,0.025659084596416592,0.06706064067439235,0.05563148044721552
112,0.02596743080797855,0.06373127318032878,0.05612783707536821
113,0.02607183819936202,0.0577781447992603,0.05587187342452251
114,0.026438627013685444,0.05454893884208413,0.05564849842349917
115,0.0262621317558205,0.05594746988780991,0.05433221115313166
116,0.026270006843475902,0.0558031752484862,0.05705687357624785
117,0.02651766254113875,0.05944447251859704,0.05690819878994222
118,0.027143960957287362,0.0582996275367534,0.056472230511283125
119,0.026515581040186902,0.05506888334835449,0.057388408384831405
120,0.026293718771868146,0.05181410280198606,0.0574746553938261
121,0.02641039511350841,0.04999634652391154,0.05809258779072864
122,0.02676560202747581,0.04917990135552075,0.05867259516492525
123,0.02316008278478577,0.050761822102598816,0.05902916103158595
124,0.02335560803128865,0.05113751089345246,0.057848079323642464
125,0.023076992637106795,0.05337489657026413,0.055911604784734725
126,0.02264750034088407,0.051638932618193335,0.05588288935765375
127,0.02247924649035869,0.05327972470948986,0.05670471835552353
128,0.021440638579721224,0.05320799948720319,0.05551891332078711
129,0.022120615476871393,0.05385767010357956,0.0540491381335564
130,0.022213599076986057,0.05252121396658429,0.05540480958302714
131,0.022205046055806737,0.05546900773222955,0.05446634981590297
132,0.02206301100741401,0.05538463198661271,0.0532328132432923
133,0.02269379640961403,0.054098277057304536,0.05022128428071859
134,0.023119719113137614,0.0551441227709875,0.050359808475204916
135,0.02279989157718617,0.055577789223563955,0.05023421895113709
136,0.021709845338908927,0.0560044773084288,0.05187087032525169
137,0.021601833224746788,0.05585516153642708,0.05213916531772218
138,0.022715185001178976,0.056350915148678835,0.051403678358419615
139,0.022197616897037267,0.05763230567653853,0.051549767866041075
140,0.022250182874987583,0.05822025096864754,0.051617565071807016
141,0.021443676158756426,0.056763284458298036,0.052624392724224055
142,0.021417705144479077,0.056953328514268584,0.052892898847166636
143,0.02129702747504163,0.05707405963516082,0.052406870798734385
144,0.02075582584695437,0.0572337347729037,0.05269482617014992
145,0.018200485107185627,0.05704480511144262,0.0503756177369845
146,0.017729570970452496,0.05644470970819846,0.051307503495770304
147,0.017522091457452378,0.056079113017341066,0.05114510169489276
148,0.018327100416498942,0.05605044159449627,0.050620154456833745
149,0.01837929007544633,0.05558905477494943,0.052939114757772784
150,0.01834751906789651,0.05763914713249019,0.052129997645693746
151,0.018836703591368246,0.057439968506553266,0.051596884760515806
152,0.018506858341738316,0.057576182426690645,0.04920483522905843
153,0.018231654754468835,0.058144207460906316,0.049027959502333816
154,0.018624671081336416,0.05891454286981919,0.04935443534141905
155,0.018017762165287044,0.05827143629172149,0.048428955052302554
156,0.017145948521491348,0.05888920034613262,0.048558198018711946
157,0.016923985782364762,0.05871379978763856,0.048463763950826536
158,0.01712323166424234,0.05881445699574446,0.04862549008349852
159,0.018393360048852014,0.058853712119304666,0.048476544120475154
160,0.017734549098988174,0.05847666875431521,0.04916256068389997
161,0.01791696041621397,0.058524028083841405,0.048361133435176076
162,0.018415365568239424,0.06053877291562224,0.04767677693953433
163,0.016593525359120155,0.0599685306123641,0.04634330493589295
164,0.016518514618386815,0.05642119302356543,0.04604067641218591
165,0.014669734274703486,0.0572016180460307,0.045449093657354125
166,0.014669324775501865,0.05718985954829019,0.04509805325089857
167,0.012703934305102704,0.05635514995709553,0.046304175360749565
168,0.012676186463224862,0.05702278836687652,0.0463315717339393
169,0.012515318322271018,0.059529743157787994,0.04554804875803991
170,0.012843281862856212,0.05979830675141349,0.04545941604970023
171,0.012925574083682237,0.0599624561894533,0.04437661240097989
172,0.013167279544017658,0.06091842371453575,0.04491581314433292
173,0.012968390794545906,0.06108120023598076,0.04498722864788238
174,0.013854946655857037,0.059598406500883896,0.04570069201822898
175,0.013315473940455935,0.059382649167531366,0.0454572511396757
176,0.013304351620773877,0.05913825061016616,0.04525063135245302
177,0.014573069532608807,0.058338922915395754,0.04602655116001381
