Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.9999537234974681,0.9932294266258271,0.9995905873021771
1,0.9940201061572337,0.9944849041515355,0.999622658519558
2,0.9949327290229967,0.9972729413676534,1.0003581394438443
3,1.0014369567303159,0.9997769434235826,1.001170831876639
4,1.0011128396553428,0.9975591931363994,1.0006479559130697
5,0.9942167422724798,0.9978295634662938,1.000310179775481
6,0.9941020381137359,0.9979153693707538,0.9980656030327565
7,1.0044994823966356,1.0019762058233603,1.0056304844783521
8,0.9955327712534712,0.9993937617400348,1.0065210301463097
9,0.996984283892597,1.0002899466768045,1.005134343103641
10,0.9968905288499639,1.0003747214701237,1.003155176931273
11,0.9969864186164267,1.000549623714737,1.0021934786617137
12,0.9958042477722221,1.0000439702742314,1.0017211752626902
13,0.9956989422452391,0.9993465477370947,1.0020062040346598
14,0.9957855160460648,1.0020123827876781,0.9980338549015408
15,0.9983047868221394,1.0034471758836077,1.0000435018303275
16,0.9982265363581229,1.0032978909321046,0.9993370232840763
17,0.9982567987809693,1.0027064006942608,0.9993968521111596
18,0.9975488187505785,1.0033875577526024,0.998553691992328
19,0.9979151622714779,1.0021224613130297,0.9990005356494218
20,0.9978378618255642,1.0022347761369819,0.9987537069993221
21,0.9978491039668842,1.0019424987472492,0.998725410166142
22,0.9966293780688654,1.0017426847845925,0.9986613463754096
23,0.9965018705068724,1.0016255596106256,0.9985343469723601
24,0.9966556467296382,1.0010138896088088,0.9966059935042374
25,0.9966983162343949,1.0011625313436365,0.9963400903628465
26,0.9970678228416013,1.0005187930280375,0.9971154298542807
27,0.9978218447643876,1.0001678609417888,0.9974131391752643
28,0.9965265954496685,0.9994606850218257,0.99754270410782
29,0.996857251232911,0.9991277446668549,0.9982352666095117
30,0.9971238375827776,0.9989206491809751,0.9969610314785277
31,0.9981342791270089,0.9957673707462577,0.9976771517473912
32,0.9987535600863306,0.9974322298354766,0.9983792232679815
33,0.9985897180461799,0.9968979072836969,0.9982481449868922
34,0.9993240072348523,0.9958496714228172,0.9977115368506962
35,0.9981835180240125,0.9959831031886222,0.997811284979413
36,0.9984169154397373,0.995720682002495,0.9975596168780683
37,0.9976597185713197,0.9957766785826767,0.9975751433867186
38,0.9975061161392017,0.995750254890242,0.9972974583890588
39,0.9971120033112207,0.9956694621689438,0.996677671269432
40,0.9963181080262288,0.9957136775914135,0.9968403803667024
41,0.9961896682992043,0.9956910660749437,0.9966671736958131
42,0.9958844042816746,0.9956784420309361,0.9962930015336946
43,0.9957919446059809,0.9956956080077652,0.9962076082466289
44,0.9958490893903408,0.9956718298382745,0.9955921239143739
45,0.9958044075036113,0.9956741172259629,0.9955483286204703
46,0.9960421632224057,0.9957050570238889,0.9958697791815505
47,0.99588686962201,0.9956731571814448,0.995670781595075
48,0.9957858140134948,0.9956694920574275,0.9955664755417598
49,0.9955451447641097,0.9957157751735657,0.9952955027922896
50,0.9954384446308128,0.9958097532350526,0.9952177551949787
51,0.9954205950416685,0.9958216697681229,0.995147357302055
52,0.9953966062942461,0.9958544832934811,0.9951702327844848
53,0.9953890913244159,0.9958555510444566,0.9950755388048578
54,0.9957686164879215,0.9957896033260661,0.9947473308881305
55,0.9957464101620462,0.9958704229927319,0.9949637223047099
56,0.9948188300950349,0.9959750190732887,0.9949596995158786
57,0.9948351524662451,0.9959006722726128,0.9950543535443843
58,0.994856033871031,0.9958375762392515,0.9950492025653631
59,0.9949232731400763,0.9958713666493144,0.9948498042977812
60,0.9948289366271273,0.9958741876942053,0.9948490117714871
61,0.9947866683687657,0.9959775157142111,0.9948661427034963
62,0.9948005080940712,0.9959113748046055,0.9948514237315127
63,0.9947180559698063,0.9959097222652336,0.9948520135375188
64,0.9947760308392503,0.9957957063239194,0.9943727881344218
65,0.9948295721371886,0.9957379020677144,0.9943595965447299
66,0.9947667403348777,0.9957884070482433,0.9943706060278334
67,0.9947998262182841,0.9957471859592552,0.9943597891271788
68,0.9948328402717744,0.9957180413887461,0.9944786391943118
69,0.9946791070127294,0.9957365943814748,0.9944848420668896
70,0.9946745285766804,0.995733407931058,0.9944375812396067
71,0.9947151277726323,0.9957074657573768,0.9942323677737086
72,0.9947377118174754,0.9956950284466046,0.9942236357837788
73,0.9947642141442159,0.9956843722814088,0.9941020596843395
74,0.9947232821997826,0.9956934784587951,0.9939584547549339
75,0.9946930494292879,0.995701645239198,0.9938609711175614
76,0.9947218382511859,0.9956884475302833,0.9937564564895215
77,0.9947225413480937,0.9956858831211292,0.9937542735466518
78,0.9947545761941857,0.9956766455878986,0.9936701093166826
79,0.9947576409981685,0.9956747532026385,0.9936446505024568
80,0.9948967103992694,0.9956832603679596,0.9935299152795577
81,0.9948973798127572,0.9956811569154379,0.9935278652725119
82,0.9948933935842341,0.9956802365622518,0.9935270344455456
83,0.9949403138848402,0.9956716360788697,0.9934616679735058
84,0.9951220034106905,0.9955992113090125,0.9934564089887519
85,0.9946103177933423,0.9955938987540516,0.9935628718794811
86,0.9945775673456515,0.9955957328579881,0.9935866331161574
87,0.9945790560353142,0.9955950603689332,0.9935868866050379
88,0.9950640952183307,0.9955948287947931,0.9937785884048006
89,0.9950355311242433,0.9956425291913693,0.9936659514600007
90,0.9950407787994143,0.995619961956768,0.9936758332706617
91,0.9950173857732766,0.9956631067547765,0.993591236787982
92,0.9950732121750946,0.9955513645912035,0.9937665849933739
93,0.9950130427960526,0.9955513868100179,0.993746185522844
94,0.995041703900182,0.9955546809585718,0.9938245461736104
95,0.9950183242209892,0.9955523909957422,0.9938281933947769
96,0.995020269281291,0.9955529708276141,0.9938235949718334
97,0.9949914771486292,0.9955510217811191,0.993722690628313
98,0.9949684876287699,0.9955508885099044,0.993644829617466
99,0.9949751791494281,0.995550777853243,0.9936429204873484
100,0.9949621709271959,0.9955509125731351,0.9936550570201488
101,0.9949460827873292,0.995551787775984,0.9936767139531953
102,0.9949568194120084,0.9955509205301368,0.9937066316455191
103,0.9949373673669711,0.9955522402622183,0.9936344583525797
104,0.9949357768380273,0.9955521728612079,0.9936245355845286
105,0.9945356411020169,0.9955507836256746,0.9936300084025507
106,0.9945080117331161,0.9955527433566578,0.9937064089976735
107,0.9944923924607247,0.9955565036017021,0.9936325907582406
108,0.9950197836338163,0.9955510553890589,0.9937406550377582
109,0.9950179391240273,0.9955512015312662,0.993739430266199
110,0.9950201144482662,0.9955509230156039,0.9937453840123739
111,0.9950051380939053,0.9955550099618549,0.9937388499927466
112,0.9950181319015184,0.9955509971527341,0.9938469158902532
113,0.9950259451018374,0.9955508604686643,0.9938460829669253
114,0.9950227419351451,0.9955507762596658,0.9938482394431097
115,0.9950177066930824,0.9955509065238922,0.9938643461913681
116,0.9950140267089835,0.9955512659042273,0.9938638499632604
117,0.9950296818672332,0.9955514194554381,0.9939823616462633
118,0.9950166753387243,0.9955508819489484,0.9940536806065197
119,0.9946851776966563,0.9955514053805276,0.9939554030604192
120,0.994831613412695,0.9955507981514747,0.9938483814939487
121,0.9948407764130472,0.9955513454419906,0.993913515248687
122,0.994847854072422,0.995552691941483,0.9939144247004915
123,0.9948509412752977,0.9955390859833216,0.99391623451524
124,0.9948686915072361,0.9955438751286333,0.9938279634209373
125,0.994897648137944,0.9955627262025535,0.9938272082981089
126,0.9951965600025661,0.9955233022989407,0.9937799072482401
127,0.995178929770653,0.9955190612176649,0.9937891040835728
128,0.99518259589493,0.995519842158581,0.9937741054121398
129,0.9951751700777554,0.9955186484697497,0.9937899049383826
130,0.9951742178176146,0.9955185834755156,0.993768198692978
131,0.9951812563737378,0.9955198570400218,0.9938156276221359
132,0.9951712137703975,0.9955183639434938,0.9938457140355146
133,0.995172843678001,0.9955185582692998,0.9938430353036787
134,0.9951781296706255,0.9955194681259574,0.9938166679259023
135,0.9951869899706048,0.9955218176710098,0.9938108238017782
136,0.9951899418879611,0.9955228856893097,0.9938102245537092
137,0.9951953667270137,0.9955249454330168,0.9938109188746604
138,0.9951791643993736,0.9955200370940178,0.9936823049830485
139,0.9951740921045249,0.9955190507130647,0.9936807641023417
140,0.9951743121401654,0.9955191511876762,0.9936809661576183
141,0.9951720675461235,0.9955188198639234,0.9936842310796258
142,0.9951703389108862,0.9955186129276876,0.993685818652188
143,0.9951790020772063,0.9955204472179602,0.9937530248710199
144,0.9951849921515866,0.9955223419090183,0.9937913250038692
145,0.9951878490174768,0.9955234508966123,0.9937921132607912
146,0.9951828853932052,0.9955218887361311,0.9937912784319145
147,0.9951797540309922,0.995521027737572,0.9937966995520963
148,0.995180365943521,0.9955213071601062,0.9937969133230233
149,0.9953864881529736,0.9955237649209564,0.9938441251859976
150,0.9953876809460325,0.9955181928577685,0.9938332598991482
151,0.9953905437708387,0.9955195538208851,0.99383402834784
152,0.9953910992561492,0.9955199242354353,0.9938270222663739
153,0.9953846067610672,0.9955172177328027,0.9938261853746777
154,0.9953766055032418,0.9955144754068793,0.993860001447628
155,0.9957253210457961,0.9955130354136487,0.9937162131762808
156,0.9957257786036071,0.9955130245082638,0.9937165896170207
157,0.9957200235265625,0.9955134604650454,0.9936503647838397
158,0.9957283996071126,0.9955131183695797,0.9937242043911393
159,0.9959058505352157,0.9955132219546993,0.9936491501698593
160,0.9959049951327076,0.9955132656111085,0.9936489867816879
161,0.9959118898534401,0.9955130548431381,0.9936545359227427
162,0.9959078893330289,0.9955130449980265,0.9936515116372024
163,0.9958994708365267,0.9955139498735556,0.9936476302724607
164,0.9958948469183768,0.9955152180835823,0.9936480004833463
165,0.9958983984543505,0.9955140571755077,0.9936784337919018
166,0.9958486668357067,0.9955137477032245,0.9936660400691543
167,0.9958464188525791,0.9955141867398086,0.9936670336753894
168,0.9958503670200715,0.9955133877224627,0.9936998639135916
169,0.995848185667988,0.9955136837743407,0.9936701679093319
170,0.995926243884313,0.9955146008095683,0.993622570464775
171,0.9959238630453258,0.9955152566570666,0.9936302559494232
172,0.9959222272895265,0.9955157803877168,0.9936310133575055
173,0.995921933726257,0.9955157969343685,0.9936275388863757
174,0.9959202915651407,0.9955164359252934,0.9936036569034798
175,0.9959219730543397,0.9955155777444984,0.9935892720029539
176,0.9959181757976564,0.9955173618497396,0.9935437938176437
177,0.9958670593297764,0.9955177840393796,0.9935297020044724
178,0.9958631944691078,0.9955208294085485,0.993554738121035
179,0.9958639081435717,0.9955199567800869,0.9935541855211363
180,0.9958685703378359,0.9955165413585781,0.9936048103174956
181,0.9958698156299484,0.9955158400327655,0.9936127672758005
182,0.9958709789632897,0.995515271907339,0.9936122484218257
183,0.9958748657188629,0.9955140442768609,0.9936126540282892
184,0.9958806327907601,0.9955131699676345,0.993656579097593
185,0.9958786221400042,0.995513330748924,0.9936563323871627
186,0.9958807280387244,0.9955131244026186,0.9936684732255224
187,0.9958810971819724,0.9955130883556316,0.9936658024492807
188,0.9958735453841389,0.995514070552711,0.9935967090273775
189,0.9958729664847169,0.9955141572761178,0.9935966583645227
190,0.9958686695247553,0.9955155432631821,0.9935969672055049
191,0.9958778399026602,0.9955132482165211,0.9936813732267565
192,0.995870301475781,0.9955147604363394,0.9936884508450484
193,0.9956460905335432,0.9955139645700564,0.9936843878678755
194,0.9956449170022338,0.9955142639014871,0.9936882692692075
195,0.995647853924751,0.9955135001424678,0.9937179218475588
196,0.995644193081134,0.9955144084689475,0.9936660411083608
197,0.9956557439400715,0.9955130877839848,0.9936016101385493
198,0.9956528257103106,0.9955130249911278,0.9936089177762293
199,0.9956540240999006,0.9955130374510028,0.9936067889013255
200,0.9956460123628494,0.9955137102240943,0.9935245257616571
201,0.9956442510665076,0.9955141524712448,0.9935021366526982
202,0.9956440944675955,0.9955141596087257,0.9934969236658818
203,0.995650874449905,0.9955130465156057,0.9934935925653918
204,0.9956556604707463,0.9955131775637701,0.9935274450061716
205,0.995655664304193,0.9955131940593621,0.9935274710706303
206,0.9956559032963032,0.9955132326258951,0.9935238319149676
207,0.9958974573814493,0.9955138798606574,0.9935541229715558
208,0.9958966822865404,0.9955181621029381,0.9935546749840437
209,0.9958951351126812,0.9955283936057675,0.9935587304981336
