Time(Iteration),EpsilonGreedyMultiArmedBandit,ThompsonSamplingMultiArmedBandit,Upperasdl;kj;ldkjf;lasdfasdfasdfa
517,55.57562978972131,83.93283205052992,152.70938173805217
518,55.677612509109586,83.93339352705048,152.8975092949101
519,55.69906339386728,83.975748848049,153.14339706627896
520,55.72051427862497,83.9925189076577,153.33132592867548
521,55.77162050725035,84.03617598946974,153.56295952094334
522,55.867950377327304,84.066392809858,153.8015557417104
523,55.903703396550554,84.11173840321074,154.1062518253704
524,56.01722793300949,84.18351168802675,154.3090783672805
525,56.080181235381396,84.1928057224496,154.5592702832073
526,56.15394565565275,84.20466546240428,154.80019397836242
527,56.2126523608056,84.25120046626365,155.09664803074165
528,56.305149939478646,84.30452468367521,155.3694528309299
529,56.41315915919578,84.31888023955963,155.6192616207402
530,56.439568161308635,84.41411303271735,155.8388558194841
531,56.461019046066326,84.43419262977065,156.07048287466176
532,56.575253076030926,84.44903563494375,156.19762464488105
533,56.63172550164203,84.50679028327224,156.4575470029338
534,56.661973899115495,84.51058503275591,156.7636528887403
535,56.74489590596106,84.5417046509484,156.9663937429155
536,56.959248252525356,84.62463174844625,157.2759871218425
537,57.094509207747784,84.68297475221102,157.47007267041516
538,57.115960092505475,84.75972728698339,157.68049870637458
539,57.152253982436264,84.83450822796934,158.0209330584624
540,57.244754185617545,84.84240764729826,158.3033123022869
541,57.32251483956825,84.84240764729826,158.47859748940476
542,57.39574482963125,84.87948528150693,158.70872915953743
543,57.500774168090665,84.90839953558539,158.9910086970556
544,57.522225052848356,84.97357894441325,159.31718720849153
545,57.54367593760604,85.02988522586305,159.5436779101651
546,57.68332313721155,85.08131274551691,159.8003401471858
547,57.7353656791125,85.12733473860489,160.0041654483557
548,57.842239549501656,85.1623562794583,160.3014063802784
549,57.90639614706934,85.19506536456622,160.4933891350906
550,58.00707102227666,85.26250466886688,160.71090092412607
551,58.08343708120667,85.27226510472286,160.83927366317954
552,58.10488796596436,85.29037401953772,161.12008883642494
553,58.14362453621142,85.33503034653678,161.3814864753055
554,58.19526482041243,85.41416751352696,161.61421748005694
555,58.216715705170124,85.44602572849519,161.83314513825025
556,58.27577922576175,85.47241304988799,162.01988383164533
557,58.29723011051944,85.48125191910495,162.33765588487694
558,58.39568384198608,85.5024665348618,162.4833558583491
559,58.46147113391464,85.53364266173436,162.72249731659662
560,58.50029292841003,85.57639484583495,162.97890447165133
561,58.521743813167724,85.63021096617955,163.22746667678695
562,58.62684269377144,85.65129734615093,163.45750005658525
563,58.72980251710121,85.66065633538724,163.74788292876127
564,58.758591344667266,85.76721706176902,163.90597862970645
565,58.78004222942495,85.8324497190925,164.11442424471466
566,58.90178434313704,85.84898662123628,164.41231149734256
567,58.92323522789472,85.8724280105434,164.6504640454472
568,59.041873617499974,85.90360413741595,165.00639786410144
569,59.13380352121104,85.96535481530324,165.15642463810698
570,59.22912641655347,85.96591629182379,165.364543699525
571,59.277961098840215,85.9842223179771,165.5659589115593
572,59.40361568198538,85.98772972658335,165.8466153217263
573,59.48685100292587,86.03596361944858,166.27126878926302
574,59.50830188768356,86.05604321650188,166.43866831034882
575,59.564267253567685,86.1377168476534,166.79633215619984
576,59.65454606655963,86.18261473134483,167.07471699685647
577,59.67599695131732,86.18261473134483,167.34997010383807
578,59.697447836075014,86.28640758815322,167.5893297318235
579,59.7485540647004,86.32313361852066,167.7951170336109
580,59.770004949458084,86.32371808824996,168.09516795283565
581,59.851912869591885,86.4024867525688,168.2959106460617
582,59.97501176637469,86.43553075025144,168.50143151437015
583,59.996462651132376,86.48618474464443,168.65118510743585
584,60.056844749642245,86.48676921437374,168.91980533107434
585,60.18764690532463,86.49635303676152,169.1598143112373
586,60.22350662475886,86.51797082451094,169.32257329973456
587,60.30906863922367,86.58033180195346,169.47021753539906
588,60.36731134016683,86.58089327847402,169.64272324949354
589,60.38876222492452,86.59025226771035,169.92792365902278
590,60.4102131096822,86.69552893631153,170.06568963901395
591,60.49435533078078,86.7526931161192,170.31103986090267
592,60.57011416331481,86.77171762288569,170.48017295525736
593,60.69234178992493,86.77725119364649,170.7617712113039
594,60.79376903066297,86.81805644714277,170.94425758162077
595,60.8224061526416,86.85785559047532,171.21360592725523
596,60.84385703739929,86.87418740869722,171.45715152191653
597,60.983733535890224,86.87854363470146,171.7683468601612
598,61.04445425022751,86.92257931915604,172.05626752420048
599,61.113313312580104,86.93137683187182,172.37818644833806
600,61.14195043455872,87.03502225441497,172.6468154726155
601,61.225090194603,87.05664004216439,172.87511926051263
602,61.317590397784286,87.05720151868495,173.042206979688
603,61.42708668580341,87.14054590565101,173.2463417134352
604,61.53723636343526,87.14054590565101,173.49651421690885
605,61.587615104307375,87.1683622888995,173.69262494052336
606,61.611248359184614,87.18266442336507,173.97707342912557
607,61.66800678275413,87.31217759754091,174.23726111038638
608,61.76207255757911,87.41997726316929,174.5019647351066
609,61.7835234423368,87.4309582498739,174.84817146922992
610,61.82603063832336,87.48705979968086,175.06892508637523
611,61.84748152308104,87.51169794858086,175.25714634572586
612,61.868932407838734,87.51944566232234,175.5698195798555
613,61.890383292596425,87.51944566232234,175.71710573742521
614,62.024714465434975,87.55655294936129,175.92262894183887
615,62.046165350192666,87.61702344897232,176.11292394724734
616,62.07589362764676,87.69341205426113,176.38029824888687
617,62.104010967760146,87.74120198520042,176.5504797746127
618,62.12546185251783,87.7638024072128,176.83243570306738
619,62.14691273727552,87.85864297827402,176.99407745682225
620,62.20594232858059,87.93818697856008,177.25424135080996
621,62.267832406453735,87.98673914174614,177.66769111432504
622,62.30644337111488,87.98730061826669,177.882414817212
623,62.45574426132536,87.99935587635343,178.11237822762698
624,62.500214766203115,87.99935587635343,178.35619954316263
625,62.5719438487493,88.00165617415112,178.55217542754616
626,62.64448125819841,88.06765431745677,178.7760391862008
627,62.67798740104284,88.1062205558499,178.9888578034006
628,62.69943828580053,88.11057678185414,179.3385383501114
629,62.74827296808728,88.14786428874213,179.56687397716422
630,62.81216164214533,88.16524797662451,179.80744984109282
631,62.85155387393196,88.18757005949351,180.10150361509676
632,62.90804094220956,88.1980924898988,180.31825714408652
633,63.053079595606256,88.20188723938247,180.57574976291176
634,63.19290627139274,88.2578032830917,180.80361439874872
635,63.21435715615043,88.28577664433709,180.9804097131484
636,63.33658061337744,88.31794950936313,181.18757978461014
637,63.410800386495964,88.34256897106941,181.41115899475287
638,63.43943750847459,88.38298548208145,181.61166285336628
639,63.49054373709997,88.44678058762771,181.90056408662468
640,63.51199462185766,88.46116256005142,182.10910406542308
641,63.66196576392417,88.47990590687075,182.37960016890923
642,63.72393742853298,88.53108917973938,182.5431029973307
643,63.74538831329066,88.56074452360708,182.83235339616948
644,63.87551191275278,88.61761228157744,183.14532088279458
645,63.92960046871749,88.6314327774806,183.3573161555473
646,63.95105135347518,88.76509041261541,183.66224091131522
647,64.02878678373233,88.76509041261541,183.90155947466695
648,64.05023766849003,88.81876165564324,184.09101736658636
649,64.0925936976914,88.84477221698424,184.262442600569
650,64.18882552343504,88.88264419360154,184.53173481200375
651,64.29707885672394,88.90426198135097,184.79168378104924
652,64.41188265557568,89.01884698186782,185.00949711369358
653,64.46592434838817,89.0226417313515,185.25806412106127
654,64.48737523314585,89.02320320787206,185.33894015606344
655,64.55908485850267,89.0237646843926,185.5374447516238
656,64.58053574326036,89.02837349926229,185.83890007634446
657,64.60198662801805,89.07639316006933,186.12203270686774
658,64.62343751277574,89.07697762979863,186.27166372949586
659,64.64488839753344,89.18046358791771,186.58247812149335
660,64.71062778548296,89.18278687892413,186.71169656235594
661,64.7492387501441,89.18337134865344,186.96815251280452
662,64.78943298172113,89.19273033788977,187.10504928148424
663,64.81088386647882,89.29453509555651,187.27763891449223
664,64.95522688426733,89.29568104180638,187.54659212723084
665,65.02927110105614,89.29624251832692,187.71229786885397
666,65.08172886942378,89.29738846457678,187.91210844768088
667,65.21413276337219,89.32795505267781,188.11410406248928
668,65.29996969935692,89.34497771920257,188.41326688374653
669,65.3214205841146,89.39123980720125,188.72326299045304
670,65.42108856621775,89.39297862847837,189.00770796580736
671,65.47961514258012,89.43516406040277,189.2824536484119
672,65.57135770317436,89.48465611558701,189.533398544462
673,65.59280858793204,89.51800632536963,189.77315527867148
674,65.63180691098403,89.57403200665834,190.05287397922396
675,65.65325779574172,89.60058442314363,190.34445067100336
676,65.71052872170955,89.72121348445195,190.638190009271
677,65.75328090581014,89.72582229932162,190.84058015918464
678,65.81145782093526,89.78402990886156,191.02674177531316
679,65.92054101871943,89.80001886028451,191.30040119988556
680,65.98126173305673,89.82074201716868,191.50363551125093
681,66.03890905644101,89.86947768632449,191.70210327455925
682,66.0603599411987,89.97019116626562,191.9505931994981
683,66.13669056099525,89.97846855896202,192.08781515414657
684,66.15814144575293,89.97846855896202,192.39219769213895
685,66.17959233051063,89.97846855896202,192.6119353548002
686,66.20104321526831,89.99301458525453,192.87775007448167
687,66.25513177123302,90.01503738337597,193.02609463137992
688,66.3160745132054,90.04065404383422,193.28346396213297
689,66.40903093178585,90.12449649043616,193.42516816466772
690,66.48329038144668,90.1601121889158,193.65788838273753
691,66.54267585685392,90.22472648539934,193.92497964037727
692,66.62129092141927,90.23392544473477,194.0549766088061
693,66.64274180617697,90.28268781135006,194.32968412606317
694,66.74279770902177,90.32026651789744,194.49911149048972
695,66.82387595979847,90.3307473534138,194.78358201222358
696,66.84532684455617,90.33130882993436,194.98854562956683
697,66.96961369839148,90.33187030645492,195.1872373542472
698,67.09860537333529,90.33417060425259,195.35978768315132
699,67.17493599313183,90.34465143976897,195.67208492500825
700,67.25503802490364,90.40751008266244,195.82711376812475
701,67.29454793693138,90.41624264056473,195.90981061035254
702,67.37230510313887,90.44601472217593,196.11704180979171
703,67.51636954326196,90.44601472217593,196.34155499065483
704,67.61951882294423,90.50181520570251,196.60085187356609
705,67.69040789448877,90.52508142917091,196.7106778545556
706,67.76211751984559,90.54295158438958,196.81734440716963
707,67.8672865707779,90.57456297289507,197.1669240347837
708,67.9211734175383,90.57512444941563,197.4088773651147
709,67.96940745907986,90.57863185802186,197.60167143646754
710,68.11212221632643,90.60221641248644,197.77792556754696
711,68.20677370084282,90.602777889007,198.01835903836815
712,68.3275027973219,90.63912472707668,198.22992694192206
713,68.40430701622986,90.69733712501665,198.37079790838177
714,68.49018874510723,90.7153961522867,198.57663067693528
715,68.58594438176668,90.8096925459752,198.77439965669558
716,68.67768694236092,90.82834576184206,199.06795445152767
717,68.71505481305624,90.82893023157136,199.29392394789647
718,68.81950366216039,90.87128626077273,199.50386198336554
719,68.88808860967802,90.88230894213267,199.8036336745162
720,68.95372730136543,90.88287041865323,200.13952499947158
721,68.97517818612312,90.88343189517379,200.3024523687856
722,69.08467447414225,90.88343189517379,200.53141976801592
723,69.12053419357647,90.88399337169434,200.76944023154454
724,69.14747154514147,90.92806018086448,201.08271583884851
725,69.20860211822132,90.93705405627801,201.29956750010913
726,69.30325360273771,90.93761553279857,201.62050015713038
727,69.3247044874954,90.93876147904844,201.94426976165906
728,69.3461553722531,90.99754092670696,202.20921493594273
729,69.39690001446908,91.0010483353132,202.39234842723246
730,69.41835089922677,91.01910736258326,202.57863310064096
731,69.45466025036764,91.01966883910382,202.71846780998487
732,69.52663620203332,91.06772550341458,202.92257429095383
733,69.54808708679101,91.09429754127613,203.12301609485976
734,69.570122441278,91.09488201100544,203.46849225657274
735,69.63906851382589,91.095443487526,203.55915946635238
736,69.71077813918271,91.14708495894472,203.87131468250726
737,69.76466498594309,91.16514398621477,204.00420327559667
738,69.83168751140792,91.22886750290368,204.13384925121005
739,69.8531383961656,91.2793083583702,204.33891940453356
740,69.95142906504222,91.28045430462006,204.55540608716933
741,69.97287994979992,91.30347392474013,204.67807826824293
742,69.9943308345576,91.3191389150239,204.9000086030443
743,70.06991279116404,91.3191389150239,205.14700645865622
744,70.09136367592173,91.39302941958434,205.3055234041759
745,70.2247554622121,91.3935908961049,205.51011581977687
746,70.24620634696979,91.39473684235476,205.86841757172283
747,70.3431529535187,91.39768277444044,206.0669108480462
748,70.3646038382764,91.398244250961,206.26543739458353
749,70.38605472303408,91.40726659682822,206.45322053744923
750,70.41623816569407,91.41460453963658,206.6555881754801
751,70.49399533190156,91.41516601615714,206.8708420057278
752,70.51544621665924,91.47594626146622,207.0461425614068
753,70.58956899431371,91.51270417661337,207.36426650356594
754,70.6192972717678,91.53264461033488,207.48874395088984
755,70.64074815652549,91.57290379349243,207.71734945024087
756,70.7127010962453,91.58118118618884,207.89506062649852
757,70.81240544526362,91.62464515156472,208.09434141828507
758,70.8338563300213,91.72582807113902,208.34321485265718
759,70.87961265398778,91.75668765204261,208.6965430596469
760,71.02658649364894,91.80612873027508,208.92789494450722
761,71.04803737840663,91.80669020679564,209.18562763316132
762,71.12386240780384,91.81835858345077,209.39789372395654
763,71.14531329256154,91.81835858345077,209.60114489237813
764,71.16676417731922,91.86458463991731,209.8324413980064
765,71.18821506207692,91.87177087713825,210.00514472532706
766,71.2096659468346,91.94960886600936,210.12737387463775
767,71.26378790976756,91.9986504185136,210.3335272171264
768,71.36560545331835,91.99923488824291,210.56365870857877
769,71.63135510358707,91.99979636476345,210.76791471539013
770,71.65280598834475,92.00035784128401,210.97216056612243
771,71.67425687310245,92.00091931780457,211.2387660749013
772,71.69570775786013,92.00150378753388,211.4111357813527
773,71.90678670724152,92.00206526405444,211.58395900808887
774,71.94578503029351,92.03508569578642,211.8358347467036
775,71.98795907193536,92.03564717230698,212.0234813597267
776,72.0272951017644,92.05246938366881,212.24713689150227
777,72.04874598652209,92.05305385339811,212.47338920212647
778,72.07019687127978,92.05305385339811,212.71773688142125
779,72.1924244978899,92.07663495003874,212.88928357505773
780,72.23338197624338,92.0777808962886,213.02608245007733
781,72.2770677821874,92.0777808962886,213.14438548941462
782,72.34002108455931,92.10395903326742,213.30970133408545
783,72.40711355605423,92.11126119135733,213.6532113101619
784,72.45533627942926,92.12062018059366,213.88203778218084
785,72.5712583524112,92.17243495914178,214.0614667226493
786,72.64279444224934,92.21296028707786,214.29349491700344
787,72.74568992923211,92.26125541906046,214.51108429718528
788,72.76714081398981,92.26973930811869,214.6278958014196
789,72.7885916987475,92.28459777450186,214.84611561055985
790,72.81004258350518,92.28459777450186,215.0026144690199
791,72.88779974971268,92.30407906714345,215.17610842223613
792,72.90925063447037,92.33329440513364,215.42773689725172
793,72.98073400758332,92.33503322641077,215.72215609019904
794,73.00218489234102,92.36651955821053,215.9451955728257
795,73.04707716640583,92.40847594421511,216.17909902309611
796,73.06852805116351,92.42188227180057,216.4118415830025
797,73.22470600612814,92.43716438835264,216.56941639025732
798,73.45158451219778,92.52128129310167,216.77514222969162
799,73.47683014643914,92.52128129310167,216.95651322287387
800,73.49828103119684,92.52128129310167,217.11905038862582
801,73.58107363778416,92.58849047915314,217.31284635324104
802,73.67368312400973,92.6549123331175,217.58338967713303
803,73.71436233722775,92.69617710320125,217.78043305494742
804,73.81946121783147,92.76503616555384,217.99544674198984
805,73.89436008963698,92.7847879600173,218.26727572306308
806,73.91581097439466,92.7847879600173,218.37905870811534
807,73.93726185915236,92.7847879600173,218.5193710537447
808,74.01153128855825,92.79371301851536,218.68749471214423
809,74.08608217229298,92.79485896476521,218.96313324227305
810,74.15573372319301,92.81968352963607,219.1938829835713
811,74.20182275685069,92.82026799936537,219.4631511243394
812,74.22327364160837,92.9489326755699,219.738869392362
813,74.24472452636607,92.98026802126309,220.01736523632138
814,74.34911723372426,93.07382148766773,220.18050425537086
815,74.41332065238291,93.14268962998206,220.4110529145142
816,74.47235024368798,93.14648437946573,220.6706846891622
817,74.49380112844567,93.19885837057952,220.88651107294436
818,74.53331104047342,93.2376893035831,221.11823186328655
819,74.5547619252311,93.23825078010366,221.29662693640776
820,74.57621280998879,93.23825078010366,221.6024887697293
821,74.59766369474649,93.23939672635352,221.90387537040078
822,74.64113053178724,93.23939672635352,222.1741742527296
823,74.66258141654494,93.3569476293466,222.40838974879927
824,74.74243530451743,93.35927092035304,222.67552789977313
825,74.82113150760449,93.37611724444322,222.89047128684706
