Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
1375,0.46134214034713866,0.5986530178536715,3.252799396565744
0,0.976706003718523,0.9815771941743968,14.537863184911723
1,0.9557651911801243,0.9552525927098786,15.664722844912646
2,0.9473238987413598,0.944094337504931,15.9144979992034
3,0.9317821876201131,0.918558766711391,13.74863515402447
1376,0.4617301205140393,0.5986622941314443,3.0282972023410983
4,0.9229753275713113,0.8932714385405637,14.028699636692014
5,0.9189617627964741,0.860550633878909,13.55690131922069
1377,0.461730696491057,0.5986657564202209,3.0572919517824255
6,0.9134022154796382,0.8378236126131011,13.297064385265424
7,0.91075343250157,0.8218517315604672,12.435324760049458
1378,0.46102198697478763,0.5986685731429768,3.3437419839705766
8,0.8896008148001385,0.814721607360916,12.039191548787471
9,0.8782788488222861,0.7980033237766971,13.173424447198105
1379,0.46100645591795014,0.5986743984470622,3.684521726932496
10,0.8655913585435062,0.793161903092259,11.727508465817442
11,0.8551655823427995,0.7796721107001094,11.12484755153693
1380,0.4609822592539641,0.5986715492670737,3.0755158777534533
12,0.85094157422654,0.7707293824886438,10.831039542590783
13,0.8430978623032853,0.7642031784264477,9.478653597118605
14,0.8279087718206799,0.7174216573889156,9.360741323244248
15,0.8210516142318556,0.6817862264854808,9.115737392686452
1381,0.4609743374409807,0.5986408812014142,3.551669062744414
16,0.8190254336764854,0.6513121633077333,8.651649701639737
17,0.8115736829464183,0.6440506272815376,8.231151101966484
1382,0.4612804323104357,0.5985817084679661,2.948375057041626
18,0.8103729681963611,0.6398841661576352,7.8462866949285015
1383,0.4612666612877991,0.5985406168839846,2.8579434980144094
19,0.8085591161741672,0.621836937092337,6.736512892724777
20,0.7885339128113498,0.5970054908635367,5.325976838603432
21,0.7870605668725539,0.58879694951209,4.485665627571131
1384,0.4609090644031328,0.5985818079330516,2.9550918810791718
22,0.7852898414426488,0.5453838894603517,4.817359682388652
1385,0.46094692698840517,0.5985786198275564,3.1751503047957255
23,0.7858149672741924,0.5398643454141973,2.6469978444726303
24,0.7849407756164661,0.4890479811466187,3.168624250129823
1386,0.4609726218896273,0.598582762811952,3.2922943620815586
25,0.7866742455252168,0.48864410772179145,1.928337869923237
1387,0.46071315823380976,0.598577018068814,3.2060740914795303
26,0.7828854496932214,0.4823617927464044,1.3996941789479096
27,0.7822764597776228,0.47750059214378454,0.988994125941429
1388,0.46070094018560603,0.598584895597016,2.861719127678447
28,0.7806187834649604,0.4758056086146154,0.8552062433432466
1389,0.4617261926165419,0.598577611945149,3.495420826718231
29,0.7799893470955471,0.47546500614656706,0.6812393287606324
30,0.7796434167188684,0.4707634259899313,0.7089377958598801
1390,0.46175282607775003,0.5985831741533267,3.446695678328561
31,0.780527718547802,0.47037536538920904,0.7110022522055621
1391,0.461519252018409,0.5985850335051225,3.1797171461458045
32,0.7797280998123246,0.47130578390706335,0.6959917831210232
33,0.7691554772519948,0.470252468256015,0.720447806742132
1392,0.46334532594162914,0.5986025369245568,2.63188497428109
34,0.7541433978830476,0.4696637122656792,0.6616871716051723
1393,0.4633441526091972,0.5986125740384216,3.6136559188922326
35,0.7524343341831916,0.4706260998287631,0.6977865212170137
36,0.7417570741811621,0.47063300167973293,0.712157510722598
1394,0.46309653850965715,0.5985911932357679,3.8741518823643872
37,0.7412927349256577,0.47082742038376846,0.6824838742675932
1395,0.4630652857700855,0.598596128518637,3.950555356798218
38,0.7348359428475922,0.46995867994559204,0.663911649921797
39,0.7280051448870993,0.4699957575940508,0.715617657114733
1396,0.46307850129845834,0.5985930278708919,3.7830291670972436
40,0.7280795922777261,0.46994133186826426,0.6909115926423973
1397,0.4630566830097799,0.5985857644627808,3.354555590598676
41,0.7287198300165261,0.4684174923648957,0.6872259660021023
42,0.7261923913357821,0.468435498598303,0.6703568919093038
1398,0.46305579664387564,0.5985825485677336,3.1816477232404656
43,0.7267895514225986,0.46816469285988377,0.6945979811072723
44,0.7267419657113529,0.46727538188719464,0.7000060667374035
1399,0.4635600535393545,0.5985833254307132,3.1972841537893673
1400,0.464210906637743,0.5985728579529759,2.863934743658402
45,0.7267420411892215,0.46737863350691855,0.6545269287620276
46,0.7266875785585011,0.468248030372592,0.6988117200372777
