Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.4020454527673887,0.4874801237148274,0.45461238832589,0.4874801237148274
1,0.797407668898288,0.8179271424188899,0.8851409789335103,0.8179271424188899
2,1.1197947440129064,1.2050399624612176,1.400384372521534,1.2050399624612176
3,1.6386422015520143,1.6511755403225385,1.7496179421182725,1.6511755403225385
4,1.9965821266260722,2.1170054903102535,2.0821752201934567,2.1170054903102535
5,2.38295594461434,2.4416224033156047,2.517174513361105,2.4416224033156047
6,2.7756997659609697,2.7581390304969053,2.8223163627692847,2.7581390304969053
7,3.0405715162572493,3.1701467564301216,3.2325856059458893,3.1701467564301216
8,3.3151849643662326,3.6775796981043625,3.6262077261229124,3.6775796981043625
9,3.6150875313161883,4.101854643868102,3.9455103744976094,4.101854643868102
10,3.9386190799285665,4.533535885820635,4.336754465815058,4.533535885820635
11,4.208673711309817,4.9660461667189395,4.826913596421544,4.9660461667189395
12,4.473297738483754,5.3885176449716194,5.2831985923608045,5.3885176449716194
13,4.638284872756172,5.734796028151363,5.70331465317645,5.734796028151363
14,4.908224932179613,6.07873710159571,6.041606929138942,6.07873710159571
15,5.092360216540548,6.5537123842302,6.460551100791785,6.5537123842302
16,5.213000973660102,7.01380011684261,6.776971649176273,7.01380011684261
17,5.322391429370654,7.45544051473519,7.2750960194639465,7.45544051473519
18,5.556866097694817,7.9010251745288445,7.545726264740035,7.9010251745288445
19,5.819286889400614,8.22902265017193,8.003061611172374,8.22902265017193
20,6.056093647367494,8.685206910672221,8.370320024558964,8.685206910672221
21,6.357563273234258,9.153869440679372,8.831664992695456,9.153869440679372
22,6.53510184926282,9.56890537553571,9.288800734352332,9.56890537553571
23,6.799693619701681,10.03762090475157,9.651199709615996,10.03762090475157
24,6.905818387111791,10.401106002262825,10.034187767481338,10.401106002262825
25,7.093394602669352,10.401106002262825,10.401616030850793,10.462439467947473
26,7.2245940795140795,10.48401349096766,10.793257618290209,10.601021273043404
27,7.362242235653563,10.568489716809278,11.168136050474905,10.741847590121129
28,7.53592471347892,10.67625426333312,11.549721163836931,10.977563603804754
29,7.679712242930987,10.87062094996303,11.805036439922869,11.203144370460143
30,7.830470026190201,11.036624897837942,12.218626474885204,11.46166740218258
31,7.993843298556658,11.202942684279861,12.576959884502854,11.731179925408528
32,8.168406869740501,11.461448805193797,13.050513594456072,12.049021011938903
33,8.352143363960973,11.66395569581219,13.340072023111324,12.397001832256388
34,8.526387694196119,11.768707802440952,13.649852600325834,12.768466966932385
35,8.755349486156977,11.914833436024212,14.039531973347314,13.104103182565265
36,8.892931396317909,12.128377856286379,14.44751452062514,13.448029804624209
37,9.017577835466014,12.297745633725313,14.773970746294452,13.834921232621829
38,9.229911485181686,12.44401925102122,15.079155566480328,14.151956654359916
39,9.354719098897993,12.553065929768376,15.370674694185933,14.604274715396949
40,9.565016071578576,12.737355009817085,15.743456040988416,14.977636135447693
41,9.815368377928907,12.948743641921336,16.180932678191603,15.228961595780362
42,9.990699523318666,13.187225991257794,16.516296383935867,15.629108006982548
43,10.154773251284634,13.276195540879044,16.907866458781996,15.900795370631121
44,10.29643077675664,13.583947768976225,17.375918452682107,16.189380261367905
45,10.51323586767159,13.817183345547212,17.756538315113154,16.423921905997553
46,10.65966038103289,14.030856409241409,18.088272056070135,16.669397787978433
47,10.866619708435922,14.237444267091774,18.372565827703987,17.182351772410065
48,11.080141621813384,14.404071814343222,18.600672838504735,17.508260861718362
49,11.222268563915595,14.585054625330585,18.974452800498618,17.983914348475455
50,11.394535768402362,14.737113022500305,19.26593155728984,18.336957991063166
51,11.509967325336167,14.891289403461538,19.526104721419568,18.62962974191572
52,11.741495836735584,15.089156621234391,19.708320957080694,18.86693460023698
53,11.986236662794981,15.372838531489077,20.16149311218829,19.13512571343461
54,12.155899214474848,15.5155029691897,20.502389737052503,19.407955965050302
55,12.330328520415446,15.800137081178388,20.712381767245876,19.546100194712217
56,12.46969675557701,15.984301645150401,21.17917936383563,19.726463444951207
57,12.683700982678955,16.191559641726364,21.59837967321043,19.89574338004681
58,12.898207378103928,16.36382179115416,21.993798752764537,19.96856599353678
59,13.166754790486014,16.519285269381605,22.266201141855582,20.256434365023033
60,13.36969401428811,16.70641152843266,22.469369200475263,20.402486478841656
61,13.526768090927282,16.907813759022538,22.72098759358959,20.487591981642165
62,13.752074141830533,17.017977428176323,23.04205763558342,20.654938381602122
63,13.866321537224247,17.21060918477667,23.36025816392882,20.752646538690325
64,14.046261896037446,17.445630972076863,23.646460861239277,20.855302762133032
65,14.171430752624516,17.65862662285149,23.957799458334893,20.98028854154834
66,14.295280140097503,17.81170213675133,24.203093917935018,21.09582187972339
67,14.506183173593612,17.95678247804724,24.476246155317583,21.305387630834137
68,14.636319885441788,18.173596383230258,24.913040756671364,21.445914825884724
69,14.796606746398178,18.27659469526559,25.214225569157303,21.543341669611205
70,15.039631541470508,18.461543587553642,25.448072950196696,21.74510325185835
