Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.4688628068652333,0.4049969871719551,0.4049969871719551
494,38.18318042246792,20.934517781923276,17.121349240495285
495,38.18459547443433,20.935932833889687,17.121349240495285
496,38.296140292325795,20.9400329249791,17.148984420467887
1,0.8896383335277422,0.8249075833249483,0.7631350868040556
497,38.4194637767326,20.940741037129413,17.149692532618197
2,1.2840492105751165,1.209802462792948,1.0814896765492883
3,1.6632086981824092,1.6934604797924588,1.4823725463805837
4,1.9413447997408113,2.037767227068409,1.8518595737961288
498,38.421685222305975,20.94930383698435,17.149692532618197
499,38.421685222305975,20.94930383698435,17.15441308818534
5,2.3339021395868254,2.5362103212759535,2.205370509417549
500,38.42317214412387,20.950790758802246,17.170202298434784
501,38.51203580422907,20.950790758802246,17.206899815696577
6,2.5975918851307407,3.0686680892487423,2.5945744076495703
7,2.822503993902214,3.632577767988,3.0157544802631473
502,38.53329766456945,20.957649518999336,17.20983894278943
8,3.061202100291097,3.9797909208656064,3.4622297103642645
503,38.54565323856972,20.9679492854426,17.21234613910551
9,3.3601686474483223,4.378087075413095,3.7050617213409707
504,38.63779382596737,20.968011555188898,17.21863998119485
10,3.610492858576484,4.800346529624572,4.169248482767152
505,38.749912280406484,20.96949847700679,17.23035630316369
11,3.8905643923502558,5.175786515245429,4.571620838396965
12,4.104904385630946,5.5944666878184455,5.071168973917977
506,38.749912280406484,20.96949847700679,17.23035630316369
507,38.749912280406484,20.971089952703494,17.23508718824525
13,4.384601503389836,6.120948350106001,5.611367847420269
508,38.847130617967444,20.971089952703494,17.243906187562022
14,4.540829013493169,6.680477953807788,6.0436717067262595
15,4.65377361974986,7.12486953119515,6.41271911917423
509,38.84927287799475,20.97632253061817,17.249138765476694
510,38.88512280504238,20.988543288068147,17.251645961792775
511,38.90758663545493,20.99019061395402,17.283437701186866
16,4.878688384321127,7.615163471716488,6.774387845704465
17,5.078929312586924,8.07830436368164,7.275604567394717
18,5.401066235820972,8.538940927407594,7.642323356025609
19,5.65435084982804,8.992662811032108,8.026695905156258
512,38.91576507212867,20.990348824639444,17.285911873538655
513,38.98759593115695,20.990348824639444,17.29066997014666
20,5.855642556380198,9.434679157773358,8.391341169341034
514,39.01290714256152,20.991835746457337,17.314838588267065
21,6.054341150395701,9.82871320076892,8.842741648821692
515,39.01290714256152,20.993483072343214,17.314838588267065
22,6.40863801740835,10.248578659652448,9.170735439286494
23,6.7015518215305505,10.74025898700463,9.537802582082566
516,39.127380299249545,20.995130398229087,17.316485914152942
517,39.13953700150291,21.018235492805587,17.316485914152942
518,39.13953700150291,21.018235492805587,17.33004618258864
24,6.9031526572851565,11.144176481421036,9.827877058620162
25,6.989516553415409,11.564499456435914,10.102024639663723
26,7.300669333072349,12.027730305318318,10.487338521904942
519,39.15640262501884,21.021552231335615,17.337709547534566
27,7.548090412926473,12.410343097739577,10.713614347781412
520,39.24288355981182,21.025199753110712,17.341275612994423
521,39.36051660963375,21.02684707899659,17.350655326850955
522,39.38694268660477,21.030736084798068,17.35289700676656
523,39.476871359043756,21.03238341068394,17.35289700676656
524,39.476871359043756,21.049480130634073,17.36817778130203
