Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.9966033778813725,0.9849821089132833
1,0.9966174585771921,0.9793976571540501
2,0.9713809985791861,0.9556380012898826
3,0.9605183082418265,0.9348524403238352
4,0.9449135345193941,0.9270119834385827
5,0.9391951483943075,0.9169357667084747
6,0.9364878228831118,0.8898343900771193
7,0.9207479286811153,0.8739705543183511
8,0.9063307052699795,0.8463909867974408
9,0.9065601247883593,0.8348595633784835
10,0.8998575659368756,0.8214984335646947
11,0.8997803953338599,0.8066644257235056
12,0.8879752151938088,0.7916514359457212
13,0.8816164233853181,0.7649449669164567
14,0.8815307574734911,0.7488932962772752
15,0.8702388208275185,0.7178464739547638
16,0.8679172128550533,0.681202937335632
17,0.8658086131756983,0.6724682020419919
18,0.8601988354645043,0.6655797462400761
19,0.8580832350483029,0.6459289233163267
20,0.8475280606507486,0.6255171654969482
21,0.8426243281028645,0.5915689581066491
22,0.8288680520563922,0.5659253458406234
23,0.8179926799788729,0.5241418497281664
24,0.8174684095060334,0.47686968328693524
25,0.8037354609987137,0.45069195842249776
26,0.7913100985631532,0.4431091867613882
27,0.7842554402532153,0.43900953216957506
28,0.7829398171194664,0.4258257114068938
29,0.7851438952876453,0.42469823045523664
30,0.7740916166928641,0.42444123898834374
31,0.7733992957076984,0.422289933204737
32,0.7722250717525904,0.4217478778677182
33,0.7711373960209043,0.42210706751323235
34,0.7587069457076026,0.42253045741881634
35,0.7593295693867422,0.4207935375835293
36,0.7556379536377051,0.41981765410560773
37,0.745414212817378,0.41943395927861304
38,0.7455326263111541,0.4183621299360052
39,0.7454515102007561,0.4180837801575339
40,0.7348855594293685,0.41705870412965124
41,0.7313532627820826,0.41739281080239266
42,0.7281029159589307,0.4158496097555712
43,0.7169461823457981,0.4157731556954105
44,0.7175642301292091,0.41512932212777776
45,0.7155148408925436,0.41519965288462946
46,0.7177544145103621,0.415741776137961
47,0.7144125429733015,0.4151564624990587
48,0.7144231143822974,0.41500399570907864
49,0.7137215264023362,0.4149317109210526
50,0.7123783231068199,0.41137625291194213
51,0.7114817152983224,0.41163918611290484
52,0.7063005787974495,0.4118981269231113
53,0.7025783009727664,0.41138345381411334
54,0.6841357493411824,0.41182599307134315
55,0.6846163907014884,0.4115715979273606
56,0.6833453843932435,0.41179263061229365
57,0.6807835490997382,0.41194769579798535
58,0.674048392087954,0.4114032012486133
59,0.6718165424240555,0.4114264970383549
60,0.6593253938054678,0.4113634982837694
61,0.658046607999471,0.41133306712217516
62,0.6578485290914757,0.4113054132752918
63,0.6577306500856955,0.41131641823650966
64,0.6555383795878427,0.41128510446121497
65,0.6549384782288563,0.4112439097987345
66,0.6549304035101586,0.41120649137721055
67,0.6542742429751487,0.41169447059873787
68,0.6413554379915285,0.4116938538869461
69,0.6413817288198833,0.4117006452434757
70,0.640268282357477,0.4117554865630386
71,0.6424699233254173,0.411737983368467
72,0.62565496041516,0.4107372168935342
73,0.6252559225340659,0.4107333969284436
74,0.6250061699110473,0.4106614342355779
75,0.6248970823185349,0.41064168521877936
76,0.6256755837783525,0.40962555308417814
77,0.6257487446882198,0.4095175408424054
78,0.6256809401902309,0.4095355012853331
79,0.6252004280770509,0.409584435182473
80,0.625138214416784,0.40780427000000763
81,0.6252589871837169,0.40779891213905045
82,0.6290786003777507,0.40778310490273373
83,0.6116155748322117,0.4077565209277004
84,0.6156894462114637,0.40774956977142585
85,0.5984908557723427,0.40774501479214276
86,0.5980977972096335,0.40775397628469046
87,0.5962495963302799,0.4077514790501374
88,0.5969075400799867,0.4077617713381933
89,0.5979095497574314,0.40775503644416045
90,0.5781663654090676,0.40773221744970795
91,0.5763157185629484,0.4050361680754115
92,0.5747329840727126,0.40470457091657686
93,0.5680883741576361,0.4043488936794103
94,0.5666850461069981,0.40404412360347697
95,0.5645182844459068,0.40395557552360695
96,0.5644774747791466,0.4031928730003277
97,0.5493106705346589,0.4032429370055355
98,0.5492232338615388,0.4031360078890544
99,0.5490306277362496,0.4030538207002035
100,0.5489783885065866,0.4030243868002848
101,0.5490234675564611,0.4030330228885773
102,0.5484040865672484,0.4029776521618606
103,0.548524817522975,0.4029312851436349
104,0.5488152749471545,0.402712552339342
105,0.5488001157930025,0.40270247205582754
106,0.5488295458998806,0.4023738832710733
107,0.5488921826786003,0.40249675030318616
108,0.5478096316480624,0.40249390609250196
109,0.544276410557723,0.4024868603899299
110,0.5465057433223859,0.4023849688637274
111,0.5401578058628893,0.4024166170933216
112,0.5401507746988468,0.4024102995963201
113,0.5400942422106729,0.40241708029019313
114,0.5409246167291737,0.4024474571146876
115,0.5276692480577065,0.4024165986325189
116,0.5276869965292807,0.40240590527583625
117,0.5262726843247325,0.4024016937577132
118,0.5239983320735339,0.40240035758158677
119,0.5216594953553211,0.40241539699044016
120,0.5174719583092696,0.40242581103878006
121,0.517497225425374,0.4024390711602389
122,0.5165618963865213,0.40243321867006376
123,0.5166894756649095,0.40246238578225685
124,0.5151959464968192,0.4024628608273961
125,0.5154905281175683,0.40245804400805696
126,0.5157243304142829,0.40246163928461104
127,0.5119705098406817,0.40245647583732114
128,0.5126483374267259,0.40245663137607773
129,0.5121636853511801,0.4024540078253097
130,0.5120986286964503,0.40245194928192946
131,0.5121036315553905,0.4024395061749278
132,0.5099490604805921,0.4024514480198579
133,0.5099769757403046,0.4024506197214765
134,0.5067635156026772,0.4024470054718524
135,0.5068099652338612,0.4024436989914587
136,0.5065315880666589,0.40244491321176756
137,0.5065563869110641,0.40244581423114223
138,0.5064051289184615,0.4024452800676356
139,0.5065281247393919,0.402448838639253
140,0.5072028534779152,0.4024517572487457
141,0.5048808152887714,0.4024488834271123
142,0.5048732015129508,0.40244440737343856
143,0.5048827062518157,0.40244048981438674
144,0.5045881441776306,0.4024418780368806
145,0.5045564393918885,0.40243546930424595
146,0.5045430444999878,0.40243381181877325
147,0.500210404446108,0.40243660402336456
148,0.49801664233712,0.4024319721538979
149,0.4934039676983759,0.402438861202695
150,0.48748941670096413,0.4024431024761589
151,0.4872396469791232,0.40244469273436023
152,0.48740142123436464,0.40245708655016826
153,0.4867961800685291,0.4024442201452684
154,0.4866975469499241,0.40244020579331313
155,0.4759356330954577,0.40244128403529367
156,0.4722658430225198,0.40243889453135606
157,0.46438375810980315,0.40244322521454395
158,0.4634097085929299,0.40244821937638015
159,0.46596691090260167,0.4024488045685167
160,0.46613703436859383,0.40244387754349464
161,0.4661282736014045,0.402443938615181
162,0.4663450054328121,0.4024414716323629
163,0.4627998963733765,0.40243943313835234
164,0.4617856444644273,0.4024388522684563
165,0.46227075209956414,0.4024388231433428
166,0.4615975897550951,0.4024421879560922
167,0.46159608274897074,0.4024370819101696
168,0.46150488009371937,0.4024267678639778
169,0.4608963415960744,0.40243014837973357
170,0.4607181434643146,0.4024280116227489
171,0.46139691147723505,0.40242642772852727
172,0.46141203549174936,0.4024363940962054
173,0.46136825893925854,0.40243386565973277
174,0.4614719942600887,0.4024365550417611
175,0.4626986732081444,0.40243798050660456
176,0.46042889526231817,0.4024387112863389
177,0.460424841034124,0.4024307318974841
178,0.4604278379698662,0.4024325525726349
179,0.4605061097175315,0.4024297313124287
180,0.46288367440356615,0.4024251194707794
181,0.4620963114174022,0.40242231411623486
182,0.4527072622975042,0.4024291552058374
183,0.438070352899237,0.40242615205667304
184,0.4357239270182148,0.402431335502064
185,0.4352543077886324,0.4024331158586363
186,0.4352566717506413,0.40243257355451023
187,0.43523897783553644,0.40241747615869883
188,0.43487707663249775,0.4024136487241937
189,0.4360006035572557,0.40240813155007926
190,0.4360125930600236,0.40241436657229085
191,0.43408845977111976,0.40241716884658124
192,0.4346132656344469,0.4024139110401103
193,0.4348470549197959,0.40240968740942973
194,0.427702388135344,0.4024094752714296
195,0.4272891513015641,0.4024073512285867
196,0.4293913310236627,0.40240536063378574
197,0.4197496206866247,0.40240880208461965
198,0.41968704462409256,0.4024050348455031
199,0.41519769792327954,0.4024071173943552
200,0.41185083596747524,0.40240494687924394
201,0.4071753783221951,0.4023989662191368
202,0.4064143095166212,0.4023977548496317
203,0.406417460020707,0.4024014602946567
