Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.47746685017580137,0.41986593621364043,0.41986593621364043,0.41986593621364043
1,0.8784201133705881,0.8351361886434949,0.8351361886434949,0.8351361886434949
2,1.336021500092429,1.2520753354228924,1.2520753354228924,1.2520753354228924
3,1.7397709076269698,1.6513912748829995,1.6513912748829995,1.6513912748829995
4,2.0227301918624567,2.1086337820285603,2.1086337820285603,2.1086337820285603
5,2.4116121422546835,2.2880837535824226,2.2880837535824226,2.2880837535824226
6,2.7147610701875484,2.649300694680236,2.649300694680236,2.649300694680236
7,3.0731157761991392,3.115755617721475,3.115755617721475,3.115755617721475
8,3.383220671714605,3.591203418814706,3.591203418814706,3.591203418814706
9,3.7456475495001387,4.125390034179864,4.125390034179864,4.125390034179864
10,4.100892995033167,4.543151790528283,4.543151790528283,4.543151790528283
11,4.4473496895865505,4.922329961114408,4.922329961114408,4.922329961114408
12,4.708104044182141,5.3844059760547305,5.3844059760547305,5.3844059760547305
13,5.058118540551694,5.80438085320332,5.80438085320332,5.80438085320332
14,5.407195247138681,6.174159872395597,6.174159872395597,6.174159872395597
15,5.82268672669621,6.546852042063074,6.546852042063074,6.546852042063074
16,6.095228175964286,6.832203408779394,6.832203408779394,6.832203408779394
17,6.402019884438661,7.170622560674896,7.170622560674896,7.170622560674896
18,6.6558726937913715,7.453365684735397,7.453365684735397,7.453365684735397
19,6.889441980525925,7.818164572189509,7.818164572189509,7.818164572189509
20,7.181879150728011,8.368906753686776,8.368906753686776,8.368906753686776
21,7.432167277147407,8.70801486435637,8.70801486435637,8.70801486435637
22,7.645746663059869,9.172204658146708,9.172204658146708,9.172204658146708
23,7.917345414449143,9.54345761646157,9.54345761646157,9.54345761646157
24,8.189850488980545,10.006415398843234,10.006415398843234,10.006415398843234
25,8.407956389470625,10.06812794120477,10.339696785246133,10.134601461014887
26,8.637250868262985,10.160599560381183,10.70077149726683,10.320858151021492
27,8.870567762061622,10.258378991924365,11.099445507097052,10.524319972087607
28,9.071903184884821,10.392547207231226,11.399208046166716,10.63775341443946
29,9.321243170287016,10.585357039458735,11.695568655305008,10.863988595444827
30,9.533396317310345,10.743967935242164,12.116211826082308,11.097320232896548
31,9.83930757833307,10.890670268593315,12.386808064770891,11.259526852285493
32,10.100516800454713,11.077913993502026,12.709383083179585,11.484225348100216
33,10.372642480440186,11.211765407681678,13.105948212356648,11.804172093930335
34,10.581775460980804,11.361751670692112,13.452925606628625,12.181987881226366
35,10.815242279783718,11.506702363706802,13.88039314953177,12.444505785749161
36,10.932162680072373,11.640948159286049,14.216370710179572,12.789745546509739
37,11.176594613365143,11.858228855377625,14.5412029610188,13.190508412592388
38,11.427240168983317,12.081894744017484,14.93510091130795,13.570003519953238
39,11.580805437738515,12.313379741220897,15.371147365724388,14.059957111919502
40,11.74735486593828,12.532324736824787,15.82562208506125,14.423694116639421
41,11.957202429920073,12.692262415802462,16.235628999087528,14.82545834434185
42,12.118863147329684,12.881030620945094,16.44561026306196,15.200122498659454
43,12.266968692731288,13.050437863711466,16.740817474287482,15.563390160880775
44,12.368181533214536,13.16412131363191,17.113592101411538,15.91527830946566
45,12.514664771839652,13.325466616432825,17.472706929851583,16.2336433788749
46,12.78902479207101,13.509509912596963,17.74616927085986,16.59562821792203
