Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,TSLinearTestTheta
34,0.16773172908206166,0.11756549516327734,0.32182846554507616,0.31193748980552843
35,0.15837247538273705,0.11636881975372752,0.3215230268334989,0.2745724788800573
36,0.15635278081740686,0.11526040903081458,0.3212141072055307,0.336793503692661
37,0.16372756669494398,0.11392907277988795,0.32051868168208897,0.2876140893434074
38,0.1691821099801733,0.11530582716187263,0.32018065981036425,0.31616909964355266
39,0.16909745434867382,0.11674746393045739,0.3192622997152922,0.3761793803960678
40,0.17362663612660995,0.11677060034396707,0.3197501364773842,0.30575709570872844
41,0.1666792690665313,0.11505119756717834,0.3199683836540216,0.39709833768160696
42,0.16312834938721688,0.11511256863734576,0.31954852296745384,0.29906646528453895
43,0.15921836137689,0.11416122251943148,0.31949949124351484,0.3540124742537942
44,0.15291298616597862,0.11495694381145519,0.3188930982585069,0.3307467830482787
45,0.1523050322804922,0.11628497551328727,0.318671783545173,0.3217628924786679
46,0.15552079160411247,0.11620169929184639,0.3175437370112997,0.3473507478025236
47,0.1574908910122977,0.11647032580341117,0.31746107052908057,0.33740920088228343
48,0.1566710845362199,0.11808142869664118,0.3173864399262635,0.3729523117273377
49,0.1528131177945567,0.11741067583753173,0.3175886497472577,0.35741863024490483
50,0.15277134797364375,0.11780876157127466,0.31801654776050803,0.3293600822630633
51,0.1508044435961689,0.11795680809283797,0.3181681703755222,0.30414541124811273
52,0.15288221808793281,0.11816425070883156,0.31819991868344777,0.27706317397662567
53,0.15412623498253936,0.11718535801448479,0.31849578854559907,0.31885367881739024
54,0.1543064459961067,0.11786510626217517,0.3184235185648127,0.31766093268417844
55,0.15366692740313237,0.11847650336934316,0.3178250790658027,0.3091932238093017
56,0.15542717501577732,0.11871556738224243,0.3176601936763544,0.30811621631469677
57,0.15323757234088814,0.1182475206323331,0.3177438129845217,0.2743426455494635
58,0.1532726844121018,0.11793431057373967,0.3167201587716781,0.29854883808278776
59,0.1529445050756117,0.11772866596797686,0.31679690873229466,0.3049506198251877
60,0.15120271951646763,0.11699348315703473,0.3167039097135178,0.327241976769427
61,0.14808374001922012,0.11635293224800358,0.3141947800180385,0.3318398121411314
62,0.14532810812571564,0.1157847247318496,0.3140844483528537,0.3155446945758443
63,0.14490541357932313,0.11538549571128345,0.3135920337685395,0.30916369563863655
64,0.14379176356434933,0.11471251470730148,0.313168649293026,0.2893746726247292
65,0.14316351769425328,0.11499800377043552,0.3131307318211361,0.2972307293284605
66,0.13827914738941735,0.11502187053762196,0.31263696761061627,0.3867286599111378
67,0.13882355054641002,0.11571283898063127,0.3042412235909367,0.29142564303591956
68,0.13967139214204433,0.11614341369540997,0.3043127361783053,0.3474096215629533
69,0.13169828208050116,0.11640198838957452,0.3043908287401424,0.2604047642415574
70,0.13191220490822933,0.11621542064875293,0.304739872122741,0.2733291960904981
71,0.1320737618392645,0.11598590338006769,0.3041868517990999,0.3253956321373684
72,0.1318939949801942,0.1161675927977742,0.30429418349460224,0.32980489393673673
73,0.12840394762327062,0.1158831391399078,0.3043969255547388,0.35146870590316626
74,0.1208516298005479,0.11584281375489167,0.3041634756916881,0.3263425821504017
75,0.11941323285515437,0.11590704177534225,0.3038074944269717,0.3589288966894285
76,0.11902968248928283,0.11592129306581375,0.3031848755693732,0.39283840405086246
77,0.11937336906765376,0.11576904592422928,0.30317496333616273,0.32771998021082344
78,0.118957979967555,0.11528638594422032,0.3031791933251661,0.2751866594326558
79,0.11956349568782405,0.11573598608349127,0.3031943213459501,0.30550472519324395
80,0.1187435352428533,0.1161071275404818,0.3032856085244386,0.2836850209631079
81,0.12438198679805727,0.1164231317838118,0.30339060621083863,0.31238669696384724
82,0.12314575340776872,0.11588093631981011,0.30410665573979867,0.33628714945633675
83,0.12144515370124571,0.11583567481467227,0.30412209838539195,0.33691977214756064
84,0.1163601774187247,0.1158012625752495,0.3038417935425479,0.3238486555673982
85,0.11433132641889147,0.11580237309983935,0.30387798443395925,0.3322658115465508
86,0.11235310089489721,0.115242913234645,0.3037470294465303,0.29644314185180115
87,0.11204955958158273,0.11518231080114019,0.303631361032666,0.3948945871574473
88,0.11228740473390657,0.11528037867936021,0.3036638285798658,0.24177258897145562
89,0.10817761737465229,0.11514572168749312,0.30361075878916893,0.29293343611510975
90,0.10853943221726714,0.11486774328527297,0.30377923200189705,0.28052597587062567
91,0.1075039822959433,0.1150946772613568,0.3037130729530714,0.30171115230908163
92,0.10244553136255508,0.11485715633524078,0.3036398502938812,0.278300037799711
93,0.10128818739425313,0.11474928636406967,0.30340470665848035,0.33882309168944486
94,0.09824699593075963,0.11430534897147888,0.30339036804686376,0.29280350420354073
95,0.09274597614423535,0.11454050278722452,0.3034004896749245,0.290226732970125
96,0.0918698127862237,0.11440756520152069,0.30339646917371926,0.3516291022215157
97,0.09155919062261103,0.11422157069985103,0.303158098875666,0.2886391812418759
98,0.09205236618520353,0.11427074766592418,0.3031874205614008,0.3753611088026719
99,0.09144749168064918,0.11443231759422648,0.30317288030579354,0.2921535552261054
100,0.09053646638171906,0.11434465331703421,0.30330816721118403,0.29486171383037973
101,0.09085999605674298,0.11448717086225584,0.3032963292423084,0.26852298228336674
102,0.09015337334891192,0.11459153678519514,0.30332245141184816,0.3318594450939614
103,0.08700379753826999,0.11457180304504597,0.30284844129356425,0.3048685209066867
104,0.08750830545573175,0.1143672027155929,0.30283859960251813,0.23915137766664216
105,0.08762311779035653,0.11449986765270999,0.30287885434927403,0.30089406559123394
106,0.08785786522674295,0.11446496510385178,0.30263756599136254,0.30560098140177333
107,0.081879899115425,0.11451796252866449,0.3025234035406581,0.4200088926855572
108,0.0814834590717945,0.11468973044809316,0.3021803456691223,0.3616855356097732
109,0.08186292971882626,0.1150794283787792,0.3031083143213398,0.3460317252997737
110,0.08186566281602893,0.11476374615224416,0.30288514681499096,0.2845076446702651
111,0.0817336944920486,0.11462615415165353,0.3025806397043182,0.32190850121410935
112,0.08201914479894197,0.11439668582204003,0.30248678835838044,0.3424803204562923
113,0.08141524920382939,0.11421000171322422,0.3026632140690545,0.3780919664689587
114,0.0810741414588343,0.11402909549518203,0.30270769257185626,0.3162920044011952
115,0.07817218768614115,0.11409264617920498,0.3026091526768927,0.23539473676088934
116,0.07662838984927628,0.1138798870631526,0.3026761389517409,0.3146015162663075
117,0.07698097937853621,0.1139031379794128,0.3028297251745323,0.3292281106506719
118,0.08231432694797369,0.11373653019704617,0.30284063128419486,0.2183213191319049
119,0.08263627771074575,0.11399228041620038,0.3027998107946121,0.3068642841664574
120,0.08520391754707035,0.11426514628350648,0.3027824881924457,0.34441593905809487
121,0.0848769575591142,0.11468352624080991,0.30279340606610267,0.32849998936292524
122,0.0858861510321319,0.1147562485127904,0.3028154088985128,0.3437996060194913
123,0.08580272740796246,0.1146305875603916,0.302598563380909,0.34972031152839905
124,0.08612608714734869,0.11462228829595136,0.3026143606060915,0.2904434104976194
125,0.08846006061220696,0.11458624913651323,0.30245955417575165,0.2789940143979468
126,0.08917460521715405,0.11483315092337347,0.30251810269101187,0.27665989259751234
127,0.08907204281368727,0.11445843894731937,0.30236691226584467,0.29351227319739853
128,0.0855120053799781,0.11433076548192837,0.30232925123410415,0.2666793306682055
129,0.07959833138205913,0.11408116311722541,0.30237666694796805,0.2685630524338025
130,0.08128577221092623,0.11414483414502988,0.3022659374113258,0.26892619360422265
131,0.08066523376446591,0.11389612368988258,0.3022518428990778,0.28028108359595383
132,0.08133208705822693,0.11381559461609739,0.30233650188092887,0.29092520518835785
133,0.08129370375710174,0.11365067713617279,0.30236098802591704,0.3098225520089274
134,0.08148286936477137,0.11363276957746479,0.30234668255167135,0.2749134784532571
135,0.08268551381769085,0.11366235124603888,0.3023409438715457,0.24692092437165103
136,0.08338160389243338,0.11350519399864341,0.30240978019897974,0.27667008066820004
137,0.08318790481112048,0.11338776297277375,0.3023064338936838,0.33467046732148337
138,0.08268733978488982,0.11360214153072312,0.302285169841759,0.35122724315672765
139,0.08289787270825955,0.11365300519686927,0.3022539898183778,0.28521045432086045
140,0.0829690923202258,0.1136353997989334,0.3022375760565813,0.3081959092861836
141,0.08158287581420767,0.11365104933933376,0.3020562596910968,0.26941492962159264
142,0.07906075190344086,0.11383404235054131,0.30215795412737423,0.23957048988022073
143,0.07962342918649584,0.1139204639260949,0.30217452087865737,0.2745009221166203
144,0.07838911260781119,0.11372959602940266,0.30206506827203966,0.3244898186099577
145,0.07829165252218145,0.1135875471303784,0.3020250437380747,0.2419437630196594
146,0.07852470613601722,0.11361288434173171,0.29894224234204847,0.27374446614380776
147,0.07767112720822404,0.11358816557308364,0.2988832220203964,0.33797625597319186
148,0.07688416433377655,0.11354587272584123,0.2988159188348777,0.2809736256228893
149,0.07637925081605848,0.11354651035257764,0.2986772526177211,0.34078308478029784
150,0.07600592749778565,0.11350288384942697,0.29867164793723905,0.23983415158737262
151,0.07711437130958049,0.11316904689181133,0.2986059794136543,0.2672752822249791
152,0.07798004846762059,0.11320823480793445,0.2986633453627089,0.32477146923069183
153,0.07651818851481805,0.11312958558123473,0.2985423963799868,0.28544463218317323
154,0.07649160495619253,0.11313709522685152,0.2985990731203352,0.22172613163391208
155,0.0763418682738332,0.11328885679749812,0.2985603881480333,0.25935146783190666
156,0.07599397953994864,0.11340407408615549,0.29856613067184096,0.2828845685313569
157,0.07609329715572069,0.1134980550881649,0.2985493159996658,0.3146813311028336
158,0.07629061881906804,0.11336818205265878,0.29853377161180034,0.31174764311347264
159,0.07605442867153225,0.1133882401386577,0.2985712678037958,0.2685928374490054
160,0.07532733671585493,0.11331648703105231,0.29859101194108845,0.33261815350701057
161,0.07393623768660866,0.11324271440759985,0.29861552270552005,0.2733575452719089
162,0.07354317208022172,0.11321860657732627,0.2985821601096542,0.3036030091523686
163,0.0735600450135167,0.11338331908000329,0.2986821361844813,0.2867985109307171
164,0.0715221585613886,0.11343791218233978,0.2979544997979786,0.2760256436009899
165,0.07114499930150235,0.1133704967546938,0.2978824721078664,0.2704237413399616
166,0.07053864555854539,0.11342221661785656,0.2978925005807168,0.2983180029887821
167,0.06961920545723513,0.11323593685534106,0.29821267073935387,0.24573662826885584
168,0.06975481549108994,0.11322867155830733,0.2981910538810526,0.330413374106036
169,0.06959668948705026,0.11318437737799333,0.2982012695649527,0.3010710948739804
170,0.06951370847839103,0.11300750005331624,0.29816192109195333,0.2969661434063456
171,0.07032255698834358,0.11299677213757575,0.29815684763520084,0.26962206153870427
172,0.07005551110125138,0.11290315384189767,0.29819439820822286,0.3013537189338434
173,0.06973261110189931,0.11287124914886375,0.2981146593655482,0.3086162844080019
174,0.06979253872551082,0.11280153438966542,0.29808676014666236,0.26927886104832965
175,0.069785345055379,0.11287157197849021,0.29814131966383484,0.2241970616419679
176,0.06978147316882041,0.11291615577357421,0.2982589343284021,0.28386029633114707
177,0.07063035015515118,0.11307964867805964,0.29830566725403684,0.34278906875197934
178,0.0707207341997935,0.11303936824701474,0.29827681421116015,0.2574300682757225
179,0.07111486653814615,0.11289784482122382,0.2981870099958497,0.2751998238344461
180,0.07133869764389703,0.11294422937410482,0.2982340799354979,0.2746363852053692
181,0.07134345766583976,0.11284534117196902,0.29828689050533513,0.2796210550293575
182,0.07134565753354075,0.11279525110536745,0.2982506625294579,0.2939009134821907
183,0.07103959253734536,0.112849151684845,0.29818410092633796,0.2773948135360519
184,0.07095386129850509,0.11296279342196683,0.2982198181698227,0.29811150616169524
185,0.07120725813773929,0.11302872021834923,0.2982410293453679,0.3235738140591466
186,0.07238597699437167,0.113006685964538,0.29831540258521716,0.2738584150113559
187,0.0724049490855343,0.11326997598640787,0.29820186898019146,0.2228581916290558
188,0.07182555008195371,0.11323645134014555,0.2981677737963658,0.26012972713974863
189,0.07465561905739056,0.11318495862418046,0.2981758473611253,0.31658114688003053
190,0.0746276654437904,0.11331352939350088,0.2981988679392546,0.34119163469053665
191,0.07540825228114137,0.1132756865832798,0.29812456834599,0.278450256659024
192,0.07528061661846337,0.1133344188142021,0.29506743289003057,0.314110269683389
193,0.07650938752034649,0.11331238709468541,0.2951337208983092,0.2073819326771798
194,0.07512748807003253,0.11319294860533831,0.2949856080344543,0.2524010392426789
195,0.07478149623815361,0.11312409196838771,0.29494569853752284,0.2579398311726552
196,0.07492008018838686,0.11304677384070756,0.29487265892577325,0.3154844265879162
197,0.07494020303475944,0.11296119620339233,0.2948197230978064,0.2726434951959978
198,0.07603526938946913,0.11285116175142144,0.2947921894755201,0.24831823865165567
199,0.07647277068990803,0.11291457209413387,0.2947511438206483,0.2513686608912301
200,0.07707448001329048,0.11288172948898115,0.29470138158940073,0.2275613017096239
201,0.07719710592791253,0.11296072171147595,0.29473495999542887,0.3154407534910984
202,0.07767598353034963,0.11295080490807288,0.29466651254132004,0.28843649225401025
203,0.07850961310063045,0.1128191871111049,0.2945950086400829,0.27908956445924715
204,0.07817259295702055,0.11277533378882128,0.2946733289942073,0.32267063264993595
205,0.07572862917335307,0.11280967184618569,0.29466474380982705,0.29019035188855735
206,0.07583683532073104,0.11270378088987318,0.2946343307745972,0.24707765478749272
207,0.07648379299181224,0.11262687536857523,0.2946597126253415,0.2727786568210024
208,0.07630412602765772,0.11248542869782105,0.29449423068992236,0.32837743721686924
209,0.07480164974004169,0.11251157778332081,0.29453131998539195,0.28430985979398843
210,0.0735553933531978,0.11255304594115936,0.2945670733173017,0.30507710771354396
211,0.07353435311298791,0.11241493241030553,0.2944910899449533,0.26584580533439267
212,0.07223830402817369,0.11244349372021163,0.29462593859658026,0.3412400658889717
213,0.07241121207466403,0.11256745922115977,0.2946441448586108,0.3604578183657839
214,0.07235891378217553,0.11258356959116762,0.2946521326662054,0.3170727552710948
215,0.07270674029789014,0.11260015597890423,0.2946153527913997,0.22818474347782552
216,0.07177208174556185,0.1126070349179031,0.29463605750464933,0.2785277825033929
217,0.0714979476035119,0.11267052944503868,0.29467512380738803,0.2630719676171045
218,0.07121767128644692,0.1126761312021319,0.2946886759879276,0.27487372154569056
219,0.07134097132462922,0.1126381048981588,0.2947000797087049,0.3251810652146201
220,0.07166430978438679,0.11254479225188399,0.2946718950559214,0.2687927163316368
221,0.071193867957351,0.11258874199516958,0.29468990144324453,0.38035541733310424
222,0.07000167215754233,0.11243550437440415,0.29461061417433515,0.31097285860174895
223,0.07015844075910081,0.11251141271327929,0.2950075440585881,0.2971700739302408
224,0.07046295559803177,0.11250371682995444,0.2950634516650313,0.2998079595281616
225,0.07047076603003269,0.11245456534099038,0.29509570826572296,0.2716599015845941
226,0.0696804749937884,0.11235467958193483,0.29500239679656093,0.29242175305781226
227,0.06959035195209835,0.11233719786542724,0.2949550687099696,0.2371505356159896
228,0.06975413229426078,0.11242656711138291,0.29494999141929307,0.23653822750759393
229,0.0684772928746409,0.112342162667783,0.29488789882333843,0.3194678231026904
230,0.06716103999834368,0.11227249629002463,0.29490862017406705,0.2803478084285266
231,0.06712849407113412,0.11221867798443133,0.2948683902243442,0.2953492824363411
232,0.06717612749068941,0.11224324085552113,0.2948202853046058,0.24839846322730322
233,0.067312648244785,0.11229357400574669,0.2948690242059277,0.272819855323517
234,0.06730358424511876,0.11223554715584767,0.29486130024265017,0.2262442512755929
235,0.06741555675352476,0.11225923367304244,0.2947821066044758,0.28745170892892175
236,0.06685903030439903,0.11230954799001838,0.29444633417237764,0.31582553959042475
237,0.06694910232767351,0.11239238279185652,0.29446560866605764,0.27911510699549746
238,0.06786001344448724,0.11245907113781031,0.294335778354194,0.2567865913901555
239,0.06902856746257524,0.11247009624974913,0.294421571813959,0.2687307998868601
240,0.07021211708607633,0.11261180849219019,0.2944014584629532,0.20315290882149878
241,0.06938410762905114,0.11255415893785423,0.29437096457696377,0.25904251441875964
242,0.06907142120886546,0.11249113482420434,0.2943939190831185,0.24771704178124007
243,0.0684239013122672,0.11240805344535727,0.2943676412686503,0.26673819650268293
244,0.06868857914863186,0.11248262940616746,0.29440047268525293,0.23454736358333422
245,0.06826885429882762,0.11247790498905383,0.29438981152455257,0.2654081184912604
246,0.06816243517245082,0.11246224393042896,0.29437971473675006,0.32789528474879714
247,0.06900671871099003,0.11252529195180246,0.2942118944717508,0.30433372354777377
248,0.06960024318700689,0.11255844245447029,0.29417886426263007,0.2709634841206103
249,0.06930972552277884,0.11251463971313706,0.2941967992997928,0.2823640663369176
250,0.06844921129837056,0.11256012802019381,0.2942147266674621,0.29638002748376946
251,0.06998932009446523,0.11249544783614866,0.29419556832560695,0.314733908498032
252,0.0726786735387334,0.11250808177048617,0.29410978082252043,0.2954296045832335
253,0.07234757936608067,0.11244836261555272,0.29410437801597283,0.2912625824709309
254,0.0725387329057087,0.11247254266561157,0.2941447926053056,0.36233830337507134
255,0.07188476915425258,0.11240783613485605,0.29419760948220963,0.3008545237487483
256,0.0714476396720106,0.11243768233601473,0.2939603714512208,0.20798128356635023
257,0.07123229487753004,0.11247678057152315,0.29400279557817316,0.2565196633534995
258,0.07082743837370657,0.11252034745678799,0.29398842991847585,0.3061263171006714
259,0.07041780530519734,0.11253363867698056,0.2940346287135856,0.2668190331390354
260,0.07085914272425135,0.11252478960654569,0.2940580299858226,0.2629667329001121
261,0.07113074916238012,0.11253143558711262,0.2940827368464517,0.2801950294668192
262,0.0709644569313443,0.11245695318343998,0.2940213747303579,0.24878409160635823
263,0.07099569745616612,0.11240005714478021,0.29398231582581263,0.3415016670666396
264,0.07123581756669581,0.11240318374966543,0.2935762750135914,0.2527205588141561
265,0.07125248684509218,0.11233379273923869,0.2936819361857649,0.2832906391490384
266,0.07124079440072906,0.11225471169763845,0.2936525839477818,0.2573244364751478
267,0.07148095978542719,0.11226056109422408,0.293636369480806,0.2540280509526381
268,0.07142166088192026,0.1121940737180305,0.2936048032567838,0.2421705957210108
269,0.07256318137023761,0.11217826643398658,0.29363193572257656,0.2683842029599825
270,0.0722455138226947,0.11207455397524846,0.2929291132042099,0.2871556799832259
271,0.07237489010543156,0.11203908083249818,0.2930650848664464,0.2684857176398584
272,0.07222366535590428,0.11193239107606023,0.29298404418042645,0.3285034182026134
273,0.07413038241014853,0.11199233509798426,0.293020230151373,0.2642530364457273
274,0.07358246967831115,0.11207415436437755,0.29299345962795287,0.22439931735174498
275,0.07351598146505346,0.1121406995677032,0.2930529698156084,0.26221530951668304
276,0.07323541275421826,0.11205050412277498,0.2930875921193845,0.26911569470800056
277,0.0731714010639931,0.11217932398606054,0.29313186066480373,0.31837101481146063
278,0.07184136070446986,0.11219622802783369,0.29256791699827844,0.34148767290640714
279,0.07195061274421902,0.11219985119506863,0.29256546396114147,0.3547449572720095
280,0.07200776789527638,0.11228723361935637,0.29254536308432966,0.40838836913636556
281,0.07108590742016395,0.11224372649047587,0.2925256004499671,0.2542646963373514
282,0.07139692536398927,0.11222278870297638,0.2925517707917801,0.29954770544672077
283,0.0719861810431076,0.11218903056563656,0.29251132493602994,0.36000057913554356
284,0.07136239338286812,0.11208751575523057,0.29254148354153725,0.25916718966389624
285,0.07127535032716407,0.11219755630611132,0.2925803884299438,0.2812272350401187
286,0.07145313917563495,0.11218650787423079,0.2926213010244405,0.23826796499679959
287,0.07015502070123922,0.11211762144004248,0.2926520866138602,0.291336384873115
288,0.06955826492094512,0.11207574614131639,0.29261989018368856,0.2409379779420425
289,0.06954254670278551,0.11212128230118446,0.2926488435993774,0.25223817229917456
290,0.070177479704533,0.11208476031155482,0.29265321886598533,0.2870901339327788
291,0.07022259832754656,0.11219203791137936,0.29265437484195905,0.26899054020584984
292,0.0706250449865874,0.11228883146910203,0.29265374709407194,0.3184757659773407
293,0.07056852592743101,0.11231643896172291,0.2926952123353036,0.2684601514263612
294,0.07026047644484008,0.11224192103996522,0.2927842306539001,0.24833861963694698
295,0.07037302832552929,0.11220699573074921,0.2928117359671371,0.31485970016212905
296,0.07066291451257109,0.1123314156537899,0.2928345419649666,0.26239048695526945
297,0.07051650898363654,0.11238738376778641,0.2928727622571862,0.2276783419610246
298,0.07048930060326501,0.1123543248095202,0.2928655072530812,0.2709282113756955
299,0.07045755381263868,0.1123547603893015,0.2928547997648935,0.2676507814997384
300,0.07034591907150406,0.11229415456395678,0.29285429003680463,0.2989001177213816
301,0.07023346647597821,0.11217432745995684,0.2928562922471495,0.2654177589233482
302,0.07020992431079982,0.11219543130113989,0.29285910960178185,0.351325491042571
303,0.07022082964347251,0.11224752222098691,0.2930149963200529,0.2910730553166051
304,0.07046785732849298,0.11223911154804318,0.29296316125787186,0.3464776235038665
305,0.07061963399549395,0.11231130498693383,0.29298269733042953,0.313559523134871
306,0.07021179185520832,0.11224860232585096,0.2929507277964582,0.23496700530964465
307,0.07014469395966944,0.11231815802597774,0.29296483901197246,0.263515918358255
308,0.07045828522980738,0.11235663718508367,0.2929855725121698,0.28530768540942575
309,0.07062799408152963,0.11229727673948411,0.29298972657508815,0.30308733782660247
310,0.07044014187926391,0.11227522887736678,0.2929723146578803,0.32001695515942796
311,0.07034861091085472,0.11230924659307857,0.2929532845369846,0.28595620142651235
312,0.07047159883225079,0.11217885595801488,0.29298835211753044,0.35710904119338194
313,0.07010230123556653,0.11219627015472237,0.2928989375369955,0.23225184234941
314,0.07015412669324594,0.11223299686389901,0.29291069260448166,0.2833457458147337
315,0.06903777761134976,0.11224343809495732,0.29288523148191964,0.2710235848427717
316,0.06790538973167702,0.11231212785608642,0.29290872469687096,0.272646739062771
317,0.06795314498069978,0.11233299769621745,0.2929286655373438,0.290805128352549
318,0.06808116990115554,0.11230312904149212,0.29292997482419286,0.2838041127375367
319,0.06808577728329614,0.11228232785767653,0.292876044183226,0.20442614855538524
320,0.06715765957941704,0.11233766200270738,0.292903122420164,0.2295805216699048
321,0.06711763776227128,0.1123368201142672,0.2928865000784361,0.29950821078682194
322,0.06698675992054466,0.11236297028333278,0.2932549632217829,0.27418432702150164
323,0.0682247911987084,0.11238618789820691,0.2932911503691319,0.2692873730886047
324,0.06752398296867032,0.11238908732127137,0.29329068669688224,0.28762037102889215
325,0.06713169350946348,0.11237482826325114,0.29332388190036096,0.2852751066866298
326,0.06723722411153263,0.11239447999717303,0.29330316255952,0.24902706276948944
327,0.06708871966489147,0.11236621237141067,0.29327435066789154,0.2418280254081228
328,0.06702860661791929,0.11240532188671915,0.29305395588303684,0.26851311867454297
329,0.06726219732757932,0.11245009549401921,0.2930613549767489,0.28502752730483893
330,0.0682309922504403,0.11242907144081038,0.29304642058943475,0.25673273624734283
331,0.0676246002190691,0.11245595227548397,0.29308154075645143,0.3152197423388138
332,0.06759826285335317,0.11244687659996097,0.2930693291413563,0.3216207464900477
333,0.06745528145893331,0.11246149244569166,0.2930577427342935,0.26500986103997615
334,0.06755507136827527,0.11253599288144371,0.29306061929320837,0.2691058148783216
335,0.06721527669218676,0.11252137440167136,0.2930506979422252,0.24505704662272482
336,0.06723093864176446,0.11253172367090565,0.29306052791575254,0.24457887944974202
337,0.06730466476548289,0.11249533514628052,0.2930486477409858,0.23689309096226405
338,0.06785193046934068,0.1125353051065453,0.29303466841290987,0.20078362254016358
339,0.06607834816466847,0.11257631079636865,0.29301792105451063,0.30753294332577574
340,0.06596444412594402,0.112540938195218,0.29302408806349767,0.25518787253516695
341,0.06612460996881811,0.11256596482470624,0.29318806138915815,0.24969732556357052
342,0.06608542002676196,0.11254100400272297,0.29319958118856315,0.23459271209783314
343,0.0660003041173727,0.11245599388504283,0.2932050478372079,0.26297523564601416
344,0.06601843641931678,0.11255776496616124,0.2932607800177694,0.21657617536711232
345,0.06592875122819596,0.11264713530866514,0.29325425156533363,0.20087570560908058
346,0.06603905907455558,0.11274334845085221,0.293295648252765,0.2586001460188573
347,0.06613360367894254,0.11280688025343899,0.293331118397017,0.24551723422593014
348,0.06826973644996803,0.1127090550583321,0.2933200989214218,0.3121598054955184
349,0.0683767182934366,0.11281608152995189,0.29324190647435056,0.24943829131000209
350,0.06827215979705771,0.11275081876712159,0.29321397205911615,0.20664549570060253
351,0.06826394811167677,0.1128290291911965,0.29322320442019106,0.24502583281428655
352,0.06832339506581642,0.11282961137029432,0.2931739093266267,0.3564744270946518
353,0.06840926237483147,0.11282058491904626,0.29316589381029234,0.32210433463165333
354,0.06840988957264821,0.11281755546783383,0.29316749288483224,0.2997265574267166
355,0.06789188065413196,0.11282649643503218,0.2931798896756862,0.2571748991979956
356,0.06787159216377261,0.11281482044953728,0.29318902899193394,0.29150063155889183
357,0.06773776809986988,0.11279688054554901,0.2932006343530182,0.23392401875711485
358,0.06756867877905477,0.11284838691613149,0.2934219990395119,0.2864650027882637
359,0.06746929469132208,0.11287253405033164,0.2934168660556691,0.30131970041446143
360,0.06742352402659355,0.1128248711233962,0.2935979564013108,0.3300596443315159
361,0.06750913943056298,0.11283309870028457,0.29358084097034415,0.3083827671523914
362,0.06755840048066283,0.11282759129416346,0.29356261651332033,0.19799234916659209
363,0.06761084443137963,0.11276383618666386,0.2935518922806792,0.2906473675525859
364,0.06779104860514924,0.11267982494898672,0.29363324704464516,0.23777390818474817
