Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.0,0.0,0.0
1,0.29016428049790893,0.3324976226780781,0.0
2,0.7272572045204092,0.4381108451527513,0.5101813194938741
3,0.7272572045204092,0.7751445208656753,1.0203626389877483
4,1.5063221270875515,1.5542094434328175,1.1582055263360609
5,1.6119353495622248,2.0282156427909137,1.2960484136843735
6,2.049028273584725,2.781202468192971,1.8708920575450452
7,2.248128859943424,3.1648922072030374,2.4457357014057166
8,3.0011156853454812,3.611839850746104,2.6448362877644156
9,3.0011156853454812,3.902004131244013,2.8439368741231146
10,3.0011156853454812,4.287381137808799,3.567611686521907
11,3.0011156853454812,5.0110559502075915,4.2912864989207
12,3.0011156853454812,5.315529965921794,5.0442733243227575
13,3.0011156853454812,5.825711285415668,5.481366248345258
14,3.5112970048393555,5.963554172763981,6.260431170912399
15,3.5112970048393555,6.400647096786481,6.707378814455466
16,4.264283830241412,6.59974768314518,6.918865099605142
17,4.264283830241412,6.933363454225126,7.25136272228322
18,4.264283830241412,7.144849739374802,7.426819442950219
19,4.264283830241412,7.719693383235474,7.812196449515005
20,4.597899601321358,7.9186728898444265,8.116670465229207
21,4.597899601321358,8.38984651859648,8.58784409398126
22,4.597899601321358,8.949487945020717,8.693457316455934
23,4.809385886471034,9.138218030383358,9.030490992168858
24,5.3690273128952715,9.313674751050357,9.367524667881781
25,5.5805135980449485,9.78484837980241,9.927166094306019
26,6.140155024469186,10.117346002480488,10.11589617966866
27,6.140155024469186,10.564293646023556,10.3046262650313
28,6.577247948491686,11.317280471425613,10.503605771640254
29,6.577247948491686,11.317280471425613,10.702585278249208
30,6.577247948491686,11.52876675657529,11.086275017259274
31,6.577247948491686,11.717496841937932,11.46996475626934
32,6.577247948491686,12.102873848502718,11.803580527349284
33,6.577247948491686,12.393038129000626,12.13719629842923
34,6.577247948491686,13.116712941399419,12.427360578927138
35,6.577247948491686,13.453746617112342,12.717524859425046
36,6.577247948491686,13.758220632826545,13.101214598435112
37,6.577247948491686,14.537285555393687,13.575220797793207
38,6.577247948491686,14.870901326473632,14.049226997151303
39,6.867412228989595,15.070001912832332,14.382842768231248
40,6.867412228989595,15.544008112190427,14.581943354589948
41,6.867412228989595,15.68185099953874,15.055949553948043
42,7.3385858577416485,15.857307720205739,15.346113834445951
43,7.3385858577416485,15.962920942680412,15.483956721794264
44,7.3385858577416485,16.522562369104648,15.683057308152964
45,7.3385858577416485,17.032743688598522,16.020090983865888
46,7.3385858577416485,17.607587332459193,16.1579338712142
