Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.38774489196734696,0.6959606880309175
1,0.9292951273646954,0.8354194156230752
2,1.4095321124430362,1.4602374886173375
3,2.1054928004739537,2.0850555616116
4,2.4932376924413004,2.7098736346058625
5,2.9734746775196412,3.334691707600125
6,3.361219569486988,3.9595097805943875
7,3.7489644614543347,4.58432785358865
8,4.136709353421682,5.209145926582912
9,4.524454245389029,5.833963999577175
10,4.912199137356375,6.458782072571437
11,5.392436122434716,7.0836001455657
12,5.915004816004582,7.708418218559962
13,6.437573509574448,8.333236291554224
14,6.581171433290083,8.958054364548486
15,6.96891632525743,9.582872437542749
16,7.112514248973065,10.207690510537011
17,7.256112172688701,10.832508583531274
18,7.399710096404336,11.457326656525536
19,7.72432368834901,12.082144729519799
20,7.867921612064645,12.706962802514061
21,8.563882300095562,13.331780875508324
22,8.707480223811197,13.956598948502586
23,8.851078147526833,14.581417021496849
24,8.994676071242468,15.206235094491111
25,9.474913056320808,15.831053167485374
26,9.618510980036444,16.455871240479635
27,9.762108903752079,17.080689313473897
28,9.905706827467714,17.70550738646816
29,10.04930475118335,18.330325459462422
30,10.192902674898985,18.955143532456685
31,10.33650059861462,19.579961605450947
32,10.480098522330255,20.20477967844521
33,10.62369644604589,20.829597751439472
34,10.767294369761526,21.454415824433735
35,10.910892293477161,22.079233897427997
36,11.054490217192797,22.70405197042226
37,11.198088140908432,23.328870043416522
38,11.341686064624067,23.953688116410785
39,11.485283988339702,24.578506189405047
40,11.628881912055338,25.20332426239931
41,11.772479835770973,25.828142335393572
42,11.916077759486608,26.452960408387835
43,12.303822651453956,27.077778481382097
44,12.447420575169591,27.70259655437636
45,12.880232185667463,28.327414627370622
46,13.023830109383098,28.952232700364885
47,13.167428033098734,29.577050773359147
48,13.311025956814369,30.20186884635341
49,13.454623880530004,30.826686919347672
50,13.59822180424564,31.451504992341935
51,13.741819727961275,32.0763230653362
52,13.88541765167691,32.701141138330456
53,14.029015575392545,33.325959211324715
54,14.17261349910818,33.950777284318974
55,14.316211422823816,34.57559535731323
56,14.459809346539451,35.20041343030749
57,14.603407270255087,35.82523150330175
58,14.747005193970722,36.45004957629601
59,14.890603117686357,37.07486764929027
60,15.034201041401992,37.69968572228453
61,15.177798965117628,38.32450379527879
62,15.321396888833263,38.949321868273046
63,15.321396888833263,39.574139941267305
64,16.10669212527152,40.198958014261564
65,16.10669212527152,40.82377608725582
66,16.10669212527152,41.44859416025008
67,16.43130571721619,42.07341223324434
68,16.43130571721619,42.6982303062386
69,16.758946807432952,43.32304837923286
70,16.758946807432952,43.94786645222712
71,16.758946807432952,44.572684525221376
72,17.314087561345954,45.197502598215635
73,17.314087561345954,45.822320671209894
74,17.314087561345954,46.44713874420415
75,17.314087561345954,47.07195681719841
76,17.314087561345954,47.69677489019267
77,17.314087561345954,48.32159296318693
78,17.638701153290626,48.94641103618119
79,17.638701153290626,49.57122910917545
80,17.638701153290626,50.19604718216971
81,17.638701153290626,50.820865255163966
82,17.638701153290626,51.445683328158225
83,17.638701153290626,52.070501401152484
84,18.161269846860492,52.69531947414674
85,18.161269846860492,53.320137547141
86,18.161269846860492,53.94495562013526
87,18.161269846860492,54.56977369312952
88,18.161269846860492,55.19459176612378
89,18.161269846860492,55.81940983911804
90,18.161269846860492,56.4442279121123
91,18.161269846860492,57.069045985106555
92,18.161269846860492,57.693864058100814
93,18.161269846860492,58.31868213109507
94,18.441074648972805,58.94350020408933
95,19.065892721967067,59.56831827708359
96,19.065892721967067,60.19313635007785
97,19.065892721967067,60.81795442307211
98,19.065892721967067,61.44277249606637
99,19.065892721967067,62.06759056906063
100,19.39353381218383,62.692408642054886
101,19.87377079726217,63.317226715049145
102,19.87377079726217,63.942044788043404
103,19.87377079726217,64.56686286103766
104,19.87377079726217,65.19168093403192
105,19.87377079726217,65.81649900702618
106,19.87377079726217,66.44131708002044
107,19.87377079726217,67.0661351530147
108,19.87377079726217,67.69095322600896
109,19.87377079726217,68.31577129900322
110,19.87377079726217,68.94058937199748
111,19.87377079726217,69.56540744499173
112,19.87377079726217,70.190225517986
113,19.87377079726217,70.81504359098025
114,20.175543217308608,71.43986166397451
115,20.175543217308608,72.06467973696877
116,20.175543217308608,72.68949780996303
117,20.175543217308608,73.31431588295729
118,20.563288109275955,73.93913395595155
119,21.188106182270218,74.5639520289458
120,21.875726187516527,75.18877010194007
121,22.398294881086393,75.81358817493432
122,22.878531866164735,76.43840624792858
123,22.878531866164735,77.06322432092284
124,22.878531866164735,77.6880423939171
125,22.878531866164735,78.31286046691136
126,22.878531866164735,78.93767853990562
127,22.878531866164735,79.56249661289988
128,22.878531866164735,80.18731468589414
129,22.878531866164735,80.8121327588884
130,22.878531866164735,81.43695083188265
131,22.878531866164735,82.06176890487691
132,22.878531866164735,82.68658697787117
133,23.309227753752253,83.31140505086543
134,23.309227753752253,83.93622312385969
135,23.309227753752253,84.56104119685395
136,23.309227753752253,85.18585926984821
137,24.009921724432846,85.81067734284247
138,24.009921724432846,86.43549541583673
139,24.33756281464961,87.06031348883099
140,24.33756281464961,87.68513156182524
141,24.33756281464961,88.3099496348195
142,24.33756281464961,88.93476770781376
143,24.825895864293617,89.55958578080802
144,24.825895864293617,90.18440385380228
145,24.825895864293617,90.80922192679654
146,24.825895864293617,91.4340399997908
147,25.45071393728788,92.05885807278506
148,25.45071393728788,92.68367614577932
149,25.45071393728788,93.30849421877357
150,25.45071393728788,93.93331229176783
151,25.45071393728788,94.55813036476209
152,25.45071393728788,95.18294843775635
153,25.45071393728788,95.80776651075061
154,25.45071393728788,96.43258458374487
155,25.45071393728788,97.05740265673913
156,25.45071393728788,97.68222072973339
157,25.45071393728788,98.30703880272765
158,25.45071393728788,98.9318568757219
159,26.1466746253188,99.55667494871616
160,26.1466746253188,100.18149302171042
161,26.1466746253188,100.80631109470468
162,26.1466746253188,101.43112916769894
163,26.1466746253188,102.0559472406932
164,26.1466746253188,102.68076531368746
165,26.1466746253188,103.30558338668172
