Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.969211143965613,0.9937042119899395,13.351445252756909
1,0.9489371178499555,0.9767739166760385,14.853013206458645
2,0.9317547966298634,0.9598235214793431,14.539345090895333
3,0.9164763463517902,0.9347315460474995,13.28857268150748
4,0.9146490004202127,0.9214499345780546,14.544308422329971
5,0.9027389989024954,0.9128510869955978,14.275482163075855
6,0.893826650212637,0.902828569322874,13.450829413795054
7,0.8822972115954208,0.8928618595500579,12.928473836848307
8,0.8797079476159798,0.886388480575427,11.746102758380479
9,0.8779715695149937,0.8952345269732062,12.483683171800035
10,0.8703083560837566,0.8699235152063396,11.744951708882391
11,0.8656839303793318,0.8380013214942352,10.39891393978273
12,0.8624934973929795,0.8319364317217965,11.217713055465188
13,0.8619457287247918,0.83960126297989,9.699378189636045
14,0.8565396587309827,0.8314316872450727,9.567369540486181
15,0.856210394089427,0.8286493762382762,8.773386323828081
16,0.8503228019325342,0.8187666549458792,9.893362946663485
17,0.859759077372291,0.8203429762739674,9.027979179575457
18,0.8617260002754428,0.8047202826065339,8.656727491182265
19,0.839382896226855,0.7905498646235053,8.03116602721772
20,0.8437931186358029,0.7974293447366784,6.1907275818130785
21,0.8456521043917435,0.8033432154942821,5.657883957527728
22,0.8379011627902097,0.8060194841177066,6.6719564586757
23,0.8245319116519865,0.7742315511544284,7.167492455924526
24,0.8211301728700278,0.7632645509478767,6.425865245289971
25,0.8290075162065532,0.7531312593678232,5.5373613003637105
26,0.8263308579877353,0.7499764484274795,6.19472117374926
27,0.8249702167662486,0.74393775015846,6.234759462287555
28,0.8343089035321055,0.7496910379210455,6.016592553420689
29,0.8268160582909122,0.7498668224845451,5.521345400493595
30,0.8245501399930587,0.7484396307704655,4.737329599207866
31,0.8232205590711545,0.7421194608954081,5.396375227860372
32,0.8215336866542845,0.7458229544696574,4.660832979714824
33,0.8133663473647401,0.737333284236454,5.347168930978308
34,0.8048577645479741,0.7308697179235042,3.9066288122329027
35,0.8043420941322397,0.7336399767052504,4.701786352682971
36,0.8042075186936449,0.726258366674606,3.681810402158411
37,0.7932916199312531,0.7228859163125778,4.390133730788659
38,0.7893726892920129,0.7215772334190662,4.907402502640719
39,0.7743372754775651,0.7147489581710823,4.311954480912533
40,0.7679529086712854,0.711272486114582,4.920169490121267
41,0.7642756898371922,0.7102780606907688,4.560521762870904
42,0.7636285788510054,0.7100559890736811,3.7404471158127053
43,0.7631977433422056,0.7100887242043175,3.620533140497227
44,0.7641866000830106,0.7066440744719574,3.4834748208979582
45,0.758597232232364,0.7063194212280914,3.8620718429270413
46,0.732983251326927,0.7020109487101425,3.8348918739100215
