Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
76,10.179420164669601,10.260871190545938,11.152123541936707,11.653960571608547,16.901948645173526,23.465814868681488,18.94523027362066
77,10.238798714359838,10.268802858199617,11.1620443827785,11.785835152803763,16.976018665198428,23.67020989161792,19.022302320706217
78,10.269588314843606,10.271303376283331,11.177653525351946,11.849476631413527,17.129709104794433,23.95270012152806,19.12111987474044
79,10.379888312683594,10.274529709310379,11.205284157009363,11.89530803957408,17.318414783987194,24.344967216606186,19.249012093269645
80,10.406892335215293,10.282461376964058,11.221213668647774,12.015407104542117,17.602364372732275,24.665099031500738,19.370833200022762
81,10.433893199783295,10.295546908543319,11.232034698197698,12.128374672870986,17.682916078665365,24.973956154487894,19.435281630225187
82,10.440558907764524,10.298047426627033,11.252237223536474,12.262289330816184,17.818292097078835,25.25551059355258,19.535448318010303
83,10.4893610065588,10.300547944710749,11.295556489710648,12.362293633760927,17.975746599070256,25.48643949774663,19.6356114361757
84,10.58607486214959,10.303048462794465,11.305202675816783,12.448764545494447,18.15941104763665,25.80949870273711,19.66795719490874
85,10.651376609421947,10.310109257986515,11.341109453753742,12.504222430976483,18.307770661673715,26.119836214982655,19.76116166440459
86,10.714968371883357,10.330203760821687,11.380872198127005,12.525384264404478,18.454112078568475,26.379551422373897,19.84119322529309
87,10.856696919209643,10.377983891485583,11.418324235099835,12.666978093656878,18.66106303970899,26.68925200085223,19.914436818500356
88,10.878437331958247,10.397548577455716,11.440983131187032,12.813187776632196,18.79567948475519,26.947805590249708,19.981434004902418
89,11.03978759609355,10.410894109415569,11.454776362719828,12.989818732903064,19.017354345656162,27.2752156969981,20.123343673669133
90,11.073420876097714,10.413843738307754,11.461195690073621,13.066873446939962,19.143540174329203,27.393464810241614,20.269613057142724
91,11.1434867545888,10.415492080429157,11.477018966125513,13.112888816245325,19.259322394016262,27.620124899280434,20.350858194869993
92,11.183106333532702,10.42684462572473,11.491260070523381,13.231495700406347,19.376385919535903,27.761961916478423,20.433772843267455
93,11.195032525510339,10.428492967846134,11.496537400350885,13.301621098403166,19.49875686245709,28.054233593525122,20.58746992491388
94,11.29889694457781,10.432294772700633,11.498393892440331,13.440813272483348,19.59212970935553,28.219370037566243,20.71125738243191
95,11.407976529005744,10.434795290784347,11.510987066974627,13.567868328594681,19.659342880611998,28.360687544545122,20.746018598007378
96,11.441665753018412,10.476731181972019,11.544332302435349,13.674535897881274,19.720830939642155,28.584251324243546,20.91314558690639
97,11.628915316206278,10.48981671355128,11.545462979581465,13.779424699329562,19.863330404458175,28.787487713672572,21.01490269650323
98,11.675792946834706,10.502050069168227,11.547319471670914,14.064617942152031,20.00246193361238,29.060064523998953,21.166896435883647
99,11.79601371869985,10.515584711555958,11.552893772142063,14.114541642912389,20.069806281426878,29.331399110104165,21.22157110927514
100,12.094531591554786,10.529119353943688,11.564928257234993,14.148726681957399,20.271117182274455,29.626876335849563,21.289253678806578
101,12.102499486601733,10.530767696065093,11.573387135643525,14.250307537883037,20.37365522506813,29.87485847873895,21.389733498096547
102,12.22276980072543,10.537948417528742,11.591890409575452,14.271469371311033,20.414595988740995,30.124838060856444,21.454753652173828
103,12.237002338561183,10.567870230575695,11.645500103135705,14.422351546667224,20.579703168909024,30.257171807047577,21.559932295428688
104,12.386037626305793,10.594081104596487,11.656694772024803,14.458110088980785,20.7442540750792,30.413693981927235,21.6550567218213
105,12.473750033746242,10.614813115105221,11.717430184044908,14.513038733171559,20.82032730072598,30.642214390449908,21.70787549262737
106,12.552057107183778,10.633252756916267,11.728780904195093,14.642919299676006,21.031131848983787,30.843374888470606,21.849969012286056
107,12.584730019558254,10.637039187221069,11.746182596722258,14.664081133104002,21.152446605892212,31.12431508149161,21.903336198207963
108,12.67593061279096,10.640825617525872,11.782094118818076,14.788609174339769,21.296804882981064,31.318056618071402,21.967200551517433
109,12.737033225409983,10.66051004348702,11.793840045371748,14.809771007767765,21.364541622981328,31.593016549226398,22.050518265142443
110,12.79014529912633,10.664296473791824,11.801270837932346,14.96362855571203,21.473834901130246,31.77114685886218,22.082320194885884
111,12.974434879202548,10.671769386645128,11.809960996134823,14.984790389140025,21.58959537648589,31.96816857282921,22.174768716534622
112,13.12899593381789,10.67924229949843,11.810686811078153,15.038115097517258,21.636674471672958,32.169219355487066,22.2817781302759
113,13.378537876958024,10.683028729803233,11.83449083782681,15.166460503534248,21.685399211820524,32.33489660174068,22.428041022653435
114,13.486477191243026,10.686815160108036,11.849472672357788,15.222260171031962,21.750456606736314,32.53163982994693,22.545677795099472
115,13.574930061373319,10.690601590412838,11.858560569263952,15.32789163646099,21.882594839807886,32.73329334972158,22.58174430639155
116,13.730028052188384,10.694388020717641,11.90787094044514,15.358945048082855,21.93706177160228,32.96225631838463,22.67948623947668
117,13.86176921295176,10.698174451022442,11.931961136820036,15.446886661247472,22.004133471348606,33.149795657449985,22.73600634558657
118,13.907238417817842,10.70874317533549,11.933817628909484,15.588888580005593,22.161917647952755,33.3983311926968,22.853636778662487
119,13.953739086947866,10.719311899648538,11.94504180592126,15.67721452375093,22.21519505703147,33.56865548909779,22.913160962096054
120,14.11519673015361,10.73629737156378,11.945767620864592,15.698376357178926,22.383428055166988,33.68792865126044,23.042327445316378
121,14.241806827486325,10.746070100808321,11.946771936991727,15.837659932858918,22.481597598953563,33.891644361467435,23.10073472708498
122,14.328145101442436,10.747718442929724,11.951462735667365,15.944170377097976,22.670553773288336,34.22423878853822,23.188179829801076
123,14.373196882233568,10.74884912007584,11.954620514527594,16.247103525792177,22.85650709386887,34.35157707451389,23.214750338978284
124,14.57096132033998,10.749979797221958,11.980814521044458,16.338800454007828,22.916212128724275,34.571194506743645,23.2841328333001
125,14.631591718152,10.751110474368073,11.988245313605056,16.431487945033204,23.126888431808105,34.64757243600726,23.36910049797523
126,14.656866156895287,10.75224115151419,11.996108427091919,16.551293430772606,23.166469073571367,34.810098620716204,23.44260815180744
127,14.713338863872718,10.776014141139287,12.021927636995832,16.607695864149655,23.272573394988612,34.97191553595572,23.491006651737678
128,14.810025036499951,10.778514659223003,12.023058314141949,16.808734704527712,23.451187254078917,35.19203646754637,23.581714929876014
129,14.814663642767067,10.779645336369118,12.03641922474848,16.829896537955708,23.556114176359017,35.32193987696065,23.68303702249406
130,14.930088589353904,10.781293678490522,12.038275716837926,16.901401257825533,23.67316913698225,35.459423759453884,23.758552851495654
131,14.960069626108432,10.783794196574238,12.03957700360871,17.032054872550535,23.823414595050693,35.661430772626254,23.81669584379872
132,14.964708232375548,10.787302125695236,12.055221059916938,17.095481645651045,23.83424943546714,35.92260912065691,23.91240924071932
133,15.030426469409909,10.790810054816234,12.05594687486027,17.194363099788667,23.97769416439656,36.08584200068537,23.971022969338495
134,15.035065075677025,10.794596485121037,12.0591046537205,17.269908697882173,24.131904476373865,36.31247879298998,24.04397553259627
135,15.059752318996178,10.79624482724244,12.06226243258073,17.41043086088209,24.18937598459825,36.562435510477485,24.082175481371497
136,15.12983591812547,10.797893169363842,12.087590395513194,17.560780359336043,24.225631127930136,36.702027977698656,24.11508596973331
137,15.352001454132793,10.809368993531788,12.108913290532692,17.701930123750007,24.312029199341104,36.90909013811792,24.13634302501965
138,15.384389391374679,10.818706729516334,12.141169201332307,17.917416312807617,24.427522065718485,37.1228042643964,24.24997332599562
139,15.389027997641795,10.823345335783449,12.147161286778726,17.99676485193917,24.474927531226395,37.449692069369085,24.353913815011936
140,15.436018101116392,10.827983942050563,12.166827077452657,18.091409045147596,24.521108081848087,37.62218651646838,24.467231295398694
141,15.46246840654987,10.832622548317678,12.179041080136411,18.18595817248566,24.563586208519073,37.834948110971155,24.48559369603363
142,15.506137154393802,10.837261154584793,12.182198858996642,18.314566304421586,24.60775027198055,38.06468096864926,24.54676543270706
143,15.541046167436866,10.841899760851907,12.188190944443061,18.38249065969159,24.74371572238958,38.246149830981224,24.624678034000656
144,15.590187452977641,10.84568619115671,12.195579815874755,18.441813222217398,24.83306621359384,38.56039543227728,24.6933529251587
145,15.594826059244758,10.849472621461512,12.203010608435353,18.493389301071453,24.929926952985916,38.74755785236928,24.78418136232937
146,15.760321616616485,10.853259051766315,12.210873721922216,18.510061443227617,24.98373387030141,38.86629657498899,24.795573273881047
147,15.822908069058823,10.857045482071118,12.22626649889578,18.646686997799836,25.082495720768748,39.04454725644534,24.885536595132997
148,15.880430375723089,10.878249328173307,12.234230842154926,18.740752442176536,25.27714134150436,39.23312512891385,24.974764349257974
149,15.906579018303697,10.88203575847811,12.246706323948022,18.7574245843327,25.345812234047646,39.383811765020376,25.005605296124557
150,15.918054842471642,10.885822188782914,12.279184160706297,18.907043382557777,25.456620584265064,39.61654537886734,25.064198463903388
151,16.088538505173492,10.886100689966717,12.287874318908774,18.97659922511109,25.54385185819748,39.84208318547449,25.134372409508764
152,16.214247040243198,10.88774903208812,12.29656447711125,18.993271367267255,25.58608509689637,40.11536910988685,25.212701893046663
153,16.26049467896797,10.889397374209524,12.29972225597148,19.015475888765668,25.662643268256865,40.2483865093927,25.287174553157204
154,16.282261188590258,10.891045716330927,12.334909417456156,19.041590514232308,25.761237010170383,40.33980959674452,25.38795040841906
155,16.304664337277753,10.892694058452332,12.338067196316388,19.099908931765373,25.903164821904035,40.5619134204449,25.42248648000489
156,16.349520277519293,10.894342400573734,12.340499160233287,19.191869520376013,25.994623428477077,40.645937676214416,25.509576025628935
157,16.378890713371675,10.895990742695137,12.342931124150187,19.229630395129384,26.192112738551494,40.76050131007766,25.53889619973195
158,16.44231512707811,10.897639084816541,12.372173615877148,19.332290539903312,26.379324004777637,40.952242974455714,25.574725774475073
159,16.578375023209297,10.899287426937944,12.397605130935604,19.456387447987627,26.481041332666756,41.034824918836776,25.63134843539491
160,16.66986802255832,10.900935769059348,12.400037094852504,19.511316092178397,26.600868692539184,41.184312459515,25.68849039177126
161,16.71506740491756,10.90258411118075,12.401338381623287,19.584934568695562,26.663626874096686,41.332835210918475,25.757299361670373
162,16.751303138639727,10.907918935850656,12.418086877116748,19.765007681786447,26.848970038617324,41.4283497006004,25.844288478113846
163,16.769661894478826,10.909567277972059,12.42594999060361,19.78167982394261,26.89282071969901,41.603457675436154,25.914726299676452
164,16.88874213901563,10.911215620093461,12.446478601282134,19.811350882338605,26.946704351569213,41.70172190782823,25.96081307325131
165,16.89468203205353,10.912863962214866,12.449636380142366,19.852700529555428,27.029440708368373,41.933079339473636,26.038970139284697
166,17.02793464731398,10.914512304336268,12.48041657331653,19.873944004047356,27.072079009436777,42.08819592641261,26.12419460415371
167,17.08607860010341,10.916160646457673,12.486356466354428,19.89061614620352,27.251573126244807,42.22050124838858,26.206053251023274
168,17.152194052857915,10.917808988579075,12.513571247028164,19.93202011794495,27.315616222852263,42.328344214472125,26.247341613544357
169,17.17237785956275,10.919457330700478,12.529554657942256,20.00141487491541,27.43852920692305,42.64233464730737,26.303552443973906
170,17.258944392809028,10.921105672821882,12.544947434915821,20.018087017071576,27.628855391577666,42.86247967128185,26.37558419383617
171,17.34507012651337,10.922754014943285,12.551652412533087,20.058479205986995,27.71570613061981,43.012832238137534,26.48494988206745
172,17.435454864272526,10.92303251612709,12.554810191393319,20.08815026438299,27.742394404279487,43.13527877913863,26.614582160283067
173,17.449284812453527,10.93627183036756,12.557242155310217,20.17502743357645,27.800300563592792,43.22603329913494,26.65497755979099
174,17.55939441691394,10.950101778548557,12.572799160139342,20.363417397762255,27.877157994792718,43.431763107242105,26.786441886707898
175,17.663819428307924,10.95388820885336,12.610842117363187,20.495339183750197,27.967759618576252,43.65095141389763,26.81656800261452
176,17.768310185067335,10.954166710037164,12.613274081280087,20.55584175060655,28.177064593960985,43.83691549328509,26.82365438426624
177,17.915888990893144,10.961347431500814,12.62173295968862,20.613508928446716,28.215809161250952,44.01119604390812,26.870302478896768
178,18.02325737373357,10.968528152964463,12.627862465478435,20.685544788752043,28.221938667040767,44.07825751833535,26.91719641042797
179,18.031606639302723,10.970176495085866,12.630294429395335,20.718091074682206,28.26003761750099,44.28230365976446,27.003793761197773
180,18.134756844687473,10.971824837207269,12.633452208255566,20.879304396560755,28.37122357921667,44.454571108442124,27.053646371744357
181,18.19936377108919,10.973473179328673,12.635308700345012,20.94188039334629,28.441375838528586,44.5578905960462,27.08681130240334
182,18.260876016787236,10.975121521450076,12.652337373147477,20.992038704490902,28.55324853431141,44.67240260886949,27.145818701900605
183,18.315687692400825,10.97676986357148,12.677375970695074,21.096686285683326,28.631380064882755,44.749969736360725,27.23687834746396
184,18.484086359284618,10.979144020636214,12.679807934611974,21.11619273442568,28.777987909342652,44.88743652393554,27.3542065992961
185,18.573224325889065,10.981518177700949,12.719336840061768,21.135699183168036,28.824574705183615,45.05593503463156,27.39506327179177
186,18.655470038349755,11.00058393561974,12.721768803978668,21.203544201256772,28.883407891303932,45.137491201639605,27.494299366355154
187,18.762008857392814,11.008941698260308,12.728330630694748,21.334606205714326,28.961256642408813,45.27291195038622,27.578917625574483
188,18.789515334456873,11.010590040381711,12.75098907179065,21.42670925466658,29.04232471694766,45.4916376297173,27.650018986223728
189,18.825504194075105,11.028560670961516,12.768012290366185,21.523207310873875,29.136869790785617,45.598264554160934,27.72709261869528
190,18.877480452261384,11.035640162652884,12.789630999263677,21.65675320455761,29.19684668514757,45.722169784104466,27.774902217782785
191,18.90444898802434,11.037288504774287,12.790761676409794,21.759287034900844,29.24515833268051,45.8058727863507,27.807235490536538
192,19.009874524328,11.04107493507909,12.792618168499242,21.81487522426065,29.286211894339807,45.9943996525375,27.858106189823452
193,19.04920909972684,11.044861365383891,12.85501625004469,21.893058466925535,29.429079979426916,46.01587127875393,27.939857973133833
194,19.15547464533619,11.048647795688694,12.861721227661956,21.951587543113,29.500732083928703,46.14026776650737,28.055261435238016
195,19.220149468675253,11.050296137810097,12.867713313108377,21.98380488570688,29.515657461559407,46.19921209537526,28.106835641427796
196,19.390447863376174,11.051944479931501,12.893465775935558,22.014443811825487,29.527282429450974,46.29322887861775,28.16017803269155
197,19.495356009248137,11.053592822052904,12.895897739852458,22.099134344522586,29.574523692517364,46.51049887045353,28.2926308007292
198,19.606253991751473,11.055241164174308,12.91051801610087,22.169225791666804,29.649377475646457,46.648065833051895,28.323228912558466
199,19.714632098595334,11.056889506295711,12.912949980017768,22.20085009409133,29.67898714668784,46.852444865294906,28.43205284680198
200,19.756896916227635,11.058537848417114,12.915381943934667,22.2642847580895,29.767082164025055,47.03628903125668,28.49410015453453
201,19.785360851593097,11.060186190538518,12.931579559982708,22.31758194671948,29.80164217438724,47.30991458231702,28.557006135225816
202,19.789147281897904,11.06183453265992,12.934011523899608,22.348871576357716,29.886872957342128,47.487772543379805,28.603009048018748
203,19.858112012133837,11.063482874781325,12.946021329971696,22.479083316072604,29.94669867653522,47.59469536216825,28.62855169149841
204,19.917059130614483,11.065131216902728,12.949179108831927,22.495755458228768,30.110748938194867,47.64328278424233,28.716660837650654
205,19.999076475829796,11.06677955902413,12.968998142831925,22.671357513513662,30.186402773848876,47.74374563239276,28.80715031094481
206,20.002862906134602,11.068427901145535,12.976718756956501,22.76509503900171,30.227067055404824,47.80708774492357,28.877115887465493
207,20.034342723405672,11.070076243266938,12.9791507208734,22.858278207869155,30.38802061315706,47.86590786666023,28.927469091262843
208,20.03812915371048,11.071724585388342,12.9815826847903,22.91854409196683,30.402427695226294,47.99111006750006,28.9474996986988
209,20.041915584015282,11.073372927509745,12.984014648707198,22.935216234122993,30.47661245850374,48.09743572356361,28.95307399916995
210,20.13292414313834,11.075021269631147,12.998286830067665,22.9658551602416,30.5567566874761,48.185859841901795,29.03407134167739
211,20.23272377388512,11.076669611752552,13.001444608927894,23.02181415509666,30.65948951236299,48.32881317875387,29.11083287685354
212,20.30955516514174,11.086442340997092,13.003876572844794,23.112734581387905,30.724541173145486,48.56020963296304,29.18067934368913
213,20.354037638149457,11.088090683118496,13.006308536761694,23.127268635360668,30.735404687824836,48.65967733568384,29.263461910122167
214,20.37230103734881,11.089739025239899,13.045593296039566,23.169730433126592,30.787123136836726,48.81587035558958,29.328354512042388
215,20.433354446342648,11.091387367361303,13.054283454242045,23.212991301084855,30.878885144498174,48.9063722873842,29.37297286874159
216,20.435002788464054,11.093035709482706,13.093004318431543,23.249035391371113,30.95061259780877,48.99192328939991,29.38500861685924
217,20.461328635646115,11.094684051604109,13.096162097291772,23.287321745568185,31.06094749917971,49.036478572426304,29.43168141251217
218,20.462976977767518,11.096332393725513,13.098594061208672,23.39045157280446,31.128811606418907,49.11526024795026,29.496835326436276
219,20.46918815515327,11.097980735846916,13.106457174695535,23.464386436507123,31.171306590090843,49.317232966960844,29.537427132668995
220,20.52525553552766,11.09962907796832,13.109614953555766,23.50259162912361,31.275407534655407,49.36979046815902,29.53900692062358
221,20.526903877649065,11.103415508273121,13.112046917472664,23.662494726734593,31.364396174117285,49.47499424343272,29.58553868447683
222,20.591531727247215,11.107201938577925,13.113177594618781,23.825166678145138,31.48529847087308,49.57230869042125,29.620420747876153
223,20.701483516943387,11.110988368882726,13.115609558535681,23.956021349583448,31.51989867201749,49.67884247688491,29.664243852562674
224,20.764293977090507,11.11263671100413,13.128626535948124,23.97055540355621,31.552321723538835,49.831915286480026,29.712540074553914
225,20.80419882124652,11.116423141308932,13.131058499865023,23.98508945752898,31.640276170464897,50.00708756922708,29.73932170278449
226,20.923066406482217,11.120209571613735,13.13632477036811,24.031786386450978,31.708348134564233,50.08029339450889,29.78249754950836
227,21.037176600316407,11.123996001918538,13.147633440517708,24.16661623972532,31.74331018317539,50.11013480169579,29.88389542052038
228,21.03882494243781,11.12564434403994,13.150065404434608,24.31674634479853,31.80828334494497,50.18553846054844,29.947603098472662
229,21.13605655767723,11.127292686161343,13.152497368351508,24.483241383460125,31.835756698076125,50.292525519665716,30.019981185670748
230,21.221947155048856,11.127571187345149,13.167067649717538,24.49777543743289,31.86847786797686,50.38662374902155,30.112055183743877
231,21.29961714969649,11.127849688528952,13.179203776904767,24.55143985659967,32.01978597055386,50.45475776733972,30.220233578340753
232,21.350229056386716,11.128128189712758,13.185908754522035,24.565973910572435,32.157045895385544,50.58686727205523,30.282705950946546
233,21.394029699165063,11.128406690896561,13.188340718438933,24.5805079645452,32.23612260171789,50.671876121163756,30.298084977396122
234,21.518640529942967,11.128685192080365,13.190772682355833,24.595042018517965,32.268023778663675,50.739194077887205,30.430280867287696
