Time(Iteration),EpsilonGreedyLinearBandit
0,0.9298721570072015
1,1.915245936017611
2,2.685475601461809
3,3.115940220839173
4,3.5565858620720783
5,4.045072001219142
6,4.887366246165046
7,5.28401921172135
8,5.438995157424332
9,5.714012229834063
10,6.363866782133085
11,7.1721460837226845
12,7.832787333060904
13,8.092552323238152
14,8.258790787033599
15,8.812421150636187
16,9.086966795882692
17,9.755246156603814
18,10.686398070916246
19,11.067845839737618
20,11.839896719189985
21,12.312147835868029
22,12.735958075963818
23,13.178690095871522
24,13.705826766663796
25,13.909706694549403
26,14.343913622518656
27,15.006679016147803
28,15.162231493117385
29,15.507198666081802
30,15.97231534620281
31,16.165626459859233
32,16.37049541672712
33,16.771799870141205
34,16.89512664545512
35,17.323953223650577
36,17.565445076893468
37,17.823466173039154
38,18.00894212436453
39,18.220852831824253
40,18.220852831824253
41,18.714714184055342
42,19.002300371317258
43,19.117211721256194
44,19.32586018449594
45,19.77816192185647
46,20.032993629924462
47,20.04854619656448
48,20.341082715988883
49,20.785557531520396
50,21.118430208109224
51,21.235234048330483
52,21.285257264314698
53,21.35926243809596
54,21.684772836925923
55,21.8997258388034
56,21.967313915144683
57,22.66617218990489
58,23.110759719274352
59,23.110759719274352
60,23.27476077583045
61,23.48252716458416
62,23.50912333172233
63,23.769138834981206
64,24.14381697478214
65,24.195952952222036
66,24.35030507416828
67,24.435060490465204
68,24.75705887096583
69,24.967649286678743
70,25.29559321442536
71,25.29559321442536
72,25.455178444465286
73,25.95502655130132
74,25.975305458836544
75,26.433167282363648
76,26.599193047412776
77,26.600415079521973
78,26.67758161372729
79,27.148340012869973
80,27.384496034408688
81,27.384496034408688
82,27.8221630473654
83,28.24766178720689
84,28.37316690388291
85,28.63934635158527
86,28.923408766349286
87,29.20921179854429
88,29.716059606538828
89,30.123337916595027
90,30.441236089394682
91,30.741541832845872
92,31.4823847118444
93,31.61558623651728
94,31.923762621145954
95,32.255181853045826
96,32.62122700423523
97,32.92494431713264
98,33.14281834261288
99,33.2582731971339
100,33.52793104472272
101,33.59634639649537
102,33.67035157027663
103,34.0806419255534
104,34.40814670438867
105,34.63316900661622
106,34.69032641653734
107,34.69164750019384
108,34.79105356541931
109,34.87200534206571
110,35.30084216914917
111,35.30084216914917
112,35.41727798568307
