Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.0,1.3784393240918218
1,1.3784393240918218,1.3784393240918218
2,1.3784393240918218,1.3784393240918218
3,2.7568786481836436,1.3784393240918218
4,2.7568786481836436,1.3784393240918218
5,2.7568786481836436,1.3784393240918218
6,2.7568786481836436,1.3784393240918218
7,4.135317972275465,1.3784393240918218
8,4.135317972275465,1.3784393240918218
9,4.135317972275465,1.3784393240918218
10,5.513757296367287,1.3784393240918218
11,5.513757296367287,1.3784393240918218
12,5.513757296367287,1.3784393240918218
13,5.513757296367287,1.3784393240918218
14,5.513757296367287,1.3784393240918218
15,5.513757296367287,1.3784393240918218
16,5.513757296367287,1.3784393240918218
17,5.513757296367287,1.3784393240918218
18,5.513757296367287,1.3784393240918218
19,5.513757296367287,1.3784393240918218
20,5.513757296367287,1.3784393240918218
21,5.513757296367287,1.3784393240918218
22,5.513757296367287,1.3784393240918218
23,6.892196620459109,1.3784393240918218
24,6.892196620459109,1.3784393240918218
25,6.892196620459109,1.3784393240918218
26,6.892196620459109,1.3784393240918218
27,8.27063594455093,1.3784393240918218
28,8.27063594455093,1.3784393240918218
29,8.27063594455093,1.3784393240918218
30,8.27063594455093,1.3784393240918218
31,8.27063594455093,1.3784393240918218
32,8.27063594455093,1.3784393240918218
33,8.27063594455093,1.3784393240918218
34,8.27063594455093,1.3784393240918218
35,8.27063594455093,1.3784393240918218
36,8.27063594455093,1.3784393240918218
37,8.27063594455093,1.3784393240918218
38,8.27063594455093,1.3784393240918218
39,8.27063594455093,1.3784393240918218
40,8.27063594455093,1.3784393240918218
41,8.27063594455093,1.3784393240918218
42,8.27063594455093,1.3784393240918218
43,8.27063594455093,1.3784393240918218
44,8.27063594455093,1.3784393240918218
45,8.27063594455093,1.3784393240918218
46,8.27063594455093,1.3784393240918218
47,8.27063594455093,1.3784393240918218
48,8.27063594455093,1.3784393240918218
49,8.27063594455093,1.3784393240918218
50,9.649075268642752,1.3784393240918218
51,9.649075268642752,1.3784393240918218
52,9.649075268642752,1.3784393240918218
53,11.027514592734574,1.3784393240918218
54,12.405953916826396,1.3784393240918218
55,12.405953916826396,1.3784393240918218
56,12.405953916826396,1.3784393240918218
57,13.784393240918218,1.3784393240918218
58,13.784393240918218,1.3784393240918218
59,13.784393240918218,1.3784393240918218
60,13.784393240918218,1.3784393240918218
61,13.784393240918218,1.3784393240918218
62,13.784393240918218,1.3784393240918218
63,13.784393240918218,1.3784393240918218
64,13.784393240918218,1.3784393240918218
65,13.784393240918218,1.3784393240918218
66,13.784393240918218,1.3784393240918218
67,15.16283256501004,1.3784393240918218
68,15.16283256501004,1.3784393240918218
69,15.16283256501004,1.3784393240918218
70,16.54127188910186,1.3784393240918218
71,16.54127188910186,1.3784393240918218
72,16.54127188910186,1.3784393240918218
73,16.54127188910186,1.3784393240918218
74,16.54127188910186,1.3784393240918218
75,16.54127188910186,1.3784393240918218
76,16.54127188910186,1.3784393240918218
77,16.54127188910186,1.3784393240918218
78,16.54127188910186,1.3784393240918218
79,16.54127188910186,1.3784393240918218
80,16.54127188910186,1.3784393240918218
81,17.919711213193683,1.3784393240918218
82,17.919711213193683,1.3784393240918218
83,17.919711213193683,1.3784393240918218
84,17.919711213193683,1.3784393240918218
85,17.919711213193683,1.3784393240918218
86,17.919711213193683,1.3784393240918218
87,17.919711213193683,1.3784393240918218
88,17.919711213193683,1.3784393240918218
89,17.919711213193683,1.3784393240918218
90,17.919711213193683,1.3784393240918218
91,17.919711213193683,1.3784393240918218
92,17.919711213193683,1.3784393240918218
93,17.919711213193683,1.3784393240918218
94,19.298150537285505,1.3784393240918218
95,19.298150537285505,1.3784393240918218
96,19.298150537285505,1.3784393240918218
97,19.298150537285505,1.3784393240918218
98,19.298150537285505,1.3784393240918218
99,19.298150537285505,1.3784393240918218
100,19.298150537285505,1.3784393240918218
101,19.298150537285505,1.3784393240918218
102,19.298150537285505,1.3784393240918218
103,19.298150537285505,1.3784393240918218
104,19.298150537285505,1.3784393240918218
105,19.298150537285505,1.3784393240918218
106,19.298150537285505,1.3784393240918218
107,19.298150537285505,1.3784393240918218
108,19.298150537285505,1.3784393240918218
109,19.298150537285505,1.3784393240918218
110,19.298150537285505,1.3784393240918218
111,19.298150537285505,1.3784393240918218
112,19.298150537285505,1.3784393240918218
113,19.298150537285505,1.3784393240918218
114,19.298150537285505,1.3784393240918218
115,19.298150537285505,1.3784393240918218
116,20.676589861377327,1.3784393240918218
117,20.676589861377327,1.3784393240918218
118,20.676589861377327,1.3784393240918218
119,20.676589861377327,1.3784393240918218
120,20.676589861377327,1.3784393240918218
121,20.676589861377327,1.3784393240918218
122,20.676589861377327,1.3784393240918218
123,20.676589861377327,1.3784393240918218
124,22.05502918546915,1.3784393240918218
125,22.05502918546915,1.3784393240918218
126,22.05502918546915,1.3784393240918218
127,22.05502918546915,1.3784393240918218
128,22.05502918546915,1.3784393240918218
129,22.05502918546915,1.3784393240918218
130,22.05502918546915,1.3784393240918218
131,22.05502918546915,1.3784393240918218
132,22.05502918546915,1.3784393240918218
133,22.05502918546915,1.3784393240918218
134,22.05502918546915,1.3784393240918218
135,22.05502918546915,1.3784393240918218
136,23.43346850956097,1.3784393240918218
137,23.43346850956097,1.3784393240918218
138,23.43346850956097,1.3784393240918218
139,23.43346850956097,1.3784393240918218
140,23.43346850956097,1.3784393240918218
141,23.43346850956097,1.3784393240918218
142,23.43346850956097,1.3784393240918218
143,23.43346850956097,1.3784393240918218
144,23.43346850956097,1.3784393240918218
145,23.43346850956097,1.3784393240918218
146,23.43346850956097,1.3784393240918218
147,23.43346850956097,1.3784393240918218
148,23.43346850956097,1.3784393240918218
149,23.43346850956097,1.3784393240918218
150,23.43346850956097,1.3784393240918218
151,23.43346850956097,1.3784393240918218
152,23.43346850956097,1.3784393240918218
153,23.43346850956097,1.3784393240918218
154,23.43346850956097,1.3784393240918218
155,24.811907833652793,1.3784393240918218
156,24.811907833652793,1.3784393240918218
157,24.811907833652793,1.3784393240918218
158,24.811907833652793,1.3784393240918218
159,24.811907833652793,1.3784393240918218
160,26.190347157744615,1.3784393240918218
161,26.190347157744615,1.3784393240918218
162,26.190347157744615,1.3784393240918218
163,26.190347157744615,1.3784393240918218
164,26.190347157744615,1.3784393240918218
165,26.190347157744615,1.3784393240918218
166,26.190347157744615,1.3784393240918218
167,27.568786481836437,1.3784393240918218
168,27.568786481836437,1.3784393240918218
169,27.568786481836437,1.3784393240918218
170,27.568786481836437,1.3784393240918218
171,27.568786481836437,1.3784393240918218
172,27.568786481836437,1.3784393240918218
173,27.568786481836437,1.3784393240918218
174,27.568786481836437,1.3784393240918218
175,27.568786481836437,1.3784393240918218
176,27.568786481836437,1.3784393240918218
177,27.568786481836437,1.3784393240918218
178,27.568786481836437,1.3784393240918218
179,27.568786481836437,1.3784393240918218
180,27.568786481836437,1.3784393240918218
181,27.568786481836437,1.3784393240918218
182,27.568786481836437,1.3784393240918218
183,28.94722580592826,1.3784393240918218
184,28.94722580592826,1.3784393240918218
185,28.94722580592826,1.3784393240918218
186,28.94722580592826,1.3784393240918218
187,28.94722580592826,1.3784393240918218
188,28.94722580592826,1.3784393240918218
189,28.94722580592826,1.3784393240918218
190,28.94722580592826,1.3784393240918218
191,28.94722580592826,1.3784393240918218
192,28.94722580592826,1.3784393240918218
193,28.94722580592826,1.3784393240918218
194,30.32566513002008,1.3784393240918218
195,30.32566513002008,1.3784393240918218
196,30.32566513002008,1.3784393240918218
197,30.32566513002008,1.3784393240918218
198,30.32566513002008,1.3784393240918218
199,30.32566513002008,1.3784393240918218
200,30.32566513002008,1.3784393240918218
201,31.704104454111903,1.3784393240918218
202,31.704104454111903,1.3784393240918218
203,31.704104454111903,1.3784393240918218
204,31.704104454111903,1.3784393240918218
205,31.704104454111903,1.3784393240918218
206,31.704104454111903,1.3784393240918218
207,31.704104454111903,1.3784393240918218
208,31.704104454111903,1.3784393240918218
209,33.08254377820372,1.3784393240918218
210,33.08254377820372,1.3784393240918218
211,33.08254377820372,1.3784393240918218
212,33.08254377820372,1.3784393240918218
213,33.08254377820372,1.3784393240918218
214,33.08254377820372,1.3784393240918218
215,33.08254377820372,1.3784393240918218
216,33.08254377820372,1.3784393240918218
217,33.08254377820372,1.3784393240918218
218,33.08254377820372,1.3784393240918218
219,33.08254377820372,1.3784393240918218
220,33.08254377820372,1.3784393240918218
221,34.46098310229554,1.3784393240918218
222,34.46098310229554,1.3784393240918218
223,34.46098310229554,1.3784393240918218
224,34.46098310229554,1.3784393240918218
225,34.46098310229554,1.3784393240918218
226,35.839422426387365,1.3784393240918218
227,35.839422426387365,1.3784393240918218
228,37.21786175047919,1.3784393240918218
229,37.21786175047919,1.3784393240918218
230,37.21786175047919,1.3784393240918218
231,37.21786175047919,1.3784393240918218
232,38.59630107457101,1.3784393240918218
233,38.59630107457101,1.3784393240918218
234,39.97474039866283,1.3784393240918218
235,39.97474039866283,1.3784393240918218
236,39.97474039866283,1.3784393240918218
237,39.97474039866283,1.3784393240918218
238,39.97474039866283,1.3784393240918218
239,39.97474039866283,1.3784393240918218
240,39.97474039866283,1.3784393240918218
241,39.97474039866283,1.3784393240918218
242,39.97474039866283,1.3784393240918218
243,39.97474039866283,1.3784393240918218
244,41.35317972275465,1.3784393240918218
245,41.35317972275465,1.3784393240918218
246,41.35317972275465,1.3784393240918218
247,41.35317972275465,1.3784393240918218
248,41.35317972275465,1.3784393240918218
249,41.35317972275465,1.3784393240918218
250,42.731619046846475,1.3784393240918218
251,42.731619046846475,1.3784393240918218
252,42.731619046846475,1.3784393240918218
253,42.731619046846475,1.3784393240918218
254,42.731619046846475,1.3784393240918218
255,42.731619046846475,1.3784393240918218
256,44.1100583709383,1.3784393240918218
257,44.1100583709383,1.3784393240918218
258,44.1100583709383,1.3784393240918218
259,44.1100583709383,1.3784393240918218
260,44.1100583709383,1.3784393240918218
261,44.1100583709383,1.3784393240918218
262,45.48849769503012,1.3784393240918218
263,46.86693701912194,1.3784393240918218
264,46.86693701912194,1.3784393240918218
265,46.86693701912194,1.3784393240918218
266,46.86693701912194,1.3784393240918218
267,48.24537634321376,1.3784393240918218
268,48.24537634321376,1.3784393240918218
269,48.24537634321376,1.3784393240918218
270,48.24537634321376,1.3784393240918218
271,48.24537634321376,1.3784393240918218
272,48.24537634321376,1.3784393240918218
273,49.623815667305585,1.3784393240918218
274,49.623815667305585,1.3784393240918218
275,49.623815667305585,1.3784393240918218
276,49.623815667305585,1.3784393240918218
277,49.623815667305585,1.3784393240918218
278,51.00225499139741,1.3784393240918218
279,52.38069431548923,1.3784393240918218
280,52.38069431548923,1.3784393240918218
281,52.38069431548923,1.3784393240918218
282,52.38069431548923,1.3784393240918218
283,53.75913363958105,1.3784393240918218
284,53.75913363958105,1.3784393240918218
285,53.75913363958105,1.3784393240918218
286,53.75913363958105,1.3784393240918218
287,53.75913363958105,1.3784393240918218
288,53.75913363958105,1.3784393240918218
289,55.13757296367287,1.3784393240918218
290,55.13757296367287,1.3784393240918218
291,55.13757296367287,1.3784393240918218
292,55.13757296367287,1.3784393240918218
293,55.13757296367287,1.3784393240918218
294,55.13757296367287,1.3784393240918218
295,55.13757296367287,1.3784393240918218
296,55.13757296367287,1.3784393240918218
297,55.13757296367287,1.3784393240918218
298,55.13757296367287,1.3784393240918218
299,55.13757296367287,1.3784393240918218
300,56.516012287764696,1.3784393240918218
301,56.516012287764696,1.3784393240918218
302,56.516012287764696,1.3784393240918218
303,56.516012287764696,1.3784393240918218
304,56.516012287764696,1.3784393240918218
305,56.516012287764696,1.3784393240918218
306,56.516012287764696,1.3784393240918218
307,56.516012287764696,1.3784393240918218
308,56.516012287764696,1.3784393240918218
309,56.516012287764696,1.3784393240918218
310,56.516012287764696,1.3784393240918218
311,56.516012287764696,1.3784393240918218
312,56.516012287764696,1.3784393240918218
313,56.516012287764696,1.3784393240918218
314,57.89445161185652,1.3784393240918218
315,57.89445161185652,1.3784393240918218
316,57.89445161185652,1.3784393240918218
317,57.89445161185652,1.3784393240918218
318,59.27289093594834,1.3784393240918218
319,59.27289093594834,1.3784393240918218
320,59.27289093594834,1.3784393240918218
321,59.27289093594834,1.3784393240918218
322,59.27289093594834,1.3784393240918218
323,59.27289093594834,1.3784393240918218
324,59.27289093594834,1.3784393240918218
325,59.27289093594834,1.3784393240918218
326,59.27289093594834,1.3784393240918218
327,59.27289093594834,1.3784393240918218
