Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
1434,83.14472938566635,12.240546759049616,15.043377987257239,91.50474783994608,62.567200240886336,77.2333763599386,51.86904409938003
99,17.783202364853725,11.0882681736689,12.12768828513913,16.32374763116068,21.90161952832981,33.545992614329904,23.874757151467957
100,17.833564915354863,11.12069705388719,12.131328669136831,16.337368192960422,22.093034952314426,33.85482510966919,23.97935092081962
1435,83.14908604473511,12.241071204884532,15.043377987257239,91.50537241482455,62.568064716587536,77.2333763599386,51.886622555210224
101,17.941401388783053,11.125207563360258,12.14920571020145,16.35098875476017,22.239570748225415,34.181940660218,24.05695523697755
1436,83.15344270380388,12.24159565071945,15.043377987257239,91.50599698970301,62.568929192288735,77.23400093481708,51.89485762936564
102,18.050238971033576,11.129718072833324,12.200941097105389,16.449489132920565,22.283914041681022,34.502788906837964,24.24778603433287
103,18.135552991222383,11.134228582306392,12.203021678576444,16.687064511142975,22.36369944462258,34.72032614826866,24.327629090787912
1437,83.16304605420969,12.242120096554366,15.043377987257239,91.50662156458148,62.56979366798994,77.29712685820448,51.90982347506673
104,18.237418409185988,11.13873909177946,12.2051022600475,16.7149805455309,22.41809583450779,35.02792091441172,24.39894836930422
1438,83.23182025800473,12.242644542389282,15.043377987257239,91.50724613945994,62.57065814369114,77.30765175791173,51.91519280394793
105,18.469676147537648,11.155666939870448,12.21046361267807,16.856779875750007,22.513667182218867,35.386170238351276,24.49199653098832
106,18.498546071891422,11.160177449343516,12.215824965308641,16.86995334668945,22.617641702130914,35.5752100045063,24.550505921591643
1439,83.23965703645787,12.2431689882242,15.043377987257239,91.57086102362872,62.57152261939234,77.31822930814693,51.9158173788264
107,18.620729506451084,11.163458220503031,12.23370200637326,17.018300525109506,22.771724390490505,35.92319812645484,24.71716602378569
1440,83.24401369552663,12.243693434059116,15.043902433092153,91.57148559850718,62.574022649696325,77.32731438002212,51.93300210842567
108,18.64152261066696,11.166738991662546,12.235782587844316,17.084872863922833,22.95428846754769,36.186472109630515,24.812514368658373
109,18.814803660092245,11.186386235802901,12.253070048773491,17.10485216142019,23.099265732810405,36.47941957652986,24.872216811865634
110,18.903394440078053,11.189667006962416,12.270848740021986,17.20955129535748,23.21217423008797,36.677176002086625,24.9879079740191
1441,83.28724460044835,12.244217879894034,15.043902433092153,91.57211017338565,62.584248145622475,77.32783882585703,51.947767734155526
111,18.95123189593246,11.192947778121932,12.272929321493041,17.24838857794628,23.221101893383377,36.90402768128503,25.0831314374953
1442,83.3625164760982,12.24474232572895,15.044527007970624,91.63736996957802,62.59612295022272,77.33001258036604,51.948207893065366
112,19.16833781764713,11.196228549281447,12.275009902964097,17.390449084314373,23.281013999747593,37.1477355692813,25.20198911768407
1443,83.41601226620435,12.245266771563866,15.044527007970624,91.63799454445648,62.61068610996606,77.3306371552445,51.96180080961195
113,19.24192071898999,11.199509320440963,12.279141517281115,17.544059305150235,23.39218676881934,37.33462264219555,25.25214403601294
1444,83.43037400802446,12.245891346442336,15.044527007970624,91.66077800649349,62.630642435059315,77.33073728428806,51.968284146561395
114,19.347614418555175,11.202790091600479,12.306788557993475,17.557232776089677,23.419363451444525,37.70954566254859,25.318828580121483
115,19.527490709992783,11.206070862759994,12.321286478082452,17.721785611584046,23.495687094883383,37.92495280885812,25.378811910617422
116,19.676500536188662,11.209351633919509,12.327312441270324,17.73774862336369,23.56340491144562,38.22951888715141,25.452335594362417
1445,83.49981163797491,12.246515921320805,15.051423007981763,91.73238555986725,62.6363292853062,77.33083741333161,51.97933349210356
1446,83.61840561431717,12.247140496199275,15.051523137025317,91.7610998287511,62.641676105686805,77.33093754237515,52.00815024698161
117,19.697293640404535,11.212632405079024,12.35130999518314,17.85252356159396,23.67314362438471,38.52925502138583,25.590281784351657
118,19.792051349300664,11.21591317623854,12.37007387656326,17.954778917244294,23.754305095312475,38.82371196961995,25.646340013690224
1447,83.67236107522973,12.247765071077744,15.051523137025317,91.76172440362957,62.657912266007735,77.3422680032294,52.00969942661216
119,19.867826600430583,11.221535387129217,12.412548057660617,18.057431250457352,23.802608139724292,38.996701059926735,25.68577433675464
120,19.926674441934406,11.227157598019893,12.424601039816121,18.226497551373743,23.979020048600137,39.21302000299042,25.785571022355594
1448,83.67671773429849,12.248389645956212,15.051523137025317,91.83383956304489,62.657912266007735,77.35378729431054,52.03293463383413
121,20.01952435369008,11.25810363246758,12.429471162127376,18.31585593772693,24.073455847741037,39.440564859586495,25.850597559351996
122,20.18278209081576,11.262614141940649,12.439964341756234,18.439417789095998,24.111864086078846,39.53173003984074,25.89791783003766
1449,83.70825983747179,12.249014220834683,15.052047582860231,91.83446413792335,62.668489816242925,77.42858070646615,52.04351598761076
123,20.207998811604817,11.267124651413715,12.491161349724152,18.643618807098328,24.29836615154553,39.83779085447344,25.95205693335356
1450,83.73254595268881,12.249638795713151,15.052572028695147,91.86853889756233,62.668489816242925,77.46843918371509,52.04361611665431
124,20.2861361654114,11.271635160886783,12.518458651984265,18.69258919885691,24.366563491827012,40.011885344561605,26.02850931948841
125,20.45904041296105,11.276145670359849,12.523820004614837,18.862708496959502,24.44897086197113,40.259507301381575,26.055727899480708
1451,83.73690261175759,12.250263370591622,15.054207583297934,91.8691634724408,62.693342027845674,77.47206601584224,52.044140562489225
126,20.47983351717692,11.280656179832917,12.52467084777234,19.00667845883148,24.525197889192462,40.44851545915358,26.20510771101695
1452,83.83721165010157,12.25088794547009,15.05473202913285,91.92976387946263,62.69420650354688,77.4726905907207,52.07606028914205
127,20.500626621392797,11.285166689305985,12.545168935070198,19.23303754317984,24.572639179461707,40.577120312225205,26.29796017755003
128,20.521419725608673,11.289677198779051,12.55053028770077,19.295302031955565,24.658459748303706,40.72240497578344,26.382434970460263
1453,83.84156830917033,12.251512520348559,15.055256474967766,91.9303884543411,62.70320385445719,77.47331516559917,52.08084126500218
129,20.645880896269993,11.29418770825212,12.590343812630305,19.43011472145862,24.75828874980133,40.92419441841769,26.410173361256607
130,20.819036830548328,11.298698217725185,12.593984196628009,19.587135470314255,24.87244731577063,41.129530432474084,26.435476974945544
131,20.875697110931867,11.303208727198253,12.600905351785226,19.638911061204865,25.0068616732625,41.33963158757096,26.49399256948495
1454,83.84592496823909,12.25213709522703,15.055256474967766,91.93101302921956,62.70483940905998,77.47331516559917,52.09044461540799
1455,83.85028162730785,12.252761670105498,15.055256474967766,91.95379649125657,62.70681499352905,77.47331516559917,52.09415379547623
132,20.96051730824457,11.307719236671321,12.606266704415798,19.764585998246126,25.13168837653074,41.481579074595686,26.609338561610326
133,21.12845696299827,11.312229746144387,12.611628057046369,19.88534937448184,25.232886075215205,41.664355968067866,26.664657828229288
1456,83.88433493537107,12.253386244983968,15.05680565459831,91.98934284570022,62.74448307714173,77.47331516559917,52.11336780590922
134,21.17573594779224,11.326466403211302,12.623434786111272,19.947234320382375,25.379818929118127,41.94836319235743,26.731224870982533
1457,83.95693698228176,12.254010819862437,15.057330100433225,92.11305429893507,62.7832584006285,77.4884257872996,52.11841982455504
135,21.313576214154146,11.33097691268437,12.624285629268776,20.053539755152073,25.475371339400574,42.10309063938245,26.77895830056685
1458,84.09574715607474,12.254635394740905,15.057430229476779,92.1610955975935,62.7871786789227,77.4905857877373,52.12809241154232
136,21.390201427051547,11.335487422157438,12.628417243585796,20.10425874714701,25.631681915317113,42.42957401053964,26.85983372560538
137,21.538505843967524,11.338768193316954,12.632548857902815,20.148164420493586,25.728523125845214,42.56928546614965,26.96684014811469
1459,84.1608017287987,12.255259969619376,15.057430229476779,92.16172017247196,62.787803253801165,77.52546573802093,52.12853257045216
138,21.65084427039649,11.355696041407942,12.652715356571433,20.218192201953187,25.736179795560634,42.82321019613988,26.995055131941484
139,21.725370555158882,11.394694031822848,12.658076709202003,20.308693052563026,25.807055356832926,43.06075984407828,27.10859373785844
1460,84.1786197008938,12.255884544497844,15.057430229476779,92.21731189672548,62.79031703817647,77.57148739199303,52.12905701628707
140,21.828896905260084,11.404336368294203,12.670243888390491,20.339999269685386,25.95717274087204,43.2104139170642,27.149756029701507
