Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.9892735956626943,0.4828286352244016
1,1.4518377351722158,1.0134455302768295
2,1.9144018746817375,1.3461520393254782
3,2.240446824471944,1.678858548374127
4,2.919524983263904,2.011565057422776
5,3.2455699330541106,2.344271566471425
6,3.5457091104921252,2.676978075520074
7,4.028537745716527,3.009684584568723
8,4.354582695506734,3.3423910936173717
9,4.654721872944748,3.6750976026660207
10,4.654721872944748,4.00780411171467
11,4.654721872944748,4.340510620763318
12,5.108202947611851,4.673217129811967
13,5.440909456660499,5.005923638860615
14,5.7055772623011105,5.338630147909264
15,5.7055772623011105,5.671336656957912
16,6.384655421093071,6.004043166006561
17,6.915272316145499,6.336749675055209
18,6.915272316145499,6.669456184103858
