Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.5467714387375653,0.7016862835365765,0.7016862835365765,0.7016862835365765
1,1.007997329506457,1.5263692242438707,1.5263692242438707,1.5263692242438707
2,1.4692232202753488,2.049754814251031,2.049754814251031,2.049754814251031
3,1.6941129633450922,2.049754814251031,2.5731404042581913,2.049754814251031
4,1.9190027064148356,2.4479561199531594,2.9713417099603197,2.4479561199531594
5,2.143892449484579,3.048011325030912,3.369543015662448,3.048011325030912
6,2.3687821925543227,3.6602090515443075,3.7677443213645763,3.6602090515443075
7,3.0585587278594595,3.885098794614051,4.165945627066705,3.885098794614051
8,3.5387070870209403,4.086420799699683,4.564146932768834,4.086420799699683
9,4.076263841168135,4.953666099793384,4.9623482384709625,4.953666099793384
10,4.551310438098878,5.156848296803857,5.360549544173091,5.156848296803857
11,5.026357035029621,5.703619735541422,5.75875084987522,5.703619735541422
12,5.251246778099365,5.98349219668085,6.156952155577349,5.98349219668085
13,5.476136521169108,6.518331591137427,6.5551534612794775,6.518331591137427
14,5.701026264238852,7.055888345284622,6.953354766981606,7.055888345284622
15,5.9259160073085955,7.412934874959472,7.351556072683735,7.412934874959472
16,6.150805750378339,8.10271141026461,7.749757378385864,8.10271141026461
17,6.375695493448083,8.436931485279457,8.147958684087993,8.436931485279457
18,6.600585236517826,8.736943125235907,8.546159989790121,8.736943125235907
19,6.82547497958757,9.1981690160048,8.94436129549225,9.1981690160048
20,7.050364722657314,9.673215612935541,9.342562601194379,9.673215612935541
21,7.275254465727057,9.962746168367172,9.740763906896508,9.962746168367172
22,7.887452192240453,10.356355243718529,10.138965212598636,10.356355243718529
23,8.112341935310196,10.752349382998938,10.537166518300765,10.752349382998938
24,8.724539661823592,11.232497742160419,10.935367824002894,11.232497742160419
25,8.949429404893335,11.232497742160419,11.333569129705023,11.232497742160419
26,9.229301866032763,11.532509382116867,11.731770435407151,11.532509382116867
27,9.454191609102507,11.7338313872025,12.12997174110928,11.7338313872025
28,9.850185748382916,12.132032692904628,12.528173046811409,12.068051462217348
29,10.07507549145266,12.132032692904628,12.926374352513538,12.27123365922782
30,10.764852026757797,12.525641768255985,13.324575658215666,12.664842734579176
31,11.158461102109154,12.728823965266457,13.722776963917795,13.063044040281305
32,11.383350845178898,12.930145970352088,14.120978269619924,13.342916501420733
33,11.608240588248641,12.930145970352088,14.519179575322053,13.738910640701143
