Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.7711267387179475,0.11743009777413116
1,1.193009524267657,0.5684341328704562
2,1.5053337942851202,0.9903169184201658
3,1.7469345692362401,1.302641188437629
4,2.204917993904966,2.1283061711233193
5,2.322348091679097,2.899432909841267
6,2.439778189453228,3.0443141282570427
7,2.9854944000335495,3.4661969138067525
8,3.2624655872877937,4.011913124387074
9,3.379895685061925,4.253513899338194
10,3.6443911597551817,4.51800937403145
11,3.9859699010983927,5.075880978740141
12,4.303362706367984,5.621597189320462
13,4.420792804142114,5.621597189320462
14,4.953616653722083,6.447262172006152
15,5.071046751496214,6.711757646699408
16,5.188476849270344,7.157367224585643
17,5.305906947044475,7.602976802471878
18,5.665328625009699,8.16084840718057
19,5.78275872278383,8.69367225676054
20,6.100151528053421,9.005996526778002
21,6.417544333323011,9.463979951446728
22,6.8685483684193365,9.463979951446728
23,7.426419973128027,9.796406308525109
24,7.543850070902158,10.087091811024067
25,7.661280168676289,10.231973029439843
26,8.194104018256258,10.862628059077604
27,8.311534116030389,11.493283088715366
28,8.927158826658214,11.834861830058577
