Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,TSLinearTest
208,37.0849186864164,17.88521532994522,8.64285505999756,4.564448680369017
209,37.08850943457079,17.887045057045487,8.66457877637819,4.582158071851615
210,37.092100182725176,17.888874784145752,8.68688829338827,4.583987798951881
211,37.28216632752581,17.89070451124602,8.688718020488537,4.583987798951881
212,37.35551269002208,17.892534238346286,8.71384933605065,4.583987798951881
213,37.43641737345787,17.89436396544655,8.715610357104769,4.583987798951881
214,37.69702839526808,17.89619369254682,8.715610357104769,4.585817526052147
215,37.8385474056924,17.898023419647085,8.737871206612308,4.587647253152413
216,37.89903338554404,17.899853146747354,8.745667091962648,4.589287150689217
217,38.104122739611846,17.90168287384762,8.747306989499453,4.589287150689217
218,38.10771348776623,17.903512600947884,8.748946887036258,4.589287150689217
219,38.11130423592062,17.905342328048153,8.750707908090376,4.592756775326287
220,38.15900933463767,17.90717205514842,8.752468929144495,4.594586502426553
221,38.40977797430894,17.909001782248687,8.762025835548956,4.5964162295268185
222,38.450780895270995,17.910831509348952,8.773437089397296,4.598056127063623
223,38.691033252629026,17.912661236449217,8.773437089397296,4.601525751700693
224,38.798289686727706,17.914490963549486,8.78111966371726,4.604995376337763
225,38.801880434882094,17.91632069064975,8.78111966371726,4.608465000974833
226,38.946413485679535,17.91815041775002,8.79355536470913,4.6102947280750985
227,39.19696725916256,17.919980144850285,8.795385091809397,4.611934625611903
228,39.314475950306516,17.92180987195055,8.797146112863516,4.6137643527121694
229,39.369959879636916,17.92363959905082,8.814786798299966,4.615404250248973
230,39.3735506277913,17.925469326151084,8.821635442597586,4.6172339773492395
231,39.508837829783175,17.927299053251353,8.82755699586343,4.6190637044495055
232,39.64764823720693,17.92912878035162,8.82931801691755,4.620893431549772
233,39.65123898536132,17.930958507451884,8.82931801691755,4.622723158650038
234,39.70350067395326,17.932788234552152,8.832718935508474,4.624552885750303
235,39.85199458248191,17.934617961652418,8.832718935508474,4.626382612850569
236,39.85558533063629,17.936447688752686,8.834479956562593,4.628022510387373
237,40.06811428717729,17.93827741585295,8.836119854099397,4.629852237487639
238,40.23180364976935,17.94186816400734,8.836119854099397,4.629852237487639
239,40.41367229416822,17.943697891107604,8.836119854099397,4.631681964587905
240,40.6607935758211,17.94728863926199,8.837949581199664,4.633511691688171
241,40.81344027342821,17.950879387416375,8.837949581199664,4.636981316325242
242,41.09385104487729,17.954470135570762,8.839710602253785,4.638811043425507
243,41.2044449227362,17.958060883725146,8.845208871144612,4.640640770525773
244,41.34039737800694,17.961651631879533,8.85453134300138,4.642470497626039
245,41.65915735559834,17.96524238003392,8.857932261592305,4.644110395162843
246,41.947682464478355,17.967072107134186,8.857932261592305,4.645940122263109
247,42.02850170856939,17.96890183423445,8.86152300974669,4.645940122263109
248,42.2513815314057,17.97073156133472,8.86328403080081,4.6477698493633754
249,42.35628863141665,17.972561288434985,8.891531266811562,4.6495995764636415
250,42.35987937957104,17.974391015535254,8.891531266811562,4.6530692011007115
251,42.44652483620337,17.97622074263552,8.89329228786568,4.6655049020925805
252,42.45011558435776,17.978050469735784,8.899213841131525,4.667334629192846
253,42.55246770213081,17.979880196836053,8.900974862185645,4.676013000590731
254,42.6514128432185,17.981709923936318,8.902735883239764,4.677842727690997
255,42.72559578664202,17.983539651036587,8.904496904293882,4.679672454791263
256,42.894717053426085,17.985369378136852,8.911824900284978,4.679672454791263
257,43.01482835347536,17.987199105237117,8.918673544582598,4.6815021818915294
258,43.31150135223487,17.989028832337386,8.918673544582598,4.683331908991795
259,43.48376362207194,17.99085855943765,8.929436779066148,4.685161636092061
260,43.48735437022633,17.99268828653792,8.931076676602952,4.685161636092061
261,43.7260172139424,17.994518013638185,8.931076676602952,4.720202189727332
262,43.768220398360704,17.99634774073845,8.931076676602952,4.723671814364402
263,43.85405575126492,17.99817746783872,8.937925320900572,4.725501541464668
264,43.897718594294886,18.000007194938984,8.939565218437377,4.727331268564933
265,44.0063710212462,18.001836922039253,8.941326239491497,4.747879764520894
266,44.14354395416524,18.003666649139518,8.941326239491497,4.747879764520894
267,44.328340785132085,18.005496376239783,8.941326239491497,4.751349389157964
268,44.33193153328647,18.007326103340052,8.944916987645883,4.75317911625823
269,44.4127881353091,18.009155830440317,8.944916987645883,4.7566487408953
270,44.47281443870581,18.010985557540586,8.944916987645883,4.768787838547126
271,44.74983815326021,18.01281528464085,8.946678008700001,4.770617565647392
272,44.92585442670997,18.014645011741116,8.978726674605882,4.774087190284462
273,45.10979598864268,18.016474738841385,8.978726674605882,4.775916917384728
274,45.11338673679707,18.01830446594165,8.978726674605882,4.777556814921532
275,45.2692515363385,18.02013419304192,8.980366572142687,4.781026439558602
276,45.46762648534827,18.021963920142184,8.992505669794513,4.782856166658868
277,45.496729797452744,18.02379364724245,9.003985629689002,4.782856166658868
278,45.638437575869226,18.025623374342718,9.010834273986621,4.782856166658868
279,45.71150424515643,18.027453101442983,9.016332542877448,4.782856166658868
280,45.85999815368508,18.029282828543252,9.018093563931568,4.784685893759134
281,45.92857449438213,18.031112555643517,9.024015117197411,4.784685893759134
282,45.93216524253652,18.032942282743782,9.024015117197411,4.786325791295938
283,45.93575599069091,18.03477200984405,9.025776138251532,4.786325791295938
284,46.03768073574275,18.036601736944316,9.027605865351799,4.786325791295938
285,46.26300593916805,18.038431464044585,9.036284236749683,4.789795415933008
286,46.322084961861634,18.04026119114485,9.037924134286488,4.81713770698336
287,46.36428814627994,18.042090918245115,9.043422403177317,4.818967434083626
288,46.52351548661556,18.043920645345384,9.043422403177317,4.820797161183892
289,46.62947055235062,18.0565136069292,9.045183424231436,4.820797161183892
290,46.660646605667765,18.058343334029466,9.045183424231436,4.820797161183892
291,46.81937063302455,18.060173061129735,9.053793089583175,4.820797161183892
292,46.822961381178935,18.06200278823,9.109225868134903,4.820797161183892
293,46.97916684682927,18.06383251533027,9.117021753485243,4.820797161183892
294,46.98275759498366,18.065662242430534,9.132614732311565,4.824266785820962
295,47.065129826473104,18.0674919695308,9.132614732311565,4.824266785820962
296,47.10202606749901,18.069321696631068,9.134444459411831,4.8278575339753464
297,47.229380953030116,18.071151423731333,9.13620548046595,4.8278575339753464
298,47.46823685780113,18.072981150831602,9.139796228620337,4.8278575339753464
299,47.53985614446859,18.074810877931867,9.141436126157142,4.8278575339753464
300,47.6652286192981,18.076640605032132,9.148764122148236,4.8278575339753464
301,47.92253155404291,18.0784703321324,9.15216504073916,4.8278575339753464
302,48.001200935023306,18.080300059232666,9.15392606179328,4.8313271586124165
303,48.16134661660158,18.082129786332935,9.155687082847399,4.8313271586124165
304,48.27370164534771,18.0839595134332,9.159088001438324,4.8313271586124165
305,48.39694395848155,18.085789240533465,9.160849022492442,4.8313271586124165
306,48.56139009645322,18.087618967633734,9.162610043546561,4.8313271586124165
307,48.663008309284535,18.089448694734,9.169938039537657,4.8313271586124165
308,48.862063169301095,18.091278421834268,9.169938039537657,4.83296705614922
309,49.21259264905042,18.093108148934533,9.198829110890886,4.83296705614922
310,49.55066301163119,18.0949378760348,9.198829110890886,4.83296705614922
311,49.77393482030893,18.096767603135067,9.200658837991153,4.83296705614922
312,49.922137305802906,18.098597330235332,9.200658837991153,4.834606953686025
313,49.92572805395729,18.1004270573356,9.206580391256995,4.83643668078629
314,50.06453846138105,18.102256784435866,9.20998130984792,4.83643668078629
315,50.14101667545388,18.10408651153613,9.213382228438844,4.83643668078629
316,50.144607423608264,18.1059162386364,9.215022125975649,4.83643668078629
317,50.22509289341835,18.107745965736665,9.216662023512454,4.83643668078629
318,50.27234476017621,18.109575692836934,9.220131648149525,4.83643668078629
319,50.3064216161234,18.1114054199372,9.22177154568633,4.83643668078629
320,50.36478722165986,18.113235147037464,9.22177154568633,4.83643668078629
321,50.36837796981425,18.115064874137733,9.223532566740449,4.83819770184041
322,50.43090936385728,18.118655622292117,9.223532566740449,4.839837599377214
323,50.43450011201167,18.122246370446504,9.223532566740449,4.839837599377214
324,50.61595510660126,18.12583711860089,9.225172464277254,4.839837599377214
325,50.83642324446358,18.129427866755275,9.228573382868179,4.839837599377214
326,50.953265091339865,18.131257593855544,9.228573382868179,4.839837599377214
327,51.293345868065636,18.13308732095581,9.230403109968446,4.84166732647748
328,51.62548480310802,18.134917048056074,9.233993858122831,4.849228777280128
329,51.93207321317708,18.136746775156343,9.235633755659636,4.849228777280128
330,52.01255868298716,18.13857650225661,9.237273653196441,4.849228777280128
331,52.15716533216894,18.140406229356877,9.240864401350827,4.849228777280128
332,52.19769128075323,18.142235956457142,9.240864401350827,4.849228777280128
333,52.25105588277427,18.144065683557407,9.242504298887631,4.849228777280128
334,52.41654961487168,18.145895410657676,9.245973923524703,4.849228777280128
335,52.42563863191689,18.14772513775794,9.247734944578822,4.849228777280128
336,52.57493388827553,18.14955486485821,9.251135863169747,4.849228777280128
337,52.69303024620025,18.151384591958475,9.283282867345937,4.849228777280128
338,52.93642657389726,18.15321431905874,9.283282867345937,4.849228777280128
339,53.03804478672858,18.15504404615901,9.283282867345937,4.849228777280128
340,53.17880724541696,18.156873773259274,9.285112594446204,4.849228777280128
341,53.26613909120192,18.158703500359543,9.285112594446204,4.849228777280128
342,53.426145607732806,18.16053322745981,9.292371884391152,4.849228777280128
343,53.4876590086849,18.162362954560074,9.295841509028223,4.849228777280128
344,53.49124975683928,18.164192681660342,9.295841509028223,4.849228777280128
345,53.58488360829024,18.166022408760607,9.295841509028223,4.849228777280128
346,53.58847435644462,18.167852135860876,9.295841509028223,4.849228777280128
347,53.68217318042737,18.16968186296114,9.297602530082342,4.850868674816932
348,53.76792571591111,18.171511590061407,9.30908248997683,4.850868674816932
349,53.92328610020913,18.173341317161675,9.30908248997683,4.850868674816932
350,53.961572184577776,18.17517104426194,9.310722387513636,4.850868674816932
351,54.01549290813457,18.17700077136221,9.31236228505044,4.850868674816932
352,54.1002683653064,18.178830498462474,9.31236228505044,4.850868674816932
353,54.103859113460786,18.18066022556274,9.314123306104559,4.850868674816932
354,54.107449861615166,18.18248995266301,9.321684756907208,4.850868674816932
355,54.13559907573661,18.184319679763274,9.321684756907208,4.850868674816932
356,54.13918982389099,18.186149406863542,9.33756442128954,4.856790228082777
357,54.22883185207989,18.187979133963807,9.33756442128954,4.858430125619581
358,54.42981702901152,18.189808861064073,9.340965339880466,4.858430125619581
359,54.58274787213541,18.19163858816434,9.340965339880466,4.861899750256652
360,54.68220697264218,18.193468315264607,9.344434964517536,4.861899750256652
361,54.82474423686399,18.195298042364875,9.34607486205434,4.861899750256652
362,54.89178241362528,18.19712776946514,9.351305507745533,4.861899750256652
363,54.953741375916955,18.198957496565406,9.35680377663636,4.863729477356918
364,54.95733212407134,18.200787223665674,9.405204680100749,4.863729477356918
365,54.96092287222573,18.20261695076594,9.406965701154869,4.863729477356918
366,54.99758953768338,18.20444667786621,9.427514197110828,4.863729477356918
367,55.09007620954306,18.206276404966474,9.427514197110828,4.863729477356918
368,55.09366695769744,18.20810613206674,9.429154094647632,4.863729477356918
369,55.097257705851824,18.209935859167008,9.429154094647632,4.863729477356918
370,55.258865797763676,18.211765586267273,9.429154094647632,4.863729477356918
371,55.381320041428204,18.21359531336754,9.434652363538461,4.874492711840468
372,55.38491078958259,18.215425040467807,9.43641338459258,4.874492711840468
373,55.51836940551131,18.217254767568072,9.4381744056467,4.874492711840468
374,55.52196015366569,18.21908449466834,9.443672674537527,4.8882559635665235
375,55.62403599457576,18.220914221768606,9.469473458727748,4.8882559635665235
376,55.62762674273015,18.222743948868874,9.477269344078088,4.8882559635665235
377,55.707578050436666,18.22457367596914,9.480860092232474,4.890016984620643
378,55.837322362055446,18.226403403069405,9.488542666552437,4.890016984620643
379,55.92494638562143,18.228233130169674,9.490303687606557,4.890016984620643
380,56.030651447294716,18.23006285726994,9.490303687606557,4.890016984620643
381,56.130110547801486,18.231892584370208,9.490303687606557,4.890016984620643
382,56.13370129595587,18.233722311470473,9.498099572956898,4.890016984620643
383,56.32507370421793,18.235552038570738,9.505661023759547,4.890016984620643
384,56.372778802934974,18.237381765671007,9.507300921296352,4.890016984620643
385,56.43596686129638,18.239211492771272,9.507300921296352,4.890016984620643
386,56.471265452633716,18.24104121987154,9.508940818833157,4.890016984620643
387,56.608438385552745,18.242870946971806,9.510701839887275,4.890016984620643
388,56.93051596621983,18.24470067407207,9.510701839887275,4.890016984620643
389,57.28027960659341,18.24653040117234,9.524533797659478,4.891656882157447
390,57.32760828481106,18.255208772570224,9.527934716250403,4.891656882157447
391,57.33899491831579,18.257038499670493,9.529764443350668,4.891656882157447
392,57.395125846101266,18.25886822677076,9.531404340887473,4.891656882157447
393,57.39871659425565,18.260697953871023,9.543840041879344,4.891656882157447
394,57.515976700787505,18.262527680971292,9.543840041879344,4.891656882157447
395,57.58151007407169,18.264357408071557,9.549338310770171,4.891656882157447
396,57.75241361695019,18.266187135171826,9.549338310770171,4.891656882157447
397,57.81360379633096,18.26801686227209,9.549338310770171,4.891656882157447
398,57.935051477672765,18.269846589372357,9.578278049549356,4.891656882157447
399,58.02047561403492,18.271676316472625,9.58167896814028,4.891656882157447
400,58.02406636218931,18.27350604357289,9.5834399891944,4.891656882157447
401,58.27054149090552,18.27533577067316,9.585201010248518,4.893296779694252
402,58.31787016912317,18.277165497773424,9.586962031302637,4.893296779694252
403,58.496154040643354,18.27899522487369,9.593810675600256,4.893296779694252
404,58.57720707296488,18.28082495197396,9.593810675600256,4.894936677231056
