Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.9883618698188277,0.969038924635792,16.590900381714498
1,0.9768520926872247,0.9412785595442539,14.010978382947007
2,0.9511486570780413,0.9173638443695097,14.435109472772254
3,0.9516631453521635,0.9029014533250767,13.56793755726072
4,0.9449299383015758,0.8996110299763626,13.933720603923337
5,0.9345967724527451,0.8830812132056621,13.001924502051159
6,0.9176323813227996,0.8682661671273992,12.324179671540664
7,0.8968561591277601,0.8496044848739317,12.970186809165602
8,0.8818006070906949,0.8288261505068842,12.342944785015623
9,0.8631784515520924,0.8077917584941267,11.975424495629898
10,0.8546329699528561,0.7990873449989951,12.600443011108664
11,0.8483260346000939,0.7866115535001498,10.615828184324055
12,0.8470582515325764,0.7732867764160826,11.21200249809577
13,0.8263926528380923,0.7522211830225721,10.279299015907785
14,0.8066011312627384,0.7241753605383338,10.110946386696872
15,0.7982079888456729,0.7076602386392077,11.236008815071653
16,0.7947001552654669,0.6759538645376273,7.837281780072433
17,0.7938019074272213,0.6637542983679138,6.846159423080634
18,0.7828364493897817,0.6249522705515621,7.247646680843618
19,0.7552334031754291,0.6080104229252268,6.981226468429857
20,0.7512248176811489,0.5873321420841677,5.405849796705491
21,0.7464017432935269,0.5429838743231956,5.349058848950706
22,0.7445857337385531,0.508020707894958,4.319295703224864
23,0.7442775961019745,0.4648420251061059,2.81561630876553
24,0.746287563710052,0.4409392597442521,3.1274792231015236
25,0.7464247099493864,0.43866295334553695,1.7887328243867988
26,0.7273800737375715,0.43611831932733053,2.0289861150754005
27,0.7227184291281882,0.43789728612625123,1.4638837730218106
28,0.7146794635203292,0.43713710735916056,1.2110557034017244
29,0.705498774359554,0.43389478456304686,0.6486284168280976
30,0.7054225980482796,0.43363832465382374,0.6571659457554291
31,0.7053276894354387,0.4320979554886124,0.6485394748196471
32,0.7053736655790961,0.4271372942326443,0.6602407462895109
33,0.7052572867194206,0.4268862728071044,0.6198485199965622
34,0.7026420181634297,0.4251967795904942,0.6493472452770456
35,0.7040172959663815,0.4229879022663455,0.6022588895481511
36,0.6970473977199774,0.4210273689855167,0.5870126009024765
37,0.6963946659733952,0.41948075715991984,0.6136091726830275
38,0.6958215898838852,0.4203510834489371,0.6548940547696757
39,0.6953498804422906,0.42132299005131435,0.6253049967860018
40,0.695402104976578,0.41928130977785677,0.5935861797976594
41,0.6864990431928533,0.419196219221546,0.6268667833759037
42,0.6833607911502384,0.4209108341273017,0.6428943786986305
43,0.6834769958764035,0.4205766038799397,0.6387718318581095
44,0.6832442854335262,0.42029028231310595,0.6142502313595772
45,0.685073285250774,0.4206195936520885,0.5865754069092824
46,0.6685571194875104,0.42029535051444566,0.64101304331014
47,0.6546363396224939,0.4192221561737761,0.6147496345242784
48,0.6516438617759446,0.41926916640889955,0.61274706106714
49,0.6497731278117655,0.4189671864510081,0.6103910545988176
50,0.6456228886192735,0.4171000851997796,0.6034256047464698
51,0.6455330036905979,0.41641961512255,0.6171808123902808
52,0.6473469942428247,0.4161628081304062,0.6041526493624176
53,0.6467500040462504,0.41618328467922405,0.6109774191450881
54,0.6409232499397899,0.415726750569276,0.5866654023990562
55,0.6409240422098474,0.4157864945046687,0.6022539809741454
56,0.6410689689972437,0.41600912070022444,0.5841342161203171
57,0.6410521455201086,0.41536541763051577,0.6188396412042992
58,0.6409771241945238,0.41527558551524635,0.586961184399214
59,0.6420943596306377,0.4149357656703646,0.6289359171430631
60,0.6347364869156545,0.4142655141484723,0.598622263401576
61,0.6346450327179294,0.4141705964710921,0.6057363903799009
62,0.6304750361980384,0.4140635449883396,0.635776647002251
63,0.6305180217352989,0.41229680721506634,0.6228169690586025
64,0.6249502134909409,0.4119989047401276,0.6350295705582096
65,0.6257738516432846,0.41200720827076964,0.5988773687668122
66,0.6265951739676099,0.41223230919130777,0.6597523127400876
67,0.6268430875320945,0.4116538611279186,0.6185510187842262
68,0.6265115289209333,0.4116387883674929,0.5652832332678386
69,0.6197649510946528,0.41167039552614637,0.5945096066398967
70,0.6189631604188182,0.4118313785655605,0.637566710005688
71,0.6186702347518359,0.41089113095325625,0.6173557007038004
72,0.6174841497853043,0.4105861804866054,0.5865459999777196
73,0.6095038948271463,0.4105738008305061,0.5375186454110673
74,0.6109360731761513,0.4107160829694244,0.5690379386795328
75,0.6099017835822789,0.4099219604276635,0.5829107995323944
