Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit
0,0.6373612515482904,0.8148611729580024
1,1.139583292652406,1.0188175932939634
2,1.509373546932037,1.1822505644801142
3,2.1327381460613575,1.2129994665188
4,2.404243941839833,1.243748368557486
5,2.7591698818571806,1.274497270596172
6,3.3149136824157766,1.3061405904029155
7,3.6828097974689116,1.312637274230923
8,3.9459411112722327,1.3191339580589303
9,3.949750713362294,1.3367919826230454
10,4.3857486740587674,1.343288666451053
11,4.902963653353496,1.3497853502790604
12,5.041610719494055,1.3674433748431756
13,5.126013828921635,1.3739400586711832
14,5.400812297567262,1.3804367424991906
15,5.7608590371333666,1.386933426327198
16,5.95731255687987,1.3934301101552056
17,6.619877585150275,1.399926793983213
18,6.66569949326244,1.4064234778112206
19,6.855353751917987,1.412920161639228
20,7.199310597295442,1.4194168454672353
21,7.5962709786380715,1.425913529295243
22,7.632840009793519,1.4324102131232503
23,7.958793050699059,1.438906896951258
24,8.212918189130765,1.4454035807792653
25,8.818333677758394,1.4519002646072727
26,9.221020992397102,1.4583969484352803
27,9.32769457289955,1.4648936322632877
28,9.49703765378416,1.4713903160912953
29,9.582560683991487,1.4778869999193027
30,9.77175388478385,1.4843836837473101
31,9.84569749202805,1.4908803675753177
32,9.897086215285269,1.497377051403325
33,10.184546522983284,1.5038737352313327
34,10.303557950055005,1.51037041905934
35,10.327810168265684,1.5168671028873475
36,10.554945547094583,1.523363786715355
37,10.712512120959357,1.5298604705433625
38,11.229544481128062,1.53635715437137
39,11.49524842883147,1.5428538381993775
40,11.775285517490024,1.5493505220273849
41,12.083503026712162,1.5558472058553925
42,12.39439334961707,1.5623438896833999
43,12.573980780776507,1.5688405735114075
44,12.778115589738508,1.5753372573394149
45,12.93817268825995,1.5818339411674223
46,13.219788018092549,1.5883306249954299
47,13.259071057960691,1.5948273088234373
48,13.416247431189294,1.6013239926514449
49,13.41893451292724,1.6078206764794523
50,13.712666302367964,1.6143173603074596
51,14.239235704971586,1.6208140441354673
52,14.39641207820019,1.6273107279634746
53,14.554331703369666,1.6338074117914823
54,14.908927523392126,1.6403040956194896
55,15.100831767496334,1.646800779447497
56,15.10351884923428,1.664458804011612
57,15.449791783377872,1.6709554878396193
58,15.502981657841977,1.677452171667627
59,15.61492863377067,1.6839488554956343
60,15.864402921777678,1.6904455393236417
61,16.04081067131506,1.6969422231516493
62,16.2092555990106,1.7034389069796567
63,16.248538638878742,1.7099355908076643
64,16.29992736213596,1.7164322746356717
65,16.29992736213596,1.722928958463679
66,16.30642404596397,1.7294256422916867
67,16.43596296483153,1.735922326119694
68,16.861741762472622,1.7424190099477017
69,17.139584498922083,1.748915693775709
70,17.258595925993806,1.7554123776037165
71,17.439756891920943,1.761909061431724
72,17.610157042249885,1.7684057452597315
73,17.88703336122098,1.774902429087739
74,17.88703336122098,1.7813991129157465
75,18.009503876014758,1.7878957967437539
76,18.009503876014758,1.7943924805717615
77,18.062693750478864,1.8008891643997689
78,18.259074634877344,1.8073858482277765
79,18.298357674745482,1.8138825320557839
80,18.410304650674178,1.8203792158837913
81,18.449453619662698,1.8268758997117989
82,18.449453619662698,1.8333725835398063
83,18.612482822915375,1.8398692673678139
84,18.663871546172594,1.8463659511958213
85,18.729169435832993,1.8528626350238286
86,18.775143848734754,1.8593593188518363
87,18.775143848734754,1.8658560026798436
88,18.775143848734754,1.8723526865078512
89,18.98956177524465,1.8788493703358586
90,19.25927457098955,1.885346054163866
91,19.39873525571172,1.8918427379918736
92,19.579627472599665,1.898339421819881
93,19.63281734706377,1.9048361056478886
94,19.671966316052288,1.911332789475896
95,19.671966316052288,1.9178294733039034
96,19.794436830846067,1.924326157131911
97,20.00039825374884,1.9308228409599184
98,20.11940968082056,1.9484808655240333
99,20.40145031114496,1.966138890088148
100,20.440599280133476,1.9726355739161554
101,20.5596107072052,1.979132257744163
102,20.5596107072052,1.9856289415721704
103,20.92001487066961,1.992125625400178
104,21.11228557373973,1.9986223092281854
105,21.26762078668849,2.005118993056193
106,21.38527750449697,2.0116156768842
107,21.38527750449697,2.018112360712208
108,21.38527750449697,2.0246090445402154
109,21.64686474242977,2.031105728368223
110,21.700984654244458,2.03760241219623
111,21.823455169038233,2.0440990960242376
112,21.869429581939997,2.0505957798522454
113,22.05863566409041,2.057092463680253
114,22.09778463307893,2.06358914750826
115,22.372584375616075,2.0700858313362676
116,22.47174866298194,2.076582515164275
117,22.47174866298194,2.0830791989922828
118,22.634777866234618,2.08957588282029
119,22.6796331397744,2.0960725666482976
120,22.708294802433223,2.102569250476305
121,22.822928860099864,2.1090659343043123
122,22.82561594183781,2.11556261813232
123,22.828303023575756,2.1220593019603275
124,23.095283400063263,2.128555985788335
125,23.347541240663794,2.1350526696163423
126,23.49320512286066,2.1415493534443497
127,23.57731572787607,2.1480460372723575
128,23.580002809614015,2.154542721100365
129,23.673361654477322,2.1610394049283723
130,23.730361131031486,2.1684305065244374
131,23.885941589258657,2.1758216081205024
132,24.206264831450675,2.18231829194851
133,24.25140922841249,2.188814975776517
134,24.342528038276072,2.195311659604525
135,24.406638811310597,2.2018083434325324
136,24.520485927029018,2.20830502726054
137,24.54914758968784,2.214801711088547
138,24.799046582128632,2.2212983949165546
139,24.85223645659274,2.2277950787445624
140,25.272376420846236,2.23429176257257
141,25.272376420846236,2.240788446400577
142,25.27506350258418,2.2472851302285846
