Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.6393909050704589,0.33436906595764315,0.741061677871434
1,1.0466377527012438,0.6687381319152863,1.0679319690608589
2,1.47884639995323,1.476862281630557,1.8706836009733157
3,1.6503405047119728,2.100834679660022,2.411296283330337
4,2.0215180925209704,2.100834679660022,2.58279038808908
5,2.319644769701889,2.100834679660022,2.6414473620170438
6,2.483640099692414,2.3364255229042272,2.90847420930979
7,3.257162351953267,2.841734457903619,3.1974441615522964
8,3.4798146558717553,3.1307044101461257,3.263599910248478
9,3.64380998586228,3.1382031849143437,3.628044235753415
10,3.866462289780768,3.1382031849143437,3.6867012096813787
11,4.297969087129542,3.66524272479712,3.6867012096813787
12,4.890927584192617,3.900833568041326,3.8636350789976204
13,5.262105172001615,3.900833568041326,4.027630408988145
14,5.426100501992139,3.908332342809544,4.197065503536169
15,5.858309149244125,4.072327672800069,4.255722477464133
16,6.229486737053122,4.265115993918426,4.255722477464133
17,6.393482067043647,4.265115993918426,4.26322125223235
18,6.557477397034171,4.331271742614608,4.5307327195906
19,6.721472727024695,4.538454000433081,4.5307327195906
20,6.88546805701522,4.945700848063866,4.5307327195906
21,7.256645644824218,5.00435782199183,4.5307327195906
22,7.4869586231387615,5.0118565967600475,4.805742961717067
23,7.650953953129286,5.0118565967600475,5.073956278978528
24,8.081976130412556,5.019355371528265,5.073956278978528
25,8.2534702351713,5.078012345456229,5.073956278978528
26,8.260969009939519,5.085511120224448,5.3041073576652344
27,8.327124758635701,5.383637797405365,5.370263106361416
28,8.82446458424299,5.3911365721735836,5.42892008028938
29,8.831963359011208,5.449793546101548,5.42892008028938
30,9.106973601137678,5.993017105489476,5.42892008028938
31,9.299761922256035,5.993017105489476,5.42892008028938
32,9.767323693984979,5.993017105489476,5.42892008028938
33,10.00513544706774,6.169950974805717,5.436418855057598
34,10.235286525754448,6.228607948733681,5.6436011128760715
35,10.510998617784129,6.435790206552154,5.651099887644289
36,10.72567965037082,6.443288981320373,5.785231234834683
37,10.99389296763228,6.5019459552483365,5.785231234834683
38,11.0013917424005,6.768972802541083,5.785231234834683
39,11.135523089590894,6.768972802541083,5.7927300096029
40,11.350204122177587,7.0670994797220015,5.800228784371119
41,11.617230969470333,7.133255228418184,5.800228784371119
42,11.624729744238552,7.133255228418184,5.8077275591393365
43,11.63222851900677,7.140754003186403,5.815226333907555
44,11.639727293774989,7.140754003186403,5.815226333907555
45,11.639727293774989,7.148252777954622,6.082737801265804
46,11.870040272089533,7.43722273019713,6.082737801265804
47,11.877539046857752,7.444721504965348,6.082737801265804
48,12.412077361508747,7.614156599513372,6.082737801265804
49,12.419576136276966,7.614156599513372,6.090236576034021
50,12.591070241035709,7.680312348209554,6.090236576034021
51,12.598569015803928,7.680312348209554,6.09773535080224
52,12.871907022318581,7.680312348209554,6.105234125570457
53,13.138933869611327,7.687811122977773,6.105234125570457
