Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
244,28.067814303540406,11.447594931998534,30.131954096994747,81.35512804183048,62.9861119272248
245,28.139939934226284,11.448030141665983,30.287729439732857,81.65127404084362,63.04950289183763
246,28.23296793962537,11.448465351333432,30.353505511429297,81.97304327437476,63.160766255372835
247,28.259572238236057,11.448900561000881,30.44304079762012,82.25156377448144,63.422225622613084
248,28.269725310859855,11.44933577066833,30.53371029825526,82.45025370494707,63.4839270260656
249,28.324586859861817,11.449770980335781,30.549940691221586,82.78271668682844,63.521714667482954
250,28.360005083116913,11.45020619000323,30.608137589788175,83.1430782307189,63.763139052124004
251,28.37015815574071,11.45064139967068,30.685268327266574,83.48316184384738,63.87826000495507
252,28.512689688102352,11.451076609338129,30.85857574575211,83.66547365429412,63.9426092940898
253,28.52284276072615,11.451511819005578,30.883604709994092,83.90462871480146,64.02018526377425
254,28.579571783531936,11.451947028673029,31.052110111650457,84.2866925297221,64.17041016097797
255,28.677341963696232,11.452382238340478,31.06834050461678,84.65312452315669,64.23637889269655
256,28.751638446060486,11.452817448007927,31.132956617575775,85.00697534339899,64.37316190802152
257,28.823666686882508,11.453252657675376,31.244966801832465,85.29670043098606,64.50392709483069
258,28.87634556475236,11.453687867342826,31.3513917765036,85.53503444261852,64.5888004001048
259,28.964657166170788,11.454123077010276,31.465929480868777,85.80209960535595,64.74204177589971
260,29.171080512349004,11.454558286677726,31.482159873835105,86.04357873211026,64.84883218854227
261,29.289165074058747,11.454993496345175,31.519276625126253,86.31175868913218,65.00471525352745
262,29.34839045375087,11.455428706012624,31.559283033115385,86.68436297880508,65.04241252207778
263,29.358543526374667,11.455863915680073,31.594478545646325,86.98548484313979,65.16565742482835
264,29.40924087039871,11.456299125347524,31.610708938612653,87.29879413834905,65.35380303006295
265,29.5284204549032,11.456734335014973,31.68176711193205,87.57287429247228,65.52788962408043
266,29.56081644864991,11.457169544682422,31.697997504898375,87.83689766474869,65.5521655080809
267,29.593618842647764,11.457604754349871,31.915790146236496,88.05873391201189,65.64530096991338
268,29.697186035534763,11.45803996401732,31.965704640385827,88.35951163429938,65.81922121004445
269,29.75050237313796,11.458475173684771,32.02136783422666,88.60681672644398,65.88946774980518
270,29.760655445761756,11.45891038335222,32.03759822719299,88.85282520171918,66.08661625298556
271,29.79437553483644,11.46023313940707,32.05382862015931,89.17566021382473,66.21529947039215
272,29.83678736836942,11.46155589546192,32.12829222682345,89.45861302173543,66.3416615534746
273,29.87035672819481,11.46199110512937,32.18041633816257,89.73704989666763,66.44652682647794
274,29.880509800818608,11.462426314796819,32.20349668523208,89.97967876317617,66.66545149041303
275,29.922056469258713,11.46286152446427,32.26436221469832,90.26457745702444,66.79741579563049
276,30.020538341448134,11.463296734131719,32.34542748090555,90.53267017079193,66.87714263763714
277,30.082639423967027,11.463731943799168,32.40229932739042,90.84681835415536,66.96637684138388
278,30.092792496590825,11.464167153466617,32.460521276468526,91.11660383612193,66.99339636930026
279,30.10294556921462,11.464602363134066,32.476751669434854,91.32255612954238,67.21867102865511
280,30.14247468904329,11.465037572801517,32.49298206240118,91.66973054669738,67.29655752648775
281,30.205679044844878,11.465472782468966,32.567729701972254,92.00120929889154,67.59195606763981
282,30.311384029817628,11.465907992136415,32.739198352234986,92.4168185438671,67.60698864118471
283,30.321537102441425,11.466343201803864,32.856426310288455,92.72746943165782,67.68608605015123
284,30.365562267415214,11.466778411471314,32.872656703254776,92.96371486556379,67.79977098400713
285,30.400545419043414,11.467213621138765,32.92066826417121,93.3325598948602,68.00962519106037
286,30.520146387766072,11.467648830806214,32.9974502430252,93.67933694866893,68.07361060998974
287,30.588097931846097,11.468084040473663,33.12207073078493,93.82785495188438,68.14940231025282
288,30.605237087833387,11.468519250141112,33.21725641264054,94.06771004844953,68.20361943896401
289,30.705688048046035,11.468954459808561,33.331872577480475,94.29705309811683,68.28128542453591
290,30.769953616310623,11.469389669476012,33.411048388928265,94.54254601301521,68.36935261872999
291,30.830238167200026,11.469824879143461,33.524961157121986,94.95871103131086,68.45593430654931
292,30.887836691594156,11.47026008881091,33.58115343420815,95.18985713294097,68.63383611736405
293,30.95450284183198,11.47069529847836,33.65236193912398,95.39395916629533,68.76587453083467
294,31.115260848256952,11.471130508145809,33.73350696983258,95.73578624082903,68.97838045233148
295,31.17287479607179,11.47156571781326,33.74973736279891,95.99214848372607,69.12594274732366
296,31.183027868695586,11.472000927480709,33.880682865000765,96.25382592033164,69.31864883291257
297,31.25665512534159,11.472436137148158,33.896913257967086,96.5411741302058,69.37967347823789
298,31.26680819796539,11.472871346815607,34.04005243617283,96.79560002345848,69.42347426014337
299,31.344771013185863,11.473306556483056,34.09024701657591,97.14961164917388,69.53926247577374
300,31.42332447116191,11.473741766150507,34.10857218214041,97.4334587577824,69.572365924872
301,31.49580930126798,11.474176975817956,34.18133183746244,97.76044856920315,69.59395576927395
302,31.550342048476818,11.474612185485405,34.2389571920685,98.02649720319855,69.69531130360448
303,31.617008198714643,11.475047395152854,34.25518758503482,98.2817150470664,69.79796860594941
304,31.691521778909777,11.475482604820304,34.28845695656592,98.52771756680805,69.93331111185641
305,31.701674851533575,11.475917814487754,34.322924413334285,98.83407975860821,70.07649371283792
306,31.742344680953874,11.476353024155204,34.38325021853366,99.22882438212135,70.14799431750151
307,31.927145620663772,11.476788233822653,34.43196089953899,99.5525470153357,70.23558575808235
308,32.03134748799017,11.477223443490102,34.53273365709744,99.78206308952679,70.3237314438084
309,32.07738226439584,11.477658653157551,34.67229054123423,100.10140673026481,70.45589484595573
310,32.186328193838705,11.478093862825002,34.741572217378355,100.27534765114775,70.52324451569146
311,32.294715312505915,11.478529072492451,34.792506018631926,100.60266307979467,70.6381310864065
312,32.332749263184766,11.4789642821599,34.93587550690381,100.85513000647165,70.70285842484421
313,32.40305609845903,11.47939949182735,34.95210589987014,101.09100393318045,70.77175676391889
314,32.441640507679296,11.479834701494799,35.117708913342724,101.45290576920954,70.93038297111404
315,32.45179358030309,11.48026991116225,35.285655371668526,101.80494860199228,70.98964457896312
316,32.536048713922554,11.480705120829699,35.36074110959571,102.00768593207502,71.11265316420292
317,32.68607663963574,11.481140330497148,35.40165324373192,102.24906244021966,71.22165357174404
318,32.75120561423191,11.481575540164597,35.4165071620301,102.56376235035603,71.40736421867487
319,32.87152969804787,11.482010749832046,35.50722410225838,102.84642381945346,71.50041563074977
320,32.881682770671674,11.482445959499497,35.580263349064055,103.10866207880083,71.73723471962452
321,32.88425461626742,11.482881169166946,35.68333222991553,103.30438139840813,71.77025003823486
322,32.93175173945941,11.516839771129112,35.733204844007304,103.53819947542226,71.77596092340598
323,33.06586594046794,11.51727498079656,35.85768092548351,103.84652476757631,71.86821332333172
324,33.07601901309174,11.517710190464012,35.91352715415057,104.10185547541803,71.88797584291993
325,33.08617208571553,11.518145400131461,36.02135194305324,104.25475963578484,71.98104326881383
326,33.096325158339326,11.51858060979891,36.03758233601957,104.51524985871401,72.0453637784783
