Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.5239728141827794,0.7448690346869076
1,0.24666726540798625,0.7476179027798348
2,0.28080916555730256,0.7290702747254859
3,0.28730566219678577,0.7369179368731077
4,0.26552465379303497,0.6855062087611209
5,0.2696413138647894,0.6670278420089945
6,0.27086771415987254,0.6478009827007772
7,0.26958881001260865,0.5842359260783436
8,0.21037576237942968,0.5677138019226219
9,0.1450349907486812,0.5778010082462465
10,0.19519176150569081,0.5715134212951944
11,0.1544488647567327,0.580528664326065
12,0.1888642005781805,0.5753420321942151
13,0.22560169906339336,0.5715021303367247
14,0.23812084596327318,0.5729913188690902
15,0.21378420904089843,0.5201180642699961
16,0.20342283021757057,0.4961101091024766
17,0.20786901218535583,0.49454084171764695
18,0.1871491611703735,0.4637132618194832
19,0.19654262131983355,0.4391137717049468
20,0.19066559275309233,0.43074718760397523
21,0.13805491617996368,0.3768325347972941
22,0.13089112853036394,0.368681051414097
23,0.13885740626756776,0.35881255893228264
24,0.12214107719043918,0.34609644052184024
25,0.14136501892123637,0.3595698883100032
26,0.13299509555565758,0.35302092373498123
27,0.1301279244352547,0.35057032060745685
28,0.10506707796049006,0.33262830391264997
29,0.10528653029438,0.33252921676031877
30,0.09371369901776308,0.32425409337481326
31,0.10920982866545868,0.33478980020367916
32,0.10409954490463527,0.3310782637274148
33,0.09972892467372324,0.3292031842301988
34,0.09428039630983749,0.32571526329896877
35,0.09917375605912256,0.32867867048948984
36,0.07691121498792702,0.3143263101162357
37,0.07484220139910072,0.3128008367916077
38,0.08509521361494556,0.3196271412334603
39,0.08525623151947347,0.319670546017381
40,0.08237624367615494,0.3177565430176819
41,0.09990081342748323,0.32871699377355323
42,0.09409204233644095,0.3250617423922863
43,0.09896494936886768,0.32803045613869847
44,0.099069323773454,0.3280457711804235
45,0.08758081494631823,0.3208508682483873
46,0.08646023184525091,0.3201019463847325
47,0.08647266205954443,0.320071246398954
48,0.08403815380186004,0.3184848860142878
49,0.07575095624171983,0.31826670660753137
50,0.06788159225295058,0.31321497307208185
51,0.08178096933654817,0.32183502686597265
52,0.07152963104073753,0.315569379033035
53,0.14650502153710673,0.30687106036338685
54,0.15225011105247527,0.3096227843042813
55,0.1489197555583292,0.3082023946110156
56,0.14960503993384555,0.3068352745346819
57,0.09994445586041698,0.3110738517551845
58,0.11634595122526759,0.3189426100017555
59,0.1098391129715965,0.31593165607920454
60,0.11621318398667306,0.3190743730893852
61,0.11928917204875981,0.3206563975490857
62,0.11845657137396108,0.32034475298293047
63,0.12192992939498197,0.32213244996999174
64,0.10788552309854128,0.3153937024104564
65,0.10608688934867481,0.314595098020676
