Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.8083424301688018
1,0.6658617259135048
2,0.5305986542954124
3,0.36767815072433285
4,0.3319422622954965
5,0.24307022880172696
6,0.2340088952646086
7,0.15971194476492717
8,0.142096624709737
9,0.11343085665186722
10,0.1110568230875737
11,0.11289572847760279
12,0.10959469401259506
13,0.108445338877117
14,0.1017013404465507
15,0.1009960615854397
16,0.09507057355369754
17,0.0944856256790293
18,0.09337460116634476
19,0.0912486248262346
20,0.09018353726625833
21,0.09445887336927071
22,0.08369306452951841
23,0.08066842087203105
24,0.07921105447634694
25,0.0748862803837364
26,0.0740289740192435
27,0.07469185258226647
28,0.078192763364161
29,0.07842759777228907
30,0.07852167332457025
31,0.0804468882128356
32,0.08043089855934422
33,0.07974790242498467
34,0.07683040979610051
35,0.07370603803900501
36,0.07263265375097858
37,0.07247857522837464
38,0.0703046570086197
39,0.06665891415527621
40,0.06492281796685892
41,0.06500523253241712
42,0.06413113087173349
43,0.06424485833177145
44,0.0629302165175036
45,0.06253156254188022
46,0.06164572286415164
47,0.06064788204021163
48,0.06225407486108895
49,0.06085445726786454
50,0.05997261435900229
51,0.06275202742120815
52,0.06254787017929947
53,0.061047493434470926
54,0.06063456704978515
55,0.0610962533935962
56,0.05987473260253625
57,0.05988450537572557
58,0.05915754790160187
59,0.055036734601788616
60,0.05411888105159655
61,0.05088616690589872
62,0.0507007866357474
63,0.050720567878119904
64,0.05038422591764239
65,0.05092173767054953
66,0.05381810961027098
67,0.05726224321163368
68,0.05707786646145378
69,0.05530832211864534
70,0.055832533023404816
71,0.0566852780565756
72,0.05614263970935114
73,0.05623394155872198
74,0.05466453102396328
75,0.05511731014896994
76,0.05528464490754455
77,0.05484421394927001
78,0.054020819784975915
79,0.054181554950533325
80,0.05366635021058732
81,0.05394265509564798
82,0.05399251546213929
83,0.053476092086626716
84,0.053320677295707
85,0.052999979627013624
86,0.053383074986978994
87,0.049546379316773255
88,0.0506439155388861
89,0.04994210288081115
90,0.05083627206917181
91,0.050529793670979116
92,0.05054178252952703
93,0.051181329881832174
94,0.05128533089238507
95,0.05102814962103671
96,0.04833272829482655
97,0.04827170582306916
98,0.04753514049334989
99,0.04833084581945231
100,0.04854848054069753
101,0.048153119867888616
102,0.04708075833497467
103,0.04808606102737568
104,0.04736301046209203
105,0.046325758529450325
106,0.04517033779383427
107,0.044712743899569266
108,0.04388977488443483
109,0.043856842685874836
110,0.0435441445605292
111,0.04310094077076783
112,0.04329601463653479
113,0.044255106790483535
114,0.04554048418423889
115,0.045368768458327005
116,0.04552144463335504
117,0.0455458742758713
118,0.044777474192682784
119,0.04490670342845885
120,0.04415971921839995
121,0.044335188463999003
122,0.04386829748785036
123,0.043964080849888454
124,0.04367445406936757
125,0.04351959523923578
126,0.04329406860874336
127,0.043795342922832006
128,0.043717469695458575
129,0.044923433474047966
130,0.044940769857636696
131,0.045326475164280774
132,0.045242876113372674
133,0.04512844115524843
134,0.04551728597993272
135,0.04637054908338807
136,0.04636931959059342
137,0.046411811054927504
138,0.04557360030957078
139,0.04547350983715703
140,0.04526163100744666
141,0.044922771045548024
142,0.04482063965018104
143,0.04421450449431504
144,0.04422673156058293
145,0.044881374786119525
146,0.043696891453068196
147,0.04326435263156319
148,0.04370811511973356
149,0.042708737646760184
150,0.04273423330995097
151,0.04256907542287333
152,0.039926299114925526
153,0.03964834615214852
154,0.03863721536611513
155,0.03813993162182794
156,0.03775815348977961
157,0.03714252365836447
158,0.0371381894224827
159,0.03755528833035262
160,0.03759921227539114
161,0.0380391957732249
162,0.03778992182278988
163,0.037708085023520924
164,0.03801472683459791
165,0.03780006979162264
166,0.037832982763971935
167,0.03773832712830174
168,0.03537438742951223
169,0.03475386480972932
170,0.035101935570284064
171,0.03584335857019219
172,0.03540355293181353
173,0.03515558836349957
174,0.0345581350611589
175,0.0344019829386295
176,0.0339707798924538
177,0.0341753670710573
178,0.0339988034683132
179,0.03403698887032611
180,0.03415646631726318
181,0.0339985735771374
182,0.0335937359485254
183,0.03393628186308399
184,0.03458848729640357
185,0.03350141294204444
186,0.03333989306488492
187,0.03339097777341303
188,0.033451010144400904
189,0.03368747924361928
190,0.03337711094636903
191,0.033168617673604704
192,0.03328951864268352
193,0.03445716562806217
194,0.034357335103186275
195,0.033964265250356486
196,0.03393282771677244
197,0.03529335211459093
198,0.035723218109018934
199,0.035616252977900324
200,0.03563315579755787
201,0.035473702732006215
202,0.03492644513804184
203,0.03510913175982383
204,0.03504414766504868
205,0.035143672187149345
206,0.034440444999784846
207,0.03439131551242429
208,0.035471467397619506
209,0.03571352510062743
210,0.035178480268837416
211,0.03392064030374641
212,0.033947081986189155
213,0.03403534038807253
214,0.03396713468536286
215,0.03317660936927239
216,0.03229251481085797
217,0.031812559402270485
218,0.03161915989038448
219,0.03161273567794577
220,0.03143668437837893
221,0.032110250418137476
222,0.032057398272771
223,0.03307191007225467
224,0.03290832019019562
225,0.03297250103270318
226,0.03293458204711559
227,0.03304267435851911
228,0.033101916772432446
229,0.03188588518326202
230,0.03203117713131377
231,0.03236783002363092
232,0.0322941014347766
233,0.03262890305871818
234,0.03232953412848902
235,0.03224890750490236
236,0.03253187170827983
237,0.03180072314672499
238,0.03191457172124189
239,0.031867950951583464
240,0.03237462449574011
241,0.03227190080306537
242,0.032987249556283675
243,0.03323197681578731
244,0.033446315166334464
245,0.03266796375567792
246,0.032428371273537274
247,0.03149604392787872
248,0.03205848323318241
249,0.03206456705067742
250,0.03177963806111219
251,0.03162469451736061
252,0.03136825391253035
253,0.031491296504022284
254,0.03133254802810118
255,0.03126624974536594
256,0.03090995276401301
257,0.030871460410926015
258,0.03117150321559607
259,0.030604924038317334
260,0.031145979107257315
261,0.031343841280289365
262,0.031656104151234224
263,0.031339186311288444
264,0.03129144407862433
265,0.03128703720728784
266,0.03124507995446658
267,0.030807747937852913
268,0.030813279196556416
269,0.03128945758208561
270,0.03145658851081241
271,0.03171949432858947
272,0.031834252423212965
273,0.031956160304353186
274,0.03198332838973045
275,0.031648090558553166
276,0.03156557871766537
277,0.029641663902965725
278,0.02961629029318919
279,0.029289256173321378
280,0.029348295914735773
281,0.028788628233808983
282,0.029010490933129816
283,0.028823733115993865
284,0.028587771741120004
285,0.028441202172243767
286,0.028388116642967177
287,0.028568051935121724
288,0.028543133773538433
289,0.028611670911615615
290,0.02857520478787634
291,0.02860009066620659
292,0.02871152410466486
293,0.028809582803193495
294,0.028868154352547408
295,0.028548503280201802
296,0.028513475709705898
297,0.028495964000151287
298,0.02870899788699004
299,0.029097563779069368
300,0.029147469488575578
301,0.02941789168331039
302,0.029281693045121644
303,0.029402228543412495
304,0.02943268705549599
305,0.029400971473505157
306,0.029402155445087237
307,0.0290639342806872
308,0.02918201153077888
309,0.02902880792940738
310,0.02913468983376453
311,0.02909547929445482
312,0.02909019425124857
313,0.028793765495875794
314,0.028903230749368042
315,0.02880642876346831
316,0.02874750996339065
317,0.029205791524011558
318,0.029103081800137914
319,0.029210130137623073
320,0.029171427033132878
321,0.029221129933117505
322,0.029193248593140403
323,0.029180515418203462
324,0.02907192518653857
325,0.029072220023877892
326,0.029135610033776772
327,0.028896818709999002
328,0.028322046324070982
329,0.028224254139005783
330,0.028691659411960328
331,0.028665546281049965
332,0.02836083519647093
333,0.02832885191083572
334,0.028345436527623558
335,0.02839593784702924
336,0.028453719468138274
337,0.02851357700189338
338,0.028485080658933026
339,0.028469939223454293
340,0.028445451376862673
341,0.028040811833717084
342,0.02765922517175997
343,0.02756971332827655
344,0.027415933665368725
345,0.02744460605830341
346,0.027508161934885478
347,0.02771236375283765
348,0.0276363888016252
349,0.027927015229201352
350,0.028032539699459708
351,0.027895773103202993
352,0.028128408102504887
353,0.028329003034198542
354,0.02837374012709732
355,0.02835011518283533
356,0.028376706585418847
357,0.028336892159597765
358,0.028250392257605783
359,0.028250438956551875
360,0.028256596992323864
361,0.02820458421633492
362,0.028763443719568044
363,0.028802481622126175
364,0.029003968650821
365,0.02950238466620106
366,0.02952217267796096
367,0.02965656287776796
368,0.029313968966859366
369,0.028348075939205925
370,0.028209695380938343
371,0.028224346352375036
372,0.028654632808753643
373,0.028795507418476234
374,0.028842913723762707
375,0.02880423857225508
376,0.028712436828323223
377,0.028695778615537865
378,0.028479573103657434
379,0.028446585450205137
380,0.027797009760418462
381,0.027781883289538824
382,0.027687962671148574
383,0.02761251072594515
384,0.027626770629345286
385,0.027628295094784223
386,0.027620197070902956
387,0.027637812361756785
388,0.027619741439891488
389,0.028367808301554685
390,0.028330575828112003
391,0.02884611522680388
392,0.02857816549179345
393,0.028500881077634828
394,0.02883870498789859
395,0.02841086766801702
396,0.0284803712076081
397,0.028464150271429095
398,0.028393983310360832
399,0.02844704653026987
400,0.028867863335630756
401,0.028778022961415472
402,0.028338236183231957
403,0.02833437017491288
404,0.02833696941466075
405,0.028161897686276256
406,0.028175976873967706
407,0.028068643632878126
408,0.02858637039043891
409,0.028477636197004313
410,0.02847595677710858
411,0.028067372369288864
412,0.02721307456730555
413,0.02721470256706886
414,0.027309670905126482
415,0.027317517399037206
416,0.02741326678011492
417,0.027258696932045336
418,0.027451461846959856
419,0.027386565863802108
420,0.02632311307144028
421,0.02629431219009804
422,0.02639408318804144
423,0.026699476929248005
424,0.02672145611504833
425,0.026655583526653655
426,0.026643732172431343
427,0.02698723143676393
428,0.027086989980259497
429,0.02721558810300643
430,0.027234838641917208
431,0.02711815562286113
432,0.02736368258448446
433,0.02721040363366453
434,0.027036310400358553
435,0.027150240112496726
436,0.02632412750291711
437,0.026321130389099407
438,0.02629866620001241
439,0.025884127527100342
440,0.025944660002340126
441,0.026055737126245964
442,0.025946151432403253
443,0.025268161510248733
444,0.02557176300162372
445,0.025655424981025778
446,0.025753748548334433
447,0.025750047473256182
448,0.026141931437782324
449,0.026539790575959725
450,0.02655718500868945
451,0.02655109622995668
452,0.026214802885138583
453,0.026201936751064588
454,0.026271712256776426
455,0.026269643822868477
456,0.026349687588534048
457,0.026272806811553716
458,0.02632382944596588
459,0.026280297865900065
460,0.026564198495970408
461,0.02655108650148897
462,0.026574715468214615
463,0.026623612070477653
464,0.026705665348352114
465,0.026693338228081582
466,0.026926567814878056
467,0.026908489978949967
468,0.027010393948388826
469,0.027403791181187832
470,0.02745305511398493
471,0.02750776849022068
472,0.027495776793667277
473,0.027804829429914458
474,0.027634044510371897
475,0.027783482066248734
476,0.0278155942701371
477,0.027840204935942036
478,0.027850310025746693
479,0.02788129132783958
480,0.028070094000661176
481,0.028085868729281066
482,0.028165897924509114
483,0.02825540935384374
484,0.02868515169916112
485,0.028677373150941172
486,0.0286778417152243
487,0.028704369785567202
488,0.02810902291394777
489,0.028344700512518927
490,0.028132536787083846
491,0.028151816595665513
492,0.028265459969561025
493,0.02825803867554627
494,0.02839603942388703
495,0.0283718197107966
496,0.028334406240399575
497,0.028334377842887098
498,0.02856877000649331
499,0.0284853663965204
500,0.02834665181434305
501,0.028200596443623882
502,0.02790738585978837
503,0.0278500535921041
504,0.027853756944588415
505,0.028039337996761927
