Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.40101126173533996,0.4526233705467973
1,1.0873866188404508,0.9204099132016923
2,1.488397880575791,1.4412772051764975
3,1.889409142311131,2.1276525622816083
4,2.1931623845667474,2.57256125162516
5,2.5668565423543357,2.9735725133605
6,3.1119216634373905,3.8252193391462317
7,3.415674905693007,4.3702844602292865
8,3.789369063480595,4.743978618016875
9,3.789369063480595,5.161637303593543
10,3.789369063480595,5.647822469815441
11,4.361224568304776,5.951575712071057
12,4.6817024236296145,6.213701239484653
13,4.6817024236296145,6.746075709893708
14,4.8533143770448675,6.811754925577079
15,4.8533143770448675,7.23399614984182
16,5.227008534832455,7.718977504259551
17,5.227008534832455,7.718977504259551
18,5.69479507748735,8.049828761164717
19,5.69479507748735,8.589832479956419
20,5.69479507748735,8.761444433371672
21,5.69479507748735,9.55837302859453
22,5.69479507748735,9.87885088391937
23,6.227169547896405,10.45070638874355
24,6.600863705683993,11.104291327988303
25,7.254448644928747,11.572077870643199
26,8.106095470714479,12.369006465866057
27,8.106095470714479,12.742700623653645
28,8.591076825132209,12.742700623653645
29,8.591076825132209,13.228885789875545
30,8.591076825132209,13.7739509109586
31,8.591076825132209,14.46032626806371
32,8.591076825132209,15.03218177288789
33,9.076058179549939,15.883828598673622
34,9.076058179549939,16.416203069082677
35,9.076058179549939,16.719956311338294
36,9.076058179549939,17.05080756824346
37,9.608432649958994,17.53578892266119
38,10.026091335535662,18.189373861905946
39,10.32984457779128,18.611615086170687
40,10.81482593220901,19.132482378145493
41,11.29980728662674,19.577391067489046
42,11.29980728662674,19.897868922813885
43,11.29980728662674,20.437872641605587
44,11.29980728662674,20.503551857288958
45,11.29980728662674,20.765677384702553
46,11.29980728662674,21.21830075524935
47,11.603560528882356,21.635959440826017
48,12.089745695104256,21.807571394241272
49,12.089745695104256,22.208582655976613
50,12.089745695104256,22.208582655976613
51,12.089745695104256,22.274261871659984
52,12.089745695104256,22.44587382507524
53,12.089745695104256,22.707999352488834
54,12.089745695104256,23.01175259474445
55,12.661601199928436,23.464375965291246
56,12.661601199928436,23.882034650867915
57,12.92372672734203,24.21288590777308
58,13.72065532256489,24.613897169508423
59,13.72065532256489,24.934375024833262
60,13.72065532256489,25.379283714176815
61,13.72065532256489,25.801524938441556
62,13.72065532256489,26.45510987768631
63,14.517583917787748,26.995113596478014
64,14.517583917787748,27.368807754265603
65,14.517583917787748,27.88967504624041
66,14.517583917787748,28.37465640065814
67,14.517583917787748,28.907030871067192
68,14.689195871203001,29.39321603728909
69,14.689195871203001,29.39321603728909
70,14.689195871203001,30.24486286307482
71,14.689195871203001,30.789927984157877
72,15.156982413857897,31.257714526812773
73,15.156982413857897,31.829570031636955
74,15.677849705832703,32.626498626859814
75,15.677849705832703,32.69217784254318
76,15.677849705832703,33.378553199648294
77,15.677849705832703,33.68230644190391
78,15.677849705832703,33.944431969317506
79,15.677849705832703,34.11604392273276
80,15.677849705832703,34.44689517963792
81,15.677849705832703,34.44689517963792
82,16.529496531618435,34.76737303496276
83,16.529496531618435,35.1683842966981
84,16.529496531618435,35.54207845448569
85,16.529496531618435,35.95973714006236
86,16.529496531618435,36.412360510609155
87,17.014477886036165,36.47803972629252
88,17.014477886036165,36.92294841563607
89,17.554481604827867,37.345189639900816
90,18.075348896802673,37.81297618255571
91,18.075348896802673,38.29916134877761
92,18.075348896802673,38.47077330219286
93,18.075348896802673,39.12435824143761
94,18.075348896802673,39.664361960229314
95,18.075348896802673,40.18522925220412
96,18.075348896802673,40.67021060662185
97,18.246960850217928,40.67021060662185
98,18.78696456900963,40.97396384887747
99,18.78696456900963,41.23608937629106
100,18.78696456900963,41.78115449737412
101,18.78696456900963,42.31352896778317
102,18.78696456900963,42.88538447260735
103,18.78696456900963,43.21623572951251
104,18.958576522424885,43.66885910005931
105,18.958576522424885,43.98933695538415
106,18.958576522424885,44.055016171067514
107,18.958576522424885,44.226628124482765
108,18.958576522424885,45.078274950268494
109,19.61216146166964,45.078274950268494
110,19.61216146166964,45.87520354549135
111,19.61216146166964,46.24889770327894
112,19.915914703925257,46.69380639262249
113,19.915914703925257,47.09481765435783
114,19.915914703925257,47.5124763399345
115,19.915914703925257,48.198851697039615
116,19.915914703925257,48.62109292130436
117,19.915914703925257,48.883218448717955
118,19.915914703925257,49.18697169097357
119,19.915914703925257,49.65475823362846
120,19.915914703925257,49.65475823362846
121,19.915914703925257,49.72043744931183
122,19.915914703925257,50.20662261553373
123,19.915914703925257,50.37823456894898
124,20.289608861712846,50.86321592336672
125,20.289608861712846,51.19406718027188
126,20.289608861712846,51.72644165068093
127,20.289608861712846,52.247308942655735
128,20.289608861712846,52.90089388190049
129,20.289608861712846,53.221371737225326
130,21.141255687498578,53.76643685830838
131,21.141255687498578,54.21906022885518
132,21.141255687498578,54.75906394764688
133,21.141255687498578,54.75906394764688
134,21.141255687498578,55.13275810543447
135,21.141255687498578,55.55041679101114
136,21.141255687498578,55.616096006694505
137,21.141255687498578,55.8782215341081
138,21.141255687498578,56.27923279584344
139,21.141255687498578,56.45084474925869
140,21.141255687498578,56.45084474925869
141,21.141255687498578,56.781696006163855
142,21.141255687498578,57.2039372304286
143,21.141255687498578,57.50769047268422
144,21.141255687498578,58.079545977508396
145,21.141255687498578,58.524454666851945
146,21.141255687498578,58.59013388253531
147,21.662122979473384,58.59013388253531
148,22.11474635002018,59.07631904875721
149,22.11474635002018,59.39679690408205
150,22.11474635002018,59.5684088574973
151,22.11474635002018,59.8305343849109
152,22.11474635002018,60.29832092756579
153,22.11474635002018,60.9846962846709
154,22.11474635002018,61.35839044245849
155,22.18042556570355,61.81101381300529
156,22.18042556570355,62.60794240822815
157,22.18042556570355,62.60794240822815
158,22.18042556570355,63.1403168786372
159,22.18042556570355,63.625298233054934
160,22.352037519118806,64.14616552502974
161,22.872904811093612,64.21184474071312
162,22.872904811093612,64.51559798296873
163,22.872904811093612,64.84644923987389
