Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
79,23.361432464690267,1.2857970503964082,2.3043721372222157,29.51939585799543,47.793578276296984,48.078347861063335
80,23.361432464690267,1.2878433392206818,2.307608403838814,29.878538695118714,48.285250038416635,48.51273888759304
81,24.386588461115103,1.2898896280449552,2.3154978508626183,29.888446651050877,48.54522384624666,48.69861810643906
82,25.045000335671734,1.2919359168692286,2.330367751657864,29.931036621561283,49.42991922625884,49.2382562999711
83,25.662938507461963,1.2939822056935022,2.342378375356902,29.961761502637994,50.274849804122475,49.381028279258565
84,25.662938507461963,1.2960284945177756,2.351228466872095,29.97463971305286,50.43461561761068,49.60740258158416
85,25.662938507461963,1.2980747833420492,2.3667555603263453,30.365327439610287,51.22963636381483,49.794184103016605
86,25.778713219368825,1.3001210721663226,2.3676264492954733,30.763569240660956,51.74273172487675,50.297225056340515
87,25.786692421914893,1.3009919611354506,2.376183264570728,31.235627131095953,52.41082152245076,50.55348030024364
88,25.791365091296388,1.3018628501045788,2.3887999665415043,31.920643576027466,52.80207540449457,50.974540053643594
89,26.232889507200195,1.3027337390737068,2.393211633013249,32.30865877408281,53.35534317949557,51.14326746731918
90,26.925967543264328,1.303604628042835,2.3963694227453476,33.227715936190805,54.16474975066525,51.592905414581466
91,27.02965108228641,1.304475517011963,2.402411699317822,33.44731676147349,54.62703236661399,51.99000854290646
92,27.42579360821327,1.305346405981091,2.4150440822710926,34.06894441683552,55.016504352611676,52.56781838305225
93,27.544966894199497,1.3062172949502193,2.4247762974014933,34.47719196338156,55.27025703746342,53.38156873026853
94,27.94480380713332,1.3070881839193473,2.4326657444252975,34.48718568695604,55.79968259283576,53.69221654236729
95,27.94480380713332,1.3079590728884756,2.4326657444252975,35.55255620331802,56.170267970848705,53.92110892836598
96,27.963599576289347,1.3088299618576036,2.4412225597005524,35.56254992689251,56.9945739937902,54.157829515630816
97,28.686462135180427,1.3088299618576036,2.4497793749758072,35.813324114465516,57.1741761557451,54.59355457902048
98,28.850107893033833,1.3097008508267316,2.4700337233770293,36.21201330571999,57.94458732102372,54.74184182293469
99,29.155372003184205,1.3117471396510052,2.480907636424074,36.595506588362355,58.70880350233942,55.65063775776016
100,29.155372003184205,1.3137934284752786,2.4932346064945636,36.630209265817456,59.18026282573008,55.873145290880984
101,29.237026593188922,1.3158397172995522,2.5131418765584153,36.64426287608747,59.241588274752665,56.28338029066397
102,29.908869141509065,1.3178860061238256,2.523407979867451,36.93895969117964,59.581221826349235,56.347851700049645
103,30.269905920276113,1.319932294948099,2.531297426891255,36.953013301449644,60.01939885560163,56.44590836088876
104,30.27522646893477,1.3219785837723728,2.532168315860383,37.31827115797178,60.623434152155895,56.56262953637446
105,30.530862338690714,1.3240248725966461,2.5418668290522826,37.33232476824178,61.48441688836888,56.61183990357836
106,30.5827142240549,1.3260711614209195,2.5579373394468417,37.621901269039306,61.930771741768275,56.64919458753809
107,30.894342037120232,1.3281174502451933,2.573959306091104,37.63595487930932,62.26288049488376,56.915122426892744
108,30.894342037120232,1.330163739069467,2.5847693201908286,37.65000848957932,63.26387819049636,57.06291331057779
109,31.252352318315122,1.3322100278937405,2.586751710067782,37.66406209984933,63.764827095353155,57.273655381910956
110,31.257024987696617,1.3383162034135352,2.58762259903691,37.673970055781496,64.29367867415459,58.234759296254694
111,31.257024987696617,1.3444223789333296,2.5908588656535088,37.750465779538345,64.52710263046863,58.71116534849183
112,31.257024987696617,1.3505285544531243,2.59491875234903,38.50569956736323,64.88593305341996,58.937921734391715
113,31.804004514954293,1.3557638410037907,2.6080693424984416,38.83408593380401,65.19379980364194,58.98464433604929
114,31.804004514954293,1.3618700165235853,2.6124171100228657,38.975482056791,65.34312654562828,59.34028149599211
115,31.991204130413784,1.3668007921882344,2.621797545377043,38.980717343341674,65.51541340688851,59.50245249069333
116,32.36344257135401,1.372906967708029,2.6267283210416923,39.51011620531234,65.7385346864229,59.59412704003698
117,32.51612213817889,1.3790131432278234,2.632770597614167,39.524169815582354,65.82153401769921,59.706218233279
118,32.51612213817889,1.385119318747618,2.6374237780213723,39.67019888255347,65.98564591229379,59.91806743032264
119,32.51612213817889,1.3950272746797807,2.647385370444391,40.045279258549456,66.1488490770096,60.28663882410839
120,32.51612213817889,1.4013740621382726,2.6611437703318113,40.57353368523833,66.80402738094429,60.40407146251446
121,32.67113091546517,1.4077208495967646,2.6701447182634412,40.77838125310063,67.16477707482244,60.62498289699903
122,32.72298280082936,1.4140676370552565,2.676186994835916,40.792434863370644,67.78537252301925,60.74436431097856
123,33.157469443926125,1.4204144245137484,2.6794232614525146,40.86964215444648,68.02216199734926,60.945364752791704
124,33.157469443926125,1.4256497110644148,2.6802941504216427,40.883695764716485,68.27390589580239,61.34927058100832
125,33.16152933062165,1.4308849976150815,2.6867900989354445,40.89425159992581,68.43710379395249,61.36301446486941
126,33.16620200000314,1.4320603974702268,2.69519775315539,41.16711096105128,68.74793620019481,61.41558627942012
127,33.16620200000314,1.4332357973253722,2.7036693063226553,41.59830996856639,69.1596969570882,61.44846361658351
128,33.34899255842891,1.4344111971805176,2.712140859489921,41.612363578836394,69.21802384137638,61.568749920092294
129,33.34899255842891,1.435586597035663,2.725050837700635,41.626417189106405,69.49317396279314,61.70263927201747
130,33.708176161716395,1.4367619968908083,2.738794721561731,41.640470799376416,69.78321897755387,61.85212064289531
131,34.093019613749625,1.4379373967459537,2.7526025043701474,42.03054953796031,70.17901372739861,62.67930591753795
132,34.284988971197066,1.439983685570227,2.768065698877077,42.04460314823032,70.44547908206941,62.83031056196647
133,34.666732494457655,1.4420299743945004,2.8157268752346334,42.077452527656355,70.71353227961364,62.89686081087185
134,35.24214703372909,1.4429008633636287,2.821833050754428,42.091506137926366,70.8660642574353,63.34705090405239
135,35.24214703372909,1.444947152187902,2.8270044383577746,42.10555974819637,70.88883639027964,63.68393093531434
136,35.93749081305121,1.4469934410121756,2.839043527599361,42.31038109821355,71.31973234087644,64.09736903856398
137,35.93749081305121,1.449039729836449,2.8481981300005716,42.387800984562055,71.57446539259549,64.13048756387737
138,36.62844373736897,1.4510860186607224,2.8493096309083974,42.55215473266766,71.79733855235432,64.33606346784741
139,36.708562665433156,1.4542438083928215,2.855415806428192,42.66871648210461,71.88976669525182,64.70721663018799
140,36.937804046670934,1.4609627665985911,2.859827472899936,43.041953695662095,72.4101864477174,64.88819635777534
141,36.98965593203512,1.467681724804361,2.8686775644151297,43.056007305932106,72.66632108223307,65.12766064396519
142,36.98965593203512,1.4697280136286346,2.8695484533842577,43.548237593369365,72.97561392231758,65.18196057581477
143,36.98965593203512,1.471774302452908,2.873608340079779,43.943243127803434,73.22698163629137,65.57558756965823
144,36.98965593203512,1.4738205912771813,2.8747837399349243,43.957296738073445,73.3958827122004,65.60513705087979
145,37.64385495914092,1.475866880101455,2.8900590957931094,44.33952890258815,73.46596794648468,66.1144563170066
146,38.02909719345108,1.4779131689257283,2.89588767605546,45.13255478527818,73.7561445743901,66.59888022054938
147,38.02909719345108,1.479959457750002,2.8990454657875593,45.18531706777664,73.88089991747907,66.8489865343366
148,38.48774146718773,1.4820057465742753,2.9042168533909054,45.564891034568454,74.31118452089547,66.86186474475146
149,38.48774146718773,1.4828766355434033,2.90976041174153,45.578944644838465,74.7170464860657,67.01488117970142
150,38.85293893962373,1.4837475245125316,2.9141081792659542,45.59299825510847,74.91426751807754,67.02690119759156
151,38.856998826319256,1.485793813336805,2.923840394396355,45.60705186537848,75.01661069702541,67.15557284721497
152,38.856998826319256,1.4878401021610785,2.947647251313548,45.62110547564849,75.17985485587799,67.66465981551148
153,38.856998826319256,1.489886390985352,2.957608843736567,45.77972092578544,75.39573209624935,67.83994773881375
154,39.24362666618116,1.4919326798096253,2.9655880462826323,45.793774536055444,75.75651047598386,67.96614045997052
155,39.36910459522954,1.493978968633899,2.980063197342499,45.817526659517355,75.89428693877724,67.97552089532469
156,39.373777264611036,1.4960252574581723,2.9921022865840854,45.90055946312164,76.14782816428708,68.05955813694037
157,39.373777264611036,1.4980715462824459,2.997866967899116,46.244525452140536,76.41854664142205,68.07994450116617
158,39.37464815358016,1.5001178351067193,3.006423783174371,46.34023365241526,76.68557718289122,68.15750150518757
159,39.48608650586122,1.5021641239309926,3.0154886300533206,46.35428726268527,76.70842628623254,68.172411970924
160,39.53313970301286,1.5042104127552662,3.019548516748842,46.36834087295527,76.9833713225261,68.29906513855369
161,39.688148480299134,1.5062567015795396,3.032165218719618,46.38239448322528,77.2485038410691,68.3102048732836
162,40.45397818336002,1.507432101434685,3.036576885191362,46.451835167027724,77.39647268339579,68.72428107957097
163,41.01693115397588,1.510589891166784,3.03744777416049,46.465888777297735,77.80350383495302,68.76785381717806
164,41.01693115397588,1.513747680898883,3.039430164037444,47.237874238789814,78.05799832428096,68.79182097393742
165,41.168862249693646,1.5169054706309821,3.0405416649452697,47.36159638544689,78.22667363247052,68.81205198833251
166,41.323871026979916,1.520063260363081,3.044889432469694,47.612370573019895,78.56545373706072,69.01006362235243
167,41.97944138939336,1.52322105009518,3.046935721293967,47.99838942490827,78.60744561974973,69.02385572417835
168,41.97944138939336,1.5263788398272788,3.046935721293967,48.37599131302029,78.73356264380834,69.10497864803698
169,41.97944138939336,1.5295366295593777,3.0500935110260667,48.85992936651712,78.8157718273337,69.14639909753342
170,42.220221853391884,1.5326944192914769,3.0500935110260667,48.8699230900916,79.00898159200794,69.75947765707856
171,42.220221853391884,1.5358522090235758,3.0509643999951948,49.18465282031625,79.27525018075644,69.80033130587252
172,42.220221853391884,1.5390099987556747,3.0532513007581654,49.198706430586256,79.56701804767704,70.0201130657471
173,42.220221853391884,1.5421677884877736,3.066551051962887,49.208700154160745,79.93761697907755,70.0280220017452
174,42.43850498687992,1.5453255782198725,3.0685973407871607,49.21869387773523,80.35766639592127,70.04962404821656
175,42.73185946381432,1.5525432546474927,3.077977776141338,49.78835473587678,80.67700452251557,70.0547954358199
176,43.13179395647181,1.5557010443795916,3.0846772453728173,49.90773697810475,81.11991572279693,70.46351445138404
177,43.56279891549189,1.5588588341116905,3.0846772453728173,49.91773070167923,81.24829104986121,70.71543465011247
178,43.56279891549189,1.5620166238437894,3.092044082855747,50.03311295588949,81.71370004568742,70.73540581912363
179,43.56279891549189,1.5651744135758885,3.0969748585203964,50.047166566159504,82.15385509937168,70.93513683376327
180,43.740243071952094,1.5683322033079874,3.111060236586256,50.057160289733986,82.36756878997072,70.97111125120719
181,43.740243071952094,1.5714899930400863,3.124852338412178,50.52213038276978,82.75486498294353,70.98598115200244
182,43.768785311033675,1.5746477827721852,3.125723227381306,51.11588462041688,83.17828873750555,71.32725405410098
183,43.768785311033675,1.5818654591998054,3.1330193806934257,51.33483359756659,83.63739178760507,71.32812494307011
184,44.00466275776732,1.5850232489319043,3.1350017705703794,51.35120861884716,84.30025736101797,71.37485821286104
185,44.1083462967894,1.5881810386640032,3.1372886713333505,51.36758364012773,84.6613771189067,71.45145447913063
186,44.194681418681654,1.591338828396102,3.14610699505269,51.58558403750809,84.79624463541727,71.45461226886273
187,44.194681418681654,1.593625729159073,3.1514275437113466,51.60195905878866,85.05248764669678,71.4974910221988
188,44.457672144456936,1.5967835188911719,3.1611260569032456,51.618334080069225,85.06567367025096,71.51822217970103
189,44.457672144456936,1.5999413086232708,3.1622375578110713,51.981908056937456,85.18227767004939,71.55559548591809
190,44.457672144456936,1.6030990983553697,3.1813564950870465,52.387077836145615,85.46725207295133,71.61626569500162
191,44.457672144456936,1.606256888087469,3.186029164468543,52.94249675326057,86.05311230711662,71.62917567321233
192,44.713308014212885,1.6094146778195682,3.1872045643236886,53.32959147943537,86.33190712169768,71.6418080561656
193,44.713308014212885,1.6125724675516675,3.1974706676327247,53.343645089705376,86.58485360323282,71.7892716800009
194,44.713308014212885,1.6157302572837668,3.20594222079999,53.34999187716386,86.76895985025443,71.83392251727275
195,44.713308014212885,1.6188880470158662,3.20594222079999,53.75506407664834,87.0688676346294,71.91615514662467
196,44.918095411534125,1.6220458367479655,3.2147923123151836,53.76911768691834,87.29176187610592,72.29193433835252
197,44.918095411534125,1.6252036264800647,3.220556993630214,53.93685369101062,87.32381463366434,72.36676284326198
198,45.27727901482161,1.628361416212164,3.230140047705304,54.03256189128533,87.91767364657602,72.41455962028188
199,45.561454328526096,1.6315192059442634,3.230140047705304,54.38722545198764,87.97273894987089,72.9880020003317
200,45.561454328526096,1.633565494768537,3.2312515486131295,54.78591464324212,88.02172296223135,73.11926350617817
201,45.947823237813374,1.6356117835928106,3.2323630495209548,54.86312193431796,88.53242938809862,73.25574803423854
202,46.41938770707979,1.6376580724170844,3.2323630495209548,55.26354445387524,88.58858346586963,73.63836244646825
203,46.41938770707979,1.639704361241358,3.2408346026882207,55.34075174495108,88.75561472629364,73.93059544780012
204,46.41938770707979,1.6417506500656316,3.2431215034511913,55.35480535522108,88.91814169140957,73.95423846961357
205,46.723896170656175,1.6437969388899052,3.2511007059972563,55.57675404237843,88.95654126414634,73.96859016321268
206,46.723896170656175,1.6458432277141788,3.2698899226430456,55.59080765264844,89.15491925726278,73.97740848693203
207,47.02222197731662,1.649001017446278,3.279472976718136,55.993224607458714,89.2158554784802,74.00808184469159
208,47.278487532181806,1.652158807178377,3.2803438656872643,56.24158610691295,89.48200392023678,74.34193847169412
209,47.97838450930123,1.6542050960026509,3.2814553665950896,56.25563971718295,90.27087760146179,74.7820491064255
210,47.97838450930123,1.6562513848269245,3.282566867502915,56.269693327452956,90.40250982921181,75.01451186398523
211,47.97838450930123,1.658297673651198,3.282566867502915,56.28374693772296,90.49999408002506,75.0198324126439
212,47.97838450930123,1.6603439624754717,3.2872200479101203,56.673825676306855,90.78307574769731,75.03980358165505
213,48.37570791588177,1.6623902512997453,3.3005197991148414,56.68787928657686,90.8101879369832,75.50887983679407
214,48.37570791588177,1.664436540124019,3.3005197991148414,57.20482861873545,90.84474636626813,75.53187810119069
215,48.37570791588177,1.6755735324021834,3.318472730726768,57.62748583885899,91.23535698825086,75.55473375704221
216,48.589366321214975,1.6855990237725222,3.324664168354553,57.64153944912899,91.49996863522327,75.64033466883532
217,48.589366321214975,1.6876453125967958,3.324664168354553,57.655593059398996,91.5295260049414,75.92577223992197
218,49.20432341119651,1.6896916014210697,3.3325536153783566,57.94789140930219,91.68994756723137,75.94428907683321
219,49.571931575734055,1.6917378902453433,3.333424504347485,58.04951320869752,91.72758050976685,75.98101450377314
220,49.74801057705181,1.6937841790696169,3.337484391043006,58.247119439619226,92.02753418599481,76.16241405374954
221,49.94038152142285,1.6958304678938905,3.3466389934442162,58.63421416579403,92.44343082036293,76.74412490654838
222,49.94361778803945,1.697876756718164,3.354547929442311,58.69605977473269,92.82989615434283,76.75047169400686
223,50.41860457999547,1.699923045542438,3.358895696966735,58.71011338500269,93.11393740091428,76.80667134689547
224,51.385462851652655,1.7019693343667115,3.364067084570081,58.93377409698089,93.27042935657774,76.82046344872138
225,51.385462851652655,1.704015623190985,3.3651785854779064,58.947827707250894,93.80336549705733,76.82578399738004
226,51.385462851652655,1.7060619120152587,3.3663539853330517,58.9618813175209,94.27010718714573,76.84244780148629
227,51.63633397010601,1.7081082008395323,3.3663539853330517,59.87253627476515,94.3097985551483,76.86502452509305
228,52.10105428789514,1.7101544896638061,3.3663539853330517,60.19415781140496,94.61350019226124,76.89244122526495
229,52.10105428789514,1.7122007784880797,3.3763155777560696,60.66975143720223,94.77145268562056,76.91092167745487
230,52.4525639393152,1.7142470673123533,3.387180190299682,60.679659393134386,94.94022261006444,76.92612129888029
231,52.4525639393152,1.716293356136627,3.3918528596811783,60.68550746237103,95.09775329667124,76.9369859114239
232,53.02103560721713,1.7183396449609005,3.3929643605890036,60.946991401363604,95.20250350441934,76.94104579811942
233,53.02103560721713,1.7203859337851743,3.3970242472845245,61.394948814595594,95.52326907563275,77.20300933870699
234,53.2329905708,1.722432222609448,3.40219563488787,61.81368554796346,95.88317126748625,77.22152617561824
235,53.2329905708,1.7244785114337216,3.4082379114603447,61.8195336172001,96.33483197860377,77.24931485176954
236,53.63017223905962,1.7265248002579952,3.4137619808366786,62.064484189229304,96.74211998044278,77.30331333111563
237,53.63017223905962,1.729682589990094,3.422494536913695,62.71621268180784,96.75629062061662,77.32183016802688
238,54.01541447336979,1.7328403797221934,3.4274253125783445,62.726120637739996,96.97204452912078,77.33141322210197
239,54.01541447336979,1.7359981694542927,3.436275404093538,62.73602859367215,97.2208016090909,77.40266993553772
240,54.01541447336979,1.739155959186392,3.445125495608731,62.74593654960431,97.48052554660711,77.44155813483407
241,54.78329313491507,1.7411383490633459,3.4542161990626212,62.75584450553647,97.6908822483463,77.45040822634925
242,55.29205489377669,1.7471806256358202,3.4542161990626212,63.24116511944641,97.82246528341282,77.61610694214063
243,55.542738481065214,1.7503384153679196,3.4638196441087663,63.2476610679602,97.87185905661414,77.70370535222999
244,55.542738481065214,1.753496205100019,3.464995043963912,63.25756902389236,97.92224395410577,77.76225021549452
245,55.79195993014806,1.7566539948321183,3.4690549306594334,63.465143947796456,98.07496906832644,77.76312110446365
246,55.79195993014806,1.7598117845642176,3.472291197276032,63.85094735775256,98.82371316692665,77.81739851605451
247,55.79195993014806,1.7629695742963167,3.474273587152986,64.37746635137032,98.98825488553545,78.07390527477959
248,55.87829505204032,1.7650158631205906,3.4765604879159566,64.75289466382428,99.1818810087278,78.7711068400738
249,55.87829505204032,1.7670621519448642,3.4785428777929104,65.09750212443987,99.24494975220844,78.77642738873246
250,55.87829505204032,1.7691084407691378,3.4949936335062413,65.10741008037203,99.27219932465822,78.98115474228113
251,56.070665996411364,1.7711547295934114,3.4982299001228396,65.14244783571311,99.5839058385825,79.0062975662551
252,56.070665996411364,1.773201018417685,3.5005168008858107,65.43364181769817,99.69549902300872,79.03493765975543
253,56.29886695369544,1.7752473072419588,3.501387689854939,65.44354977363034,100.02389590456049,79.30462105593938
254,56.42230299163352,1.778405096974058,3.50544757655046,65.45405102327418,100.21785739646994,79.3119172092515
255,56.87283901252643,1.7815628867061573,3.50544757655046,65.46455227291803,100.39331164022954,79.3288973597292
256,57.54330724869791,1.7836091755304309,3.5066229764056054,65.47919917689971,100.93096728756454,79.35175301558073
257,57.54330724869791,1.7856554643547047,3.5077983762607508,65.96555737080985,101.02858821540187,79.35373540545768
258,57.54330724869791,1.7877017531789783,3.5133215436403207,65.97021055121705,101.11546411856376,79.40693092182393
259,57.54330724869791,1.7897480420032519,3.514192432609449,65.9760391314794,101.13968004311785,79.41127868934835
260,57.54330724869791,1.7917943308275255,3.5173502223415483,65.99071780325694,101.2558086016948,79.4233332796843
261,57.93427088246045,1.793840619651799,3.5222809980061975,66.35868824419417,101.50929194782674,79.43271371503847
262,57.93894355184195,1.795886908476073,3.5266287655306217,66.36451682445652,101.63347107111227,79.4370614825629
263,57.93894355184195,1.7979331973003465,3.5318001531339673,66.37034540471886,101.66935330628962,79.45585725171892
264,58.33887804449945,1.79997948612462,3.537842429706442,66.58578108668941,102.05978795978533,79.51430101480555
265,58.4610108789607,1.8020257749488937,3.5475409428983413,66.7855542120195,102.1080877765127,79.54617190703769
266,58.62465663681411,1.8040720637731673,3.5475409428983413,66.79138279228185,102.32686237510497,79.89275843306575
