Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.91623391237519,1.044038364373566,1.044038364373566
1,1.514810412907418,1.720653444747482,1.8897617232646684
2,2.148215173547068,2.605746191481176,2.4292424618866066
3,2.9747576584777664,3.6156848824086283,2.4631991212437994
4,3.4424190774861465,4.94834190222617,2.509069465605371
5,4.061042783976237,6.265307026699604,2.5484821857386266
6,4.668713502874914,7.287297031429636,2.553880009915374
7,5.133269673290334,8.279598921504585,2.5640425268311486
8,5.375738876637458,9.31647476441041,2.608959502068902
9,5.854856044084096,10.55317695097509,2.6224670510236168
10,6.410676751102126,11.378930071590293,2.6304834288693373
11,6.854324762694515,12.070625589579993,2.656983253342296
12,7.195249224749396,12.945558168411079,2.6743483585513124
13,7.7474842587706165,13.736808355777105,2.678410526143181
14,8.196819941614852,14.677454654521602,2.70975663082928
15,8.373823208905113,15.514137537559384,2.7151308651507144
16,8.62686511519792,16.132421008805284,2.7304576166386987
17,9.149184074956931,16.875853317155254,2.73454517724614
18,9.799756414419187,17.746430936884757,2.73454517724614
19,10.307614773125973,18.197124080185183,2.73454517724614
20,10.45247222049883,19.048211850188558,2.7414082317314574
21,10.584985554957125,19.8193260897612,2.745495792338899
22,11.05946975242015,20.47057774845285,2.7495833529463405
23,11.29852081213473,21.357212308457477,2.757212525855472
24,11.538186582393402,21.985636000647666,2.757212525855472
25,11.591028900727562,21.98640211907148,2.75773308114565
26,11.955866670092218,21.987168237495297,2.7590197548596427
27,12.18984016812145,21.987934355919112,2.774500613230157
28,12.314986702348715,21.987934355919112,2.774500613230157
29,12.478453915456914,21.988700474342927,2.774500613230157
30,12.759810055629075,21.98946659276674,2.775266731653972
31,13.124686597514089,21.990232711190554,2.775266731653972
32,13.432685141154,21.990232711190554,2.7801204106852277
33,13.583181510572434,21.990232711190554,2.7808865291090425
34,13.705896346759143,21.990232711190554,2.7860564885486423
35,13.734044542861133,21.990232711190554,2.798680982291982
36,13.847920846468682,21.99099882961437,2.798680982291982
37,14.16900631402784,21.99099882961437,2.79920153758216
38,14.377264812581313,21.991764948038185,2.7999676560059745
39,14.529302597872737,21.991764948038185,2.8004882112961527
40,14.759384357064548,21.992531066462,2.8112800830197484
41,14.905762352321673,21.99329718488581,2.819296460865469
42,15.532326607214546,21.994063303309627,2.841008002744087
43,15.824473896740775,21.994829421733442,2.8417741211679015
44,15.991559946314045,21.995595540157257,2.842540239591716
45,16.374777443760482,21.995595540157257,2.847710199031316
46,16.497566998456715,21.995595540157257,2.851251811333006
47,16.571710613028266,21.995595540157257,2.851251811333006
48,16.889180945260318,21.995595540157257,2.851251811333006
49,17.56276054356199,21.995595540157257,2.851251811333006
50,17.864634568599808,21.995595540157257,2.851251811333006
51,17.988588965038026,21.995595540157257,2.851251811333006
52,18.262954384451277,21.995595540157257,2.8520179297568204
53,18.675014668474063,21.995595540157257,2.854793423634696
54,18.746595116539456,21.995595540157257,2.854793423634696
55,18.945274386455004,21.995595540157257,2.854793423634696
56,19.212026184534356,21.995595540157257,2.8735230464895407
57,19.380068065415106,21.995595540157257,2.8742891649133555
58,19.616666813833767,21.995595540157257,2.8778307772150455
59,19.620754374441212,21.995595540157257,2.8858471550607656
60,19.893427181545654,21.996361658581073,2.8866132734845804
61,20.37501082573511,21.997127777004884,2.8866132734845804
62,20.561857829673215,21.997127777004884,2.8920110976613276
63,20.561857829673215,21.997127777004884,2.8920110976613276
64,21.065664377720584,21.997127777004884,2.8927772160851424
65,21.25206079501392,21.997127777004884,2.8935433345089567
66,21.325615307274255,21.997127777004884,2.8948300082229492
67,21.657592066952997,21.997127777004884,2.895596126646764
68,21.80907159473382,21.997127777004884,2.9015145061136893
69,21.940454676761824,21.997127777004884,2.9072045905971677
70,21.940454676761824,21.997127777004884,2.907970709020982
71,22.05916703382524,21.99990327088276,2.9133685331977297
72,22.220771165891087,21.99990327088276,2.914134651621544
73,22.529063302267677,22.002678764760635,2.9195324757982917
74,22.677379122958374,22.00545425863851,2.920298594222106
75,22.8438122918585,22.00545425863851,2.921064712645921
76,23.077168661572124,22.00545425863851,2.9223513863599133
77,23.314911549568627,22.00545425863851,2.9391189184444206
78,23.680590422827954,22.00545425863851,2.9437506241973534
79,23.884742631989205,22.00545425863851,2.9478127917892216
80,23.884742631989205,22.00545425863851,2.949099465503214
81,24.127378463321357,22.00545425863851,2.949865583927029
82,24.127378463321357,22.00545425863851,2.9511522576410214
83,24.599533992831937,22.00545425863851,2.951918376064836
84,25.19687984117079,22.00545425863851,2.9526844944886506
85,25.461748283914993,22.00545425863851,2.9532050497788287
86,25.771508097184988,22.00545425863851,2.954491723492821
87,25.931420120565985,22.006220377062323,2.9550122787829993
88,26.228956581417993,22.006220377062323,2.955778397206814
