Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.9834980603334152,0.9875725061240239,15.931534820397825
1,0.9789343642549928,0.9835377814758365,15.42802805779186
2,0.9747642350010439,0.9695891518735241,14.754674026042926
3,0.9615591159932348,0.948800540479491,14.265759327909837
4,0.9584973934307802,0.9369517982953954,14.666821277674998
5,0.9400910089379284,0.9171933540517969,13.380771617922282
6,0.9277266674275175,0.9067078003303987,12.736180833825333
7,0.9269053823583702,0.881923419648647,13.099795043832113
8,0.9121797589018861,0.857386260199811,12.55170234915118
9,0.9124789768619946,0.8367813723033072,11.664641885250187
10,0.9035827436508121,0.8241947713388861,12.291083357334486
11,0.8998318906443904,0.8213982662398196,10.755972026228836
12,0.8968593134612138,0.7936132786987946,11.153324783056558
13,0.8991969482432868,0.7827465937680829,11.04494769162198
14,0.8975667265800595,0.7778720516559032,9.751529215046258
15,0.8880147404783185,0.7682863467477131,10.080575341711171
16,0.8883512180318741,0.757290060496371,8.431500248823117
17,0.8858167415481495,0.752109256507651,8.578854094276078
18,0.8806735081801405,0.7450039157116498,6.9159471034313
19,0.8801209057824876,0.7276570807652172,5.7543010910060355
20,0.864536930575073,0.6993986835549786,5.413637494510153
21,0.863936851762177,0.6961016391281686,7.27431504069032
22,0.8657501323774366,0.6850681275976921,5.302586061368617
23,0.8575339373107292,0.6776725100882895,5.368239915851893
24,0.8557030677570788,0.6601945502131275,4.587919934055416
25,0.8493912777274529,0.6531055341573652,4.008207286249651
26,0.8351676345288179,0.6566653109053973,4.455164696694
27,0.8325745222802159,0.6570597294207433,4.7254006629016745
28,0.8225278010003585,0.648184138225831,3.48507212166379
29,0.8251322983378303,0.6471620856983807,3.4733860649737145
30,0.8258682771059807,0.645458718384331,4.0776677224366376
31,0.8235766840269731,0.6413443334823683,4.3651604187678235
32,0.8233362437355712,0.6383194480658801,3.679255324571831
33,0.8132482610917396,0.6380175142236995,3.6089436885464705
34,0.8031033185678492,0.6344828163246218,3.476479672232398
35,0.806826352202485,0.6342580659583757,4.32400106248747
36,0.8058796413260174,0.6323636721993888,4.037943112141705
37,0.8035278257729151,0.630511851862346,3.6560380492794295
38,0.8028590326051039,0.6308043378713256,3.7493884477653525
39,0.7994550011095667,0.6322249268231621,3.3722787680518196
40,0.7997909549873169,0.6317015722917849,3.1653537991092398
41,0.801044030986288,0.6321198986923708,3.3093388482918265
42,0.8042067544137881,0.6321577970945002,4.325274511795979
43,0.8054471049870191,0.6332333022602059,2.737095348034787
44,0.8058584767426911,0.633387482289852,3.644656461265233
45,0.8056149709863085,0.6330904325549086,3.812283535121735
46,0.7988658585775259,0.6329409664654614,3.2906901570131026
47,0.7976796474335097,0.6328234688279428,3.575152041722081
48,0.7972452752755256,0.6318822876664345,3.7327139782094028
49,0.7974173175378944,0.6319152259685973,3.1999624724384663
50,0.7958056353974297,0.6305748476418034,3.700667999829227
51,0.7958440926854504,0.6304283724116724,3.2066885841761654
52,0.7795368075311062,0.6304295224289096,3.5675464687920284
53,0.780711525288297,0.6311511925536915,3.431290935072463
54,0.7805390436751157,0.6313573939427695,2.9942923510202903
55,0.7777774460226061,0.630523170323079,3.2319967862221604
56,0.7727155222371394,0.6304634091157484,3.8414911716492517
57,0.7648935410751783,0.6293811155812795,3.7429666153306114
58,0.7631529877147225,0.6297128837522274,3.601012215275067
59,0.7663621838608161,0.6304831082343106,3.502230625133766
60,0.7635886212781962,0.6299386060922189,3.4875982669412933
61,0.7633856742529735,0.6307580278830447,3.5042746311620547
62,0.7669321562116024,0.6304461717171921,3.9297973181751713
63,0.7672847679554069,0.6299111246350728,4.033847648705807
64,0.7662219790938514,0.6296811102178346,3.4062272827675613
65,0.7669004461199911,0.6297427352217502,4.204875021303816
66,0.7681886709750543,0.6293998270454644,2.8705993007391584
67,0.76793033222103,0.6293777449509939,3.245433505425935
68,0.7664221468558956,0.6288648301018285,3.6442519266044897
69,0.7660705501335213,0.6286135375133167,3.829150063941018
70,0.7655597482280604,0.6284439538846505,3.6977718884253448
71,0.7652420384139819,0.6284506894582818,3.3489875696317126
72,0.7599545555964184,0.6289296400202211,3.3372605881237165
73,0.759409331368795,0.6298879545011775,3.6323736429810287
74,0.7599325888751707,0.6297029542897713,3.6065026615593565
