Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
1992,56.85111130455242,14.888041272261706,14.583481076409981
0,0.4472844246360582,0.3146164866357205,0.3146164866357205
1993,56.85181222746119,14.888041272261706,14.584870966437771
1,0.9433624727969427,0.7331040615567594,0.7661291759070833
1994,56.865780505845386,14.888041272261706,14.584870966437771
1995,56.88099700038693,14.888041272261706,14.585585862666486
2,1.183585228225353,1.150482538418046,1.1213968493086186
3,1.4414394700235218,1.538630862681951,1.5120020507346086
1996,56.88099700038693,14.888285454729507,14.585830045134287
1997,56.8837556974482,14.891044151790789,14.588588742195569
4,1.645149712213271,1.9721202053961882,1.8857041845767355
5,1.9249271215103918,2.3994152401955278,2.313044958712744
6,2.0792447184413683,2.845599870581195,2.5302968541498227
7,2.2980783942304415,3.2789465332232672,2.858166672437151
1998,56.90242316518312,14.891044151790789,14.588588742195569
8,2.483491039177762,3.6626486669248393,3.31090735206244
9,2.657630499138507,3.9641213042777914,3.664310130721737
1999,56.941066824428034,14.891044151790789,14.590828411465191
10,2.8220354925675757,4.344874207793732,4.090255315145815
2000,56.97099542338346,14.892204945752729,14.591989205427131
11,3.025156616171636,4.754864279818922,4.365479508890275
12,3.158878271410003,5.020475438385825,4.663866522474607
2001,56.97099542338346,14.892204945752729,14.595020021744713
13,3.482954222111065,5.386979506672437,5.0543547221118725
2002,57.04027940427646,14.892204945752729,14.597704401660105
14,3.665264886942964,5.822609331793039,5.428200060934602
2003,57.093367677939966,14.892204945752729,14.597704401660105
15,3.9682360541504,6.257917202371611,5.654446894801715
16,4.099137681572717,6.619205494931487,5.958696408389035
2004,57.12952731732705,14.892232552277926,14.5977320081853
17,4.234839962633874,6.851384879627912,6.268003783430373
2005,57.12952731732705,14.892232552277926,14.5977320081853
18,4.430537587212743,7.185043042585607,6.52610730994986
2006,57.16072729618803,14.895112442025518,14.599308921770277
19,4.5318857390561655,7.500401532240221,6.800716023886895
20,4.679954990905279,7.836442013018787,7.06874353783139
2007,57.16072729618803,14.895112442025518,14.599308921770277
21,4.891844961173776,8.179241855460486,7.398270295242719
2008,57.16097800186035,14.895363147697832,14.599559627442591
22,5.086268029487632,8.407619718678525,7.7125830663609225
23,5.378894360376919,8.798369914403622,8.028752710469455
2009,57.17807550719415,14.895363147697832,14.600525781350289
2010,57.17807550719415,14.895363147697832,14.607819922748314
24,5.489190264396159,9.050911032403834,8.416624508385704
2011,57.17807550719415,14.895363147697832,14.607895256701019
2012,57.18957061818804,14.896722701081995,14.609254810085181
25,5.622262864083156,9.34911624442564,8.59537111338871
26,5.764910973727785,9.832229453833667,8.808142849460525
27,5.879602988232192,10.30497230265335,8.968520006323033
2013,57.19181349636464,14.89767612883504,14.611497688261775
28,6.156151986887179,10.635134909431464,9.093451293919923
2014,57.268329604454365,14.89767612883504,14.611497688261775
2015,57.268329604454365,14.89767612883504,14.611497688261775
29,6.388060227226151,11.028343432378183,9.220009603839733
30,6.493288358417152,11.42805711055683,9.414049790386679
31,6.605652373226178,11.72715701982718,9.536105935669326
2016,57.268329604454365,14.89767612883504,14.611497688261775
32,6.7088413061592025,12.071261685381527,9.667502153351148
2017,57.268329604454365,14.89767612883504,14.611497688261775
33,6.829699939515803,12.438215978429195,9.721030791135409
2018,57.33309405722766,14.89767612883504,14.611497688261775
34,6.938810760904522,12.773430466650744,9.782968048170916
2019,57.39492239837965,14.89767612883504,14.611497688261775
35,7.1981841346227595,12.992253286470481,9.84735936216276
36,7.233729737500042,13.317858065005122,9.874760801552922
2020,57.42498785594573,14.89767612883504,14.611497688261775
37,7.427696149232763,13.779179721767864,9.979082728595035
2021,57.43960701768604,14.899618551954077,14.613440111380815
38,7.624487101985497,14.162762647670641,10.11376429238894
39,7.731068262670275,14.557666042730066,10.168246036031741
2022,57.47434803855067,14.900543205801174,14.616140581609892
40,7.883469076662783,14.971422410838562,10.205814470315534
2023,57.47434803855067,14.900543205801174,14.616140581609892
2024,57.52886871109213,14.904663215375717,14.62860545558975
41,8.028369056438482,15.253846080572188,10.322018542315163
2025,57.57685807959513,14.904663215375717,14.635738973862933
42,8.210351911050376,15.638743480045454,10.437865396744707
43,8.431291838896064,15.952769322869496,10.482894906134144
2026,57.57685807959513,14.904663215375717,14.637803005468006
44,8.569717949307895,16.434352618705034,10.552780693728234
45,8.590805461098604,16.756818687013457,10.57383233481517
46,8.62437699213785,16.926762046017423,10.609455141308967
2027,57.57685807959513,14.904663215375717,14.637803005468006
47,8.715637971385734,17.279192219158013,10.716521308126639
2028,57.60813130862376,14.905020150156465,14.637874842263397
48,8.787526896792901,17.456460363809303,10.77853633705591
2029,57.60816423115548,14.905020150156465,14.637907764795111
49,8.850855684819063,17.49988553452096,10.881672651874382
2030,57.60816423115548,14.906767844133185,14.637907764795111
50,8.988417591809242,17.779901061480853,10.928638290728784
2031,57.6493295435735,14.906767844133185,14.638318650784289
51,9.185004987408366,17.93635612156352,11.003773300023889
2032,57.64958024924582,14.9070185498055,14.638569356456603
52,9.298060925858042,17.992713260165285,11.023553118379738
53,9.360043714129427,18.11509321002885,11.064802765937301
2033,57.64958024924582,14.9070185498055,14.638569356456603
54,9.477945661758644,18.22857456241813,11.135099923744976
2034,57.65234299477093,14.908590760283639,14.64014156693474
55,9.68375398458701,18.2421960177238,11.13789382548899
2035,57.68423615941363,14.91273505424551,14.64014156693474
56,9.807709817174828,18.250350843346748,11.181155971494622
2036,57.718379969470085,14.91273505424551,14.641999984221764
57,9.81249970416598,18.256816532602357,11.192387549517855
2037,57.7632965566357,14.91273505424551,14.641999984221764
58,9.91328747665344,18.262352820117666,11.229565769839715
2038,57.82957605633701,14.91273505424551,14.641999984221764
59,10.057854926500797,18.275604254332237,11.35327979430706
2039,57.86709141940726,14.914171960641866,14.647984044649172
60,10.132910163780775,18.35782629182072,11.362828596023956
2040,57.86709141940726,14.914171960641866,14.650034965964077
61,10.358478522978995,18.371158218297413,11.396204436669699
62,10.470786841660932,18.42531107193827,11.428435038395552
2041,57.86786387118733,14.914171960641866,14.650807417744156
63,10.565206254685261,18.433470129902684,11.45205870992981
2042,57.86786387118733,14.914171960641866,14.650807417744156
64,10.644725153647489,18.438147152359218,11.495853953741648
2043,57.879404061119395,14.914171960641866,14.652842301454339
65,10.753979577132764,18.453450336746986,11.533553939071934
2044,57.88118660203901,14.915512780658812,14.654624842373963
66,10.85055467489048,18.46321601578771,11.537883334195723
67,11.027408784812566,18.469636720004388,11.559023570941035
2045,57.89915241431294,14.915512780658812,14.659138563450407
68,11.054650299584576,18.513170159307116,11.581968639622753
2046,57.9239460778894,14.915512780658812,14.660824775232005
69,11.113008359337954,18.52201661949283,11.597521419681886
2047,57.977411919879,14.915512780658812,14.660824775232005
70,11.24622853975969,18.525321184685712,11.655113803113377
2048,58.042426290068455,14.915512780658812,14.662743191026376
71,11.418705734918158,18.531913211091997,11.72103692397237
72,11.463379189767851,18.531913211091997,11.73653167372449
2049,58.10633936485126,14.917944827226089,14.662743191026376
73,11.575989670571543,18.55861443589856,11.785232653777665
2050,58.141883844566124,14.917944827226089,14.664874688529224
74,11.70539810702615,18.58793118024382,11.812369522431426
2051,58.16464731213871,14.918482776902,14.665852799964687
2052,58.182189418924565,14.919595547979052,14.666814287712693
75,11.794677417641735,18.589218233172048,11.814372986256592
76,11.847563467725818,18.603702872300495,11.851212674923648
77,11.921544796559957,18.60379357036742,11.896708077430189
2053,58.24775460749962,14.921613605519838,14.668832345253481
78,11.995267620443766,18.613139178035855,11.899542578947079
2054,58.24775460749962,14.921613605519838,14.668832345253481
79,12.008166935453023,18.616489273279555,11.913939752760685
2055,58.30229562226192,14.921613605519838,14.668832345253481
80,12.093546467905345,18.616489273279555,11.918441605070118
81,12.169014296987012,18.616489273279555,11.933200800123249
2056,58.38865486901333,14.921613605519838,14.668832345253481
82,12.17477241686807,18.623220500808465,11.959500559638517
2057,58.38865486901333,14.921613605519838,14.668832345253481
83,12.371036231709121,18.62988531684312,11.997243334862858
2058,58.40286939114859,14.924749477197768,14.670755882687171
