Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.26278523780730095,0.23816478704946226,0.21789927445485519,0.23816478704946226
1,0.4951247864219829,0.440594020748058,0.40487299465921034,0.440594020748058
2,0.7138450500741294,0.6833723640494502,0.6706838813131573,0.6833723640494502
3,0.9397763028569888,0.9351983508166548,0.9352922068876482,0.9351983508166548
4,1.1647760231787543,1.1529039903745473,1.1865040648277796,1.1529039903745473
5,1.4385585719098715,1.4337845056588043,1.4191403083400134,1.4337845056588043
6,1.6691296906410966,1.6885902291117372,1.6457196331948836,1.6885902291117372
7,1.9110497733308711,1.9433651395763618,1.8891757105960778,1.9433651395763618
8,2.153589011947585,2.20112292174609,2.1825571516827966,2.20112292174609
9,2.32816296204758,2.4177264142592945,2.41584546462044,2.4177264142592945
10,2.5583779559434583,2.6650608706878898,2.6843377944553195,2.6650608706878898
11,2.7496035460323838,2.913250143951411,2.939790183068395,2.913250143951411
12,2.9125411171774265,3.115866771173711,3.193522877463052,3.115866771173711
13,3.1112933935454175,3.362595745339232,3.39149219235723,3.362595745339232
14,3.2754118105800067,3.631195896152672,3.6576398182412175,3.631195896152672
15,3.4338871014627275,3.894977856468441,3.892653547822499,3.894977856468441
16,3.620335318191247,4.161543039018007,4.137981091960733,4.161543039018007
17,3.8050060403212917,4.428591350483913,4.425994310847059,4.428591350483913
18,3.97638597891495,4.598181618246087,4.655719053452924,4.598181618246087
19,4.1758432403914805,4.841035266193613,4.8409423254725015,4.841035266193613
20,4.338722598822533,5.094544830755266,5.119784935299764,5.094544830755266
21,4.517064580646847,5.354180362600528,5.3859209351663875,5.354180362600528
22,4.631733404724205,5.590772860620286,5.644403067050764,5.590772860620286
23,4.807475268196231,5.854224294940726,5.898576301442164,5.854224294940726
24,4.926273995321323,6.079548618064566,6.184051653826498,6.079548618064566
25,5.098305537855316,6.303124669959718,6.370181725877523,6.303124669959718
26,5.306439303920813,6.526350213541832,6.597174169884878,6.526350213541832
27,5.442958722194794,6.792091846906456,6.840006703020931,6.792091846906456
28,5.6612361216432365,7.086276862487376,7.100731390283565,7.086276862487376
29,5.887545347986243,7.319030806052187,7.407815621946381,7.319030806052187
30,6.053819955966566,7.575552127214171,7.685500392476482,7.575552127214171
31,6.205864403304902,7.787321031204334,7.868258054904435,7.787321031204334
32,6.370496725418029,8.05401666383953,8.113455306223146,8.05401666383953
33,6.479376085415938,8.299628119475484,8.399561632918076,8.299628119475484
34,6.70926624946622,8.567500692686803,8.634676431324602,8.567500692686803
35,6.82416607687976,8.844254984207328,8.921228585882695,8.844254984207328
36,7.004901232478761,9.065567014409671,9.124790041276324,9.065567014409671
37,7.175693899065105,9.235988509602063,9.351650635575151,9.235988509602063
38,7.316921006365073,9.46844684525433,9.597141843448656,9.46844684525433
39,7.4080808752854095,9.703447856910127,9.826354210889859,9.703447856910127
40,7.522961097671579,9.908827627374489,10.054455056305645,9.908827627374489
